지하철역,승차총승객수,하차총승객수,총 승차인원,총 하차인원,lat,lng
회현,23156,24626,23156,24626,37.5585353196435,126.978239147279
경마공원,1347,1364,1347,1364,37.4441407439838,127.008051189437
고잔,8398,8081,8398,8081,37.310138887688,126.853604115068
과천,5880,5433,5880,5433,37.4334527847941,126.997456834042
길음,19734,19234,19734,19234,37.603183910563,127.024823216768
남태령,1102,1020,1102,1020,37.4648575576518,126.988656544337
노원,18100,20257,18100,20257,37.6562677764281,127.063030448739
당고개,12127,11244,12127,11244,37.6702926448965,127.079011159467
대공원,2486,2575,2486,2575,37.4357353154423,127.005564107175
대야미,4756,4350,4756,4350,37.3283278084294,126.917178861076
동대문,19087,19146,19087,19146,37.5717775660734,127.011167102297
동대문역사문화공원,14336,13078,14336,13078,37.5655895229776,127.009131498424
동작,1368,1589,1368,1589,37.5028703671011,126.980268385443
명동,17458,18050,17458,18050,37.5609100751113,126.985947030389
미아,14049,13718,14049,13718,37.6264436445109,127.026103434413
미아사거리,26262,25624,26262,25624,37.6132861094991,127.030098418544
반월,4035,3983,4035,3983,37.3120043860232,126.903795028845
범계,25665,25482,25665,25482,37.38973437119,126.950983854413
사당,24095,19898,24095,19898,37.4765228347619,126.981408909449
산본,15336,16372,15336,16372,37.3581051591978,126.933175158373
삼각지,4927,5320,4927,5320,37.5345937063675,126.973011032988
상계,18513,17300,18513,17300,37.6609038887184,127.073575379339
상록수,14938,15331,14938,15331,37.3029804927532,126.865417356052
서울역,10702,15245,10702,15245,,
선바위,8118,7091,8118,7091,37.4518723418033,127.001363325574
성신여대입구,18785,18085,18785,18085,37.5927179261346,127.016477649743
수리산,4018,3255,4018,3255,37.350128811081,126.92549018064
수유,32339,32611,32339,32611,37.6377452337445,127.025356901379
숙대입구,12026,11595,12026,11595,37.5451939759064,126.971872351838
신길온천,1586,1499,1586,1499,37.3279773719144,126.787289454372
신용산,16282,17089,16282,17089,37.5296155628471,126.968215931799
쌍문,28423,26462,28423,26462,37.6488498649136,127.034880717215
안산,11067,9968,11067,9968,37.3206930878552,126.805905689102
오이도,7704,7498,7704,7498,37.3619270024133,126.738463594077
이촌,7012,7708,7012,7708,37.522520254623,126.973683151228
인덕원,23845,24638,23845,24638,37.4015080484355,126.976688773261
정부과천청사,10440,10268,10440,10268,37.4259969407168,126.990186147038
정왕,7090,7373,7090,7373,37.3375787569365,126.767149151692
중앙,17036,17452,17036,17452,37.3160120851693,126.838496502051
창동,24528,25927,24528,25927,37.6532174818989,127.047714954434
초지,4321,4410,4321,4410,37.3206930878552,126.805905689102
총신대입구,18184,19517,18184,19517,37.4875538278198,126.982199707405
충무로,25149,26180,25149,26180,37.5612890978954,126.994207448462
평촌,17913,17649,17913,17649,37.3944955073661,126.963866284332
한대앞,8293,8448,8293,8448,37.310138887688,126.853604115068
한성대입구,12166,12002,12166,12002,37.5883948842004,127.00595033342
혜화,31412,31451,31412,31451,37.5818036223189,127.001978401429
회현,24075,25419,24075,25419,37.5585353196435,126.978239147279
경마공원,5171,5226,5171,5226,37.4441407439838,127.008051189437
고잔,8582,8127,8582,8127,37.310138887688,126.853604115068
과천,6070,5655,6070,5655,37.4334527847941,126.997456834042
길음,19750,19316,19750,19316,37.603183910563,127.024823216768
남태령,1205,1022,1205,1022,37.4648575576518,126.988656544337
노원,18691,21382,18691,21382,37.6562677764281,127.063030448739
당고개,12535,11456,12535,11456,37.6702926448965,127.079011159467
대공원,2460,2557,2460,2557,37.4357353154423,127.005564107175
대야미,5016,4377,5016,4377,37.3283278084294,126.917178861076
동대문,19038,19595,19038,19595,37.5717775660734,127.011167102297
동대문역사문화공원,14537,13498,14537,13498,37.5655895229776,127.009131498424
동작,1340,1514,1340,1514,37.5028703671011,126.980268385443
명동,18013,18848,18013,18848,37.5609100751113,126.985947030389
미아,14217,13867,14217,13867,37.6264436445109,127.026103434413
미아사거리,27010,26344,27010,26344,37.6132861094991,127.030098418544
반월,4245,4026,4245,4026,37.3120043860232,126.903795028845
범계,26564,26256,26564,26256,37.38973437119,126.950983854413
사당,25145,20410,25145,20410,37.4765228347619,126.981408909449
산본,15945,17339,15945,17339,37.3581051591978,126.933175158373
삼각지,5038,5553,5038,5553,37.5345937063675,126.973011032988
상계,18641,17387,18641,17387,37.6609038887184,127.073575379339
상록수,15023,15693,15023,15693,37.3029804927532,126.865417356052
서울역,10652,16669,10652,16669,,
선바위,8304,7213,8304,7213,37.4518723418033,127.001363325574
성신여대입구,19469,18995,19469,18995,37.5927179261346,127.016477649743
수리산,4214,3327,4214,3327,37.350128811081,126.92549018064
수유,33541,33993,33541,33993,37.6377452337445,127.025356901379
숙대입구,12255,12066,12255,12066,37.5451939759064,126.971872351838
신길온천,1691,1649,1691,1649,37.3279773719144,126.787289454372
신용산,16603,17333,16603,17333,37.5296155628471,126.968215931799
쌍문,28939,26844,28939,26844,37.6488498649136,127.034880717215
안산,11411,10307,11411,10307,37.3206930878552,126.805905689102
오이도,8193,8059,8193,8059,37.3619270024133,126.738463594077
이촌,7375,8077,7375,8077,37.522520254623,126.973683151228
인덕원,24137,25378,24137,25378,37.4015080484355,126.976688773261
정부과천청사,10779,10657,10779,10657,37.4259969407168,126.990186147038
정왕,7750,7890,7750,7890,37.3375787569365,126.767149151692
중앙,17701,18687,17701,18687,37.3160120851693,126.838496502051
창동,25424,26896,25424,26896,37.6532174818989,127.047714954434
초지,4350,4458,4350,4458,37.3206930878552,126.805905689102
총신대입구,18947,20435,18947,20435,37.4875538278198,126.982199707405
충무로,24993,26020,24993,26020,37.5612890978954,126.994207448462
평촌,17793,17558,17793,17558,37.3944955073661,126.963866284332
한대앞,8584,8832,8584,8832,37.310138887688,126.853604115068
한성대입구,12811,12299,12811,12299,37.5883948842004,127.00595033342
혜화,31292,31128,31292,31128,37.5818036223189,127.001978401429
회현,23983,25829,23983,25829,37.5585353196435,126.978239147279
경마공원,7326,7408,7326,7408,37.4441407439838,127.008051189437
고잔,5712,5600,5712,5600,37.310138887688,126.853604115068
과천,4191,3916,4191,3916,37.4334527847941,126.997456834042
길음,13414,13037,13414,13037,37.603183910563,127.024823216768
남태령,958,614,958,614,37.4648575576518,126.988656544337
노원,15337,16433,15337,16433,37.6562677764281,127.063030448739
당고개,9332,8757,9332,8757,37.6702926448965,127.079011159467
대공원,3488,3899,3488,3899,37.4357353154423,127.005564107175
대야미,3638,3145,3638,3145,37.3283278084294,126.917178861076
동대문,12287,12274,12287,12274,37.5717775660734,127.011167102297
동대문역사문화공원,10972,9447,10972,9447,37.5655895229776,127.009131498424
동작,968,1026,968,1026,37.5028703671011,126.980268385443
명동,14651,16301,14651,16301,37.5609100751113,126.985947030389
미아,9960,9480,9960,9480,37.6264436445109,127.026103434413
미아사거리,20315,19529,20315,19529,37.6132861094991,127.030098418544
반월,3010,2788,3010,2788,37.3120043860232,126.903795028845
범계,19345,18728,19345,18728,37.38973437119,126.950983854413
사당,19763,17186,19763,17186,37.4765228347619,126.981408909449
산본,11638,12483,11638,12483,37.3581051591978,126.933175158373
삼각지,3234,4172,3234,4172,37.5345937063675,126.973011032988
상계,12742,12069,12742,12069,37.6609038887184,127.073575379339
상록수,11507,11720,11507,11720,37.3029804927532,126.865417356052
서울역,4983,11276,4983,11276,,
선바위,4657,4088,4657,4088,37.4518723418033,127.001363325574
성신여대입구,15681,14791,15681,14791,37.5927179261346,127.016477649743
수리산,2541,2335,2541,2335,37.350128811081,126.92549018064
수유,24665,24525,24665,24525,37.6377452337445,127.025356901379
숙대입구,8532,8365,8532,8365,37.5451939759064,126.971872351838
신길온천,1244,1188,1244,1188,37.3279773719144,126.787289454372
신용산,9298,10134,9298,10134,37.5296155628471,126.968215931799
쌍문,19867,18273,19867,18273,37.6488498649136,127.034880717215
안산,8376,8474,8376,8474,37.3206930878552,126.805905689102
오이도,6576,6806,6576,6806,37.3619270024133,126.738463594077
이촌,5899,6583,5899,6583,37.522520254623,126.973683151228
인덕원,14837,14765,14837,14765,37.4015080484355,126.976688773261
정부과천청사,5579,5486,5579,5486,37.4259969407168,126.990186147038
정왕,5818,5839,5818,5839,37.3375787569365,126.767149151692
중앙,14741,15184,14741,15184,37.3160120851693,126.838496502051
창동,18686,19507,18686,19507,37.6532174818989,127.047714954434
초지,3015,3069,3015,3069,37.3206930878552,126.805905689102
총신대입구,13426,14539,13426,14539,37.4875538278198,126.982199707405
충무로,11872,12413,11872,12413,37.5612890978954,126.994207448462
평촌,8845,8605,8845,8605,37.3944955073661,126.963866284332
한대앞,6725,6578,6725,6578,37.310138887688,126.853604115068
한성대입구,9534,9051,9534,9051,37.5883948842004,127.00595033342
혜화,27662,27544,27662,27544,37.5818036223189,127.001978401429
회현,17477,19316,17477,19316,37.5585353196435,126.978239147279
경마공원,8292,8298,8292,8298,37.4441407439838,127.008051189437
고잔,4035,3817,4035,3817,37.310138887688,126.853604115068
과천,3105,3004,3105,3004,37.4334527847941,126.997456834042
길음,9061,8966,9061,8966,37.603183910563,127.024823216768
남태령,556,449,556,449,37.4648575576518,126.988656544337
노원,10943,11844,10943,11844,37.6562677764281,127.063030448739
당고개,6890,6608,6890,6608,37.6702926448965,127.079011159467
대공원,2779,2872,2779,2872,37.4357353154423,127.005564107175
대야미,2525,2314,2525,2314,37.3283278084294,126.917178861076
동대문,5681,6418,5681,6418,37.5717775660734,127.011167102297
동대문역사문화공원,8273,7563,8273,7563,37.5655895229776,127.009131498424
동작,682,725,682,725,37.5028703671011,126.980268385443
명동,10595,10686,10595,10686,37.5609100751113,126.985947030389
미아,7146,6819,7146,6819,37.6264436445109,127.026103434413
미아사거리,14327,13572,14327,13572,37.6132861094991,127.030098418544
반월,2262,2204,2262,2204,37.3120043860232,126.903795028845
범계,14018,13358,14018,13358,37.38973437119,126.950983854413
사당,13623,12686,13623,12686,37.4765228347619,126.981408909449
산본,8032,8553,8032,8553,37.3581051591978,126.933175158373
삼각지,2321,2953,2321,2953,37.5345937063675,126.973011032988
상계,9245,8805,9245,8805,37.6609038887184,127.073575379339
상록수,8296,8188,8296,8188,37.3029804927532,126.865417356052
서울역,3631,8516,3631,8516,,
선바위,3398,3034,3398,3034,37.4518723418033,127.001363325574
성신여대입구,11473,11120,11473,11120,37.5927179261346,127.016477649743
수리산,1821,1877,1821,1877,37.350128811081,126.92549018064
수유,18136,17543,18136,17543,37.6377452337445,127.025356901379
숙대입구,6301,6223,6301,6223,37.5451939759064,126.971872351838
신길온천,979,958,979,958,37.3279773719144,126.787289454372
신용산,7207,7314,7207,7314,37.5296155628471,126.968215931799
쌍문,14095,12759,14095,12759,37.6488498649136,127.034880717215
안산,7911,7542,7911,7542,37.3206930878552,126.805905689102
오이도,5068,4940,5068,4940,37.3619270024133,126.738463594077
이촌,4280,4732,4280,4732,37.522520254623,126.973683151228
인덕원,10529,10676,10529,10676,37.4015080484355,126.976688773261
정부과천청사,3993,4148,3993,4148,37.4259969407168,126.990186147038
정왕,4453,5002,4453,5002,37.3375787569365,126.767149151692
중앙,10621,10594,10621,10594,37.3160120851693,126.838496502051
창동,13544,14174,13544,14174,37.6532174818989,127.047714954434
초지,2053,2098,2053,2098,37.3206930878552,126.805905689102
총신대입구,9156,10104,9156,10104,37.4875538278198,126.982199707405
충무로,6954,6967,6954,6967,37.5612890978954,126.994207448462
평촌,5633,5588,5633,5588,37.3944955073661,126.963866284332
한대앞,4685,4748,4685,4748,37.310138887688,126.853604115068
한성대입구,6793,6842,6793,6842,37.5883948842004,127.00595033342
혜화,20443,20823,20443,20823,37.5818036223189,127.001978401429
회현,8905,9133,8905,9133,37.5585353196435,126.978239147279
경마공원,847,837,847,837,37.4441407439838,127.008051189437
고잔,8545,7860,8545,7860,37.310138887688,126.853604115068
과천,5737,5390,5737,5390,37.4334527847941,126.997456834042
길음,19385,19094,19385,19094,37.603183910563,127.024823216768
남태령,1069,972,1069,972,37.4648575576518,126.988656544337
노원,17808,19723,17808,19723,37.6562677764281,127.063030448739
당고개,12298,11092,12298,11092,37.6702926448965,127.079011159467
대공원,1973,2029,1973,2029,37.4357353154423,127.005564107175
대야미,4736,4308,4736,4308,37.3283278084294,126.917178861076
동대문,18743,19438,18743,19438,37.5717775660734,127.011167102297
동대문역사문화공원,13951,12696,13951,12696,37.5655895229776,127.009131498424
동작,1246,1385,1246,1385,37.5028703671011,126.980268385443
명동,17182,17514,17182,17514,37.5609100751113,126.985947030389
미아,14023,13805,14023,13805,37.6264436445109,127.026103434413
미아사거리,26067,25171,26067,25171,37.6132861094991,127.030098418544
반월,4116,3973,4116,3973,37.3120043860232,126.903795028845
범계,24698,24276,24698,24276,37.38973437119,126.950983854413
사당,23239,18896,23239,18896,37.4765228347619,126.981408909449
산본,15180,16349,15180,16349,37.3581051591978,126.933175158373
삼각지,4561,4865,4561,4865,37.5345937063675,126.973011032988
상계,18546,17457,18546,17457,37.6609038887184,127.073575379339
상록수,14815,15157,14815,15157,37.3029804927532,126.865417356052
서울역,10949,15215,10949,15215,,
선바위,7996,6944,7996,6944,37.4518723418033,127.001363325574
성신여대입구,18591,18222,18591,18222,37.5927179261346,127.016477649743
수리산,3952,3196,3952,3196,37.350128811081,126.92549018064
수유,32100,32556,32100,32556,37.6377452337445,127.025356901379
숙대입구,11764,11630,11764,11630,37.5451939759064,126.971872351838
신길온천,1715,1560,1715,1560,37.3279773719144,126.787289454372
신용산,15883,16722,15883,16722,37.5296155628471,126.968215931799
쌍문,28398,26224,28398,26224,37.6488498649136,127.034880717215
