사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,퇴근시간 승차인원,퇴근시간 하차인원
201502,경원선,녹천,44674,9920,16674,31620
201502,경원선,덕계,20125,5520,6716,13956
201502,경원선,덕정,48442,24166,29059,41951
201502,경원선,도봉,44458,16696,25956,43314
201502,경원선,도봉산,22931,8596,19120,20443
201502,경원선,동두천,13147,18241,12035,16613
201502,경원선,동두천 중앙,25697,15291,18417,24378
201502,경원선,망월사,50506,17353,29373,52607
201502,경원선,방학,67752,27600,41082,70110
201502,경원선,보산,10413,7126,10750,12972
201502,경원선,서빙고,7039,14074,14081,10751
201502,경원선,석계,73365,21509,42026,101177
201502,경원선,소요산,11906,6647,18431,13658
201502,경원선,신이문,90714,15397,28910,73052
201502,경원선,양주,72611,25235,35983,56055
201502,경원선,옥수,66,141,866,81
201502,경원선,왕십리,57801,31943,91386,140054
201502,경원선,외대앞,72676,19217,48652,78154
201502,경원선,월계,31898,11974,18554,30682
201502,경원선,응봉,13735,4355,6550,11382
201502,경원선,의정부,98874,58206,139425,158966
201502,경원선,이촌,20689,15206,27206,21381
201502,경원선,지행,46795,17360,29426,51575
201502,경원선,창동,0,0,1,0
201502,경원선,청량리(지상),49552,36769,81746,111160
201502,경원선,한남,13704,24582,30224,21297
201502,경원선,회룡,124348,21552,38003,103567
201501,경원선,가능,68085,23287,31775,60948
201501,경원선,광운대,94542,18196,37162,72262
201501,경원선,녹양,44832,13286,22259,35477
201501,경원선,녹천,53290,10826,18660,38010
201501,경원선,덕계,23125,6242,7357,16305
201501,경원선,덕정,55966,25647,33108,48745
201501,경원선,도봉,52806,19079,29895,51337
201501,경원선,도봉산,26972,9600,19943,24013
201501,경원선,동두천,14706,19968,14265,18616
201501,경원선,동두천 중앙,29591,16505,21146,27480
201501,경원선,망월사,60366,17480,29953,61518
201501,경원선,방학,79366,31081,46865,82059
201501,경원선,보산,11811,7540,11384,13999
201501,경원선,서빙고,8562,16599,16478,11853
201501,경원선,석계,88192,24304,48021,120584
201501,경원선,소요산,13119,7878,20414,14898
201501,경원선,신이문,106905,17437,32446,86765
201501,경원선,양주,86010,29118,41457,65132
201501,경원선,옥수,93,201,973,107
201501,경원선,왕십리,70626,37766,103897,166249
201501,경원선,외대앞,87314,24982,57124,91783
201501,경원선,월계,37406,12883,20010,35987
201501,경원선,응봉,16632,4982,7466,13173
201501,경원선,의정부,115559,68216,153968,178177
201501,경원선,이촌,24970,17533,32180,24564
201501,경원선,지행,52864,19404,31545,59619
201501,경원선,창동,1,0,3,0
201501,경원선,청량리(지상),58442,44505,91354,127428
201501,경원선,한남,15903,29927,35019,24742
201501,경원선,회룡,148321,24611,42598,125162
