사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,퇴근시간 승차인원,퇴근시간 하차인원
202103,경부선,구로,93599,128700,145278,111657
202103,경부선,군포,45157,84387,69492,38041
202103,경부선,금정,196914,154496,163546,205978
202103,경부선,금천구청,109483,51142,53907,106002
202103,경부선,남영,32510,85840,88677,50567
202103,경부선,노량진,46494,35151,50261,77496
202103,경부선,당정,57338,27829,31601,48688
202103,경부선,대방,77260,100232,98622,85625
202103,경부선,독산,89664,151033,153319,94154
202103,경부선,두정,32373,19149,35337,38730
202103,경부선,명학,56147,88702,72703,47820
202103,경부선,병점,104521,56470,79175,114066
202103,경부선,서동탄,19394,4198,5707,12906
202103,경부선,서울역,22711,8922,34466,14846
202103,경부선,서정리,30853,34177,51440,40549
202103,경부선,석수,92383,35798,45634,76850
202103,경부선,성균관대,141288,39068,64796,136682
202103,경부선,성환,13313,25322,31350,18526
202103,경부선,세류,30437,11101,13654,24892
202103,경부선,세마,21566,12523,14197,19274
202103,경부선,송탄,29097,14748,22338,32387
202103,경부선,수원,159657,139876,244220,280196
202103,경부선,신길,67240,50758,60577,57809
202103,경부선,신도림,24278,25192,30160,29425
202103,경부선,안양,181964,75002,118179,204481
202103,경부선,영등포,104890,196918,326477,252950
202103,경부선,오산,55778,54507,66211,70268
202103,경부선,오산대,24237,15405,18747,24387
202103,경부선,용산,49850,229278,317235,153337
202103,경부선,의왕,72606,56583,56716,65772
202103,경부선,지제,15647,23788,24586,15295
202103,경부선,직산,4273,5763,5658,4335
202103,경부선,진위,5948,17108,17878,5760
202103,경부선,천안,20093,16437,32563,34854
202103,경부선,평택,60492,44497,74729,86043
202103,경부선,화서,85023,21112,26709,72357
202102,경부선,가산디지털단지,26801,172003,172153,53744
202102,경부선,관악,57312,14225,22149,49847
202102,경부선,광명,19560,9324,16085,18670
202102,경부선,구로,71066,98561,116674,87890
202102,경부선,군포,34060,67789,55586,30724
202102,경부선,금정,149272,118297,128702,160311
202102,경부선,금천구청,81554,39050,42530,82882
202102,경부선,남영,24373,59886,70242,39988
202102,경부선,노량진,33999,26895,39855,60235
202102,경부선,당정,42794,20301,23203,37816
202102,경부선,대방,58162,75736,75290,67576
202102,경부선,독산,68781,120427,123236,75129
202102,경부선,두정,23246,11106,22217,29284
202102,경부선,명학,42917,67950,57193,37278
202102,경부선,병점,76349,42051,61424,88177
202102,경부선,서동탄,14503,3048,4345,10196
202102,경부선,서울역,16646,7154,26109,11101
202102,경부선,서정리,22979,21215,35334,31560
202102,경부선,석수,71220,27319,35495,61068
202102,경부선,성균관대,107446,25475,46212,107396
202102,경부선,성환,9294,15112,17352,13817
202102,경부선,세류,22800,8236,10896,19647
202102,경부선,세마,15317,9462,10767,14917
202102,경부선,송탄,21737,10589,17232,25554
202102,경부선,수원,120760,99776,198887,219700
202102,경부선,신길,52063,36429,47019,45410
202102,경부선,신도림,17472,19692,23112,21720
202102,경부선,안양,140103,42043,76879,157571
202102,경부선,영등포,78536,153697,269647,201942
202102,경부선,오산,39869,40909,52714,55250
202102,경부선,오산대,17631,8929,12644,18392
202102,경부선,용산,37054,177271,255501,122939
202102,경부선,의왕,54215,42384,42035,51797
202102,경부선,지제,10756,18045,19153,11266
202102,경부선,직산,2933,4418,4560,3398
202102,경부선,진위,4146,12772,14131,4466
202102,경부선,천안,14631,11685,25032,27203
202102,경부선,평택,43706,31913,59879,65019
202102,경부선,화서,63463,14711,19910,56074
202101,경부선,가산디지털단지,28517,185806,188223,51789
202101,경부선,관악,61754,14400,21054,54087
202101,경부선,광명,20705,9098,15880,19949
202101,경부선,구로,76182,105495,123539,89292
202101,경부선,군포,36429,76674,62365,32221
202101,경부선,금정,158091,134715,139386,166671
202101,경부선,금천구청,87250,41664,43290,87054
202101,경부선,남영,25556,62269,72141,40128
202101,경부선,노량진,34987,25352,38306,60677
202101,경부선,당정,46169,22397,25138,40332
202101,경부선,대방,61251,78445,76632,71539
202101,경부선,독산,73823,132500,136945,79505
202101,경부선,두정,25556,13259,22906,30058
202101,경부선,명학,46214,75929,64526,39256
202101,경부선,병점,80523,45781,62362,90180
202101,경부선,서동탄,15329,3444,4378,10091
202101,경부선,서울역,15968,6561,23509,11041
202101,경부선,서정리,24398,23763,37829,32035
202101,경부선,석수,77699,30091,37605,66033
202101,경부선,성균관대,117309,25771,44224,114439
202101,경부선,성환,9547,17835,18696,13875
202101,경부선,세류,24578,9179,11235,21074
202101,경부선,세마,16360,10549,10746,15061
202101,경부선,송탄,22634,11316,17185,25335
202101,경부선,수원,131890,103229,182948,212232
202101,경부선,신길,54020,37425,48755,47449
202101,경부선,신도림,18109,21047,24424,20920
202101,경부선,안양,149354,44156,74181,161432
202101,경부선,영등포,81175,161569,271764,187633
202101,경부선,오산,42368,44569,53738,54770
202101,경부선,오산대,18533,9954,13339,18529
202101,경부선,용산,36056,179557,253211,108055
202101,경부선,의왕,58724,46729,45422,55035
202101,경부선,지제,11203,19730,20688,11290
202101,경부선,직산,2969,5078,4963,3277
202101,경부선,진위,4607,14096,15686,4525
202101,경부선,천안,15348,12211,24539,26381
202101,경부선,평택,46094,33185,59273,64145
202101,경부선,화서,69192,14918,19313,60610
202012,경부선,가산디지털단지,30778,187022,183729,53636
202012,경부선,관악,62854,15758,21687,54009
202012,경부선,광명,20302,9728,12149,19355
202012,경부선,구로,79797,110996,125107,93209
202012,경부선,군포,38330,79226,62699,33410
202012,경부선,금정,162017,138439,135840,166770
202012,경부선,금천구청,90192,43030,43079,87979
202012,경부선,남영,25512,66607,73663,38802
202012,경부선,노량진,36733,25885,39545,63839
202012,경부선,당정,46983,24029,25760,40024
202012,경부선,대방,63276,80968,77672,72707
202012,경부선,독산,76409,137867,136416,80653
202012,경부선,두정,25631,14320,24551,30239
202012,경부선,명학,47456,80314,64410,40072
202012,경부선,병점,82412,46489,61972,88153
202012,경부선,서동탄,15621,3442,4332,10178
202012,경부선,서울역,15986,6385,22364,10455
202012,경부선,서정리,24539,27299,42344,31670
202012,경부선,석수,79601,31015,37334,67655
202012,경부선,성균관대,116276,27964,44618,112020
202012,경부선,성환,10595,20021,22658,14659
202012,경부선,세류,24944,9901,11766,21273
202012,경부선,세마,17002,10453,10804,15080
202012,경부선,송탄,23789,13405,18367,26606
202012,경부선,수원,133580,109614,176193,209498
202012,경부선,신길,55536,41237,50276,48215
202012,경부선,신도림,19532,22559,25594,22064
202012,경부선,안양,151415,50711,78480,163706
202012,경부선,영등포,85361,168414,271830,186095
202012,경부선,오산,43503,46475,54262,56315
202012,경부선,오산대,19080,11654,13785,18583
202012,경부선,용산,38173,179856,253199,107818
202012,경부선,의왕,61314,47472,44472,56370
202012,경부선,지제,11624,20303,20938,11662
202012,경부선,직산,3178,5012,4717,3266
202012,경부선,진위,5301,14231,14831,5027
202012,경부선,천안,16293,13240,25154,27085
202012,경부선,평택,47721,36304,61408,65293
202012,경부선,화서,70080,16302,19121,60977
202011,경부선,가산디지털단지,35097,209082,213582,69018
202011,경부선,관악,72065,18383,28119,60541
202011,경부선,광명,24754,10868,16184,22723
202011,경부선,구로,90188,121356,143017,112457
202011,경부선,군포,42548,78301,65052,36977
202011,경부선,금정,186578,144875,153336,197117
202011,경부선,금천구청,106136,47766,51028,101858
202011,경부선,남영,30745,82769,89006,49957
202011,경부선,노량진,45908,37164,52752,85331
202011,경부선,당정,54741,26687,31527,47661
202011,경부선,대방,76661,96962,95192,86423
202011,경부선,독산,87570,142793,147034,91576
202011,경부선,두정,29639,17866,31471,35465
202011,경부선,명학,54105,84877,71722,46449
202011,경부선,병점,100225,52395,77068,109257
202011,경부선,서동탄,19266,3961,5472,12430
202011,경부선,서울역,22143,8145,37072,12474
202011,경부선,서정리,29914,33716,50182,38280
202011,경부선,석수,92263,34880,45941,77223
202011,경부선,성균관대,135860,38544,64520,133298
202011,경부선,성환,12763,23434,29201,17476
202011,경부선,세류,29274,10865,14256,24943
202011,경부선,세마,20336,10710,12483,18004
202011,경부선,송탄,28867,15216,22564,32661
202011,경부선,수원,154610,141718,240981,276291
202011,경부선,신길,63787,51509,61157,55137
202011,경부선,신도림,24666,24907,29980,29864
202011,경부선,안양,173737,66445,111171,198154
202011,경부선,영등포,103685,194726,326321,259574
202011,경부선,오산,53056,50326,64280,68194
202011,경부선,오산대,22617,12774,16657,22749
202011,경부선,용산,51023,233508,322090,158205
202011,경부선,의왕,70165,54136,53811,64522
202011,경부선,지제,13588,20672,22773,13940
202011,경부선,직산,3736,5408,5273,4043
202011,경부선,진위,6285,15797,16505,6362
202011,경부선,천안,19796,17046,31884,32997
202011,경부선,평택,58402,43074,73746,85724
202011,경부선,화서,79700,18834,24679,70029
202010,경부선,가산디지털단지,33667,190943,197123,68384
202010,경부선,관악,67577,17840,29405,57792
202010,경부선,광명,23002,10563,15765,21359
202010,경부선,구로,87097,114644,137425,110297
202010,경부선,군포,41049,76486,64153,36344
202010,경부선,금정,176015,134555,148225,189747
202010,경부선,금천구청,99378,45086,50584,97630
202010,경부선,남영,29220,77963,83653,48385
202010,경부선,노량진,43670,36429,53185,82787
202010,경부선,당정,51437,24624,30701,46067
202010,경부선,대방,72336,90558,89286,81563
202010,경부선,독산,82180,133324,138386,87582
202010,경부선,두정,29371,17020,29510,35600
202010,경부선,명학,51706,78727,67126,44586
202010,경부선,병점,95653,51382,76496,105942
202010,경부선,서동탄,18727,4016,5709,12531
202010,경부선,서울역,20114,7564,34166,11139
202010,경부선,서정리,28313,30311,47132,37081
202010,경부선,석수,87183,33692,46241,73630
202010,경부선,성균관대,127225,35205,61038,126916
202010,경부선,성환,12481,23241,29519,17825
202010,경부선,세류,27642,10939,14739,24426
202010,경부선,세마,19177,10288,12748,18169
202010,경부선,송탄,28041,14339,23026,32567
202010,경부선,수원,148702,139044,249728,278244
202010,경부선,신길,59697,48564,59312,52960
202010,경부선,신도림,24402,23709,28474,30118
202010,경부선,안양,163235,65890,111331,192893
202010,경부선,영등포,98442,182400,319069,261779
202010,경부선,오산,50932,46857,62496,68324
202010,경부선,오산대,20829,13418,18201,22190
202010,경부선,용산,49681,220047,306488,151690
202010,경부선,의왕,65788,50509,53351,61590
202010,경부선,지제,12545,18818,21470,12991
202010,경부선,직산,3643,5250,5272,4159
202010,경부선,진위,6021,15189,15803,6012
202010,경부선,천안,20289,17138,34916,34343
202010,경부선,평택,57332,43075,78151,84648
202010,경부선,화서,76886,18238,25293,67404
202009,경부선,가산디지털단지,31526,186931,184609,57462
202009,경부선,관악,63833,17099,24623,54713
202009,경부선,광명,20831,9709,12941,19619
202009,경부선,구로,81663,116315,131366,97078
202009,경부선,군포,39193,75656,60818,33311
202009,경부선,금정,166569,131151,136129,171152
202009,경부선,금천구청,90685,44541,46288,87327
202009,경부선,남영,26314,70478,78556,41171
202009,경부선,노량진,39634,25035,39202,64030
202009,경부선,당정,48392,23891,27836,41892
202009,경부선,대방,66269,83322,81664,72238
202009,경부선,독산,77265,136499,135317,80145
202009,경부선,두정,26298,15205,25447,31050
202009,경부선,명학,48976,77569,64069,41405
202009,경부선,병점,86258,48292,66101,89849
202009,경부선,서동탄,16924,3647,4773,11157
202009,경부선,서울역,15958,6140,22933,9664
202009,경부선,서정리,24709,26124,38895,30787
202009,경부선,석수,82049,32541,42351,68654
202009,경부선,성균관대,119494,29362,49469,113835
202009,경부선,성환,11622,21842,26803,15551
202009,경부선,세류,24829,10675,12497,21365
202009,경부선,세마,17123,9679,11186,15603
202009,경부선,송탄,24879,13168,19005,26103
202009,경부선,수원,141051,122604,195651,232563
202009,경부선,신길,55323,44278,54464,47238
202009,경부선,신도림,21771,23092,26368,24952
202009,경부선,안양,152045,55325,85725,165659
202009,경부선,영등포,89898,175506,274605,207361
202009,경부선,오산,44485,44225,54482,56272
202009,경부선,오산대,18805,12409,15226,18854
202009,경부선,용산,40973,196135,262979,122947
202009,경부선,의왕,62126,48556,47092,56907
202009,경부선,지제,11130,16782,18601,11214
202009,경부선,직산,3220,5304,5030,3559
202009,경부선,진위,5295,14966,15384,5344
202009,경부선,천안,17765,14997,27569,28640
202009,경부선,평택,49299,38664,62362,67710
202009,경부선,화서,72768,17253,21798,61458
202008,경부선,가산디지털단지,30250,183709,186092,55782
202008,경부선,관악,61930,16890,24886,53336
202008,경부선,광명,21851,9631,14627,20164
202008,경부선,구로,80726,111294,120637,89699
202008,경부선,군포,37942,65962,55979,32285
202008,경부선,금정,165510,123789,134951,171579
202008,경부선,금천구청,88328,42894,45915,85297
202008,경부선,남영,27687,68607,77838,43185
202008,경부선,노량진,38063,31507,43804,61649
202008,경부선,당정,47527,22385,26229,41185
202008,경부선,대방,67542,84827,84915,74162
202008,경부선,독산,76689,127484,129815,79193
202008,경부선,두정,25646,13981,22587,29894
202008,경부선,명학,47758,72805,61558,40973
202008,경부선,병점,85008,46923,67164,89786
202008,경부선,서동탄,16709,3612,4862,10903
202008,경부선,서울역,18963,7921,35097,11179
202008,경부선,서정리,24911,25678,38353,32483
202008,경부선,석수,80942,30359,40868,67381
202008,경부선,성균관대,117454,27752,48693,112535
202008,경부선,성환,12237,18132,20849,16138
202008,경부선,세류,25185,9961,12870,21485
202008,경부선,세마,16767,9725,11259,15836
202008,경부선,송탄,24721,12340,19092,27063
202008,경부선,수원,146081,130180,215829,244106
202008,경부선,신길,56135,42779,54819,48090
202008,경부선,신도림,21438,21917,26022,25196
202008,경부선,안양,150369,51606,85603,167564
202008,경부선,영등포,93207,182073,304641,230293
202008,경부선,오산,44307,42231,53687,57517
202008,경부선,오산대,18036,11374,14444,18280
202008,경부선,용산,44693,209697,294341,142421
202008,경부선,의왕,59509,45372,45798,54819
202008,경부선,지제,10785,16351,18404,10986
202008,경부선,직산,3485,4752,4862,3761
202008,경부선,진위,5411,13299,14277,5385
202008,경부선,천안,18240,15141,28809,30123
202008,경부선,평택,50851,37760,65222,72442
202008,경부선,화서,69923,16727,21533,59751
202007,경부선,가산디지털단지,35336,229771,230381,67315
202007,경부선,관악,78218,19905,30614,64968
202007,경부선,광명,27135,11148,16903,24637
202007,경부선,구로,96601,133388,143086,106557
202007,경부선,군포,45227,79781,67790,37439
202007,경부선,금정,202084,153335,164994,204142
202007,경부선,금천구청,110214,51760,54009,102096
202007,경부선,남영,34699,88334,93824,52974
202007,경부선,노량진,48665,43224,56876,76271
202007,경부선,당정,59595,27335,32865,49734
202007,경부선,대방,83644,104745,101853,88128
202007,경부선,독산,94576,152121,156667,95463
202007,경부선,두정,30944,16379,26457,34550
202007,경부선,명학,58377,89267,74100,47763
202007,경부선,병점,107052,57155,81283,109126
202007,경부선,서동탄,20654,4363,6229,13659
202007,경부선,서울역,22180,8747,38473,13109
202007,경부선,서정리,30466,33552,47247,38292
202007,경부선,석수,99627,38045,50618,80418
202007,경부선,성균관대,146164,35411,60999,135292
202007,경부선,성환,14567,23310,25868,18414
202007,경부선,세류,31419,11500,14966,24660
202007,경부선,세마,20908,11664,13493,19228
202007,경부선,송탄,29521,15817,23060,31924
202007,경부선,수원,177566,157166,250212,294537
202007,경부선,신길,66854,52583,63989,56675
202007,경부선,신도림,27719,26581,31056,31748
202007,경부선,안양,186149,62400,103734,205233
202007,경부선,영등포,112146,212733,339791,283061
202007,경부선,오산,53694,49362,62734,66449
202007,경부선,오산대,21204,13103,17548,21313
202007,경부선,용산,52772,251881,339432,166836
202007,경부선,의왕,73380,60078,60229,65896
202007,경부선,지제,13101,19459,21406,13270
202007,경부선,직산,4150,5948,6138,4245
202007,경부선,진위,6604,16447,16704,6563
202007,경부선,천안,21812,17173,32437,33898
202007,경부선,평택,61691,45249,76722,84421
202007,경부선,화서,87350,21050,26086,73164
202006,경부선,가산디지털단지,33682,226127,224472,64019
202006,경부선,관악,75172,18940,28446,62345
202006,경부선,광명,26022,10162,14833,22054
202006,경부선,구로,93345,124412,134463,101852
202006,경부선,군포,43295,75665,64650,36682
202006,경부선,금정,192601,148095,156543,196225
202006,경부선,금천구청,106297,50339,51298,98567
202006,경부선,남영,32408,91062,93216,48591
202006,경부선,노량진,47284,40724,51726,72079
202006,경부선,당정,56594,27399,31940,47223
202006,경부선,대방,81342,98533,95162,83751
202006,경부선,독산,90683,144762,147848,91884
202006,경부선,두정,29220,16595,26038,32597
202006,경부선,명학,55621,85231,73174,45934
202006,경부선,병점,103494,54641,77265,105565
202006,경부선,서동탄,20122,4059,5494,12748
202006,경부선,서울역,21405,7583,32496,11580
202006,경부선,서정리,29247,36527,49751,35784
202006,경부선,석수,94944,36120,47639,77124
202006,경부선,성균관대,139705,33475,54779,128684
202006,경부선,성환,13725,22291,26571,18085
202006,경부선,세류,30325,11167,13920,24025
202006,경부선,세마,20160,11158,12914,17785
202006,경부선,송탄,28288,15591,22336,29767
202006,경부선,수원,170077,151821,234794,274920
202006,경부선,신길,64492,51316,61725,55055
202006,경부선,신도림,27056,24970,29107,29614
202006,경부선,안양,178225,61771,100503,192055
202006,경부선,영등포,107335,201965,316944,260714
202006,경부선,오산,51670,48101,60180,63352
202006,경부선,오산대,20741,14517,17866,20620
202006,경부선,용산,50879,238834,311660,147507
202006,경부선,의왕,71320,57871,56007,62651
202006,경부선,지제,12571,19132,20384,12273
202006,경부선,직산,4010,5823,5503,3970
202006,경부선,진위,6216,15701,16180,5799
202006,경부선,천안,21429,17623,31663,33173
202006,경부선,평택,59343,44453,72541,80004
202006,경부선,화서,84739,20477,25016,70735
202005,경부선,가산디지털단지,30903,195749,199200,63082
202005,경부선,관악,66410,17954,29000,57851
202005,경부선,광명,22101,8361,15676,20073
202005,경부선,구로,83969,109868,123963,96644
202005,경부선,군포,38949,66090,58080,35912
202005,경부선,금정,172288,130948,146896,186884
202005,경부선,금천구청,93688,44538,50417,92682
202005,경부선,남영,28747,74544,82737,46905
202005,경부선,노량진,42040,40852,52085,68729
202005,경부선,당정,49146,23965,29715,43790
202005,경부선,대방,70896,86420,87943,77145
202005,경부선,독산,79989,125996,133071,85109
202005,경부선,두정,25421,14058,25013,32397
202005,경부선,명학,49874,74003,65850,42316
202005,경부선,병점,89352,49029,74216,100312
202005,경부선,서동탄,17214,3735,5779,12276
202005,경부선,서울역,18953,6682,30546,11073
202005,경부선,서정리,25024,29795,44516,34683
202005,경부선,석수,83530,32068,45445,71356
202005,경부선,성균관대,122776,29387,52830,121072
202005,경부선,성환,12903,18937,24210,18330
202005,경부선,세류,27073,10298,14218,23302
202005,경부선,세마,17433,9705,12113,16501
202005,경부선,송탄,24179,13979,21096,28169
202005,경부선,수원,151386,134399,231865,268406
202005,경부선,신길,58587,44390,56148,51532
202005,경부선,신도림,23122,22320,26155,27430
202005,경부선,안양,158217,54657,96704,182480
202005,경부선,영등포,97160,184354,313699,254283
202005,경부선,오산,45328,42650,57812,62320
202005,경부선,오산대,18268,11291,16464,19311
202005,경부선,용산,46406,212069,290727,142075
202005,경부선,의왕,62469,51069,52406,58234
202005,경부선,지제,10959,16392,19186,11483
202005,경부선,직산,3660,5151,5531,4015
202005,경부선,진위,5476,13658,14834,5447
202005,경부선,천안,19815,15427,31610,33040
202005,경부선,평택,51966,38929,70513,78074
202005,경부선,화서,73664,17631,24793,64472
202004,경부선,가산디지털단지,29264,189363,195850,57799
202004,경부선,관악,64304,16779,26528,54607
202004,경부선,광명,20438,7850,12682,18015
202004,경부선,구로,79356,106976,116547,89415
202004,경부선,군포,36811,69276,59954,32409
202004,경부선,금정,164854,130090,141762,176035
202004,경부선,금천구청,88688,43813,47220,84840
202004,경부선,남영,26885,68298,79613,43110
202004,경부선,노량진,39463,34550,46440,65547
202004,경부선,당정,46680,23520,28223,40087
202004,경부선,대방,66185,81399,82758,71094
202004,경부선,독산,76987,124238,130987,78953
202004,경부선,두정,22384,12574,21222,27597
202004,경부선,명학,47984,72235,64270,40163
202004,경부선,병점,82271,45801,68427,87357
202004,경부선,서동탄,16066,3419,5187,10961
202004,경부선,서울역,16073,5653,20745,9961
202004,경부선,서정리,21370,21843,35480,28272
202004,경부선,석수,80131,31471,43302,67177
202004,경부선,성균관대,116727,26745,47727,112046
202004,경부선,성환,10404,16595,19650,14505
202004,경부선,세류,24688,9964,12489,20865
202004,경부선,세마,16323,9324,10720,14837
202004,경부선,송탄,20508,12221,17248,22222
202004,경부선,수원,139585,117760,194519,234022
202004,경부선,신길,55815,42266,54297,48535
202004,경부선,신도림,21891,21120,24902,25272
202004,경부선,안양,153062,48057,83884,176424
202004,경부선,영등포,91005,169839,278515,229826
202004,경부선,오산,39878,40752,54458,52254
202004,경부선,오산대,16541,9910,14015,16878
202004,경부선,용산,40549,194499,261312,125741
202004,경부선,의왕,60075,51070,51122,54736
202004,경부선,지제,9928,15153,17320,9976
202004,경부선,직산,3030,5000,5228,3424
202004,경부선,진위,4954,13386,14481,4625
202004,경부선,천안,15605,12078,23338,26245
202004,경부선,평택,44817,33500,57298,62875
202004,경부선,화서,70605,16610,23199,60103
202003,경부선,가산디지털단지,28505,188669,191981,51654
202003,경부선,관악,63597,15570,24152,53391
202003,경부선,광명,18584,8040,12102,16071
202003,경부선,구로,76811,104991,112687,83249
202003,경부선,군포,36353,72750,59357,30005
202003,경부선,금정,163055,128692,136198,167767
202003,경부선,금천구청,86994,45751,46700,79694
202003,경부선,남영,25733,65995,77792,40817
202003,경부선,노량진,37508,33075,42637,62754
202003,경부선,당정,45916,24385,27094,38999
202003,경부선,대방,64058,81692,80510,68107
202003,경부선,독산,76794,130798,135776,77700
202003,경부선,두정,20381,11328,17600,22849
202003,경부선,명학,47694,74957,65630,39702
202003,경부선,병점,80359,44725,62195,81929
202003,경부선,서동탄,15424,3421,4479,9480
202003,경부선,서울역,14678,5059,15388,9085
202003,경부선,서정리,20205,21454,33479,26424
202003,경부선,석수,80687,30118,41212,66408
202003,경부선,성균관대,114560,25111,42335,107698
202003,경부선,성환,9094,15336,17462,12205
202003,경부선,세류,24003,9945,11542,19815
202003,경부선,세마,15511,9055,10023,13556
202003,경부선,송탄,19696,12120,16485,21354
202003,경부선,수원,134155,110748,171394,208583
202003,경부선,신길,54660,41417,52887,47333
202003,경부선,신도림,20389,21783,24453,22520
202003,경부선,안양,151772,44107,74279,166728
202003,경부선,영등포,88546,174501,270015,200241
202003,경부선,오산,36986,41207,50891,48531
202003,경부선,오산대,15980,9245,12671,15296
202003,경부선,용산,38704,196248,259259,111266
202003,경부선,의왕,59282,50243,47957,54075
202003,경부선,지제,9154,14464,15728,8815
202003,경부선,직산,2565,4438,4393,2824
202003,경부선,진위,4626,13045,14123,4059
202003,경부선,천안,13271,9472,17597,21041
202003,경부선,평택,41462,30995,50918,56644
202003,경부선,화서,69205,15752,20250,57162
202002,경부선,가산디지털단지,32348,210279,217485,61151
202002,경부선,관악,71352,17000,25954,58136
202002,경부선,광명,20397,8826,17703,19569
202002,경부선,구로,87542,116520,129884,97284
202002,경부선,군포,38991,74872,61626,33038
202002,경부선,금정,182322,135434,147231,187326
202002,경부선,금천구청,98510,47956,51371,89442
202002,경부선,남영,30041,73945,86208,48090
202002,경부선,노량진,44364,41393,52803,73887
202002,경부선,당정,50514,24932,30317,42897
202002,경부선,대방,73657,92146,90688,78412
202002,경부선,독산,86019,137858,142791,86972
202002,경부선,두정,24240,13785,26189,28375
202002,경부선,명학,53083,77019,68499,43525
202002,경부선,병점,92896,48415,71492,95542
202002,경부선,서동탄,17410,3572,5257,10826
202002,경부선,서울역,20506,6912,28638,11306
202002,경부선,서정리,23633,21492,36029,30959
202002,경부선,석수,89553,33033,45282,74541
202002,경부선,성균관대,127840,28118,51038,119644
202002,경부선,성환,11701,16317,19852,16013
202002,경부선,세류,27737,10488,13928,23307
202002,경부선,세마,17647,9357,11301,15350
202002,경부선,송탄,22820,13047,20091,26164
202002,경부선,수원,152231,129203,208535,250416
202002,경부선,신길,61391,44607,56246,50917
202002,경부선,신도림,22912,22764,26461,25404
202002,경부선,안양,170844,48611,88794,190508
202002,경부선,영등포,102272,195928,332994,260226
202002,경부선,오산,43570,43855,57671,58170
202002,경부선,오산대,17609,9568,13998,17352
202002,경부선,용산,47600,225885,311934,156698
202002,경부선,의왕,62641,55546,54621,57210
202002,경부선,지제,10168,15441,18429,10526
202002,경부선,직산,3412,4986,5070,3670
202002,경부선,진위,5205,13384,14622,5058
202002,경부선,천안,16870,12066,25730,28687
202002,경부선,평택,48365,34272,61575,69408
202002,경부선,화서,74871,16900,23672,61869
202001,경부선,가산디지털단지,35516,219214,227483,76160
202001,경부선,관악,76892,19922,32942,64763
202001,경부선,광명,21662,9962,22875,21374
202001,경부선,구로,95979,119550,147559,116961
202001,경부선,군포,41460,77680,66974,38195
202001,경부선,금정,195896,146754,168787,218883
202001,경부선,금천구청,106637,49571,60025,103463
202001,경부선,남영,33805,77767,93510,56642
202001,경부선,노량진,50406,51093,68852,87883
202001,경부선,당정,56050,27595,35217,49469
202001,경부선,대방,79753,98196,101776,93976
202001,경부선,독산,93059,138768,150669,98678
202001,경부선,두정,28301,16273,33240,36653
202001,경부선,명학,57919,81282,73588,49214
202001,경부선,병점,104743,54118,88707,120457
202001,경부선,서동탄,19558,4078,6888,13887
202001,경부선,서울역,27419,8203,45683,14660
202001,경부선,서정리,27349,23487,39591,41226
202001,경부선,석수,98187,34321,53221,82929
202001,경부선,성균관대,139771,32468,65543,139511
202001,경부선,성환,15054,18381,24894,23310
202001,경부선,세류,31586,11906,19257,29438
202001,경부선,세마,20357,10615,14593,20311
202001,경부선,송탄,26509,15143,24944,33311
202001,경부선,수원,174480,154380,303301,349586
202001,경부선,신길,66586,48259,62431,57326
202001,경부선,신도림,24542,23370,28529,30558
202001,경부선,안양,185938,54465,116452,224816
202001,경부선,영등포,115325,216520,433368,346676
202001,경부선,오산,51199,47123,68702,80389
202001,경부선,오산대,20163,10195,16725,21780
202001,경부선,용산,59074,265651,390033,225189
202001,경부선,의왕,67796,58121,61541,65418
202001,경부선,지제,12192,17236,22323,13899
202001,경부선,직산,4210,5690,6165,5209
202001,경부선,진위,6384,14547,16498,6638
202001,경부선,천안,22094,14999,36997,42098
202001,경부선,평택,58653,41409,84313,97975
202001,경부선,화서,83069,19272,29833,72867
201912,경부선,가산디지털단지,39328,220996,230009,84108
201912,경부선,관악,84592,22134,38481,73844
201912,경부선,광명,24361,10217,24498,30505
201912,경부선,구로,106380,129106,160507,134128
201912,경부선,군포,48700,85065,73798,44294
201912,경부선,금정,210013,152860,177909,233155
201912,경부선,금천구청,118869,53728,66043,112661
201912,경부선,남영,36748,94544,103349,65360
201912,경부선,노량진,55965,46645,76496,103683
201912,경부선,당정,62223,32761,43039,55523
201912,경부선,대방,89366,103645,108450,105595
201912,경부선,독산,103252,150734,161784,112406
201912,경부선,두정,32534,24829,41833,42911
201912,경부선,명학,64192,94096,85548,58843
201912,경부선,병점,120357,61961,103226,135640
201912,경부선,서동탄,23046,4444,7890,16840
201912,경부선,서울역,29407,9996,54827,15611
201912,경부선,서정리,31264,28662,45966,40460
201912,경부선,석수,109367,41371,63038,93288
201912,경부선,성균관대,152218,42660,77462,149806
201912,경부선,성환,17421,25168,31295,24994
201912,경부선,세류,35855,13401,21621,33513
201912,경부선,세마,25018,12989,17731,24732
201912,경부선,송탄,31674,18884,29459,40635
201912,경부선,수원,195624,178654,338957,386234
201912,경부선,신길,71954,52251,67798,62369
201912,경부선,신도림,26745,25058,30554,33083
201912,경부선,안양,202295,75191,143911,242098
201912,경부선,영등포,125986,230113,483300,415291
201912,경부선,오산,58659,50062,72939,83822
201912,경부선,오산대,24308,13769,20858,26481
201912,경부선,용산,62434,279525,427626,264983
201912,경부선,의왕,75834,66015,68044,70816
201912,경부선,지제,15087,20460,26504,18179
201912,경부선,직산,4981,6508,6864,6321
201912,경부선,진위,8129,17623,18996,8321
201912,경부선,천안,24916,19919,46033,46123
201912,경부선,평택,71349,47282,92857,111297
