사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,퇴근시간 승차인원,퇴근시간 하차인원
202304,1호선,동대문,44094,41009,69531,63118
202304,1호선,동묘앞,22187,37540,70599,35355
202304,1호선,서울역,127270,390406,500389,253706
202304,1호선,시청,22120,288474,317135,69067
202304,1호선,신설동,62708,87736,111225,76614
202304,1호선,제기동,65019,67338,104774,75169
202304,1호선,종각,22100,388820,456204,118043
202304,1호선,종로3가,19540,107616,246958,106435
202304,1호선,종로5가,20030,154045,239155,90856
202304,1호선,청량리(서울시립대입구),102064,76473,119810,121877
202304,2호선,강남,122065,496829,747739,420825
202304,2호선,강변(동서울터미널),221492,92022,161083,267133
202304,2호선,건대입구,167616,106252,231227,375513
202304,2호선,교대(법원.검찰청),76202,242575,294609,181469
202304,2호선,구로디지털단지,383308,321640,437140,409728
202304,2호선,구의(광진구청),210445,72674,102937,218254
202304,2호선,낙성대(강감찬),238032,73981,128241,248097
202304,2호선,당산,120438,119788,132188,176728
202304,2호선,대림(구로구청),193347,90380,123521,187368
202304,2호선,도림천,8057,10138,8218,8081
202304,2호선,동대문역사문화공원(DDP),24184,83253,121617,92501
202304,2호선,뚝섬,51697,189121,286531,115011
202304,2호선,문래,107289,172952,200841,138757
202304,2호선,방배,64939,119272,152688,98992
202304,2호선,봉천,234593,45040,83347,219604
202304,2호선,사당,203344,161670,244302,408789
202304,2호선,삼성(무역센터),40960,516803,681563,161613
202304,2호선,상왕십리,122102,51775,70037,123003
202304,2호선,서울대입구(관악구청),347083,113735,232460,422343
202304,2호선,서초,64176,184020,208675,74552
202304,2호선,선릉,66949,430211,622999,149890
202304,2호선,성수,64874,366047,482623,177024
202304,2호선,시청,16653,291375,320637,60397
202304,2호선,신답,19556,3430,5527,21111
202304,2호선,신당,90473,58097,86634,129721
202304,2호선,신대방,260992,51467,89211,241159
202304,2호선,신도림,338484,176223,293217,414906
202304,2호선,신림,534597,90871,213109,562660
202304,2호선,신설동,14991,21593,30851,18966
202304,2호선,신정네거리,116789,19918,31744,116083
202304,2호선,신촌,107385,142132,274968,282366
202304,2호선,아현,83117,42009,54226,83741
202304,2호선,양천구청,78093,17583,22508,75757
202304,2호선,역삼,51649,544042,636080,145413
202304,2호선,영등포구청,100413,169587,189422,129533
202304,2호선,왕십리(성동구청),80689,51182,96220,125877
202304,2호선,용답,25602,7403,13026,25522
202304,2호선,용두(동대문구청),16227,9380,13090,17994
202304,2호선,을지로3가,21800,260821,282900,99168
202304,2호선,을지로4가,17642,122892,153082,48575
202304,2호선,을지로입구,33743,476004,562715,170200
202304,2호선,이대,75553,66276,123326,117320
202304,2호선,잠실(송파구청),333617,292284,624591,594484
202304,2호선,잠실나루,99368,74957,83643,98958
202304,2호선,잠실새내,159343,54995,113916,211805
202304,2호선,종합운동장,46699,61073,122181,146871
202304,2호선,충정로(경기대입구),44783,91481,92293,53771
202304,2호선,한양대,16890,88697,116704,45199
202304,2호선,합정,116088,145723,276194,282819
202304,2호선,홍대입구,179961,166592,512817,592417
202304,3호선,가락시장,49989,46066,62099,61962
202304,3호선,경복궁(정부서울청사),40997,189499,262114,100443
202304,3호선,경찰병원,57637,39795,42365,54831
202304,3호선,고속터미널,80102,165334,391903,301135
202304,3호선,교대(법원.검찰청),28684,77625,147730,48721
202304,3호선,구파발,202070,66225,90554,182313
202304,3호선,금호,75914,14952,30734,72927
202304,3호선,남부터미널(예술의전당),86387,244433,287970,156952
202304,3호선,녹번,178330,28894,48599,151872
202304,3호선,대청,76839,52531,62406,72911
202304,3호선,대치,69081,53676,72391,83706
202304,3호선,도곡,24488,40333,45068,28344
202304,3호선,독립문,40316,41090,41377,44140
202304,3호선,동대입구,17086,87454,112034,47675
202304,3호선,매봉,46439,104658,120113,60799
202304,3호선,무악재,43733,10577,16826,41153
202304,3호선,불광,136658,48520,77354,151819
202304,3호선,수서,95328,112574,122603,132614
202304,3호선,신사,36508,158221,295119,155070
202304,3호선,안국,19702,227938,310988,82323
202304,3호선,압구정,50551,221271,324486,150768
202304,3호선,약수,76347,55461,78234,100280
202304,3호선,양재(서초구청),94867,382709,401420,188482
202304,3호선,연신내,315620,73430,131888,324866
202304,3호선,오금,67981,22549,27534,51567
202304,3호선,옥수,64930,27114,45808,82482
202304,3호선,을지로3가,9924,122809,137559,51867
202304,3호선,일원,59522,71973,65706,56507
202304,3호선,잠원,36038,24019,25901,35692
202304,3호선,종로3가,6342,66232,118388,50627
202304,3호선,지축,65818,19885,24596,62044
202304,3호선,충무로,0,0,15,0
202304,3호선,학여울,11488,13677,19224,12412
202304,3호선,홍제,164649,44616,73753,160969
202304,4호선,길음,209674,60229,94223,198346
202304,4호선,남태령,7099,11158,11039,5225
202304,4호선,노원,132541,53323,90471,204667
202304,4호선,당고개,94486,21843,34778,71596
202304,4호선,동대문,15441,116144,181793,58909
202304,4호선,동대문역사문화공원(DDP),25397,108014,184929,76615
202304,4호선,동작(현충원),5066,10809,13667,9951
202304,4호선,명동,27435,191554,309448,176826
202304,4호선,미아(서울사이버대학),120823,61191,75267,120787
202304,4호선,미아사거리,231049,62092,114789,251204
202304,4호선,사당,180575,87429,136896,226213
202304,4호선,삼각지,20157,38087,49070,51508
202304,4호선,상계,200381,49428,68487,170506
202304,4호선,서울역,35128,143772,132220,113483
202304,4호선,성신여대입구(돈암),119423,69262,128591,172097
202304,4호선,수유(강북구청),288802,88803,159675,324728
202304,4호선,숙대입구(갈월),53835,85352,119062,96089
202304,4호선,신용산,34079,138476,198975,102138
202304,4호선,쌍문,308382,52215,91887,272979
202304,4호선,이촌(국립중앙박물관),35839,46863,66027,57012
202304,4호선,창동,207090,71803,118752,235826
202304,4호선,총신대입구(이수),126122,70951,101940,184678
202304,4호선,충무로,33845,257557,317191,113373
202304,4호선,한성대입구(삼선교),80498,60159,90817,99522
202304,4호선,혜화,47299,192989,304307,206686
202304,4호선,회현(남대문시장),17776,207278,290606,56860
202304,5호선,강동,144482,88389,106682,130706
202304,5호선,강일,57479,17152,20027,47745
202304,5호선,개롱,56900,28124,32103,58560
202304,5호선,개화산,51535,27858,30915,43356
202304,5호선,거여,111008,31496,38370,95352
202304,5호선,고덕,69691,41288,46810,76556
202304,5호선,공덕,59920,117070,131722,101281
202304,5호선,광나루(장신대),103316,62182,77228,100145
202304,5호선,광화문(세종문화회관),26008,377084,407857,103355
202304,5호선,군자(능동),93378,41434,64499,121996
202304,5호선,굽은다리(강동구민회관앞),89064,24944,38427,83498
202304,5호선,길동,58243,31087,41082,68518
202304,5호선,김포공항,16208,44250,65032,41002
202304,5호선,까치산,327697,42452,83338,293913
202304,5호선,답십리,148021,56728,78131,129653
202304,5호선,동대문역사문화공원(DDP),4454,41611,39100,9822
202304,5호선,둔촌동,63112,43359,52720,75483
202304,5호선,마곡,59741,74805,88429,65693
202304,5호선,마장,42033,26723,32477,41929
202304,5호선,마천,93993,19348,24409,69465
202304,5호선,마포,73959,100013,115596,100205
202304,5호선,명일,85039,25295,33182,88365
202304,5호선,목동,155094,48731,70485,181460
202304,5호선,미사,160666,44409,73509,175222
202304,5호선,발산,69694,168934,194450,128224
202304,5호선,방이,44856,37523,45505,60398
202304,5호선,방화,65302,23595,27100,55654
202304,5호선,상일동,164204,36853,50454,139420
202304,5호선,서대문,49345,250537,220663,63070
202304,5호선,송정,51965,22421,31641,49940
202304,5호선,신금호,56998,25141,27774,60915
202304,5호선,신길,44230,20892,26188,43059
202304,5호선,신정(은행정),167658,25953,38761,113210
202304,5호선,아차산(어린이대공원후문),119240,51296,80435,124461
202304,5호선,애오개,50496,40481,42521,49632
202304,5호선,양평,60495,48478,54304,52142
202304,5호선,여의나루,17887,128227,222416,118116
202304,5호선,여의도,28668,378902,380106,91164
202304,5호선,영등포구청,21943,32928,37828,26342
202304,5호선,영등포시장,64549,56825,85921,73525
202304,5호선,오금,19440,32438,28363,20893
202304,5호선,오목교(목동운동장앞),124370,103712,150726,175692
202304,5호선,올림픽공원(한국체대),29869,22970,33567,29391
202304,5호선,왕십리(성동구청),17072,27799,32994,38190
202304,5호선,우장산,141317,44832,54936,133199
202304,5호선,을지로4가,6220,66896,79400,20251
202304,5호선,장한평,149282,100633,123402,151806
202304,5호선,종로3가,11654,62329,144205,87373
202304,5호선,천호(풍납토성),79351,74892,140003,140423
202304,5호선,청구,21146,20754,28923,25840
202304,5호선,충정로(경기대입구),17334,48825,50773,20365
202304,5호선,하남검단산,53587,21855,33646,46809
202304,5호선,하남시청(덕풍?신장),64385,26131,36495,62602
202304,5호선,하남풍산,28498,25715,30436,29141
202304,5호선,행당,88132,17100,26059,73276
202304,5호선,화곡,313548,58480,100795,285719
202304,6호선,고려대(종암),57469,48779,56435,61276
202304,6호선,공덕,62371,150007,177450,102169
202304,6호선,광흥창(서강),56471,55505,65406,58149
202304,6호선,구산,81705,16732,26096,56616
202304,6호선,녹사평(용산구청),15282,30408,44346,37073
202304,6호선,대흥(서강대앞),44964,58284,65936,61191
202304,6호선,독바위,32563,5806,7655,29004
202304,6호선,돌곶이,98485,28276,40227,82482
202304,6호선,동묘앞,30466,36407,58901,47348
202304,6호선,디지털미디어시티,123468,110701,104074,116416
202304,6호선,마포구청,112440,56686,81042,102595
202304,6호선,망원,75920,46901,100954,125237
202304,6호선,버티고개,15184,8992,12601,16630
202304,6호선,보문,64853,34154,40536,58015
202304,6호선,봉화산(서울의료원),105361,21725,27784,81971
202304,6호선,불광,30342,13130,26308,38443
202304,6호선,삼각지,26183,49508,66083,36654
202304,6호선,상수,30980,35998,79026,85980
202304,6호선,상월곡(한국과학기술연구원),63117,20007,27311,50717
202304,6호선,새절(신사),138374,28808,45031,120230
202304,6호선,석계,124751,31090,44998,128606
202304,6호선,신내,0,0,4,0
202304,6호선,신당,24616,61566,64123,53158
202304,6호선,안암(고대병원앞),26350,81532,110859,61011
202304,6호선,약수,14552,24627,29543,23671
202304,6호선,역촌,39331,12918,13145,43153
202304,6호선,연신내,1,0,6,0
202304,6호선,월곡(동덕여대),103844,41658,64396,101882
202304,6호선,월드컵경기장(성산),20925,17336,49641,31327
202304,6호선,응암,188904,33940,61155,187011
202304,6호선,이태원,31132,50323,95536,93561
202304,6호선,증산(명지대앞),105524,19760,34484,103264
202304,6호선,창신,37407,15300,13721,24803
202304,6호선,청구,20643,32744,29023,19596
202304,6호선,태릉입구,47223,18302,24883,58498
202304,6호선,한강진,10470,73159,114156,61435
202304,6호선,합정,41642,67729,116361,105221
202304,6호선,화랑대(서울여대입구),140333,30557,45145,89881
202304,6호선,효창공원앞,50269,38477,50558,48632
202304,7호선,가산디지털단지,57390,519853,608922,89703
202304,7호선,강남구청,21756,155591,192324,53494
202304,7호선,건대입구,38066,69125,101633,101386
202304,7호선,고속터미널,33327,109849,142809,65902
202304,7호선,공릉(서울과학기술대),93850,42080,61423,105221
202304,7호선,광명사거리,193913,53476,91500,194485
202304,7호선,군자(능동),110137,45418,84421,104660
202304,7호선,까치울,0,0,0,0
202304,7호선,남구로,82138,133496,143668,82791
202304,7호선,남성,112208,27058,39262,101892
202304,7호선,내방,56772,118424,134913,77375
202304,7호선,노원,97014,72430,119605,162761
202304,7호선,논현,26166,153725,201240,75683
202304,7호선,대림(구로구청),47275,28880,51370,65865
202304,7호선,도봉산,109089,31317,32710,94715
202304,7호선,뚝섬유원지,62547,24724,75034,104928
202304,7호선,마들,154246,24504,34081,122637
202304,7호선,먹골,95995,25257,40081,97124
202304,7호선,면목,155249,45763,61110,140153
202304,7호선,반포,22956,45259,46946,29299
202304,7호선,보라매,51025,36201,40629,59740
202304,7호선,사가정,152218,43940,66071,159566
202304,7호선,삼산체육관,0,0,1,0
202304,7호선,상도,92857,41124,60379,99670
202304,7호선,상봉(시외버스터미널),146963,49727,83360,156496
202304,7호선,수락산,119680,32030,50712,114003
202304,7호선,숭실대입구(살피재),102503,47627,79435,118412
202304,7호선,신대방삼거리,149957,32003,51322,142463
202304,7호선,신풍,108798,37088,46006,100450
202304,7호선,어린이대공원(세종대),60834,100167,143929,85194
202304,7호선,온수(성공회대입구),115135,35499,39405,90920
202304,7호선,용마산(용마폭포공원),64737,16718,19791,53739
202304,7호선,이수,81568,64309,97201,130543
202304,7호선,장승배기,76744,30632,36962,76313
202304,7호선,장암,35831,4595,9045,9387
202304,7호선,중계,153029,52048,52415,122090
202304,7호선,중곡,91322,47672,54274,84944
202304,7호선,중화,101526,36643,47825,96312
202304,7호선,천왕,132799,30509,35787,113110
202304,7호선,철산,203454,59557,89895,216535
202304,7호선,청담,34425,236909,233492,59752
202304,7호선,태릉입구,59507,35178,55860,67355
202304,7호선,하계,168184,54048,73910,149417
202304,7호선,학동,25168,254656,312646,52615
202304,8호선,가락시장,29172,58636,58334,51107
202304,8호선,강동구청,85901,52375,54713,86047
202304,8호선,남위례,49092,36011,42576,57985
202304,8호선,남한산성입구(성남법원.검찰청),144814,47111,61427,113522
202304,8호선,단대오거리,126013,40926,57486,116152
202304,8호선,모란,23146,19937,31961,26843
202304,8호선,몽촌토성(평화의문),34765,44060,51368,43022
202304,8호선,문정,64220,231337,237906,86970
202304,8호선,복정,74936,38507,60025,68612
202304,8호선,산성,57342,16163,19900,52332
202304,8호선,석촌,46002,32867,49778,73853
202304,8호선,송파,76210,35673,41839,75661
202304,8호선,수진,46972,21561,23070,40689
202304,8호선,신흥,47385,12619,22950,51088
202304,8호선,암사,217299,33784,57003,175988
202304,8호선,잠실(송파구청),26148,122987,159178,103583
202304,8호선,장지,124889,84972,117128,121517
202304,8호선,천호(풍납토성),115517,55375,80681,158482
202304,9호선,가양,186836,87775,111985,179882
202304,9호선,개화,37088,10712,14320,14740
202304,9호선,고속터미널,46281,68598,113269,151291
202304,9호선,공항시장,26350,7338,11257,28419
202304,9호선,구반포,3802,8268,9447,5651
202304,9호선,국회의사당,14078,202578,225621,40700
202304,9호선,김포공항,19599,55330,55229,70927
202304,9호선,노들,45678,8583,18838,38566
202304,9호선,노량진,188530,105912,130823,211880
202304,9호선,당산,136478,70369,112909,171239
202304,9호선,동작(현충원),12198,7534,13191,9909
202304,9호선,등촌,120310,28402,43298,105602
202304,9호선,마곡나루(서울식물원),73560,78918,104412,95096
202304,9호선,사평,28747,15150,20382,30103
202304,9호선,샛강,14223,57510,65742,31773
202304,9호선,선유도,55276,61673,78191,51155
202304,9호선,신논현,87588,138354,255841,217745
202304,9호선,신목동,48233,12171,15589,36007
202304,9호선,신반포,16682,29767,29505,25853
202304,9호선,신방화,69246,19225,25263,62630
202304,9호선,양천향교,74683,59991,67429,72520
202304,9호선,여의도,24130,326352,369392,81337
202304,9호선,염창,197545,34109,61148,182466
202304,9호선,증미,56452,53577,60691,46638
202304,9호선,흑석(중앙대입구),45833,48417,63713,68841
202304,9호선2~3단계,둔촌오륜,8523,7798,4756,8266
202304,9호선2~3단계,봉은사,25235,165449,233970,73061
202304,9호선2~3단계,삼성중앙,17149,65654,86928,32703
202304,9호선2~3단계,삼전,62401,18724,32716,65008
202304,9호선2~3단계,석촌,66100,20890,49417,78127
202304,9호선2~3단계,석촌고분,53783,23836,36358,57240
202304,9호선2~3단계,선정릉,22567,89113,116564,39533
202304,9호선2~3단계,송파나루,35103,19003,31285,53988
202304,9호선2~3단계,언주,19822,95477,122975,36737
202304,9호선2~3단계,올림픽공원(한국체대),44525,30025,60356,62016
202304,9호선2~3단계,종합운동장,25145,20001,34097,40025
202304,9호선2~3단계,중앙보훈병원,108917,41722,41364,81227
202304,9호선2~3단계,한성백제,20651,10345,18652,19728
202304,경강선,경기광주,104246,18542,25374,85689
202304,경강선,곤지암,18014,15414,18570,19167
202304,경강선,부발,15835,13975,16171,16415
202304,경강선,삼동,31444,7014,8124,24638
202304,경강선,세종대왕릉,2820,1795,2438,2776
202304,경강선,신둔도예촌,14581,7175,9313,12332
202304,경강선,여주,18106,10613,15878,20408
202304,경강선,이매,11443,6960,6421,8811
202304,경강선,이천,19457,16309,18124,23530
202304,경강선,초월,37814,12657,14403,30991
202304,경강선,판교,12141,56430,63533,18243
202304,경부선,가산디지털단지,40958,220894,221209,76798
202304,경부선,관악,83555,21687,31587,71476
202304,경부선,광명,26076,17030,28159,26900
202304,경부선,구로,96246,116424,135867,114884
202304,경부선,군포,48264,83727,71272,39716
202304,경부선,금정,230217,154614,176855,247162
202304,경부선,금천구청,111349,50531,55359,112234
202304,경부선,남영,39064,90038,89764,59469
202304,경부선,노량진,50782,28965,52110,89209
202304,경부선,당정,61998,28925,33955,53131
202304,경부선,대방,70555,82006,78146,81486
202304,경부선,독산,114549,159169,163459,111078
202304,경부선,두정,46795,40733,52185,61830
202304,경부선,명학,61106,94218,81996,51283
202304,경부선,병점,136062,68566,90154,144625
202304,경부선,서동탄,19454,4055,5460,14183
202304,경부선,서울역,32367,16552,57462,21535
202304,경부선,서정리,48377,53621,81390,59520
202304,경부선,석수,94458,34722,43436,82056
202304,경부선,성균관대,156548,45790,69721,152745
202304,경부선,성환,17939,39897,47790,24470
202304,경부선,세류,36562,11429,15931,30354
202304,경부선,세마,27528,17732,17975,25721
202304,경부선,송탄,35542,19823,27527,41504
202304,경부선,수원,190060,173201,279161,325574
202304,경부선,신길,69597,53692,60721,55596
202304,경부선,신도림,24009,23996,29212,31761
202304,경부선,안양,200003,92974,133261,220212
202304,경부선,영등포,118792,219013,374976,278565
202304,경부선,오산,73347,58821,69989,88597
202304,경부선,오산대,33151,18838,24391,34088
202304,경부선,용산,63640,283254,391646,224582
202304,경부선,의왕,71195,76914,67257,65208
202304,경부선,직산,5957,8067,8408,6049
202304,경부선,진위,7744,20799,21338,7415
202304,경부선,천안,30331,28534,53631,54162
202304,경부선,평택,78646,56852,91683,117160
202304,경부선,평택지제,27727,35007,38983,27618
202304,경부선,화서,105351,26927,32872,91560
202304,경원선,가능,60437,26963,28955,55819
202304,경원선,광운대,71819,31219,40536,64371
202304,경원선,녹양,42759,17053,20953,39274
202304,경원선,녹천,50355,11700,13673,37553
202304,경원선,덕계,49756,15645,16309,39202
202304,경원선,덕정,48179,36874,35420,44232
202304,경원선,도봉,49142,17383,25374,46554
202304,경원선,도봉산,52146,16100,43988,29123
202304,경원선,동두천,14991,19372,14377,14473
202304,경원선,동두천중앙,22821,16649,16710,20254
202304,경원선,망월사,70268,33666,42701,72082
202304,경원선,방학,84649,35210,44345,85063
202304,경원선,보산,10349,6847,10302,12051
202304,경원선,서빙고,9614,18477,19283,11706
202304,경원선,석계,63814,18999,32841,90886
202304,경원선,소요산,9440,8187,15600,9214
202304,경원선,신이문,91083,16429,25096,77150
202304,경원선,양주,68079,29654,37023,63414
202304,경원선,옥수,194,413,905,180
202304,경원선,왕십리(성동구청),78961,43430,100390,161406
202304,경원선,외대앞,52064,40612,59969,63476
202304,경원선,월계,60852,26604,36023,57793
202304,경원선,응봉,19331,5226,8265,15529
202304,경원선,의정부,127694,55833,114802,159834
202304,경원선,이촌(국립중앙박물관),22608,16185,27264,22266
202304,경원선,지행,57627,21215,30251,61935
202304,경원선,창동,3,0,0,0
202304,경원선,청량리(서울시립대입구),81971,59596,101726,125898
202304,경원선,한남,12838,31351,36938,21227
202304,경원선,회룡,135849,27869,36597,127541
202304,경의선,가좌,59982,17349,25037,52842
202304,경의선,강매,44948,5982,8473,31494
202304,경의선,계양,2,0,0,0
202304,경의선,곡산,4627,4701,4809,4461
202304,경의선,공덕,12491,29081,35534,18750
202304,경의선,금릉,50158,19608,27370,46428
202304,경의선,금촌,49912,29780,39719,51795
202304,경의선,능곡,44144,11564,15310,34540
202304,경의선,디지털미디어시티,27626,8545,14484,25749
202304,경의선,문산,39776,25581,31283,39367
202304,경의선,백마,79110,19662,25797,67348
202304,경의선,서강대,8963,14324,17980,12746
202304,경의선,서울역,7577,75413,62759,15268
202304,경의선,수색,10134,30005,28697,12240
202304,경의선,신촌,1579,11464,10766,4807
202304,경의선,야당,81590,17601,32268,94824
202304,경의선,운정,80505,23537,28911,64811
202304,경의선,운천,0,0,55,56
202304,경의선,월롱,5108,25935,30233,8189
202304,경의선,일산,109842,29427,35444,98493
202304,경의선,임진강,0,0,509,49
202304,경의선,탄현,91182,19284,27768,82619
202304,경의선,파주,7697,9164,12298,5382
202304,경의선,풍산,55411,14761,23368,50932
202304,경의선,행신,87808,22407,31980,90348
202304,경의선,홍대입구,4076,10121,19256,17747
202304,경의선,화전,10985,13435,21285,11641
202304,경의선,효창공원앞,15756,26979,28911,20406
202304,경인선,간석,56138,16811,23364,52011
202304,경인선,개봉,228929,48295,82006,221364
202304,경인선,구일,62367,29464,47865,76910
202304,경인선,도원,19196,30917,22642,21426
202304,경인선,도화,38775,12713,17603,32532
202304,경인선,동암,157047,37632,61737,160164
202304,경인선,동인천,96452,68832,100051,99266
202304,경인선,백운,66844,17570,24208,62827
202304,경인선,부개,95192,20489,29327,81501
202304,경인선,부천,255195,81187,154860,307563
202304,경인선,부평,200857,67372,153498,303112
202304,경인선,소사,74118,28199,35340,71210
202304,경인선,송내,243685,124247,152908,239971
202304,경인선,역곡,283630,65099,111376,285846
202304,경인선,오류동,122748,21918,38686,111669
202304,경인선,온수(성공회대입구),54275,28323,31488,55807
202304,경인선,인천,15035,18107,39861,13080
202304,경인선,제물포,89524,55154,58215,82668
202304,경인선,주안,148410,57813,101621,156407
202304,경인선,중동,99393,21181,31982,85447
202304,경춘선,가평,9639,10456,15334,10636
202304,경춘선,갈매,33139,12162,12440,26263
202304,경춘선,강촌,1519,2727,4775,2165
202304,경춘선,굴봉산,466,1016,977,458
202304,경춘선,금곡,12184,9184,8824,11737
202304,경춘선,김유정,1378,1797,3699,1824
202304,경춘선,남춘천,14415,9157,16407,21347
202304,경춘선,대성리,8189,2667,4876,5124
202304,경춘선,마석,38939,16995,18133,36269
202304,경춘선,백양리,137,632,671,160
202304,경춘선,별내,27292,15988,18175,26882
202304,경춘선,사릉,24030,11658,12410,21988
202304,경춘선,상천,1749,1912,2563,1600
202304,경춘선,신내,19025,17708,14050,15155
202304,경춘선,천마산,18742,4563,5293,15357
202304,경춘선,청평,11941,8042,11502,13232
202304,경춘선,춘천,5701,6561,14669,8314
202304,경춘선,퇴계원,38912,10964,13999,33952
202304,경춘선,평내호평,69047,17209,23086,67390
202304,공항철도 1호선,검암,75198,26013,25400,64754
202304,공항철도 1호선,계양,165756,15762,30423,135747
202304,공항철도 1호선,공덕,15041,16566,19897,29621
202304,공항철도 1호선,공항화물청사,5655,40763,30242,4292
202304,공항철도 1호선,김포공항,26546,55199,75292,32531
202304,공항철도 1호선,디지털미디어시티,49804,125661,166224,62679
202304,공항철도 1호선,마곡나루(서울식물원),36917,110060,128579,48209
202304,공항철도 1호선,서울역,32193,66915,96982,66325
202304,공항철도 1호선,영종,38160,9302,14857,36736
202304,공항철도 1호선,운서,79000,32311,40219,77855
202304,공항철도 1호선,인천공항1터미널,43397,81233,80058,52729
202304,공항철도 1호선,인천공항2터미널,18431,41009,45551,15613
202304,공항철도 1호선,청라국제도시,70311,28691,38700,61992
202304,공항철도 1호선,홍대입구,32541,39273,112056,100338
202304,과천선,경마공원,5860,21141,135984,9945
202304,과천선,과천,65709,16570,24451,59509
202304,과천선,대공원,2246,28874,62657,9222
202304,과천선,범계,207821,97251,148585,250927
202304,과천선,선바위,41998,57283,72202,42842
202304,과천선,인덕원,180201,159140,175104,207823
202304,과천선,정부과천청사,47938,114780,102061,61878
202304,과천선,평촌,130256,131451,131769,121886
202304,분당선,가천대,52761,51849,73976,62690
202304,분당선,강남구청,21407,75644,103246,51835
202304,분당선,개포동,30585,21074,24983,35431
202304,분당선,구룡,12472,25803,15352,12990
202304,분당선,구성,53881,15344,18777,56134
202304,분당선,기흥,93194,47964,62878,88959
202304,분당선,대모산입구,49679,20248,25244,41978
202304,분당선,도곡,30476,46384,55783,39145
202304,분당선,망포,140304,75128,99768,134384
202304,분당선,매교,50112,21119,23094,45071
202304,분당선,매탄권선,56297,22172,25617,51973
202304,분당선,모란,143903,72379,108370,160386
202304,분당선,미금,71586,77629,95249,108070
202304,분당선,보정,24002,11985,11693,20089
202304,분당선,복정,4,0,8,0
202304,분당선,상갈,53267,20075,28005,47820
202304,분당선,서울숲,39831,77617,167487,81640
202304,분당선,서현,93866,131249,200107,160234
202304,분당선,선릉,15374,189858,160524,62852
202304,분당선,선정릉,15163,67846,90926,26521
202304,분당선,수내,53145,95226,127694,77168
202304,분당선,수서,75327,91609,99528,109722
202304,분당선,수원,59596,29416,53970,67631
202304,분당선,수원시청,78062,75500,94077,121971
202304,분당선,신갈,51455,10663,14161,46218
202304,분당선,압구정로데오,19065,116216,227941,120649
202304,분당선,야탑,139356,158300,193044,188327
202304,분당선,영통,48390,41779,66447,71940
202304,분당선,오리,77762,57268,73667,63935
202304,분당선,이매,39202,33492,35606,42921
202304,분당선,정자,80151,133112,155136,130171
202304,분당선,죽전,100976,57737,90957,124974
202304,분당선,청명,46729,18627,21880,40011
202304,분당선,태평,125653,31991,50687,118769
202304,분당선,한티,61100,86928,115757,102032
202304,수인선,고색,39590,43485,42528,33042
202304,수인선,남동인더스파크,4278,39744,27478,5807
202304,수인선,달월,398,687,1295,287
202304,수인선,사리,62701,10804,17748,49106
202304,수인선,소래포구,40215,13719,27076,38069
202304,수인선,송도,24632,8308,10941,21945
202304,수인선,숭의,33241,24678,23442,29096
202304,수인선,신포,8407,14162,15753,11636
202304,수인선,야목,3060,1885,2576,2395
202304,수인선,어천,6426,7250,8236,7959
202304,수인선,연수,38406,18996,26767,42080
202304,수인선,오목천,33669,21276,28156,29049
202304,수인선,원인재,39190,16068,21782,43104
202304,수인선,월곶,27513,6456,13046,23951
202304,수인선,인천,5130,8464,7943,10899
202304,수인선,인천논현,38993,26572,31831,49944
202304,수인선,인하대,53125,30078,41381,54685
202304,수인선,호구포,20402,46978,38804,22241
202304,신림선,관악산(서울대),13047,19044,21814,10984
202304,신림선,당곡,34964,11873,21304,38917
202304,신림선,대방,18857,9004,14870,16558
202304,신림선,보라매,23454,19678,23393,27387
202304,신림선,보라매공원,13475,13366,13856,16191
202304,신림선,보라매병원,17338,64340,65797,26363
202304,신림선,샛강,4874,39350,34394,11392
202304,신림선,서울대벤처타운,80978,19092,37467,80052
202304,신림선,서울지방병무청,24961,9776,10849,26421
202304,신림선,서원,37227,3992,9429,29202
202304,신림선,신림,12091,4688,8669,24552
202304,안산선,고잔,72665,45695,56124,67299
202304,안산선,대야미,47186,17390,26372,39739
202304,안산선,반월,42108,14711,20300,38070
202304,안산선,산본,134817,51739,83006,166431
202304,안산선,상록수,164372,43071,66925,163679
202304,안산선,수리산,45790,14555,19492,32798
202304,안산선,신길온천,19105,7994,10278,17180
202304,안산선,안산,59183,87523,109034,77188
202304,안산선,오이도,77822,33075,46258,73966
202304,안산선,정왕,52485,74087,86212,62839
202304,안산선,중앙,141037,67265,105298,180906
202304,안산선,초지,53923,25064,26712,46581
202304,안산선,한대앞,77306,38363,53503,86179
202304,우이신설선,4.19민주묘지,22648,16602,23150,22042
202304,우이신설선,가오리,42383,10422,14355,36717
202304,우이신설선,보문,7447,9884,9288,9900
202304,우이신설선,북한산보국문,53634,19584,30838,52958
202304,우이신설선,북한산우이,22984,11945,16151,16480
202304,우이신설선,삼양,17580,5897,7597,16704
202304,우이신설선,삼양사거리,20320,7700,10220,20062
202304,우이신설선,성신여대입구(돈암),12415,15889,22592,29010
202304,우이신설선,솔밭공원,27002,5708,8016,21042
202304,우이신설선,솔샘,70474,10263,14270,58441
202304,우이신설선,신설동,5152,20616,21677,5767
202304,우이신설선,정릉,37402,12564,21389,38645
202304,우이신설선,화계,32676,9375,12016,27029
202304,일산선,대곡,21844,7816,11947,14798
202304,일산선,대화,138537,38122,52543,85192
202304,일산선,마두,43652,33472,41211,50178
202304,일산선,백석,56376,43559,57998,71900
