사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
202304,9호선,가양,186836,87775,242392,178677,111985,179882,15766,1453,44822,132141,489816,400046
202304,9호선,개화,37088,10712,21558,16577,14320,14740,2005,178,4148,8609,64799,36076
202304,9호선,고속터미널,46281,68598,173158,280035,113269,151291,2181,1579,88985,77330,310605,427542
202304,9호선,공항시장,26350,7338,34321,27689,11257,28419,3064,232,6953,23287,70688,58546
202304,9호선,구반포,3802,8268,11015,13002,9447,5651,307,177,3433,3053,18557,24500
202304,9호선,국회의사당,14078,202578,150313,229257,225621,40700,832,1817,75493,16847,240716,450499
202304,9호선,김포공항,19599,55330,84763,146959,55229,70927,976,1961,42035,17950,147373,222200
202304,9호선,노들,45678,8583,58142,37833,18838,38566,3912,220,10882,26964,118614,73600
202304,9호선,노량진,188530,105912,273637,238161,130823,211880,17132,1949,121234,151816,600533,497838
202304,9호선,당산,136478,70369,210562,162327,112909,171239,9067,1535,70233,129763,426340,363994
202304,9호선,동작,12198,7534,33458,29697,13191,9909,1117,227,5107,8032,51880,45490
202304,9호선,등촌,120310,28402,126082,91421,43298,105602,5840,897,20136,68032,272368,188752
202304,9호선,마곡나루,73560,78918,113864,110707,104412,95096,4492,1181,56899,62740,248815,253546
202304,9호선,사평,28747,15150,46446,34965,20382,30103,786,192,8629,20787,84608,71094
202304,9호선,샛강,14223,57510,53681,63677,65742,31773,1162,986,33930,14382,102996,136555
202304,9호선,선유도,55276,61673,77538,74122,78191,51155,2153,1299,22865,35490,157832,172584
202304,9호선,신논현,87588,138354,283852,370280,255841,217745,4228,1462,206504,101719,582172,611815
202304,9호선,신목동,48233,12171,47024,29402,15589,36007,2187,414,6226,25129,103670,67116
202304,9호선,신반포,16682,29767,47070,41902,29505,25853,569,733,13996,14232,78317,86634
202304,9호선,신방화,69246,19225,78076,55855,25263,62630,4744,628,12547,44532,164613,120240
202304,9호선,양천향교,74683,59991,97891,81568,67429,72520,4573,1134,22604,59513,199751,202206
202304,9호선,여의도,24130,326352,194464,282131,369392,81337,2768,2460,148165,32226,369527,643169
202304,9호선,염창,197545,34109,196229,114417,61148,182466,12124,565,30615,140174,436513,289265
202304,9호선,증미,56452,53577,66215,54618,60691,46638,2498,578,13644,32465,138809,141238
202304,9호선,흑석,45833,48417,114980,116548,63713,68841,3306,1191,43029,45206,207148,211362
202303,9호선,가양,201034,94415,251019,188235,120823,192770,16094,1508,47588,139363,515735,423521
202303,9호선,개화,39448,11284,20673,15843,14665,15526,1993,150,4183,8827,66297,36104
202303,9호선,고속터미널,49201,68409,171343,273151,114856,145557,2254,1525,78848,75865,301646,418950
202303,9호선,공항시장,27824,7584,34731,28023,11848,30338,3498,198,6859,23949,72912,59754
202303,9호선,구반포,3874,8978,11324,12962,10199,5907,276,168,3477,3083,18951,25191
202303,9호선,국회의사당,14513,213859,123911,202840,226875,39364,903,2054,76854,15858,216181,434611
202303,9호선,김포공항,20824,54527,85747,149126,56782,75006,1051,2183,42120,17791,149742,223627
202303,9호선,노들,48867,8710,58702,36119,19349,40534,4113,243,9547,27593,121229,72665
202303,9호선,노량진,199360,116940,273993,241270,134295,223209,17511,1980,129682,154028,620546,514218
202303,9호선,당산,147353,74860,211718,162973,119195,182032,9264,1548,72635,135225,440970,374606
202303,9호선,동작,13122,6626,26448,20890,10879,10596,1236,166,4866,8330,45672,36012
202303,9호선,등촌,128465,30003,129888,95985,46562,113527,6245,876,20816,71421,285414,198285
202303,9호선,마곡나루,79636,85654,113689,109451,109351,99437,4892,1243,59038,66240,257255,262588
202303,9호선,사평,30737,16039,47518,35694,21978,32175,802,173,8921,22097,87978,74003
202303,9호선,샛강,15263,62381,54052,65715,69168,33829,1146,1077,35192,14948,105653,144121
202303,9호선,선유도,59415,65693,75117,72043,83005,53351,2146,1392,22821,36316,159499,175444
202303,9호선,신논현,94723,149222,283937,390113,276264,232239,4284,1411,225357,100292,608301,641038
202303,9호선,신목동,52448,12921,48213,28975,16487,38597,2290,407,6325,26928,109276,69231
202303,9호선,신반포,17613,31981,46959,39511,30791,24195,568,888,12677,14156,77817,86536
202303,9호선,신방화,74901,20677,81366,58344,27149,66776,5007,606,13309,47467,174583,127094
202303,9호선,양천향교,80099,64798,99853,85321,73214,76219,4812,1243,24023,62429,208787,213791
202303,9호선,여의도,25450,355803,194632,288191,396677,86236,2877,2613,160243,33212,383202,679819
202303,9호선,염창,212364,36736,199812,116656,64552,194408,12801,615,31845,147866,456822,301873
202303,9호선,증미,60273,58223,66292,56264,66549,49553,2657,662,14506,33339,143728,148488
202303,9호선,흑석,46854,55173,119394,124450,73595,74494,3408,1317,49608,46986,219264,227926
202302,9호선,가양,174897,80641,221324,169029,108740,172440,14062,1415,44639,123387,454922,374472
202302,9호선,개화,32688,9566,17968,13040,12514,13623,1563,84,3379,8018,55598,30708
202302,9호선,고속터미널,41199,58574,159620,248394,99473,130153,2038,1259,66304,69710,269161,377937
202302,9호선,공항시장,23724,6437,30956,25237,11107,26874,2934,189,6289,21307,63903,53170
202302,9호선,구반포,3340,7756,9807,11551,9347,5354,190,155,2833,2619,16170,22081
202302,9호선,국회의사당,12663,195975,113367,183295,209409,33285,718,1817,69257,14096,196005,395183
202302,9호선,김포공항,18804,48960,82832,147960,53704,71081,860,1856,39737,16537,142233,215313
202302,9호선,노들,41706,7466,52133,29804,15527,35224,3567,220,6832,24773,104238,62263
202302,9호선,노량진,171151,101465,244095,213692,122209,204955,15557,1884,120876,137764,551679,454805
202302,9호선,당산,128696,65193,190450,148808,108352,164426,8198,1386,65824,122318,393168,337705
202302,9호선,동작,10767,5716,20156,15128,8744,9344,967,123,4175,7379,36065,28346
202302,9호선,등촌,111271,25455,116508,86308,42297,102473,5289,801,18847,63814,251915,176378
202302,9호선,마곡나루,68248,77018,103441,100901,101080,91574,4100,1178,56754,58123,232543,237220
202302,9호선,사평,24605,11638,41795,31344,19597,28312,819,151,7410,19620,74629,62753
202302,9호선,샛강,12848,56098,48369,59129,63782,30648,990,930,31341,13470,93548,129627
202302,9호선,선유도,51772,57494,65913,62608,74684,48284,1862,1184,20081,31841,139628,153127
202302,9호선,신논현,81816,131642,266050,374781,253903,218166,3999,1197,214813,87461,566678,595081
202302,9호선,신목동,43303,11349,43154,25671,14979,32883,2023,292,5520,23633,94000,60945
202302,9호선,신반포,14245,25901,40824,33848,26846,20077,567,783,9079,12463,64715,72995
202302,9호선,신방화,64051,15387,71359,51710,24786,59179,4346,550,11827,42268,151583,109915
202302,9호선,양천향교,70227,55082,85225,69118,63867,69117,4045,984,20202,56100,179699,181284
202302,9호선,여의도,21674,323789,178702,260904,370722,75391,2458,2381,145824,29504,348658,616578
202302,9호선,염창,182644,31767,179203,103692,59124,173658,11073,577,29142,130632,402062,266668
202302,9호선,증미,52960,49499,59120,48013,57397,44924,2480,603,11975,29355,126535,127470
202302,9호선,흑석,37143,34206,90626,83192,46032,59081,2763,1111,29311,37322,159843,155831
202301,9호선,가양,170272,78712,216211,166644,106513,169122,14328,1432,42271,118818,443082,365606
202301,9호선,개화,30977,9372,17469,12578,11952,13413,1586,106,3339,7563,53371,29619
202301,9호선,고속터미널,40096,59720,154466,245635,98191,124140,2230,1212,66724,67829,263516,374396
202301,9호선,공항시장,23693,6287,31183,26433,11207,27494,2971,193,6377,21459,64224,54372
202301,9호선,구반포,3472,7658,9944,11320,9230,5329,174,155,2640,2473,16230,21606
202301,9호선,국회의사당,13323,191889,107994,175011,205197,30739,762,1841,64582,13506,186661,382247
202301,9호선,김포공항,18258,49892,81008,151687,56427,71238,947,2078,40695,17515,140908,221172
202301,9호선,노들,41444,7547,52206,29421,15310,35402,3362,258,6364,24942,103376,62168
202301,9호선,노량진,168947,106268,252150,219982,126274,206003,14507,1869,123104,136249,558708,464368
202301,9호선,당산,129016,61275,185907,143496,103165,160943,7933,1392,62264,118034,385120,324197
202301,9호선,동작,10720,5489,22168,16873,8828,9016,838,139,3950,7156,37676,29657
202301,9호선,등촌,109516,25792,114565,86518,42611,101322,5210,755,18904,63662,248195,176727
202301,9호선,마곡나루,67223,75184,98379,97217,96863,88906,4028,1200,54502,56164,224132,229765
202301,9호선,사평,24624,11620,41539,30713,19214,28913,828,156,7365,20193,74356,62682
202301,9호선,샛강,12511,55939,46742,57328,62857,29335,829,927,30424,13217,90506,127411
202301,9호선,선유도,51561,58274,66132,63621,73872,47470,1887,1248,19116,31469,138696,154612
202301,9호선,신논현,81086,126682,255216,367718,248456,212630,4359,1203,210953,85760,551614,581363
202301,9호선,신목동,42568,10554,41384,24725,14336,32933,1929,308,5391,23348,91272,58935
202301,9호선,신반포,14099,24382,39079,31775,25370,19660,576,804,8408,12211,62162,69172
202301,9호선,신방화,62700,15919,72239,52516,24275,59270,4462,601,11581,41930,150982,110966
202301,9호선,양천향교,69125,55129,83580,68133,62020,69390,4194,971,19775,54421,176674,178654
202301,9호선,여의도,21516,325202,172562,252685,367992,71967,2276,2465,144568,28578,340922,608930
202301,9호선,염창,179198,31425,177823,105500,58927,170859,10959,584,28225,126056,396205,263565
202301,9호선,증미,52933,47552,59357,46169,52650,44788,2435,688,10929,30048,125654,124457
202301,9호선,흑석,37480,33108,89333,79520,43970,58321,2740,1202,24818,36374,154371,150204
202212,9호선,가양,178940,88135,243372,180578,115531,177242,15237,1482,44104,133462,481653,403657
202212,9호선,개화,32157,10278,20145,14093,13757,14710,1656,100,3957,8863,57915,33334
202212,9호선,고속터미널,42417,61109,177304,280862,109360,139887,2165,1323,72207,75415,294093,418709
202212,9호선,공항시장,25740,7240,34612,28464,12133,29621,3388,224,7457,23776,71197,59704
202212,9호선,구반포,3894,9196,13088,15516,11382,7584,184,193,5014,2968,22180,27873
202212,9호선,국회의사당,13032,199675,125804,199044,221299,39181,829,1907,74679,16309,214344,416935
202212,9호선,김포공항,19156,52391,87384,159668,60990,76382,1081,1806,42975,19267,150596,233132
202212,9호선,노들,44582,8150,58197,33601,16997,38294,3744,261,8007,27798,114530,69810
202212,9호선,노량진,183465,100433,284993,254105,143217,235926,15804,1847,143448,155419,627710,511804
202212,9호선,당산,134659,65095,210476,160740,113880,171517,8346,1408,72579,131645,426060,358888
202212,9호선,동작,11605,5767,20470,12793,8912,8914,830,159,4276,7454,37181,26173
202212,9호선,등촌,118482,28641,127465,95249,47841,107807,5408,781,21042,71749,272397,196420
202212,9호선,마곡나루,72714,77920,110781,106838,102117,96022,4152,1155,62135,64106,249782,250019
202212,9호선,사평,27483,14281,49085,35302,21815,30666,875,140,8180,22856,85623,72579
202212,9호선,샛강,13162,57250,51590,62456,67193,33902,919,1019,35490,14925,101161,135650
202212,9호선,선유도,54303,62019,76005,69306,78402,52174,1859,1301,21400,34979,153567,167605
202212,9호선,신논현,85864,132157,288256,389169,263982,239371,4555,1240,229313,102938,607988,625504
202212,9호선,신목동,46350,11116,46473,27555,15623,34305,1974,303,6022,26945,100819,65919
202212,9호선,신반포,16072,29623,46885,36600,28646,21292,565,899,9437,14385,72959,81507
202212,9호선,신방화,68395,19515,80608,57460,26672,62544,4770,667,12575,46555,166348,124197
202212,9호선,양천향교,73246,59102,95679,77221,67579,73333,4511,1010,21745,60956,195181,198289
202212,9호선,여의도,23376,333802,221026,318523,403177,91877,2597,2502,176139,33096,423138,687923
202212,9호선,염창,191672,34368,199102,116214,65731,178920,11561,650,30286,141969,432621,293201
202212,9호선,증미,55994,47538,66163,50783,53741,47219,2586,692,11734,33208,136477,132221
202212,9호선,흑석,40493,42864,107170,101622,56750,65708,3050,1403,35073,42878,185786,188767
202211,9호선,가양,190633,89506,235450,178790,115129,186575,16248,1524,41009,126730,483340,396550
202211,9호선,개화,33412,10933,20181,15619,14517,15453,1748,130,3810,8431,59151,35113
202211,9호선,고속터미널,45035,66467,163928,262232,105747,135282,2183,1388,73989,67630,285135,397717
202211,9호선,공항시장,26914,7669,33660,27706,11469,30062,3498,170,6355,22174,70427,57719
202211,9호선,구반포,3990,10739,14022,16205,11544,6523,244,201,4146,2834,22402,29979
202211,9호선,국회의사당,13308,207355,125889,203114,235781,34742,868,1748,67634,13966,207699,426183
202211,9호선,김포공항,20889,54778,82860,152790,55253,73857,1264,1804,39689,17512,144702,226884
202211,9호선,노들,46217,8884,56692,33776,17870,39335,4058,251,7725,25570,114692,68481
202211,9호선,노량진,191403,118121,267111,240924,140674,228846,17822,2089,129728,145324,606064,506458
202211,9호선,당산,140835,68551,200461,154711,110036,175652,8811,1454,65148,123079,415255,347795
202211,9호선,동작,12445,6782,23289,16080,9707,9302,925,173,4362,7032,41021,30067
202211,9호선,등촌,123272,29083,123207,92163,45179,110983,5651,773,19595,65780,271725,187799
202211,9호선,마곡나루,77082,79766,105678,102781,102744,97051,4447,1152,54314,60852,241521,244551
202211,9호선,사평,29267,14844,46070,34404,20551,31068,913,154,8109,19132,84359,68534
202211,9호선,샛강,13783,58820,51070,59766,68400,31927,894,1090,31915,13508,97662,133184
202211,9호선,선유도,56477,63755,72287,68826,78284,51584,1937,1341,20239,31454,150940,165376
202211,9호선,신논현,92083,141814,266126,364910,262010,220594,4074,1340,207308,89819,569591,597883
202211,9호선,신목동,50706,11834,46232,29192,15447,37213,2176,366,6071,25051,105185,66443
202211,9호선,신반포,17312,31114,45471,37126,29548,22738,506,978,10817,12832,74106,82050
202211,9호선,신방화,71102,19511,76395,55607,25203,63787,4800,646,11389,41881,163686,117645
202211,9호선,양천향교,77330,59091,94002,78965,66961,75074,4580,1069,20790,57592,196702,196717
202211,9호선,여의도,25304,349801,203540,293038,410405,84722,3011,2357,156893,30701,388748,675897
202211,9호선,염창,205363,36217,191369,112566,61125,189270,12332,687,27995,133854,437059,283324
202211,9호선,증미,58821,46985,62756,49344,53862,47512,2680,605,10743,31199,135000,128133
202211,9호선,흑석,44153,51689,118491,114887,65345,70132,3239,1444,37659,41944,203542,209964
202210,9호선,가양,178228,84401,241022,180047,110515,176628,16382,1508,43740,129452,479372,395408
202210,9호선,개화,30188,11156,22047,18087,15106,14763,1821,165,5319,8651,59375,38059
202210,9호선,고속터미널,43150,70115,172507,279177,113955,141070,2242,1569,85159,77800,303058,428661
202210,9호선,공항시장,24790,7524,35195,28672,12087,28545,3625,190,6720,22959,70330,59345
202210,9호선,구반포,3709,9950,14067,15846,10824,5972,268,182,4087,2906,22131,28884
202210,9호선,국회의사당,12987,185147,112689,184081,200248,33644,846,1658,73942,14129,200464,385015
202210,9호선,김포공항,19998,63768,94470,168352,60798,79499,1176,2036,44566,19556,160210,253712
202210,9호선,노들,43242,8845,57756,39271,19446,46101,4007,310,19546,26282,124551,74708
202210,9호선,노량진,179329,125588,277756,251249,143217,220518,17629,2155,136486,149814,611200,528806
202210,9호선,당산,129711,64877,204193,158102,106840,166025,8918,1572,67147,125567,409969,350118
202210,9호선,동작,12421,6768,25609,17837,10207,10052,973,243,5369,8127,44372,32975
202210,9호선,등촌,113925,27733,125565,91433,43922,103408,5871,743,19282,66139,264643,186048
202210,9호선,마곡나루,71517,72891,109806,107683,97317,92996,4318,1027,53461,62415,239102,244016
202210,9호선,사평,27829,14258,45359,33490,19789,29332,905,186,7880,19807,81973,67741
202210,9호선,샛강,13465,54161,50460,60249,61324,33580,1068,1027,45480,13914,110473,129351
202210,9호선,선유도,52181,59715,72925,69273,73511,49391,1880,1416,22165,31735,149151,162139
202210,9호선,신논현,87403,134501,275659,364131,250125,211135,4823,1327,202975,103911,570860,603870
