사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
202111,1호선,시청,17759,251023,144271,257036,269834,49893,2036,4859,117110,15678,281176,528596
202111,1호선,신설동,49149,95465,142511,145915,117748,64517,8358,2839,37049,40190,237067,284409
202111,1호선,제기동,58617,65181,242244,271829,90939,65400,4976,2021,25554,36564,331391,375595
202111,1호선,종각,17981,336169,217854,387574,393634,109987,2757,3961,229356,23208,467948,750912
202111,1호선,종로3가,15854,101991,262018,391759,225628,89056,3400,3157,136517,22364,417789,519271
202111,1호선,종로5가,14842,150549,229625,323289,214960,61574,1504,3763,79258,16029,325229,493630
202111,1호선,청량리,93576,71288,255263,264242,105596,113654,11265,4672,37398,58389,397502,398591
202110,1호선,동대문,40345,39075,142742,150984,60471,51468,12773,2073,33989,40378,229849,232510
202110,1호선,동묘앞,16994,33495,149763,183331,59287,27402,2773,888,13406,16920,182936,234634
202110,1호선,서울역,98968,281497,400281,459329,363020,187609,9131,6500,177086,88521,685466,835847
202110,1호선,시청,16319,214494,129522,222053,225318,38919,1961,4887,98512,13261,246314,454695
202110,1호선,신설동,44562,87284,138709,141801,105927,60384,7853,2625,35139,37498,226263,269208
202110,1호선,제기동,54768,62942,251131,276736,84019,61797,5110,2146,24451,35608,335460,377432
202110,1호선,종각,16383,280819,202735,355331,337144,80899,2198,3651,186348,15913,407664,655714
202110,1호선,종로3가,14797,97033,262297,390057,216028,77652,3088,3297,132170,17649,412352,508036
202110,1호선,종로5가,13943,137817,237592,329566,201061,55906,1542,3759,72910,13923,325987,485065
202110,1호선,청량리,85052,69835,260955,267248,104979,108378,11364,4649,37548,55702,394919,397434
202109,1호선,동대문,37334,36382,131598,135602,56765,48890,10724,1874,32353,36585,212009,210443
202109,1호선,동묘앞,16246,33012,131484,160521,56476,26764,2653,830,13201,14797,163584,209160
