사용월,호선명,지하철역,승차총승객수,하차총승객수
202006,8호선,잠실,279541,325308
202006,8호선,장지,373610,357017
202006,8호선,천호,349972,403931
202007,8호선,가락시장,180383,204343
202007,8호선,강동구청,242293,252307
202007,8호선,남한산성입구,311795,279477
202007,8호선,단대오거리,231649,217103
202007,8호선,모란,99598,76214
202007,8호선,몽촌토성,122749,129885
202007,8호선,문정,493986,517029
202007,8호선,복정,241676,207865
202007,8호선,산성,117553,115682
202007,8호선,석촌,171169,198981
202007,8호선,송파,208024,197983
202007,8호선,수진,114690,104505
202007,8호선,신흥,101604,108507
202007,8호선,암사,438456,380809
202007,8호선,잠실,309758,361888
202007,8호선,장지,400206,379259
202007,8호선,천호,369831,427638
202008,8호선,가락시장,145070,162747
202008,8호선,강동구청,195870,204083
202008,8호선,남한산성입구,247300,222170
202008,8호선,단대오거리,185184,176342
202008,8호선,모란,81737,62303
202008,8호선,몽촌토성,99268,104518
202008,8호선,문정,401872,421478
202008,8호선,복정,190949,165235
202008,8호선,산성,109456,107799
202008,8호선,석촌,139922,160653
202008,8호선,송파,165060,158004
202008,8호선,수진,95422,86463
202008,8호선,신흥,85275,91025
202008,8호선,암사,355361,312983
202008,8호선,잠실,257038,294956
202008,8호선,장지,321621,310355
202008,8호선,천호,299705,340485
202009,8호선,가락시장,153820,172174
202009,8호선,강동구청,194674,203603
202009,8호선,남한산성입구,255473,232916
202009,8호선,단대오거리,188251,178672
202009,8호선,모란,83121,62654
202009,8호선,몽촌토성,98017,102068
202009,8호선,문정,407668,427297
202009,8호선,복정,190236,164861
202009,8호선,산성,125901,125127
202009,8호선,석촌,138426,158121
202009,8호선,송파,155301,152058
202009,8호선,수진,93910,86033
202009,8호선,신흥,82816,88249
202009,8호선,암사,354049,312608
202009,8호선,잠실,242811,275618
202009,8호선,장지,318475,309244
202009,8호선,천호,290435,325539
202010,8호선,가락시장,162188,183211
202010,8호선,강동구청,211558,218326
202010,8호선,남한산성입구,289081,263151
202010,8호선,단대오거리,206429,193411
202010,8호선,모란,93012,71884
202010,8호선,몽촌토성,115420,120480
202010,8호선,문정,428345,448105
202010,8호선,복정,220782,188144
202010,8호선,산성,151109,147155
202010,8호선,석촌,152284,176296
202010,8호선,송파,165880,163028
202010,8호선,수진,102605,93414
202010,8호선,신흥,89913,95768
202010,8호선,암사,384561,336882
202010,8호선,잠실,271852,315977
202010,8호선,장지,351236,331898
202010,8호선,천호,317160,361164
202011,8호선,가락시장,168420,189546
202011,8호선,강동구청,221735,229285
202011,8호선,남한산성입구,299796,276667
202011,8호선,단대오거리,215415,202896
202011,8호선,모란,90720,68344
202011,8호선,몽촌토성,118098,122966
202011,8호선,문정,459900,480602
202011,8호선,복정,229472,193761
202011,8호선,산성,150975,147038
202011,8호선,석촌,157036,181757
202011,8호선,송파,170701,168413
202011,8호선,수진,104918,96395
202011,8호선,신흥,91018,96391
202011,8호선,암사,398703,350556
202011,8호선,잠실,280089,325096
202011,8호선,장지,362869,345120
202011,8호선,천호,322187,366601
202012,8호선,가락시장,151357,168444
202012,8호선,강동구청,198605,209073
202012,8호선,남한산성입구,260159,240149
202012,8호선,단대오거리,193744,187438
202012,8호선,모란,81593,60072
202012,8호선,몽촌토성,102084,105503
202012,8호선,문정,413910,432169
202012,8호선,복정,193269,168340
202012,8호선,산성,128083,128286
202012,8호선,석촌,140491,159632
202012,8호선,송파,146942,147696
202012,8호선,수진,96975,88526
202012,8호선,신흥,85659,92115
202012,8호선,암사,357040,320982
202012,8호선,잠실,253001,282405
202012,8호선,장지,321820,315995
202012,8호선,천호,290675,325603
