사용일자,노선명,역명,승차총승객수,하차총승객수,총 승차인원,총 하차인원
20200106,9호선,가양,23013,22477,23013,22477
20200106,9호선,개화,3192,2087,3192,2087
20200106,9호선,고속터미널,14564,19485,14564,19485
20200106,9호선,공항시장,3159,3586,3159,3586
20200106,9호선,구반포,3706,3970,3706,3970
20200106,9호선,국회의사당,20018,19377,20018,19377
20200106,9호선,김포공항,9207,12623,9207,12623
20200106,9호선,노들,5019,4388,5019,4388
20200106,9호선,노량진,32144,32518,32144,32518
20200106,9호선,당산,20757,20359,20757,20359
20200106,9호선,동작(현충원),2255,1699,2255,1699
20200106,9호선,등촌,12151,12269,12151,12269
20200106,9호선,마곡나루,11234,11299,11234,11299
20200106,9호선,사평,3767,3815,3767,3815
20200106,9호선,샛강,6472,6830,6472,6830
20200106,9호선,선유도,8557,8306,8557,8306
20200106,9호선,신논현,38539,38682,38539,38682
20200106,9호선,신목동,4417,4034,4417,4034
20200106,9호선,신반포,3450,3438,3450,3438
20200106,9호선,신방화,7439,7430,7439,7430
20200106,9호선,양천향교,9892,10242,9892,10242
20200106,9호선,여의도,27943,26805,27943,26805
20200106,9호선,염창,19123,18690,19123,18690
20200106,9호선,증미,8077,8173,8077,8173
20200106,9호선,흑석(중앙대입구),9752,10426,9752,10426
20200107,9호선,가양,22444,22109,22444,22109
20200107,9호선,개화,2973,2013,2973,2013
20200107,9호선,고속터미널,13470,18431,13470,18431
20200107,9호선,공항시장,3081,3567,3081,3567
20200107,9호선,구반포,3225,3475,3225,3475
20200107,9호선,국회의사당,20207,19728,20207,19728
20200107,9호선,김포공항,9052,12275,9052,12275
20200107,9호선,노들,4860,4252,4860,4252
20200107,9호선,노량진,31487,31505,31487,31505
20200107,9호선,당산,21111,20678,21111,20678
20200107,9호선,동작(현충원),2217,1945,2217,1945
20200107,9호선,등촌,11726,12172,11726,12172
20200107,9호선,마곡나루,11026,11126,11026,11126
20200107,9호선,사평,3726,3747,3726,3747
20200107,9호선,샛강,6335,6728,6335,6728
