사용일자,노선명,역명,승차총승객수,하차총승객수,총 승차인원,총 하차인원
20200115,일산선,마두,9769,10110,9769,10110
20200115,일산선,백석,12435,12472,12435,12472
20200115,일산선,삼송,20377,19370,20377,19370
20200115,일산선,원당,12832,12224,12832,12224
20200115,일산선,원흥,10454,9747,10454,9747
20200115,일산선,정발산,8862,9253,8862,9253
20200115,일산선,주엽,11145,11519,11145,11519
20200115,일산선,화정,22030,22749,22030,22749
20200116,일산선,대곡,1841,1366,1841,1366
20200116,일산선,대화,17270,13372,17270,13372
20200116,일산선,마두,9838,10229,9838,10229
20200116,일산선,백석,12708,12508,12708,12508
20200116,일산선,삼송,20428,19476,20428,19476
20200116,일산선,원당,12978,12337,12978,12337
20200116,일산선,원흥,10770,9972,10770,9972
20200116,일산선,정발산,8869,9244,8869,9244
20200116,일산선,주엽,11200,11449,11200,11449
20200116,일산선,화정,21144,22066,21144,22066
20200117,일산선,대곡,1838,1377,1838,1377
20200117,일산선,대화,17667,13585,17667,13585
20200117,일산선,마두,10009,10336,10009,10336
20200117,일산선,백석,13006,13089,13006,13089
20200117,일산선,삼송,21038,19612,21038,19612
20200117,일산선,원당,13363,12574,13363,12574
20200117,일산선,원흥,10856,9903,10856,9903
20200117,일산선,정발산,9611,10537,9611,10537
20200117,일산선,주엽,11475,11843,11475,11843
20200117,일산선,화정,22046,22842,22046,22842
20200120,일산선,대곡,1879,1363,1879,1363
20200120,일산선,대화,17303,13233,17303,13233
20200120,일산선,마두,9618,9929,9618,9929
20200120,일산선,백석,12452,12603,12452,12603
20200120,일산선,삼송,20574,19610,20574,19610
20200120,일산선,원당,12908,12265,12908,12265
20200120,일산선,원흥,10694,9977,10694,9977
20200120,일산선,정발산,8839,9094,8839,9094
20200120,일산선,주엽,11403,11700,11403,11700
20200120,일산선,화정,21408,22000,21408,22000
20200121,일산선,대곡,1911,1333,1911,1333
20200121,일산선,대화,16665,12892,16665,12892
20200121,일산선,마두,9222,9576,9222,9576
20200121,일산선,백석,12574,12627,12574,12627
20200121,일산선,삼송,20198,19602,20198,19602
20200121,일산선,원당,12961,12248,12961,12248
20200121,일산선,원흥,10377,9631,10377,9631
20200121,일산선,정발산,8924,9270,8924,9270
20200121,일산선,주엽,11217,11540,11217,11540
20200121,일산선,화정,21329,22097,21329,22097
20200122,일산선,대곡,1821,1330,1821,1330
20200122,일산선,대화,16833,12973,16833,12973
20200122,일산선,마두,9578,9860,9578,9860
20200122,일산선,백석,12328,12658,12328,12658
20200122,일산선,삼송,20425,19369,20425,19369
20200122,일산선,원당,12839,12227,12839,12227
20200122,일산선,원흥,10452,9428,10452,9428
20200122,일산선,정발산,8829,9201,8829,9201
20200122,일산선,주엽,11061,11284,11061,11284
20200122,일산선,화정,21633,22529,21633,22529
20200123,일산선,대곡,1666,1235,1666,1235
20200123,일산선,대화,15517,12067,15517,12067
20200123,일산선,마두,9221,9462,9221,9462
20200123,일산선,백석,12243,12635,12243,12635
20200123,일산선,삼송,19854,18384,19854,18384
20200123,일산선,원당,12229,11515,12229,11515
20200123,일산선,원흥,9850,8668,9850,8668
20200123,일산선,정발산,8836,9688,8836,9688
20200123,일산선,주엽,10258,10373,10258,10373
20200123,일산선,화정,20184,21096,20184,21096
20200124,일산선,대곡,798,615,798,615
20200124,일산선,대화,6462,5730,6462,5730
20200124,일산선,마두,3607,3549,3607,3549
20200124,일산선,백석,5811,5935,5811,5935
20200124,일산선,삼송,10432,9989,10432,9989
20200124,일산선,원당,5712,5646,5712,5646
20200124,일산선,원흥,3942,3350,3942,3350
20200124,일산선,정발산,4250,4330,4250,4330
20200124,일산선,주엽,4078,4135,4078,4135
20200124,일산선,화정,8665,9013,8665,9013
20200127,일산선,대곡,957,733,957,733
20200127,일산선,대화,7203,6333,7203,6333
20200127,일산선,마두,4031,4062,4031,4062
20200127,일산선,백석,6819,6530,6819,6530
20200127,일산선,삼송,10536,10431,10536,10431
20200127,일산선,원당,6185,5956,6185,5956
20200127,일산선,원흥,4182,4102,4182,4102
20200127,일산선,정발산,5022,5276,5022,5276
20200127,일산선,주엽,4720,4629,4720,4629
20200127,일산선,화정,10061,10438,10061,10438
20200128,일산선,대곡,1677,1191,1677,1191
20200128,일산선,대화,14778,11371,14778,11371
20200128,일산선,마두,8082,8477,8082,8477
20200128,일산선,백석,10932,10885,10932,10885
20200128,일산선,삼송,18079,17510,18079,17510
20200128,일산선,원당,11417,10796,11417,10796
20200128,일산선,원흥,9020,8691,9020,8691
20200128,일산선,정발산,7803,8105,7803,8105
20200128,일산선,주엽,9380,9606,9380,9606
20200128,일산선,화정,18779,19411,18779,19411
20200129,일산선,대곡,1684,1221,1684,1221
20200129,일산선,대화,15377,11884,15377,11884
20200129,일산선,마두,8698,8985,8698,8985
20200129,일산선,백석,10971,10975,10971,10975
20200129,일산선,삼송,19001,18246,19001,18246
20200129,일산선,원당,11843,11258,11843,11258
20200129,일산선,원흥,9914,9224,9914,9224
20200129,일산선,정발산,7989,8272,7989,8272
20200129,일산선,주엽,9737,10062,9737,10062
20200129,일산선,화정,20006,20684,20006,20684
20200130,일산선,대곡,1717,1248,1717,1248
20200130,일산선,대화,15156,11657,15156,11657
20200130,일산선,마두,8814,9013,8814,9013
20200130,일산선,백석,11185,11089,11185,11089
20200130,일산선,삼송,18829,18105,18829,18105
20200130,일산선,원당,12070,11428,12070,11428
20200130,일산선,원흥,9883,9240,9883,9240
20200130,일산선,정발산,7936,8109,7936,8109
20200130,일산선,주엽,9761,9951,9761,9951
20200130,일산선,화정,19211,19949,19211,19949
20200131,일산선,대곡,1717,1273,1717,1273
20200131,일산선,대화,15322,11800,15322,11800
20200131,일산선,마두,8526,8812,8526,8812
20200131,일산선,백석,11207,11380,11207,11380
20200131,일산선,삼송,19287,18034,19287,18034
20200131,일산선,원당,11984,11359,11984,11359
20200131,일산선,원흥,9936,9127,9936,9127
20200131,일산선,정발산,8251,9008,8251,9008
20200131,일산선,주엽,9775,9952,9775,9952
20200131,일산선,화정,19495,20290,19495,20290
20200101,일산선,대화,6456,5901,6456,5901
20200101,일산선,주엽,4213,4264,4213,4264
20200101,일산선,정발산,4468,4495,4468,4495
20200101,일산선,마두,3643,3685,3643,3685
20200101,일산선,백석,5630,5479,5630,5479
20200101,일산선,대곡,732,569,732,569
20200101,일산선,화정,9733,9958,9733,9958
20200101,일산선,원당,5402,5402,5402,5402
20200101,일산선,삼송,9788,9860,9788,9860
20200101,일산선,원흥,3944,3886,3944,3886
20200102,일산선,원흥,10126,9646,10126,9646
20200102,일산선,삼송,19681,18748,19681,18748
20200102,일산선,원당,12336,11764,12336,11764
20200102,일산선,화정,20439,21091,20439,21091
20200102,일산선,대곡,1725,1247,1725,1247
20200102,일산선,백석,11836,11787,11836,11787
20200102,일산선,마두,9311,9568,9311,9568
20200102,일산선,정발산,8566,8970,8566,8970
20200102,일산선,주엽,10735,11018,10735,11018
20200102,일산선,대화,16529,12550,16529,12550
20200103,일산선,원흥,10678,9606,10678,9606
20200103,일산선,삼송,20853,19462,20853,19462
20200103,일산선,원당,12940,12289,12940,12289
20200103,일산선,화정,21456,22314,21456,22314
20200103,일산선,대곡,1880,1347,1880,1347
20200103,일산선,백석,12510,12663,12510,12663
20200103,일산선,마두,9545,9901,9545,9901
20200103,일산선,정발산,9481,10424,9481,10424
20200103,일산선,주엽,11100,11382,11100,11382
20200103,일산선,대화,16778,12870,16778,12870
