사용일자,노선명,역명,승차총승객수,하차총승객수,총 승차인원,총 하차인원
20200101,3호선,가락시장,3711,3584,3711,3584
20200101,3호선,경복궁(정부서울청사),12647,13381,12647,13381
20200101,3호선,경찰병원,2689,2816,2689,2816
20200101,3호선,고속터미널,39526,34867,39526,34867
20200101,3호선,교대(법원.검찰청),3299,1977,3299,1977
20200101,3호선,구파발,11160,11563,11160,11563
20200101,3호선,금호,3846,3735,3846,3735
20200101,3호선,남부터미널(예술의전당),14564,15123,14564,15123
20200101,3호선,녹번,5554,5275,5554,5275
20200101,3호선,대청,3906,3658,3906,3658
20200101,3호선,대치,5074,4656,5074,4656
20200101,3호선,도곡,1708,1802,1708,1802
20200101,3호선,독립문,3791,4020,3791,4020
20200101,3호선,동대입구,5490,6806,5490,6806
20200101,3호선,매봉,3265,3225,3265,3225
20200101,3호선,무악재,1740,1986,1740,1986
20200101,3호선,불광,8935,10408,8935,10408
20200101,3호선,수서,9190,9114,9190,9114
20200101,3호선,신사,14593,13688,14593,13688
20200101,3호선,안국,11837,12378,11837,12378
20200101,3호선,압구정,9788,10110,9788,10110
20200101,3호선,약수,5909,5812,5909,5812
20200101,3호선,양재(서초구청),10750,11705,10750,11705
20200101,3호선,연신내,21529,21007,21529,21007
20200101,3호선,오금,2215,2210,2215,2210
20200101,3호선,옥수,4370,4673,4370,4673
20200101,3호선,을지로3가,3686,3543,3686,3543
20200101,3호선,일원,3016,3423,3016,3423
20200101,3호선,잠원,2373,2355,2373,2355
20200101,3호선,종로3가,4173,6053,4173,6053
20200101,3호선,지축,795,856,795,856
20200101,3호선,학여울,595,625,595,625
20200101,3호선,홍제,8618,8389,8618,8389
20200101,일산선,대곡,732,569,732,569
20200101,일산선,대화,6456,5901,6456,5901
20200101,일산선,마두,3643,3685,3643,3685
20200101,일산선,백석,5630,5479,5630,5479
20200101,일산선,삼송,9788,9860,9788,9860
20200101,일산선,원당,5402,5402,5402,5402
20200101,일산선,원흥,3944,3886,3944,3886
20200101,일산선,정발산,4468,4495,4468,4495
20200101,일산선,주엽,4213,4264,4213,4264
20200101,일산선,화정,9733,9958,9733,9958
20200102,3호선,가락시장,10396,10228,10396,10228
20200102,3호선,경복궁(정부서울청사),24304,24658,24304,24658
20200102,3호선,경찰병원,9095,9184,9095,9184
20200102,3호선,고속터미널,55884,51160,55884,51160
20200102,3호선,교대(법원.검찰청),16689,10798,16689,10798
20200102,3호선,구파발,23882,22075,23882,22075
20200102,3호선,금호,9308,8683,9308,8683
20200102,3호선,남부터미널(예술의전당),35067,35037,35067,35037
20200102,3호선,녹번,15120,13308,15120,13308
20200102,3호선,대청,10965,10082,10965,10082
20200102,3호선,대치,13874,13476,13874,13476
20200102,3호선,도곡,6240,6160,6240,6160
20200102,3호선,독립문,8030,8249,8030,8249
20200102,3호선,동대입구,10099,11550,10099,11550
20200102,3호선,매봉,13108,12524,13108,12524
20200102,3호선,무악재,4386,4476,4386,4476
20200102,3호선,불광,18451,20089,18451,20089
20200102,3호선,수서,18957,18996,18957,18996
20200102,3호선,신사,36170,39068,36170,39068
20200102,3호선,안국,26607,27464,26607,27464
20200102,3호선,압구정,38379,41515,38379,41515
20200102,3호선,약수,14495,14270,14495,14270
20200102,3호선,양재(서초구청),43164,46934,43164,46934
20200102,3호선,연신내,43744,41453,43744,41453
20200102,3호선,오금,7294,6404,7294,6404
20200102,3호선,옥수,10222,10659,10222,10659
20200102,3호선,을지로3가,12998,13470,12998,13470
20200102,3호선,일원,11275,11140,11275,11140
20200102,3호선,잠원,6764,6637,6764,6637
20200102,3호선,종로3가,12265,14862,12265,14862
20200102,3호선,지축,1989,2097,1989,2097
20200102,3호선,충무로,1,0,1,0
20200102,3호선,학여울,1917,2010,1917,2010
20200102,3호선,홍제,19458,18524,19458,18524
20200102,일산선,대곡,1725,1247,1725,1247
20200102,일산선,대화,16529,12550,16529,12550
20200102,일산선,마두,9311,9568,9311,9568
20200102,일산선,백석,11836,11787,11836,11787
20200102,일산선,삼송,19681,18748,19681,18748
20200102,일산선,원당,12336,11764,12336,11764
20200102,일산선,원흥,10126,9646,10126,9646
20200102,일산선,정발산,8566,8970,8566,8970
20200102,일산선,주엽,10735,11018,10735,11018
20200102,일산선,화정,20439,21091,20439,21091
20200103,3호선,가락시장,11701,11430,11701,11430
20200103,3호선,경복궁(정부서울청사),27754,27280,27754,27280
20200103,3호선,경찰병원,9217,9217,9217,9217
20200103,3호선,고속터미널,62892,63136,62892,63136
20200103,3호선,교대(법원.검찰청),16935,11032,16935,11032
20200103,3호선,구파발,24746,22782,24746,22782
20200103,3호선,금호,9831,8920,9831,8920
20200103,3호선,남부터미널(예술의전당),37616,37595,37616,37595
20200103,3호선,녹번,16068,13844,16068,13844
20200103,3호선,대청,11658,10619,11658,10619
20200103,3호선,대치,14743,14319,14743,14319
20200103,3호선,도곡,6615,6466,6615,6466
20200103,3호선,독립문,8531,8636,8531,8636
20200103,3호선,동대입구,10670,11699,10670,11699
20200103,3호선,매봉,13639,13162,13639,13162
20200103,3호선,무악재,4562,4571,4562,4571
20200103,3호선,불광,19376,20773,19376,20773
20200103,3호선,수서,21576,20813,21576,20813
20200103,3호선,신사,39476,43942,39476,43942
20200103,3호선,안국,28369,29379,28369,29379
20200103,3호선,압구정,41656,45086,41656,45086
20200103,3호선,약수,15542,14912,15542,14912
20200103,3호선,양재(서초구청),47845,50358,47845,50358
20200103,3호선,연신내,46449,44268,46449,44268
20200103,3호선,오금,7610,6610,7610,6610
20200103,3호선,옥수,10817,10921,10817,10921
20200103,3호선,을지로3가,13798,14521,13798,14521
20200103,3호선,일원,11640,11129,11640,11129
20200103,3호선,잠원,7302,6887,7302,6887
20200103,3호선,종로3가,12961,16385,12961,16385
20200103,3호선,지축,2136,2225,2136,2225
20200103,3호선,충무로,1,0,1,0
20200103,3호선,학여울,2600,2635,2600,2635
20200103,3호선,홍제,20597,19358,20597,19358
20200103,일산선,대곡,1880,1347,1880,1347
20200103,일산선,대화,16778,12870,16778,12870
