사용일자,노선명,역명,승차총승객수,하차총승객수,총 승차인원,총 하차인원
20200101,7호선,가산디지털단지,11215,10506,11215,10506
20200101,7호선,강남구청,3549,3802,3549,3802
20200101,7호선,건대입구,8665,9179,8665,9179
20200101,7호선,고속터미널,12492,8223,12492,8223
20200101,7호선,공릉(서울과학기술대),5622,5847,5622,5847
20200101,7호선,광명사거리,13125,13078,13125,13078
20200101,7호선,군자(능동),7162,5506,7162,5506
20200101,7호선,굴포천,4424,4720,4424,4720
20200101,7호선,까치울,3294,3282,3294,3282
20200101,7호선,남구로,7947,7748,7947,7748
20200101,7호선,남성,5026,5232,5026,5232
20200101,7호선,내방,4137,4217,4137,4217
20200101,7호선,노원,9371,9960,9371,9960
20200101,7호선,논현,5385,5505,5385,5505
20200101,7호선,대림(구로구청),8976,8590,8976,8590
20200101,7호선,도봉산,4028,5811,4028,5811
20200101,7호선,뚝섬유원지,4087,3983,4087,3983
20200101,7호선,마들,5578,5435,5578,5435
20200101,7호선,먹골,4750,4810,4750,4810
20200101,7호선,면목,7131,7299,7131,7299
20200101,7호선,반포,2709,2716,2709,2716
20200101,7호선,보라매,3585,3783,3585,3783
20200101,7호선,부천시청,5832,5755,5832,5755
20200101,7호선,부천종합운동장,2195,1906,2195,1906
20200101,7호선,부평구청,4647,3983,4647,3983
20200101,7호선,사가정,8084,8016,8084,8016
20200101,7호선,삼산체육관,2094,2043,2094,2043
20200101,7호선,상도,4627,5089,4627,5089
20200101,7호선,상동,7062,6914,7062,6914
20200101,7호선,상봉(시외버스터미널),8539,8004,8539,8004
20200101,7호선,수락산,6448,6564,6448,6564
20200101,7호선,숭실대입구(살피재),5030,5654,5030,5654
20200101,7호선,신대방삼거리,7029,7086,7029,7086
20200101,7호선,신중동,5575,5614,5575,5614
20200101,7호선,신풍,5497,5349,5497,5349
20200101,7호선,어린이대공원(세종대),5557,5607,5557,5607
20200101,7호선,온수(성공회대입구),3687,4049,3687,4049
20200101,7호선,용마산,3000,3095,3000,3095
20200101,7호선,이수,7439,7441,7439,7441
20200101,7호선,장승배기,4565,4692,4565,4692
20200101,7호선,장암,919,524,919,524
20200101,7호선,중계,6414,6157,6414,6157
20200101,7호선,중곡,4468,4313,4468,4313
20200101,7호선,중화,5154,5209,5154,5209
20200101,7호선,천왕,3948,4009,3948,4009
20200101,7호선,철산,10109,10483,10109,10483
20200101,7호선,청담,5780,6240,5780,6240
20200101,7호선,춘의,3384,3295,3384,3295
20200101,7호선,태릉입구,4074,3803,4074,3803
20200101,7호선,하계,8542,8370,8542,8370
20200101,7호선,학동,4954,4441,4954,4441
20200102,7호선,가산디지털단지,48928,49299,48928,49299
20200102,7호선,강남구청,17578,19535,17578,19535
20200102,7호선,건대입구,15499,16705,15499,16705
20200102,7호선,고속터미널,21345,17051,21345,17051
20200102,7호선,공릉(서울과학기술대),12852,12726,12852,12726
20200102,7호선,광명사거리,26911,26027,26911,26027
20200102,7호선,군자(능동),15815,12596,15815,12596
20200102,7호선,굴포천,10057,10608,10057,10608
20200102,7호선,까치울,7929,7466,7929,7466
20200102,7호선,남구로,18259,19214,18259,19214
20200102,7호선,남성,12702,11879,12702,11879
20200102,7호선,내방,15677,16096,15677,16096
20200102,7호선,노원,23653,24935,23653,24935
20200102,7호선,논현,22503,24636,22503,24636
20200102,7호선,대림(구로구청),9694,9550,9694,9550
20200102,7호선,도봉산,9587,10966,9587,10966
20200102,7호선,뚝섬유원지,7903,7593,7903,7593
20200102,7호선,마들,13244,12600,13244,12600
20200102,7호선,먹골,11138,10878,11138,10878
20200102,7호선,면목,16517,16077,16517,16077
20200102,7호선,반포,6680,6615,6680,6615
20200102,7호선,보라매,10195,10428,10195,10428
20200102,7호선,부천시청,13710,13654,13710,13654
20200102,7호선,부천종합운동장,5069,4196,5069,4196
20200102,7호선,부평구청,13146,10593,13146,10593
20200102,7호선,사가정,16914,16854,16914,16854
20200102,7호선,삼산체육관,5666,5145,5666,5145
20200102,7호선,상도,11816,11687,11816,11687
20200102,7호선,상동,15154,15620,15154,15620
20200102,7호선,상봉(시외버스터미널),18478,17539,18478,17539
20200102,7호선,수락산,13676,13631,13676,13631
20200102,7호선,숭실대입구(살피재),13711,14010,13711,14010
20200102,7호선,신대방삼거리,18174,17493,18174,17493
20200102,7호선,신중동,16345,15856,16345,15856
20200102,7호선,신풍,12217,11524,12217,11524
20200102,7호선,어린이대공원(세종대),12742,12743,12742,12743
20200102,7호선,온수(성공회대입구),11343,10733,11343,10733
20200102,7호선,용마산,6500,6037,6500,6037
20200102,7호선,이수,17758,17655,17758,17655
20200102,7호선,장승배기,11356,11132,11356,11132
20200102,7호선,장암,2585,832,2585,832
20200102,7호선,중계,16312,14863,16312,14863
20200102,7호선,중곡,10749,9974,10749,9974
20200102,7호선,중화,12234,11796,12234,11796
20200102,7호선,천왕,11013,9918,11013,9918
20200102,7호선,철산,25304,25710,25304,25710
20200102,7호선,청담,22667,25402,22667,25402
20200102,7호선,춘의,10439,10300,10439,10300
20200102,7호선,태릉입구,8800,8277,8800,8277
20200102,7호선,하계,20011,19001,20011,19001
20200102,7호선,학동,25655,27954,25655,27954
20200103,7호선,가산디지털단지,49822,50314,49822,50314
20200103,7호선,강남구청,17800,20226,17800,20226
20200103,7호선,건대입구,16666,18131,16666,18131
20200103,7호선,고속터미널,23341,18503,23341,18503
20200103,7호선,공릉(서울과학기술대),14148,14225,14148,14225
20200103,7호선,광명사거리,28429,27558,28429,27558
20200103,7호선,군자(능동),16640,13007,16640,13007
20200103,7호선,굴포천,10353,10974,10353,10974
20200103,7호선,까치울,8228,7600,8228,7600
20200103,7호선,남구로,18340,19948,18340,19948
20200103,7호선,남성,13164,11945,13164,11945
20200103,7호선,내방,16485,16844,16485,16844
20200103,7호선,노원,24845,27051,24845,27051
20200103,7호선,논현,23466,26338,23466,26338
20200103,7호선,대림(구로구청),9996,10364,9996,10364
20200103,7호선,도봉산,9913,11344,9913,11344
20200103,7호선,뚝섬유원지,7894,7599,7894,7599
20200103,7호선,마들,13813,12836,13813,12836
20200103,7호선,먹골,11852,11380,11852,11380
20200103,7호선,면목,17486,16759,17486,16759
20200103,7호선,반포,7188,6929,7188,6929
20200103,7호선,보라매,10822,10720,10822,10720
20200103,7호선,부천시청,14542,14424,14542,14424
20200103,7호선,부천종합운동장,5305,4296,5305,4296
20200103,7호선,부평구청,13627,10865,13627,10865
20200103,7호선,사가정,17753,17613,17753,17613
20200103,7호선,삼산체육관,5796,5119,5796,5119
20200103,7호선,상도,12652,11909,12652,11909
20200103,7호선,상동,16247,17011,16247,17011
20200103,7호선,상봉(시외버스터미널),19547,18694,19547,18694
20200103,7호선,수락산,14310,14000,14310,14000
20200103,7호선,숭실대입구(살피재),14955,14627,14955,14627
20200103,7호선,신대방삼거리,19114,18007,19114,18007
20200103,7호선,신중동,17138,17266,17138,17266
20200103,7호선,신풍,12886,12096,12886,12096
20200103,7호선,어린이대공원(세종대),14464,13749,14464,13749
20200103,7호선,온수(성공회대입구),11551,10822,11551,10822
20200103,7호선,용마산,6766,6394,6766,6394
20200103,7호선,이수,19298,19425,19298,19425
20200103,7호선,장승배기,12209,11678,12209,11678
20200103,7호선,장암,2628,923,2628,923
20200103,7호선,중계,17199,15308,17199,15308
20200103,7호선,중곡,11291,10432,11291,10432
20200103,7호선,중화,12907,12390,12907,12390
20200103,7호선,천왕,11613,10203,11613,10203
20200103,7호선,철산,26700,27641,26700,27641
20200103,7호선,청담,23418,26570,23418,26570
20200103,7호선,춘의,10829,10433,10829,10433
20200103,7호선,태릉입구,9386,8505,9386,8505
20200103,7호선,하계,21131,19527,21131,19527
20200103,7호선,학동,27005,29192,27005,29192
20200106,7호선,가산디지털단지,51719,51373,51719,51373
20200106,7호선,강남구청,17523,19523,17523,19523
20200106,7호선,건대입구,16048,17295,16048,17295
20200106,7호선,고속터미널,21153,17215,21153,17215
20200106,7호선,공릉(서울과학기술대),13699,13705,13699,13705
20200106,7호선,광명사거리,27363,26887,27363,26887
20200106,7호선,군자(능동),16168,12820,16168,12820
20200106,7호선,굴포천,10162,10736,10162,10736
20200106,7호선,까치울,7936,7555,7936,7555
20200106,7호선,남구로,18920,20307,18920,20307
20200106,7호선,남성,12967,12081,12967,12081
20200106,7호선,내방,16259,16743,16259,16743
