사용일자,노선명,역명,승차총승객수,하차총승객수,총 승차인원,총 하차인원
20200101,2호선,강남,39231,36768,39231,36768
20200101,2호선,강변(동서울터미널),26220,25509,26220,25509
20200101,2호선,건대입구,29289,29008,29289,29008
20200101,2호선,교대(법원.검찰청),9262,10245,9262,10245
20200101,2호선,구로디지털단지,25130,25859,25130,25859
20200101,2호선,구의(광진구청),10741,10802,10741,10802
20200101,2호선,낙성대,13222,14468,13222,14468
20200101,2호선,당산,7613,8759,7613,8759
20200101,2호선,대림(구로구청),16429,17443,16429,17443
20200101,2호선,도림천,347,380,347,380
20200101,2호선,동대문역사문화공원,12705,13550,12705,13550
20200101,2호선,뚝섬,5904,6277,5904,6277
20200101,2호선,문래,5998,6303,5998,6303
20200101,2호선,방배,5397,5875,5397,5875
20200101,2호선,봉천,11289,11536,11289,11536
20200101,2호선,사당,18983,20297,18983,20297
20200101,2호선,삼성(무역센터),25168,23880,25168,23880
20200101,2호선,상왕십리,5947,6058,5947,6058
20200101,2호선,서울대입구(관악구청),23793,25781,23793,25781
20200101,2호선,서초,4819,4304,4819,4304
20200101,2호선,선릉,11749,9965,11749,9965
20200101,2호선,성수,9037,9685,9037,9685
20200101,2호선,시청,8725,5943,8725,5943
20200101,2호선,신답,605,710,605,710
20200101,2호선,신당,7007,7796,7007,7796
20200101,2호선,신대방,14808,14965,14808,14965
20200101,2호선,신도림,26096,26716,26096,26716
20200101,2호선,신림,36826,37845,36826,37845
20200101,2호선,신설동,2161,1988,2161,1988
20200101,2호선,신정네거리,4384,4549,4384,4549
20200101,2호선,신촌,25420,23862,25420,23862
20200101,2호선,아현,4475,4575,4475,4575
20200101,2호선,양천구청,2766,2916,2766,2916
20200101,2호선,역삼,10755,10997,10755,10997
20200101,2호선,영등포구청,6594,6644,6594,6644
20200101,2호선,왕십리(성동구청),9553,8463,9553,8463
20200101,2호선,용답,1548,1643,1548,1643
20200101,2호선,용두(동대문구청),1130,1156,1130,1156
20200101,2호선,을지로3가,8612,8672,8612,8672
20200101,2호선,을지로4가,4055,4033,4055,4033
20200101,2호선,을지로입구,29241,27367,29241,27367
20200101,2호선,이대,8803,9724,8803,9724
20200101,2호선,잠실(송파구청),53799,48425,53799,48425
20200101,2호선,잠실나루,5165,5247,5165,5247
20200101,2호선,잠실새내,11199,11150,11199,11150
20200101,2호선,종합운동장,4585,4599,4585,4599
20200101,2호선,충정로(경기대입구),3886,3739,3886,3739
20200101,2호선,한양대,2367,2567,2367,2567
20200101,2호선,합정,16947,16707,16947,16707
20200101,2호선,홍대입구,69202,61962,69202,61962
20200102,2호선,강남,115263,116820,115263,116820
20200102,2호선,강변(동서울터미널),43710,40991,43710,40991
20200102,2호선,건대입구,42864,46534,42864,46534
20200102,2호선,교대(법원.검찰청),40243,45591,40243,45591
20200102,2호선,구로디지털단지,71079,70880,71079,70880
20200102,2호선,구의(광진구청),26471,25974,26471,25974
20200102,2호선,낙성대,30496,30124,30496,30124
20200102,2호선,당산,21800,24982,21800,24982
20200102,2호선,대림(구로구청),29634,30196,29634,30196
20200102,2호선,도림천,1323,1523,1323,1523
