사용일자,노선명,역명,승차총승객수,하차총승객수,총 승차인원,총 하차인원
20200101,8호선,가락시장,3156,3551,3156,3551
20200101,8호선,강동구청,4406,4486,4406,4486
20200101,8호선,남한산성입구(성남법원.검찰청),5961,5950,5961,5950
20200101,8호선,단대오거리,4779,5044,4779,5044
20200101,8호선,모란,2542,2103,2542,2103
20200101,8호선,몽촌토성(평화의문),3566,3439,3566,3439
20200101,8호선,문정,4346,4645,4346,4645
20200101,8호선,복정,4130,3672,4130,3672
20200101,8호선,산성,3041,3023,3041,3023
20200101,8호선,석촌,3771,4422,3771,4422
20200101,8호선,송파,4221,4117,4221,4117
20200101,8호선,수진,3261,3118,3261,3118
20200101,8호선,신흥,3062,3257,3062,3257
20200101,8호선,암사,8493,8171,8493,8171
20200101,8호선,잠실(송파구청),12712,13225,12712,13225
20200101,8호선,장지,10784,10821,10784,10821
20200101,8호선,천호(풍납토성),9229,10239,9229,10239
20200102,8호선,가락시장,8292,9874,8292,9874
20200102,8호선,강동구청,11800,12125,11800,12125
20200102,8호선,남한산성입구(성남법원.검찰청),14674,13146,14674,13146
20200102,8호선,단대오거리,11228,10837,11228,10837
20200102,8호선,모란,4832,3583,4832,3583
20200102,8호선,몽촌토성(평화의문),6054,6467,6054,6467
20200102,8호선,문정,22705,23677,22705,23677
20200102,8호선,복정,11516,9735,11516,9735
20200102,8호선,산성,5708,5694,5708,5694
20200102,8호선,석촌,8758,9960,8758,9960
20200102,8호선,송파,10637,10161,10637,10161
20200102,8호선,수진,5927,5564,5927,5564
20200102,8호선,신흥,5178,5544,5178,5544
20200102,8호선,암사,20546,17954,20546,17954
20200102,8호선,잠실(송파구청),17458,19917,17458,19917
20200102,8호선,장지,19646,18552,19646,18552
20200102,8호선,천호(풍납토성),18937,21912,18937,21912
20200103,8호선,가락시장,9503,11038,9503,11038
20200103,8호선,강동구청,12501,12691,12501,12691
20200103,8호선,남한산성입구(성남법원.검찰청),15425,13446,15425,13446
20200103,8호선,단대오거리,12061,11175,12061,11175
20200103,8호선,모란,5171,4087,5171,4087
20200103,8호선,몽촌토성(평화의문),6358,6769,6358,6769
20200103,8호선,문정,23687,24335,23687,24335
