사용월,호선명,지하철역,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
201501,7호선,가산디지털단지,597259,233514,468324,620834,116871,6162,3579,314057,57908,605128,1127070
201501,7호선,강남구청,173712,141581,285864,202976,72290,2227,1796,145055,41147,318406,502519
201501,7호선,건대입구,71082,174298,235948,142667,153393,4555,739,153065,85786,374801,393555
201501,7호선,고속터미널,126499,251616,277426,187785,101942,1717,2140,156497,42248,444228,448313
201501,7호선,공릉,39255,145646,112878,62985,103731,5882,1523,40587,95649,293161,249305
201501,7호선,광명사거리,61921,314889,229917,120840,259877,22602,3776,71104,226020,699061,521634
201501,7호선,군자,43746,164220,104825,90497,94683,7004,1071,68167,85490,348652,235132
201501,7호선,굴포천,20861,93353,66996,39170,79893,3904,299,24042,79756,201796,167912
201501,7호선,까치울,10606,59831,35780,21762,44640,2072,303,12077,41345,127109,88034
201501,7호선,남구로,147217,151500,166863,150530,108439,15194,1876,76035,92759,345840,408715
201501,7호선,남성,27122,143117,100648,47364,94637,5690,612,32376,86545,290104,214927
201501,7호선,내방,126906,140570,165346,136000,78166,2575,1713,76880,57546,275727,351511
201501,7호선,노원,71316,269632,307248,141804,186964,6232,2740,119822,122482,497355,503786
201501,7호선,논현,202662,157732,285855,211404,118501,5539,1261,186331,63537,391983,553315
201501,7호선,대림,32528,135371,140598,74404,85648,9369,1118,49441,69334,256000,243578
201501,7호선,도봉산,21496,131994,107154,44139,80129,7287,423,15600,103933,286157,233006
201501,7호선,뚝섬유원지,23345,98564,75038,38517,63374,4957,533,20942,58716,193495,157632
201501,7호선,마들,18139,147283,93691,39645,105029,7813,1590,19239,107657,320461,221077
201501,7호선,먹골,25478,127120,90426,49784,93349,6394,559,28840,86804,259948,203267
201501,7호선,면목,35167,173777,116944,62983,136046,11399,1092,35100,128182,378069,281385
201501,7호선,반포,39328,64663,81256,51384,33778,1073,580,40708,22230,133132,143394
201501,7호선,보라매,54484,105192,99863,66772,67329,5733,1348,39159,56206,210929,211901
201501,7호선,부천시청,40039,115420,122983,73974,105552,4572,1058,64088,80962,272966,245042
201501,7호선,부천종합운동장,18199,54726,35369,24401,39515,2959,588,12502,41984,123402,96140
201501,7호선,부평구청,27727,119655,56983,49096,73866,6417,598,25624,89359,282497,174667
201501,7호선,사가정,41860,198411,137456,77582,152741,10177,1424,51670,137970,413340,318710
201501,7호선,삼산체육관,8030,59230,42470,22447,45845,2634,392,14571,43108,131634,94000
201501,7호선,상도,31960,132983,103482,54986,84635,4533,1218,37122,80384,266607,217044
201501,7호선,상동,44252,141433,157450,84023,112367,4799,1550,75844,88038,311595,291290
201501,7호선,상봉,61384,193598,158813,107132,141139,10157,1501,74717,125757,418826,347455
201501,7호선,수락산,32502,181941,135583,65862,118914,8937,768,31256,125196,359476,294049
201501,7호선,숭실대입구,33612,168907,137492,70509,115701,5706,994,49086,110824,342665,282922
201501,7호선,신대방삼거리,55130,181626,137383,80056,129981,9721,1094,51242,116040,384209,309647
201501,7호선,신중동,54722,140492,136590,87797,111994,4363,1077,64300,92707,310520,285096
201501,7호선,신풍,38317,141180,103478,58008,98761,10650,1430,34162,90890,293795,234115
201501,7호선,어린이대공원,65522,145507,180708,103821,77615,3201,689,78161,63841,288008,310760
201501,7호선,온수,28759,104968,63028,38362,92155,6613,975,20404,97161,266197,189923
201501,7호선,용마산,15851,73492,47192,23994,51834,4440,543,10840,55525,159244,119111
201501,7호선,이수,72913,190412,187763,114240,143643,5130,1085,111129,98230,395942,359991
201501,7호선,장승배기,38754,134147,102141,55635,86225,6845,1323,31568,76322,261981,218540
201501,7호선,장암,3315,19311,10017,9090,5981,898,35,2794,5270,60467,18637
201501,7호선,중계,42754,188551,126235,60882,122101,8715,1589,38828,120122,398387,290700
201501,7호선,중곡,33602,128777,83236,48147,78908,4952,601,23476,76486,249636,193925
201501,7호선,중화,39054,139046,98517,62270,98516,8828,750,35431,95633,290235,233954
201501,7호선,천왕,19572,90995,58512,32946,63955,5493,651,14914,62977,196236,141712
201501,7호선,철산,60091,274820,214798,119012,249297,11157,2356,91749,212614,621126,489859
201501,7호선,청담,291039,188413,337108,278481,96108,5142,3614,163823,67653,410147,699414
201501,7호선,춘의,70615,65176,53065,65309,41583,3229,659,32882,42163,147575,166502
201501,7호선,태릉입구,34490,95868,71163,51247,54642,5839,1183,30991,57417,185028,164253
201501,7호선,하계,47674,250464,188030,96354,165289,7991,1528,59773,156432,500293,393664
201501,7호선,학동,298424,176914,362809,314552,77570,3708,2111,173093,45131,386708,708475
201502,7호선,가산디지털단지,482660,213524,406216,508608,104607,4919,3106,267145,49767,528742,941749
201502,7호선,강남구청,142458,119731,233893,165614,61563,1844,1486,120315,35850,266666,413687
201502,7호선,건대입구,56564,146170,202975,119391,129630,3755,625,131462,75494,317461,335658
201502,7호선,고속터미널,109151,228289,251681,166998,93001,1618,1993,152762,41830,413274,404655
201502,7호선,공릉,35167,129993,101890,54061,86389,4836,1301,35730,82613,255620,220971
201502,7호선,광명사거리,54164,282676,209878,107291,218440,18730,3131,65685,197405,607979,464578
201502,7호선,군자,35636,141806,89062,75913,79386,6013,767,57193,72699,296569,198164
201502,7호선,굴포천,17435,80494,58009,33829,66679,3500,280,21746,69504,173302,145228
201502,7호선,까치울,9237,52283,31653,18924,36288,1823,242,10709,35910,109349,77042
201502,7호선,남구로,122056,138952,150889,127447,92530,12441,1598,67776,80904,306797,355447
201502,7호선,남성,22309,123027,86663,40466,79498,4683,543,28549,74443,247285,183958
201502,7호선,내방,105273,120750,138679,111863,66803,2172,1393,65828,50639,235613,295984
201502,7호선,노원,59415,230157,263138,122284,161869,5238,2278,106011,107302,426252,432133
201502,7호선,논현,164886,134059,234892,172126,98332,4253,1037,154308,55554,328409,456369
201502,7호선,대림,26769,127819,136521,67724,77882,7612,943,47857,64091,235465,228324
201502,7호선,도봉산,19006,115452,96475,40752,66452,6071,378,14106,89766,244778,205625
201502,7호선,뚝섬유원지,20287,83526,61903,32830,54461,4017,359,20014,50943,164875,133492
201502,7호선,마들,17845,130595,83027,34889,86821,6727,1317,17813,92259,277726,194448
201502,7호선,먹골,21638,109724,78031,43084,78042,5446,477,25501,75267,222294,175413
201502,7호선,면목,30763,152793,107653,54345,113880,9646,907,31774,110578,326724,249901
201502,7호선,반포,33875,56388,70782,44642,29793,862,520,36906,19563,116739,124740
201502,7호선,보라매,48453,92670,85755,56143,55895,4649,1061,32952,49246,181381,184515
201502,7호선,부천시청,33277,102314,109583,64631,90906,3729,799,57095,69223,236184,212882
201502,7호선,부천종합운동장,15339,48318,30894,20952,33229,2444,470,10933,36931,106626,83634
201502,7호선,부평구청,24215,105149,51508,42739,62935,5331,530,23740,77729,244531,153982
201502,7호선,사가정,36176,172423,122001,68227,127827,8443,1076,46355,119741,354791,278994
201502,7호선,삼산체육관,7707,52640,39101,19859,36731,2021,334,11750,37204,112473,84346
201502,7호선,상도,25620,114772,91617,46519,70739,3977,1036,32179,68735,228557,187008
201502,7호선,상동,37356,120289,132653,71700,93943,3929,1446,65830,76541,263364,247996
201502,7호선,상봉,51647,170800,140373,91462,119057,8556,1233,65585,109466,361265,302719
201502,7호선,수락산,28212,159056,120125,57571,97948,7605,706,28030,107983,309994,257026
201502,7호선,숭실대입구,25060,143605,122404,59289,97577,5117,894,43206,95794,292114,244152
201502,7호선,신대방삼거리,46877,159479,120648,69551,108686,8234,878,44378,100265,329883,268668
201502,7호선,신중동,47466,121791,115989,75249,91604,3662,885,55408,80416,263494,244756
201502,7호선,신풍,32479,126263,92691,49776,83681,8492,1255,31384,79191,256887,205616
201502,7호선,어린이대공원,51337,120935,152080,83539,66497,2886,551,69654,54319,244429,258287
201502,7호선,온수,27793,94036,58297,33726,76483,5666,843,18671,84210,229080,171143
201502,7호선,용마산,13509,64084,43006,20651,43085,3646,425,9938,48378,136258,105318
201502,7호선,이수,61007,164528,158846,94398,120190,4273,937,93918,86434,337621,307224
201502,7호선,장승배기,32346,115972,89718,47801,72506,5752,1071,28712,66422,225738,189557
201502,7호선,장암,2821,17100,8882,7828,4875,835,70,2469,4402,50809,16175
201502,7호선,중계,38920,166465,113405,53045,101298,7433,1276,32690,103217,342468,256818
201502,7호선,중곡,30403,113908,75141,41471,66302,3956,472,20936,66203,216745,172219
201502,7호선,중화,33729,120751,86192,52919,83296,7312,570,31561,82709,250394,203200
201502,7호선,천왕,18359,81648,53123,28539,54047,4675,639,13787,54799,171361,126920
201502,7호선,철산,51969,239576,186032,102409,209430,9289,1894,80314,182748,530308,422643
201502,7호선,청담,241859,165098,283930,228207,80733,3948,3032,137300,58454,350344,587275
201502,7호선,춘의,59909,58836,45746,54062,35908,2805,729,28885,38182,130554,144566
201502,7호선,태릉입구,27522,80738,60680,42742,45830,4870,872,26540,49326,155553,138400
201502,7호선,하계,43020,218988,164062,84355,140230,6708,1295,54279,134683,431352,343060
201502,7호선,학동,242866,149871,299322,256102,66298,2988,1588,143536,39026,324449,582802
201503,7호선,가산디지털단지,623812,246248,483025,636415,126179,6845,3721,329650,62222,639580,1172780
201503,7호선,강남구청,183146,146272,290276,204696,78007,2273,1905,152071,44968,334874,520295
201503,7호선,건대입구,98131,189072,254737,160031,164509,4523,774,170244,93171,413863,446813
201503,7호선,고속터미널,137541,241499,277571,187245,109401,1747,2437,169412,48368,452617,465917
201503,7호선,공릉,71197,173057,144079,87856,117753,6267,1489,63941,107774,360108,324539
201503,7호선,광명사거리,69857,322951,233805,126641,277970,24745,4188,75215,248197,753575,556047
201503,7호선,군자,47189,169955,106275,93021,99340,7685,933,69874,90872,372971,245269
201503,7호선,굴포천,22999,95221,67331,38970,85830,4600,367,24517,88218,219930,178915
201503,7호선,까치울,13272,64956,40100,24236,49843,2238,310,13548,48369,148616,102051
201503,7호선,남구로,157838,156072,174661,155815,116981,17429,2036,81415,98678,373145,433213
201503,7호선,남성,34807,148500,110926,53821,104058,6330,622,39039,94946,322634,241301
201503,7호선,내방,137509,149201,174391,142070,88605,2726,1728,87222,65486,306846,379114
201503,7호선,노원,88435,267635,293714,144296,199822,6350,2927,126004,132467,515344,517543
201503,7호선,논현,215699,165733,287976,218064,123232,5088,1282,190623,68859,410330,573816
201503,7호선,대림,35992,141096,148608,79119,90970,10032,1224,52396,73219,272080,259043
201503,7호선,도봉산,31359,146845,136840,57825,86720,7524,479,18418,113033,321346,281711
201503,7호선,뚝섬유원지,28732,113673,96993,55555,79665,5292,540,32402,68493,231708,194758
201503,7호선,마들,23386,151258,93771,40451,112738,8509,1447,20728,118804,349116,237408
201503,7호선,먹골,28220,130795,93328,52352,100027,7131,610,30489,94219,278519,216377
201503,7호선,면목,61519,198526,153142,81977,156149,12250,1298,55301,140588,451726,356547
201503,7호선,반포,47072,70264,85254,56013,39238,1137,612,43862,26126,149605,159064
201503,7호선,보라매,73578,119802,105470,72377,73303,5917,1577,42522,63103,239821,243728
201503,7호선,부천시청,49085,120175,119574,74977,113316,4826,1015,65099,89662,292213,259336
201503,7호선,부천종합운동장,20357,60124,39771,26310,45277,3024,644,13057,48297,142208,109069
201503,7호선,부평구청,31826,124627,59535,51440,82769,7093,582,27822,99914,313254,191857
201503,7호선,사가정,47330,205901,144148,80714,164927,10952,1441,55024,149228,450228,342147
201503,7호선,삼산체육관,12801,60634,37907,20389,50950,2730,454,15255,48583,145296,99745
201503,7호선,상도,52340,145613,135760,69984,98254,5041,1437,54718,90345,313736,279882
201503,7호선,상동,52278,142775,154898,83658,120884,4776,1599,78073,99588,332634,308363
201503,7호선,상봉,70038,204509,158831,109522,153121,11226,1722,77189,138198,454673,368789
201503,7호선,수락산,37198,191903,152862,73641,127066,9716,833,34099,138186,396591,329079
201503,7호선,숭실대입구,90189,214733,231334,124876,134869,6469,1124,99274,128147,462192,450794
201503,7호선,신대방삼거리,64116,194128,138836,83492,141970,10750,1204,54255,129207,423681,333363
201503,7호선,신중동,64840,146562,136393,90952,118941,4849,1118,66166,101730,335282,304081
201503,7호선,신풍,43354,149813,109484,60162,107173,12063,2134,36573,98585,322944,253557
201503,7호선,어린이대공원,113695,201086,316296,165357,95075,3749,734,133912,73340,409353,504065
201503,7호선,온수,54999,120327,83985,54831,98380,7026,1048,31165,106012,306585,246044
201503,7호선,용마산,18013,77248,53371,24702,56790,4865,529,12362,61765,176772,133678
201503,7호선,이수,80997,197702,186871,113077,152060,5633,1102,115410,108532,422270,377502
201503,7호선,장승배기,43969,139593,105569,57942,91858,7567,1482,33615,83389,285164,234409
201503,7호선,장암,4077,22174,12968,10771,6588,1102,130,3163,5453,68177,22628
201503,7호선,중계,72479,206477,135583,72478,133686,9521,1756,44473,131767,448405,341585
201503,7호선,중곡,44483,134154,86334,52633,86269,5264,578,27575,83962,276993,215357
201503,7호선,중화,47942,144799,104004,65517,107240,9539,646,38852,102817,318015,255409
201503,7호선,천왕,27587,96255,61094,35483,69093,6097,776,15943,69233,216318,158690
201503,7호선,철산,66086,283593,218480,120162,267268,11863,2489,94091,235173,672670,522228
201503,7호선,청담,315652,202559,348653,288793,104827,4882,3819,171345,75745,442810,743869
201503,7호선,춘의,77141,68529,54564,68876,46315,3681,942,34969,47582,163235,180229
201503,7호선,태릉입구,55542,113226,100039,74582,60082,6404,1293,38882,63818,216711,220692
201503,7호선,하계,69361,265021,198790,106325,180029,8783,1526,67059,170345,552521,440022
201503,7호선,학동,320054,193570,394208,329168,81689,3583,1976,184156,47677,418312,763915
201504,7호선,가산디지털단지,614688,240448,471745,622912,123681,7433,3640,316877,62447,621298,1152520
201504,7호선,강남구청,176541,136242,274270,195208,69482,2242,1731,140155,40697,309930,493239
201504,7호선,건대입구,96031,182393,244993,146700,155109,4626,783,165368,90896,401614,432703
201504,7호선,고속터미널,138431,232420,263189,175214,103440,1728,2389,172563,47611,445576,451620
201504,7호선,공릉,65762,163565,136737,79330,109945,6614,1480,59471,104286,346830,308265
201504,7호선,광명사거리,71692,314418,228587,121744,268350,25202,4645,75323,242915,743872,547839
201504,7호선,군자,47890,162813,102555,90326,97238,8042,1013,70792,88010,366093,239468
201504,7호선,굴포천,22972,93664,66254,37282,83887,4462,423,24080,86200,217371,175849
201504,7호선,까치울,13774,73198,52480,28780,51090,2404,399,14530,48596,159885,115249
201504,7호선,남구로,157394,151321,171636,153544,114038,18852,2031,78552,96859,366090,427920
201504,7호선,남성,33092,143119,107496,50186,100157,6395,744,37808,93637,317088,234969
201504,7호선,내방,136487,143181,168645,140106,83817,2767,1740,83295,63566,297000,370438
201504,7호선,노원,89507,260735,282928,134518,192627,6786,2851,119515,132597,502667,507883
201504,7호선,논현,215593,157743,273855,211038,112237,5094,1305,182921,66221,392957,556974
201504,7호선,대림,36485,135952,139598,72458,87372,10841,1570,48680,72517,264379,250170
201504,7호선,도봉산,31799,141081,129715,57800,85134,7826,469,19548,111001,317446,272984
201504,7호선,뚝섬유원지,30017,116339,108425,61672,86607,5755,561,46785,70660,249758,209663
201504,7호선,마들,23162,147329,91302,38719,110581,8330,1498,20264,116386,344365,232348
201504,7호선,먹골,28341,125742,88849,50345,97632,7715,648,29240,91963,272962,209801
201504,7호선,면목,58027,192234,153873,79329,151757,12720,1339,56438,139259,447469,352498
201504,7호선,반포,46826,67351,82416,53030,35931,1218,678,42047,24562,143210,154482
201504,7호선,보라매,73775,115149,101360,71668,71455,6303,1759,41556,62002,234409,238896
201504,7호선,부천시청,49459,121903,118500,71194,110979,4921,1048,62588,88038,290723,257045
201504,7호선,부천종합운동장,21629,83493,76237,33963,46492,3161,679,14492,47107,166471,145652
201504,7호선,부평구청,32039,124737,60881,49616,80315,7093,738,27499,98850,313307,192508
201504,7호선,사가정,48033,198400,140237,77622,159977,11115,1556,54233,146659,442064,336485
201504,7호선,삼산체육관,13783,64158,42089,20597,46232,2847,419,12162,47804,146499,104095
201504,7호선,상도,49613,138282,131559,64808,91423,5208,1326,53806,85540,304394,268038
201504,7호선,상동,53320,142158,151536,80352,118532,4827,1646,75533,96752,328852,303254
201504,7호선,상봉,69234,197054,155510,104874,148685,11635,1831,75985,136966,445760,363541
201504,7호선,수락산,38351,185215,142206,69613,124630,9736,836,33338,135581,388267,316974
201504,7호선,숭실대입구,77848,204758,227327,111675,129944,6377,1004,99255,123696,453059,429875
201504,7호선,신대방삼거리,63243,185637,136020,80880,136180,10793,1225,52156,126823,412734,327311
201504,7호선,신중동,65257,146423,137590,89220,117913,5045,1024,64783,99334,333940,303205
201504,7호선,신풍,43930,145355,105392,58322,106290,12937,2294,36305,98231,320062,249847
201504,7호선,어린이대공원,111275,220315,366940,181143,98333,4428,834,140104,72318,435028,551367
201504,7호선,온수,52548,118053,85965,53475,97700,7053,1006,31862,101702,303063,241221
201504,7호선,용마산,17819,74301,51744,24540,55704,5090,559,11911,60911,174734,131033
201504,7호선,이수,81597,190949,180010,109300,143686,5524,1130,111335,106937,410768,369674
201504,7호선,장승배기,43258,133245,102929,55522,88940,7804,1366,32558,81595,277704,229148
201504,7호선,장암,4281,21903,12201,10895,6689,1170,193,3592,5820,68488,22495
201504,7호선,중계,71285,202585,131709,69547,131525,10135,1888,44209,130318,445228,335200
201504,7호선,중곡,44454,130881,83397,50036,83781,5358,643,26553,82115,273039,210609
201504,7호선,중화,47810,141522,101658,62807,103731,9530,730,37596,101031,313866,251229
201504,7호선,천왕,27264,93708,59843,35304,67375,6268,908,16001,68968,214040,156983
201504,7호선,철산,66771,274901,214964,116033,259095,12303,2898,92391,226633,660027,511266
201504,7호선,청담,296350,184804,325986,264856,92876,4758,3674,159366,67538,405996,693548
201504,7호선,춘의,79591,70435,59443,70484,48022,3715,928,37321,46831,168559,186793
201504,7호선,태릉입구,53877,111625,100021,71357,58440,6776,1370,40536,62685,217464,217953
201504,7호선,하계,69344,260811,197118,102713,176343,9080,1554,67253,168008,548714,436024
201504,7호선,학동,311843,178196,369166,314678,74620,3236,2173,172047,44807,388373,727989
201505,7호선,가산디지털단지,510179,239698,436706,543380,118266,8029,3334,282919,61006,584501,1011225
201505,7호선,강남구청,156178,135194,259891,176285,66702,2595,1634,130265,40953,297114,458656
201505,7호선,건대입구,82343,186153,263103,151613,162825,5767,741,172441,101300,409979,447487
201505,7호선,고속터미널,133093,251644,280008,183809,110680,2041,2729,186161,53215,479427,469045
201505,7호선,공릉,58370,167317,136776,78160,109061,7331,1619,59806,107223,340737,303988
201505,7호선,광명사거리,68580,331328,237557,124887,258719,25881,5134,79320,238022,731071,549293
201505,7호선,군자,44353,168313,102419,87289,91681,8281,1020,70707,87129,357848,234921
201505,7호선,굴포천,20740,95993,68816,36950,78395,4805,418,25291,83249,210946,173223
201505,7호선,까치울,13945,76460,54201,29193,49958,2587,519,15667,47892,158047,116557
201505,7호선,남구로,134073,156731,164228,136503,111147,18390,2078,74443,96339,357848,396718
201505,7호선,남성,31069,147350,107120,50755,95269,6733,804,38492,91219,307058,230212
201505,7호선,내방,118919,142608,160888,125056,78903,2985,1765,78713,63439,285055,345011
201505,7호선,노원,83292,269858,300771,141271,193176,7865,2849,123494,136241,509064,523153
201505,7호선,논현,189249,154962,256351,188935,106747,5235,1266,171566,66291,375449,513157
201505,7호선,대림,34353,144888,148568,73895,89089,11308,1673,53709,75016,274559,259610
201505,7호선,도봉산,35384,155995,155310,66870,82590,7522,647,23885,108633,319653,299974
201505,7호선,뚝섬유원지,31190,133144,145733,82429,107880,6049,681,85892,77517,297401,255121
201505,7호선,마들,23380,157525,96188,40701,105130,8479,1618,21974,112858,341036,234044
201505,7호선,먹골,26967,133234,96203,51255,93320,7755,897,31199,90633,271342,214700
201505,7호선,면목,53874,196701,147539,77070,142859,12757,1450,53632,137703,430890,340566
201505,7호선,반포,42769,68026,82162,50563,35214,1319,684,42364,24201,141077,149816
201505,7호선,보라매,64717,119206,106344,68033,68403,5948,1726,40404,60170,229445,232957
201505,7호선,부천시청,44826,126659,127280,72984,105834,5057,973,64650,85792,287326,258871
201505,7호선,부천종합운동장,21009,65287,45282,27684,42445,3169,856,14718,46942,142636,114089
201505,7호선,부평구청,28520,128658,61382,47981,76225,7341,800,27995,96169,301513,186871
201505,7호선,사가정,45485,208946,143822,79114,153034,11264,1911,56638,146673,436255,337891
201505,7호선,삼산체육관,12653,67346,48391,23988,44727,2939,443,13959,45885,144081,107372
201505,7호선,상도,46790,144168,130610,65448,88189,5418,1454,53567,86368,298605,265222
201505,7호선,상동,48314,148885,158721,79503,112903,5177,1935,75639,93128,323294,302098
201505,7호선,상봉,64559,205714,164705,106359,144392,12281,2080,78642,136852,442323,368196
201505,7호선,수락산,38823,195988,158417,75957,119608,10379,871,37199,131137,387363,329248
201505,7호선,숭실대입구,68490,205747,212448,110236,123324,7052,1110,87052,123568,426130,405616
201505,7호선,신대방삼거리,57001,188836,135437,77510,127114,10796,1312,51858,123782,397886,317532
201505,7호선,신중동,59324,152222,140021,86027,111012,5230,1235,64740,98005,326784,298585
201505,7호선,신풍,40492,151775,113309,59151,101592,13431,2667,37442,97195,315814,253663
201505,7호선,어린이대공원,108365,246619,379367,174587,101959,6319,979,145746,81708,464308,570419
201505,7호선,온수,45438,117812,84140,49615,89773,7225,834,30694,99411,283521,229823
201505,7호선,용마산,17624,79431,54203,25067,54346,5366,574,13144,60964,174148,133365
201505,7호선,이수,73020,194412,183965,105023,137885,6099,1185,110321,105890,403730,364060
201505,7호선,장승배기,41405,134693,101416,54243,83516,8073,1566,33099,79160,267123,223547
201505,7호선,장암,5054,24995,15914,13259,6919,1305,211,4340,5955,67448,27134
201505,7호선,중계,61535,206662,136485,67823,124889,10569,1989,45517,128549,434128,328558
201505,7호선,중곡,40038,132937,84290,49855,79363,5522,637,26863,80660,262486,205625
201505,7호선,중화,41982,146932,103021,62081,99224,9799,870,38495,100834,307780,246707
201505,7호선,천왕,25143,97334,64741,36091,64234,6215,848,17129,67117,207550,157849
201505,7호선,철산,61820,289179,220728,116071,246046,13014,3036,93209,223970,643143,509554
201505,7호선,청담,254708,183054,308291,233676,89309,5562,3659,149679,69132,390638,635790
201505,7호선,춘의,75244,73574,59706,64369,44839,4033,986,37073,46817,167484,182753
201505,7호선,태릉입구,49733,114944,101162,72285,60558,7140,1663,42478,66122,218397,218680
201505,7호선,하계,63415,272995,206781,104772,171172,9467,1627,69651,166689,541629,438512
201505,7호선,학동,269177,176285,341680,273541,69498,3728,1731,153739,44343,366954,656931
201506,7호선,가산디지털단지,609393,205107,417350,595250,105669,8353,3491,289003,56277,555988,1086511
201506,7호선,강남구청,172929,111469,236369,181983,59131,2197,1653,127368,35226,268488,446177
201506,7호선,건대입구,70477,126203,178501,107795,117900,4640,602,124592,74579,298274,324159
201506,7호선,고속터미널,126830,167017,198047,148732,75853,1799,2416,126298,38058,329089,365351
201506,7호선,공릉,57860,138141,113157,67077,99629,6782,1425,49550,92759,303324,265201
201506,7호선,광명사거리,68359,265495,197607,111202,249252,26131,5062,72139,217380,669959,488408
201506,7호선,군자,47167,141400,90434,82098,90239,7933,1126,64713,79782,331402,218509
201506,7호선,굴포천,22307,78198,57189,33974,74985,5112,349,22259,77654,194207,157499
201506,7호선,까치울,13271,55163,35913,22621,47234,2454,584,14237,44183,137746,93951
201506,7호선,남구로,154230,126714,144715,144460,101944,18190,2162,72568,86366,326408,387473
201506,7호선,남성,30191,121745,93294,44917,91483,6472,746,34343,84134,284028,208365
201506,7호선,내방,134054,120271,144177,133227,73204,2971,1815,76334,54912,260615,334958
201506,7호선,노원,84950,221350,249839,122108,173529,7748,2807,112493,118125,449824,455721
201506,7호선,논현,212757,135507,247761,205242,100373,5130,1296,173585,58440,357018,520254
201506,7호선,대림,34508,105355,103002,56515,69558,11445,1602,36829,59969,216383,199081
201506,7호선,도봉산,31978,120226,114535,54785,78695,7554,751,20333,99479,288396,246743
201506,7호선,뚝섬유원지,27651,89737,77789,45918,84260,5792,668,59552,68215,229504,174323
201506,7호선,마들,24040,124847,80094,35337,102355,8348,1476,20005,104359,310213,209969
201506,7호선,먹골,27439,109518,78432,45885,90523,7828,817,27769,82638,248850,189326
201506,7호선,면목,47632,160418,126489,65762,138657,13113,1442,46573,124470,395307,300033
201506,7호선,반포,43283,55232,69611,46888,30285,1233,721,37530,20841,121956,134456
201506,7호선,보라매,70244,95962,86016,67359,62811,5827,1962,37965,55052,205163,213274
201506,7호선,부천시청,45909,96947,100503,62287,96030,4883,1000,55799,77019,251367,224431
201506,7호선,부천종합운동장,20466,49312,33161,24025,40588,3291,870,13989,42898,127052,97395
201506,7호선,부평구청,30867,102720,52272,46387,75289,7432,695,26075,90308,282315,174142
201506,7호선,사가정,45076,169286,120419,70779,147559,11560,1713,50634,131987,395982,299195
201506,7호선,삼산체육관,13718,49172,32365,18963,40282,3206,364,11485,42609,125471,89056
201506,7호선,상도,42604,118189,109459,56209,81333,5332,1347,44479,75505,267964,228915
201506,7호선,상동,48936,114496,127794,70304,103607,4999,1841,66850,83580,282226,262151
201506,7호선,상봉,64804,168130,134707,94879,133514,11853,2023,68946,121626,398508,323160
201506,7호선,수락산,38481,156113,128107,67345,113910,10152,873,33065,120064,345100,287525
201506,7호선,숭실대입구,55378,162871,174063,85967,116197,6851,1080,77414,108442,378915,338963
201506,7호선,신대방삼거리,60957,155722,114323,73353,124480,10782,1268,47730,113760,368976,290308
201506,7호선,신중동,62437,121519,118319,81087,103447,5432,1174,60167,89452,294830,271382
201506,7호선,신풍,43171,123405,91254,53646,94971,13356,2833,33404,88434,286056,225692
201506,7호선,어린이대공원,88520,147836,219908,117043,79557,4585,899,108979,64270,328026,373597
201506,7호선,온수,44498,97114,66843,45209,88716,7378,1086,25829,91118,269313,203545
201506,7호선,용마산,17117,64925,45167,21868,53957,5600,531,11822,56605,162839,119420
201506,7호선,이수,78583,159495,159790,102820,133087,6214,1226,106078,94813,366536,334412
201506,7호선,장승배기,42313,112130,86771,50017,81174,8085,1448,31314,72612,247072,203144
201506,7호선,장암,4522,18033,13166,12034,6124,1422,251,3514,5313,63926,23252
201506,7호선,중계,61754,168712,111101,61033,117238,10210,1968,38913,115462,392489,290285
201506,7호선,중곡,43493,112204,72113,47497,75916,5509,718,25335,73576,244087,189900
201506,7호선,중화,43896,121718,87630,57903,94680,9828,869,34108,91120,282291,223515
201506,7호선,천왕,26452,80105,52711,32185,63960,6265,860,16005,62647,194889,142670
201506,7호선,철산,64256,228059,181096,102913,232992,12576,2813,84329,199689,579500,447854
201506,7호선,청담,283379,147009,277228,245304,78186,5122,3869,148260,58109,349571,622585
201506,7호선,춘의,79832,59828,50756,66390,41197,3783,1130,35139,42661,152560,174379
201506,7호선,태릉입구,43809,91137,79452,56920,53668,7219,1523,34002,56670,186461,181454
201506,7호선,하계,63875,214949,161900,88385,156964,9088,1574,60076,148858,480858,376207
201506,7호선,학동,308313,149606,323855,298876,65402,2980,1966,160539,37795,344780,671929
201507,7호선,가산디지털단지,628410,225126,454023,634159,114023,8013,3713,298734,59160,586348,1145306
201507,7호선,강남구청,176728,119132,250432,188814,61721,2198,1873,130951,37215,279529,466248
201507,7호선,건대입구,67700,145503,204805,119768,137613,4513,699,135680,81285,329967,354489
201507,7호선,고속터미널,137323,231717,246515,178103,92624,1918,2519,157873,44171,428978,430528
201507,7호선,공릉,50331,144488,109539,63076,101965,6647,1343,41127,98623,303327,259836
201507,7호선,광명사거리,69830,293956,217885,118811,262749,26303,4796,76872,226897,707511,519408
201507,7호선,군자,48819,155347,99056,89501,94821,8023,1182,70237,83532,353424,232589
201507,7호선,굴포천,23374,88176,65001,38828,80726,5387,413,24234,81848,208873,170636
201507,7호선,까치울,14024,60482,39821,25032,50542,2707,534,16046,46682,146109,101061
