사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
201502,3호선,도곡,34081,34853,74775,70081,51855,36774,1445,374,27106,33861,137407,139169
201502,3호선,독립문,34704,28518,89636,81531,35516,39982,4875,537,15823,35671,145038,146257
201502,3호선,동대입구,16447,71060,79654,141340,91799,46629,1341,973,63700,24695,161142,238068
201502,3호선,마두,38591,27957,96149,95227,45681,48522,2961,1571,21500,41977,159201,166732
201502,3호선,매봉,36892,85367,97376,109753,101191,49023,1384,438,54541,34602,190193,230160
201502,3호선,무악재,35706,8626,49882,32040,15453,32802,1949,251,7611,33195,95148,74112
201502,3호선,백석,49722,43813,113849,101333,63004,62282,3398,1997,40357,51750,207326,198893
201502,3호선,불광,127881,41888,196005,210463,85671,142148,7808,952,48805,116481,380499,369784
201502,3호선,삼송,84149,26970,128476,78434,40646,74176,4743,623,16058,79771,233426,185798
201502,3호선,수서,68936,61265,125911,99584,73917,75187,3856,909,32939,76721,231642,238479
201502,3호선,신사,40126,150437,230153,439912,280979,197106,4335,1174,248129,77079,522743,668602
201502,3호선,안국,19844,202138,231226,407077,260807,81691,1589,1315,133366,28719,386025,639249
201502,3호선,압구정,53744,211627,323027,582755,324748,184440,3547,1725,239093,71072,619411,867179
201502,3호선,약수,72051,48341,157553,129832,78550,90482,5410,888,52538,78281,287552,257342
201502,3호선,양재,91888,349901,327543,424835,365922,192948,4428,2335,228003,128034,651862,905105
201502,3호선,연신내,317800,62837,439199,302664,150934,310053,20798,1403,105803,298835,883600,665739
201502,3호선,오금,54041,20739,68215,43085,30177,39817,2510,13,13299,44114,138065,107951
201502,3호선,옥수,62960,24613,117704,86401,45946,77145,2505,900,25860,72156,209029,184070
201502,3호선,원당,107157,25580,138207,89322,41904,87267,6863,727,19490,91793,271717,207422
201502,3호선,원흥,24618,4314,32036,16213,9091,18734,1097,108,3806,20516,61557,41151
201502,3호선,을지로3가,5152,99841,67320,118899,97718,26549,372,706,49880,9113,122724,228559
201502,3호선,일원,43003,47166,121736,114368,45815,44138,1655,1145,16934,41100,183328,203779
201502,3호선,잠원,36829,20143,62233,49061,29192,36755,1207,789,14474,33198,114743,103191
201502,3호선,정발산,20025,26235,87538,123840,67061,57958,1818,941,51795,33330,161176,184346
201502,3호선,종로3가,5198,49146,74395,181201,91542,40195,558,531,45405,17104,125556,247982
201502,3호선,주엽,55824,21710,113139,98668,38446,61007,3852,1225,21868,53937,194683,175540
201502,3호선,지축,9582,3212,15497,11133,3654,9730,148,47,941,7625,26168,22017
201502,3호선,충무로,2,0,13,0,7,0,0,0,10,0,25,0
201502,3호선,학여울,9510,18422,50537,62062,25506,13332,400,257,9291,10471,69738,91212
201502,3호선,홍제,148040,40273,228806,156851,75836,139410,8753,1125,38755,128888,424354,327137
201502,3호선,화정,126948,45238,217319,190887,80565,149646,9061,1273,60682,127045,414010,364443
201503,3호선,가락시장,62376,40659,117245,89498,60175,62992,2676,482,34944,58570,217241,189209
201503,3호선,경복궁,56480,234040,273518,403885,271273,114263,3085,1835,149455,61803,482538,701563
201503,3호선,경찰병원,64301,47067,90727,76618,48870,54152,2490,224,24277,51066,181795,174975
201503,3호선,고속터미널,116932,196113,691758,888164,491183,471275,8887,5403,423032,206642,1240609,1296322
201503,3호선,교대,26982,105395,149730,150377,151685,63328,1110,945,118690,28223,296512,284940
201503,3호선,구파발,221588,50896,216192,125881,68155,123737,8056,1278,26601,133464,472437,311519
201503,3호선,금호,84164,18408,106872,69425,35400,70443,4501,1003,19059,65723,214596,154559
201503,3호선,남부터미널,100164,313005,407779,487506,371698,242439,2944,1314,232652,118337,743539,920162
201503,3호선,녹번,187086,36205,194081,112547,59396,128892,9882,1204,27898,131956,418947,281912
201503,3호선,대곡,13948,5274,15254,11227,9020,8322,652,782,4485,6424,34339,23707
201503,3호선,대청,103099,54089,134652,90138,77965,79547,3884,1058,37535,87865,279170,233150
201503,3호선,대치,85566,54065,133453,131198,78834,93301,2757,768,74990,70380,296766,256411
201503,3호선,대화,162592,49165,183735,128207,72985,86257,6648,1275,30917,92577,383892,271224
201503,3호선,도곡,51275,46506,94095,81195,58921,47018,1960,416,32892,44861,180222,172978
201503,3호선,독립문,50378,46016,109910,101315,46840,52162,6037,709,21598,46217,187923,194257
201503,3호선,동대입구,22067,113538,115706,226454,134087,64117,1604,1118,97704,30691,237081,371801
201503,3호선,마두,55258,37191,117172,116552,56959,62463,3837,2080,26265,53983,202532,209806
201503,3호선,매봉,55113,110954,118914,134077,128165,63193,1626,546,67296,45475,242949,291052
201503,3호선,무악재,49855,10754,57628,38836,18202,41256,2621,297,8838,42614,118942,92501
201503,3호선,백석,70290,56320,135891,119439,76128,78904,4190,2532,47375,66842,257746,245133
201503,3호선,불광,179526,60295,236213,260991,109348,182128,10037,1285,62346,147024,488122,469595
201503,3호선,삼송,122405,48653,150197,95811,62121,97323,6140,843,21291,102740,300033,248047
201503,3호선,수서,96717,86581,152207,120410,95932,94090,4894,1146,41593,97774,295411,305911
201503,3호선,신사,54198,199714,271683,524754,344935,238732,5182,1418,302417,95234,633480,821120
201503,3호선,안국,26636,298051,275127,477339,334583,101747,1961,1573,179255,34360,482979,811323
201503,3호선,압구정,74552,276328,373009,655228,388815,225632,4673,1930,282076,90443,734310,1023929
201503,3호선,약수,104131,69405,185663,153945,97983,115415,7212,1224,66885,99456,363891,324030
201503,3호선,양재,129146,481953,416484,538693,494462,249689,5778,3074,297026,166187,848434,1189907
201503,3호선,연신내,440560,97155,520513,345577,186510,395556,26789,1895,125821,375045,1113683,819672
201503,3호선,오금,76544,27068,81971,51285,36329,52169,3140,13,16577,58064,178232,136430
201503,3호선,옥수,91828,32760,139582,103293,55685,100203,3168,1071,31640,92178,266218,229302
201503,3호선,원당,153194,35238,164164,108302,53534,114575,8842,1109,23563,117092,349763,261741
201503,3호선,원흥,38952,6499,40149,20365,12547,26639,1688,185,4837,28716,85626,55765
201503,3호선,을지로3가,6828,131703,83151,148257,126509,32924,482,954,64214,11574,154675,292488
201503,3호선,일원,64436,66034,150079,137509,58342,56094,2219,1444,22252,54277,238986,259264
201503,3호선,잠원,54433,28311,76636,60108,36641,47678,1474,1177,18278,43992,150821,133588
201503,3호선,정발산,28058,35737,102367,140554,79718,69114,2192,1219,57570,40099,190187,217609
201503,3호선,종로3가,6336,66268,85499,211494,111825,48133,778,700,59412,19204,152025,297666
201503,3호선,주엽,78581,31117,136703,114966,46659,79111,4995,1444,26132,70282,246411,217809
201503,3호선,지축,12913,4558,18619,14362,5312,12291,273,85,1259,9670,33064,28675
201503,3호선,충무로,4,0,23,0,10,0,0,0,7,0,34,0
201503,3호선,학여울,14459,16747,46190,60932,30556,17814,525,234,11798,13836,72972,91749
201503,3호선,홍제,210504,60626,277966,207749,103482,180958,10727,1515,52429,164884,551626,434774
201503,3호선,화정,181242,62159,258657,219574,95469,195467,11484,1526,72158,161005,523541,444264
201504,3호선,가락시장,61018,40641,113749,88365,58238,60794,2700,438,33544,55559,211011,185003
201504,3호선,경복궁,55450,233974,287174,425352,275713,118047,3210,1776,157295,64759,503129,725861
201504,3호선,경찰병원,64089,48098,88922,75234,48369,52464,2601,217,23442,49484,179054,173033
201504,3호선,고속터미널,111592,199120,648409,833720,443680,442025,8456,5416,415711,195815,1184168,1234071
201504,3호선,교대,26893,105254,147668,146651,148524,60292,1096,979,114411,27734,290068,280618
201504,3호선,구파발,222355,55290,213843,127213,67663,120900,8790,1323,27147,133426,472135,317252
201504,3호선,금호,84051,18431,104316,68789,34008,69554,4385,1039,19557,63997,212309,152256
201504,3호선,남부터미널,98678,315053,394876,470599,356891,235055,3190,1334,234261,115658,731005,902644
201504,3호선,녹번,183796,36841,188029,109587,57622,125606,10133,1329,28376,129159,410334,276916
201504,3호선,대곡,14231,5962,16713,12621,9839,8785,734,847,4743,6688,36421,26118
201504,3호선,대청,101174,54023,128804,88206,73167,75934,3951,1012,37832,84042,271761,227283
201504,3호선,대치,80910,53558,126880,124759,74089,81522,2712,765,67498,65954,278000,245036
201504,3호선,대화,162608,50036,187781,157774,92176,84730,6976,1331,34884,91283,392249,300424
201504,3호선,도곡,46723,45948,89634,77758,56707,42958,1787,415,31302,41797,169446,165918
201504,3호선,독립문,50873,47512,108761,103952,50148,52993,6322,784,23194,46365,189150,198613
201504,3호선,동대입구,22863,113611,122605,243086,136482,63232,1786,1161,102716,31114,249970,388972
201504,3호선,마두,55528,39107,118590,121280,58473,60860,3823,1966,26974,52600,204915,214953
201504,3호선,매봉,55254,111594,116650,131397,124658,60829,1586,460,66018,44732,239508,288183
201504,3호선,무악재,49694,11290,55700,38622,18587,40862,2529,270,9055,41640,116978,91822
201504,3호선,백석,69648,55762,134787,117793,73403,75672,4237,2418,45028,65749,253700,241722
201504,3호선,불광,181768,58279,230533,246365,102532,181489,10120,1305,61350,149127,483771,455076
201504,3호선,삼송,123906,49761,153096,101335,63097,96458,6332,970,22936,101774,306270,253840
201504,3호선,수서,93579,84675,146225,114154,89236,88401,4921,1141,39841,92696,284566,292666
201504,3호선,신사,53457,196747,256655,500007,327915,230869,4810,1497,294202,95242,609124,793493
201504,3호선,안국,27069,299039,293109,493034,345136,105444,2031,1563,185231,37164,507440,830800
201504,3호선,압구정,73382,274020,352283,620068,369279,212136,4429,1992,270836,88164,700930,984244
201504,3호선,약수,104530,69470,180177,150894,95716,112502,7298,1290,65641,97604,357646,319258
201504,3호선,양재,127991,483069,410000,529752,487204,238531,5886,3133,295208,163213,839085,1179167
201504,3호선,연신내,440354,100850,511499,337604,178189,382722,28039,1995,120581,371222,1100473,811671
201504,3호선,오금,75362,27591,80228,50797,35362,50332,3338,33,16383,55427,175311,133848
201504,3호선,옥수,92041,33049,138897,102975,55376,97563,3355,1067,32557,91396,266850,228487
201504,3호선,원당,152260,36101,162227,108698,53641,112658,9262,1029,23783,114677,347532,260505
201504,3호선,원흥,42465,7577,42052,21821,13594,28138,1837,156,4962,30703,91316,60257
201504,3호선,을지로3가,6959,129588,80595,141334,124066,32638,580,999,61416,12143,149550,284064
201504,3호선,일원,62723,66574,146349,134829,57283,54803,2249,1346,22640,51754,233961,254503
201504,3호선,잠원,53220,28023,74969,58916,34318,45367,1481,1149,18097,41741,147767,129829
201504,3호선,정발산,27926,38066,123097,184793,95326,69596,2266,1162,62394,40306,215683,264327
201504,3호선,종로3가,6560,67423,84040,203491,110206,47471,874,701,57051,19672,148525,291287
201504,3호선,주엽,77864,31629,135809,115060,46311,76098,5090,1483,26562,68663,245325,216835
201504,3호선,지축,13357,5107,20016,15919,5863,12236,288,79,1329,9798,34990,30903
201504,3호선,충무로,2,0,13,0,12,0,0,0,8,0,23,0
201504,3호선,학여울,13373,15990,43326,56479,25759,18178,557,314,14493,12786,71749,85569
201504,3호선,홍제,210616,60991,271802,210806,102935,178314,11190,1465,55035,163652,548643,436914
201504,3호선,화정,182306,61972,257423,217790,90804,191508,11886,1505,69866,158303,521481,439570
201505,3호선,가락시장,55870,36627,115761,87002,54166,58442,3057,519,32732,54945,207420,179093
201505,3호선,경복궁,51177,204591,301400,476483,268017,128257,3422,1751,163550,66267,519549,749092
