사용월,호선명,지하철역,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
201501,1호선,배방,2967,10382,8162,5048,5803,572,64,2208,6045,19463,17238
201501,1호선,백운,21353,111499,77864,34445,77269,7044,1424,19867,75311,221067,175952
201501,1호선,병점,61151,158488,117872,90873,106607,6735,3210,44256,117945,310542,300178
201501,1호선,보산,7540,25748,15900,11384,13999,1241,12,4160,13709,42960,37161
201501,1호선,봉명,7873,20722,19024,7176,7355,713,280,3960,5120,33132,32297
201501,1호선,부개,22476,127645,84506,42147,92659,9927,2126,23597,89006,269728,198114
201501,1호선,부천,99003,471008,409010,224513,386489,32216,4569,174150,314685,1008542,827267
201501,1호선,부평,72752,415557,471707,230269,419876,26678,5307,234696,293318,922238,843084
201501,1호선,서동탄,5723,17102,11912,8553,11752,731,3,3122,11098,35470,28736
201501,1호선,서빙고,16599,24729,22790,16478,11853,523,488,7379,7667,41193,47544
201501,1호선,서울역,429595,830034,740580,585261,372975,14146,10973,398625,250882,1428358,1432030
201501,1호선,서정리,19623,59655,45224,26851,30983,2177,440,11906,30963,101780,96250
201501,1호선,석계,24304,150677,103508,48021,120584,7631,2486,30865,104627,277365,234925
201501,1호선,석수,46631,117662,89827,66618,83255,8089,2422,30508,76043,260802,214923
201501,1호선,성균관대,40883,170547,120003,74602,137447,7686,1688,47461,135121,383328,297695
201501,1호선,성환,22142,45117,34498,24856,21177,1230,337,9781,18398,72512,75375
201501,1호선,세류,18128,44058,32489,24012,31784,2507,895,12069,29145,94507,80657
201501,1호선,세마,7867,29861,16931,12857,18097,1230,322,4888,19203,56659,44323
201501,1호선,소사,41499,169850,126509,63781,106202,15501,2424,31629,103154,324394,273586
201501,1호선,소요산,7878,69986,60393,20414,14898,1128,10,4803,9518,89036,77799
201501,1호선,송내,144353,356637,272275,202244,276394,17958,9259,118783,262491,797365,688378
201501,1호선,송탄,13310,61237,39952,23028,36297,3281,371,11199,35713,105300,89346
201501,1호선,수원,173881,457853,588643,305107,349820,19372,6521,283657,222336,937080,991381
201501,1호선,시청,272759,201101,325800,285747,75563,2218,4543,190185,28226,412491,631328
201501,1호선,신길,49186,116511,70496,68748,65600,11621,1757,35529,62560,244842,183999
201501,1호선,신도림,0,4,0,2,0,0,0,2,0,6,0
201501,1호선,신설동,116175,196030,203101,147188,83611,6805,2200,63734,64371,330656,385847
201501,1호선,신이문,17437,128837,70892,32446,86765,10289,1679,16021,80745,262052,170753
201501,1호선,신창,6370,19180,15924,9127,6835,547,39,3049,8313,27917,30646
201501,1호선,쌍용동,7702,29877,22503,11345,16909,1285,278,6348,14323,56111,44806
201501,1호선,아산,11068,23346,23573,16120,11838,418,559,12901,7975,44644,43175
201501,1호선,안양,58621,280150,273001,135766,237200,13118,3131,124456,171242,612261,505995
201501,1호선,양주,29118,114392,64996,41457,65132,6769,1081,12807,68011,219978,163206
201501,1호선,역곡,56773,336516,227826,115452,272636,21071,2835,71729,249424,727585,536858
201501,1호선,영등포,251485,491954,742354,460077,401183,23869,6806,408412,193102,1058589,1193747
201501,1호선,오류동,32537,140920,95916,53653,101935,10258,1352,32630,84939,291884,214744
201501,1호선,오산,48950,124013,95441,68721,69305,3545,1001,38872,65896,217935,211288
201501,1호선,오산대,8547,26491,17731,14134,15696,1377,640,6622,14591,48956,41509
201501,1호선,옥수,201,478,786,973,107,8,3,86,59,665,1049
201501,1호선,온수,23340,81985,55063,31394,51769,4564,846,17741,49465,156350,128714
201501,1호선,온양온천,18980,93284,89856,29983,28814,1360,827,11284,23357,127551,133020
201501,1호선,왕십리,37766,159786,177612,103897,166249,5833,1015,122582,114231,358827,330624
201501,1호선,외대앞,24982,152722,111278,57124,91783,8273,1388,38812,93382,287121,231030
201501,1호선,용산,194842,358398,538491,330052,192585,5311,5139,251968,91020,669694,829492
201501,1호선,월계,12883,64038,44414,20010,35987,4348,1106,9972,29863,115764,88266
201501,1호선,응봉,4982,24266,14772,7466,13173,1150,296,2776,11189,44824,31239
201501,1호선,의왕,50208,87432,60551,56121,60993,5806,1542,26794,59431,189408,171732
201501,1호선,의정부,68216,273778,320218,153968,178177,11229,1647,110302,131785,510868,521866
201501,1호선,이촌,17533,58151,38488,32180,24564,904,531,16853,20075,100878,76627
201501,1호선,인천,16364,43695,59056,31030,12103,1080,725,9367,10219,64996,86364
201501,1호선,제기동,71354,313737,381637,134351,81177,4488,2569,39663,49986,417766,505546
201501,1호선,제물포,28005,84440,68037,44412,44476,4436,1629,18506,44647,153793,142318
201501,1호선,종각,441044,390753,651599,529123,251645,6143,4979,501712,63572,928734,1161194
201501,1호선,종로3가,149713,453650,710636,366941,186055,4855,1823,284292,52872,767514,915044
201501,1호선,종로5가,185814,316607,473359,306211,117886,2260,3054,153242,34895,490769,697122
201501,1호선,주안,103166,332963,271298,164198,232068,17553,5169,112411,227834,676134,607467
201501,1호선,중동,27302,120287,84265,42651,84558,10265,1382,24086,82762,259306,195711
201501,1호선,지제,8019,7079,7387,8226,4255,178,251,3621,3214,14340,18871
201501,1호선,지행,19404,89942,54772,31545,59619,4251,160,19088,56901,166145,131237
201501,1호선,직산,9518,11201,9455,8794,5909,489,132,3557,5553,19946,24658
201501,1호선,진위,13300,14919,10104,13718,7696,429,176,4289,7151,27313,30731
201501,1호선,창동,0,6,0,3,0,0,0,0,0,7,0
201501,1호선,천안,21505,107831,108090,46858,47283,4097,933,28620,38065,170384,168593
201501,1호선,청량리,128086,610349,670188,280400,332752,20242,4087,181782,234876,1009463,1037237
201501,1호선,평택,47898,162706,154412,82556,92297,4660,2943,61829,70991,291444,276244
201501,1호선,한남,29927,49976,51503,35019,24742,1866,606,18420,17008,86165,99044
201501,1호선,화서,19341,93324,65583,33195,82017,6306,1125,18031,74570,214984,160619
201501,1호선,회룡,24611,183155,117740,42598,125162,13883,1388,22630,114219,367989,257958
201502,1호선,가능,22854,87065,60040,28981,51365,6804,988,15303,48681,166876,132563
201502,1호선,가산디지털단지,186297,102271,171755,170343,75830,7407,1290,94779,51903,241836,411245
201502,1호선,간석,14015,68326,48508,25640,46658,4809,1186,16138,48473,141782,112182
201502,1호선,개봉,45866,248005,171186,81019,179377,12972,2943,45990,160154,488969,380149
201502,1호선,관악,18276,86942,73855,35911,54854,5018,952,17112,53325,179421,146408
201502,1호선,광명,6145,1591,92,6917,6527,3,1,8377,3489,15699,9727
201502,1호선,광운대,17727,95011,71891,32238,60536,6196,1330,20403,63126,199521,154074
201502,1호선,구로,121318,198788,221320,155890,126314,21682,3566,92272,115448,408125,461652
201502,1호선,구일,18454,52383,37362,23250,36911,2366,1004,11399,36156,110865,92976
201502,1호선,군포,64901,59687,41860,52296,37074,3653,1346,30707,31459,137115,139566
201502,1호선,금정,137534,273686,196371,154277,198998,17699,4476,101334,199935,589764,538316
201502,1호선,금천구청,42783,114677,89291,54406,72936,7493,920,24025,62046,229710,195040
201502,1호선,남영,71900,92516,101577,76731,53364,2156,979,49721,43197,176846,217653
201502,1호선,노량진,210687,383496,402339,259583,244335,9253,6285,242509,166686,780523,785997
201502,1호선,녹양,12369,52874,32888,19361,30485,3873,548,8188,30582,102745,76387
201502,1호선,녹천,9920,56537,31879,16674,31620,4415,888,7630,31244,113256,73931
201502,1호선,당정,26462,69402,45296,31692,42609,2736,678,16861,49995,139509,122431
201502,1호선,대방,91267,146873,130883,97061,83174,4723,2063,53031,73538,281136,297751
201502,1호선,덕계,5520,22989,14558,6716,13956,1504,463,2324,14713,46942,35254
201502,1호선,덕정,24166,74291,51427,29059,41951,3131,724,11329,42930,137193,119247
201502,1호선,도봉,16696,76232,58531,25956,43314,5857,840,11282,34992,137829,111059
201502,1호선,도봉산,8596,56171,54457,19120,20443,2527,457,5816,20350,87445,83860
201502,1호선,도원,18440,42733,33049,16862,18262,2239,814,7626,16935,69332,69238
201502,1호선,도화,12226,39515,28505,15430,20084,3172,553,6731,21079,75713,62363
201502,1호선,독산,119409,128466,113510,111989,85258,6116,1177,51207,81859,271301,315955
201502,1호선,동대문,45688,195191,241437,92450,93011,11456,1899,59585,80173,311768,369197
201502,1호선,동두천,33532,75080,58839,30452,40991,2405,73,9782,33918,126111,126362
201502,1호선,동묘앞,30962,121065,162313,70939,34013,1773,677,21363,24695,159123,218647
201502,1호선,동암,60962,276171,184700,102287,190493,18233,4116,61813,200583,553550,450361
201502,1호선,동인천,72462,204157,169444,119722,108297,9455,1505,53085,113197,375973,356608
201502,1호선,두정,19461,57490,61164,35164,32340,3660,706,19726,35524,106734,116855
201502,1호선,망월사,17353,88861,73002,29373,52607,4711,765,13243,47081,157321,138201
201502,1호선,명학,88272,78066,73731,72756,47443,4477,1502,40583,43387,179607,206892
201502,1호선,방학,27600,114076,87787,41082,70110,8636,1217,22769,55500,213233,172104
201502,1호선,배방,2463,9643,7367,4451,5356,473,53,1910,5399,17498,15282
201502,1호선,백운,18911,97750,68988,30146,64027,5891,1363,18011,64975,191192,154237
201502,1호선,병점,51997,146464,110707,78505,91794,5670,2507,40591,105528,278130,270739
201502,1호선,보산,7126,24514,14875,10750,12972,1119,8,3986,12687,40032,34696
201502,1호선,봉명,6341,17942,16106,6335,6360,653,247,3060,4471,28133,27165
201502,1호선,부개,20698,112902,75156,37480,76561,8249,1839,21731,76989,233743,174682
201502,1호선,부천,85985,426535,372381,202179,331023,26443,3772,159742,282338,887408,744476
201502,1호선,부평,61594,378446,440424,216264,372347,22230,4191,218616,265802,826266,772011
201502,1호선,서동탄,4421,14646,10482,6620,9656,618,1,2761,9359,30278,24263
201502,1호선,서빙고,14074,21407,19912,14081,10751,494,362,6663,6944,35603,41292
201502,1호선,서울역,349044,748569,675719,506646,337775,12193,9669,354880,226256,1273418,1260688
201502,1호선,서정리,17365,56109,42422,23485,27425,1891,323,11057,29007,92844,89117
201502,1호선,석계,21509,130344,92068,42026,101177,6726,2136,28026,89112,238461,204825
201502,1호선,석수,38911,104328,78518,55933,68965,6327,2108,26876,66137,222983,185674
201502,1호선,성균관대,37411,156552,112894,66240,113439,6186,1425,43027,119005,336150,270735
201502,1호선,성환,19740,44478,37203,24026,19013,1043,295,9665,17277,69363,74515
201502,1호선,세류,15578,40887,30427,21415,27380,2150,765,11218,25579,84574,72349
201502,1호선,세마,7634,27197,15359,11460,15533,1101,254,4572,17268,50809,40515
201502,1호선,소사,36594,152193,116297,57627,88112,12454,2127,28972,90825,283166,245843
201502,1호선,소요산,6647,61851,52366,18431,13658,1050,12,4833,9208,79640,68233
201502,1호선,송내,116589,309613,235443,166547,227984,15200,7642,102337,224588,675971,584262
201502,1호선,송탄,12310,58069,37074,21079,32151,2754,330,10789,33283,97376,82997
201502,1호선,수원,151833,439415,555613,280364,318160,16734,5323,266293,210080,875940,922849
201502,1호선,시청,223406,171178,263273,226939,63277,1914,3570,156106,26289,345867,516538
201502,1호선,신길,40572,104329,63163,57625,56033,9491,1289,31320,54987,213492,160011
201502,1호선,신도림,0,5,0,7,0,0,0,3,0,9,0
201502,1호선,신설동,93480,169884,170913,121074,72615,5749,1870,54183,57923,283304,324186
201502,1호선,신이문,15397,112114,64422,28910,73052,8417,1394,14604,69738,225849,150951
201502,1호선,신창,5152,19810,16010,8120,6789,511,36,3012,7847,28371,29045
201502,1호선,쌍용동,6683,24746,19613,10233,14047,1086,233,5763,12169,46806,38698
201502,1호선,아산,9503,21591,21632,15230,10566,370,516,11454,7112,40430,38763
201502,1호선,안양,53123,257902,262073,127296,202664,11000,2648,116008,151269,546559,469113
201502,1호선,양주,25235,103056,60351,35983,56055,5535,951,11991,59434,193193,145971
201502,1호선,역곡,49194,293052,203021,102178,227108,17358,2417,65401,216730,621783,471362
201502,1호선,영등포,212738,443984,662304,402802,356174,18693,5824,365322,174083,941497,1054949
201502,1호선,오류동,27247,127530,87031,47028,82967,8537,1227,27155,75252,254954,190757
201502,1호선,오산,41792,118916,90896,60865,63412,3051,817,35224,61263,202194,194768
201502,1호선,오산대,7315,24967,17789,12785,13520,1110,540,6174,13370,44917,39014
201502,1호선,옥수,141,407,658,866,81,8,3,62,72,543,874
201502,1호선,온수,21918,75042,50583,27992,43893,3998,697,16471,43750,139148,116948
201502,1호선,온양온천,16618,82653,77669,27390,26652,1295,808,10331,21920,113366,117015
201502,1호선,왕십리,31943,140143,156394,91386,140054,4592,796,106197,98352,308733,287485
201502,1호선,외대앞,19217,128786,97563,48652,78154,6915,1149,35644,79396,244021,197325
201502,1호선,용산,168571,335802,498329,294329,180001,5047,4695,232042,88381,621495,759976
201502,1호선,월계,11974,59007,43330,18554,30682,3598,925,10232,26198,104735,82427
201502,1호선,응봉,4355,21295,13047,6550,11382,966,270,2630,9763,38626,27435
201502,1호선,의왕,41493,78701,53432,47249,51413,5019,1357,23121,52309,165323,148591
201502,1호선,의정부,58206,247376,289122,139425,158966,9725,1502,102202,118528,458177,467358
201502,1호선,이촌,15206,50032,33405,27206,21381,777,411,15122,18260,86620,67282
201502,1호선,인천,13296,40723,58574,30236,11581,935,607,9800,8918,60505,81395
201502,1호선,제기동,60940,291890,356227,119345,73755,3671,2329,35651,43483,382737,462979
201502,1호선,제물포,27134,76470,59352,37127,37928,3558,1345,16800,39201,135780,127032
201502,1호선,종각,348374,326370,530365,430218,205362,4650,4102,407454,55179,763271,938020
201502,1호선,종로3가,117493,372560,571952,305831,155452,4182,1576,236054,47762,633376,738783
201502,1호선,종로5가,152820,273990,402546,256281,102416,1870,2622,125157,30969,417314,588957
201502,1호선,주안,87856,298750,237653,139115,196756,14961,4476,99180,200932,591124,530917
201502,1호선,중동,23616,105193,74060,36917,71244,8473,1140,21506,71260,222309,170076
201502,1호선,지제,6191,6374,6718,6710,3781,148,185,3100,3196,12733,16290
201502,1호선,지행,17360,81719,51003,29426,51575,3552,146,17088,51574,149154,120083
201502,1호선,직산,7864,10773,9154,7554,5493,432,102,3222,5218,18708,22338
201502,1호선,진위,11608,14841,9773,10961,6854,373,127,3855,6549,25548,28057
201502,1호선,창동,0,1,0,1,0,0,0,1,0,2,0
201502,1호선,천안,20972,107209,106674,46767,45564,3670,775,27924,37341,165711,165762
201502,1호선,청량리,107427,550532,606098,247328,291865,18580,3365,158798,207063,894716,923953
201502,1호선,평택,41309,152516,146350,73857,83275,4106,2437,56943,67265,269559,257361
201502,1호선,한남,24582,42941,43599,30224,21297,1401,529,14941,15099,72987,83809
201502,1호선,화서,17496,83221,58944,29250,67302,5156,861,16276,64568,184695,141869
201502,1호선,회룡,21552,158532,101996,38003,103567,11485,1156,20445,98527,314810,223231
201503,1호선,가능,37156,101955,68430,39815,66692,9005,1454,19553,61908,211510,168948
201503,1호선,가산디지털단지,242045,117312,199664,215985,95463,10117,1625,119592,64043,297422,507377
201503,1호선,간석,19368,78671,57138,30837,61515,5969,1418,19187,62014,181884,139938
201503,1호선,개봉,60664,293188,207868,98654,237816,17029,3893,56918,207628,628558,480053
201503,1호선,관악,24058,107196,90907,46244,75807,6433,1292,24249,70583,238284,186840
201503,1호선,광명,8273,1769,76,7458,7146,4,2,8772,4122,17990,12473
201503,1호선,광운대,51710,130116,123940,67636,78971,8035,1629,45227,82048,289436,259327
201503,1호선,구로,161592,229841,257220,191707,161842,32112,4891,111146,146272,507123,569975
201503,1호선,구일,34378,69893,53363,34680,50170,3191,1177,18159,47755,154219,136673
201503,1호선,군포,83333,68989,49411,65366,47683,5383,1957,37958,38505,171886,173206
201503,1호선,금정,184871,327159,230255,191076,262663,23592,5960,124893,257303,758033,678389
201503,1호선,금천구청,55499,137181,106032,65485,96992,9963,1187,27835,80801,299344,243519
201503,1호선,남영,128035,126441,153863,117872,68075,2715,1235,75111,54874,250040,338007
201503,1호선,노량진,288547,438243,452334,312745,301342,11834,8142,307255,206745,960114,955768
201503,1호선,녹양,17879,62748,39617,25532,39775,5181,769,10402,39866,132855,98131
201503,1호선,녹천,15334,66724,36332,18935,41658,5692,1090,11360,40278,146589,93034
201503,1호선,당정,41286,92636,75155,48967,61807,3629,852,27788,66726,202293,184019
201503,1호선,대방,122375,186369,164429,123386,111790,6283,2593,66857,99361,374199,388758
201503,1호선,덕계,8674,28166,19727,9355,18167,1935,465,2583,19397,61903,48263
201503,1호선,덕정,49432,99209,74690,48185,55380,4430,934,16348,54205,191629,179261
201503,1호선,도봉,21492,90767,71697,32486,55933,7474,1066,13635,44664,173626,138919
201503,1호선,도봉산,14684,74520,79406,28295,27811,3239,720,7834,27324,119977,122134
201503,1호선,도원,51287,59072,40419,35565,23329,3004,1007,10970,21292,97519,114005
201503,1호선,도화,20879,47769,35599,21954,26894,4146,784,8168,27344,100135,84606
201503,1호선,독산,156504,149572,131979,143356,113542,8290,1576,62783,105245,344691,395304
201503,1호선,동대문,64517,227687,284025,111099,112493,14546,2518,75292,100848,384364,451908
201503,1호선,동두천,50562,85185,69491,40394,48423,3035,100,11966,40856,156112,161009
201503,1호선,동묘앞,50607,151354,193901,89782,42899,2513,793,27616,30703,203740,276004
201503,1호선,동암,77386,319140,212000,119193,253279,23680,5344,71887,254222,706543,548952
201503,1호선,동인천,103318,237253,200887,156847,136834,12077,1919,67181,142108,471911,448232
201503,1호선,두정,61082,87897,125749,64826,45533,4620,903,40673,47047,171595,234781
201503,1호선,망월사,34541,126758,123436,53825,70438,6401,927,24813,64176,228959,223080
201503,1호선,명학,132997,107946,115778,108172,63404,6399,2040,63312,55352,255523,306167
201503,1호선,방학,36762,136028,102794,49209,91068,11016,1461,26632,70417,270293,211434
201503,1호선,배방,3228,10802,8672,5163,7115,561,57,2466,6929,22925,18886
201503,1호선,백운,32234,116841,81452,39753,86374,7494,1829,22104,85957,251705,201472
201503,1호선,병점,86032,195340,186868,125648,131614,7162,3310,67134,138325,411036,414535
201503,1호선,보산,10371,27540,16848,13175,15545,1335,12,4756,14890,47935,42121
201503,1호선,봉명,10788,21839,18609,9092,9877,775,251,5087,6578,37796,36226
201503,1호선,부개,30285,133724,90284,46361,102478,10799,2480,26449,100971,305734,224020
201503,1호선,부천,141247,516787,430848,243393,424392,34328,4873,191606,347510,1124345,924478
201503,1호선,부평,90776,429419,470640,239350,476466,28241,5967,249427,330625,1002645,898008
201503,1호선,서동탄,5742,16023,12372,8434,12456,787,3,3489,11697,38145,29814
201503,1호선,서빙고,18949,27559,25760,18320,14531,608,499,8850,9009,47906,54217
201503,1호선,서울역,439140,810024,731828,590588,383938,14372,10703,400483,272353,1435110,1454024
201503,1호선,서정리,39402,80200,66983,43960,37391,2397,448,15910,37368,137648,144201
201503,1호선,석계,35877,156857,117064,59917,130467,8725,2924,41957,115082,307978,270947
201503,1호선,석수,54060,134735,104360,74204,96243,8546,3235,35116,90143,306103,251798
201503,1호선,성균관대,65895,200148,160054,99076,154269,8202,1801,67672,156011,469619,383761
201503,1호선,성환,48611,84281,99032,58330,25752,1557,411,28813,25278,136161,173332
201503,1호선,세류,20416,47112,35305,25966,35718,2705,965,13569,33213,108214,89899
201503,1호선,세마,10129,30356,18295,13350,20392,1320,316,6321,22194,65083,50934
201503,1호선,소사,52976,179906,146616,75790,113613,16935,3049,39904,115123,362314,317764
201503,1호선,소요산,9413,75424,72377,26461,15282,1276,13,5962,10625,98128,92428
201503,1호선,송내,201690,392304,294849,233962,303920,19582,10477,134110,293842,895174,800858
201503,1호선,송탄,16872,68718,44731,26637,42215,3410,428,13550,41909,125491,103940
201503,1호선,수원,237702,540925,676687,366074,420670,20292,7472,338433,268720,1142068,1190581
201503,1호선,시청,294227,199358,307402,284591,75789,2284,4751,190149,30404,414487,636784
201503,1호선,신길,59230,123460,73191,72873,71817,13463,1694,40197,68432,271437,202547
201503,1호선,신도림,0,5,0,5,0,0,0,6,0,11,0
201503,1호선,신설동,137779,210003,218239,159604,91330,7325,2628,74699,71701,365084,430347
201503,1호선,신이문,19007,127828,74109,33667,93685,11165,1644,17447,89800,283916,184560
201503,1호선,신창,25172,45788,43368,28747,12785,635,93,13543,17640,67065,86273
201503,1호선,쌍용동,20226,40854,37830,22342,21982,1327,320,14408,18433,81938,76809
201503,1호선,아산,14389,29411,29620,23023,16151,443,605,17521,10660,59992,55274
201503,1호선,안양,125023,351950,375649,196771,274083,14363,3559,168494,198982,772085,703213
201503,1호선,양주,38553,123209,75853,47465,71135,7118,1348,14677,77038,248807,192792
201503,1호선,역곡,87571,371733,299056,153315,298369,22773,3462,104958,278223,844941,668312
201503,1호선,영등포,281086,495946,727232,465884,426138,24555,6938,417160,209964,1092150,1225220
201503,1호선,오류동,35428,146651,101407,55881,106869,11303,1645,32011,95339,320379,233819
201503,1호선,오산,56203,137403,107555,76391,83648,3732,1121,44603,76438,259803,241317
201503,1호선,오산대,22451,48728,48688,25528,17620,1522,768,8630,16641,78246,88548
201503,1호선,옥수,177,495,670,1039,118,4,1,57,85,654,933
201503,1호선,온수,42131,93990,69493,45652,58517,4924,994,29257,57261,192454,169879
201503,1호선,온양온천,21489,89669,85244,31249,34625,1439,874,12599,27859,136251,135466
201503,1호선,왕십리,48696,176851,187218,122217,178147,5852,982,140533,124464,402821,361360
201503,1호선,외대앞,51641,163738,150821,89274,103590,8507,1482,68801,102495,338115,306439
201503,1호선,용산,215253,336855,491148,325107,191682,5658,5771,249797,94905,652791,807077
201503,1호선,월계,28923,90146,92010,43611,44289,4694,1120,28073,33405,167523,155458
201503,1호선,응봉,6229,26928,17726,8481,15253,1145,296,3314,12960,51991,37211
201503,1호선,의왕,59229,94931,69303,62703,69240,6440,1593,31173,68253,218717,198378
201503,1호선,의정부,79469,289855,330057,164856,199831,12558,1811,122904,145557,563443,556894
201503,1호선,이촌,19503,60974,40615,35157,28002,949,544,19695,23178,111487,83840
201503,1호선,인천,18521,45930,61031,33661,13451,1203,807,9850,10870,69191,91229
201503,1호선,제기동,82073,314345,378167,143610,92809,4790,2892,45371,55289,436243,518421
201503,1호선,제물포,62275,109793,89679,66609,50996,4781,1554,28673,50698,200694,204206
201503,1호선,종각,446840,370081,602784,521398,245173,4801,5274,486273,64683,894585,1119581
201503,1호선,종로3가,144689,413906,632431,358118,189431,5015,2050,286836,54815,733074,833985
201503,1호선,종로5가,201718,322503,477259,308218,119093,2500,3203,158905,37117,505374,719297
201503,1호선,주안,150209,370449,353378,205148,259348,19075,5828,156378,256526,803387,765941
201503,1호선,중동,30488,125031,88103,43876,93678,11251,1374,26009,93500,284640,213465
201503,1호선,지제,8080,8035,8766,9028,4601,200,210,3676,4043,17028,21099
201503,1호선,지행,27734,96003,66642,39863,67033,4625,187,20262,62352,188538,156915
201503,1호선,직산,10724,11958,12245,9270,6820,505,159,3960,6057,22947,29185
201503,1호선,진위,18094,18876,11642,15884,8990,526,140,4973,8438,35441,38314
201503,1호선,창동,0,1,0,0,0,0,0,1,0,3,0
201503,1호선,천안,43753,149324,143860,93790,59127,4379,955,50017,46965,243102,235533
201503,1호선,청량리,140814,608300,674398,299978,359687,21936,3800,188027,252237,1044744,1071249
201503,1호선,평택,62123,189800,193524,103993,121011,5169,3160,76252,89565,368876,348372
201503,1호선,한남,32815,52537,53665,38863,27620,1797,690,19023,18757,92896,105927
201503,1호선,화서,32347,102440,76940,37099,92176,6597,1148,20238,85020,251456,195455
201503,1호선,회룡,27553,190141,121925,45020,136017,14742,1435,24116,125836,403820,276749
201504,1호선,가능,37559,102314,67558,38378,65505,9317,1706,19473,61801,212055,168624
201504,1호선,가산디지털단지,244668,115639,197888,218493,96517,11391,1601,118513,64682,296941,508839
201504,1호선,간석,19593,78142,56943,30386,61128,6235,1479,19222,61871,181411,139886
201504,1호선,개봉,61103,285752,204111,95576,229946,17871,4120,56755,205767,622662,475101
201504,1호선,관악,25318,103051,85972,44233,74122,6978,1609,23261,69016,234264,181915
201504,1호선,광명,9471,1742,76,7930,6827,10,4,8021,4345,17221,13896
201504,1호선,광운대,45596,123641,118339,61241,78259,8416,1771,45121,80338,284979,246044
201504,1호선,구로,163694,225970,252725,190703,159618,35570,5112,109126,145918,504121,567449
201504,1호선,구일,33675,70525,55355,35131,50845,3447,1453,18593,47576,156879,138059
201504,1호선,군포,80430,66543,48099,63688,45469,5521,1932,36490,37707,167049,168168
201504,1호선,금정,184313,322635,231292,188168,256325,24904,6412,125498,252875,753718,674892
201504,1호선,금천구청,56321,135483,107720,66692,98372,11032,1470,29627,81119,302148,246630
201504,1호선,남영,125836,125023,148588,114260,65701,3022,1264,73162,54544,246896,330232
201504,1호선,노량진,281290,438255,474942,323742,298726,12720,9349,314816,209609,973733,975190
201504,1호선,녹양,19191,62714,42734,27504,38794,5283,880,10662,40090,132920,102895
