사용월,호선명,지하철역,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
201702,수인분당선,서울숲,34958,63985,59453,48188,42157,1842,307,18766,34878,125847,129596
201702,수인분당선,서현,117832,264386,357276,220829,188012,5191,2943,179461,102617,529964,580668
201702,수인분당선,선릉,184436,60826,219942,106753,65135,984,959,55851,26594,128125,431931
201702,수인분당선,선정릉,74757,63232,113764,91812,32789,874,1027,45743,18070,122922,207618
201702,수인분당선,소래포구,10183,51800,52629,23522,29758,1591,339,15308,21649,94829,84800
201702,수인분당선,송도,6890,35190,25180,12500,24889,1235,252,5345,19518,66915,51840
201702,수인분당선,수내,76932,138114,179326,116665,80998,2674,1297,83374,51755,268823,309310
201702,수인분당선,수서,71878,139404,122894,89861,86733,2985,2323,55414,62820,255743,259915
201702,수인분당선,수원,20633,87017,56394,57209,57914,4786,585,49973,37119,208698,114731
201702,수인분당선,수원시청,50690,98798,122107,77905,90090,4646,866,63013,63584,211174,237247
201702,수인분당선,숭의,16475,31905,27523,19319,18216,1572,764,6728,13350,60130,58112
201702,수인분당선,신갈,8697,58288,35032,15515,37163,2232,323,6597,36869,109130,80921
201702,수인분당선,신포,10182,17667,20408,13854,11135,855,117,6508,6455,32712,37162
201702,수인분당선,압구정로데오,87481,110750,253344,157117,86980,1577,615,117358,27616,244720,369056
201702,수인분당선,야탑,139349,304155,315492,204382,203521,7066,3144,122179,146544,567135,604529
201702,수인분당선,연수,16312,51834,50596,29508,39308,1764,497,21061,27471,105667,94876
201702,수인분당선,영통,32901,87379,93987,61349,61118,2000,1249,47401,49524,173111,177661
201702,수인분당선,오리,52147,165236,117946,82053,84888,4569,376,44356,74908,310580,245377
201702,수인분당선,원인재,14156,53768,41236,22578,39615,3442,574,14259,36707,111122,92673
201702,수인분당선,월곶,6434,28894,21153,13722,19606,974,286,6197,16728,55457,44601
201702,수인분당선,이매,21965,69540,59784,30942,38735,1821,738,17307,33582,121497,116069
201702,수인분당선,인천,5896,14458,28761,8323,9820,548,72,2844,6218,22307,40947
201702,수인분당선,인천논현,25238,63289,68811,39204,47559,1869,720,30310,29603,126532,124372
201702,수인분당선,인하대,13295,50540,44629,24852,37176,2153,241,16303,26705,108098,84870
201702,수인분당선,정자,105671,163544,179913,131170,126650,4123,1005,94931,99646,336780,386235
201702,수인분당선,죽전,47246,161260,169357,93632,129579,4686,653,61329,124486,318653,341742
201702,수인분당선,청명,13316,44569,29894,21025,29570,1688,645,8734,30909,91399,74764
201702,수인분당선,태평,28636,175302,113007,54191,121673,12188,2243,26503,114485,348741,258371
201702,수인분당선,한티,69372,137495,191403,113363,92246,1734,859,92135,55207,276915,316841
201702,수인분당선,호구포,43553,30122,25248,34335,18184,1074,613,17867,13201,64458,82615
201703,수인분당선,가천대,58320,134542,185983,86539,71012,5435,942,54631,74211,252156,319456
201703,수인분당선,강남구청,73389,85911,142988,99050,57671,1430,657,50951,32656,162932,249690
201703,수인분당선,개포동,16361,47770,38142,21214,31848,1206,547,13115,29012,92414,84062
201703,수인분당선,구룡,18958,34156,18982,13984,15635,798,501,5866,14311,56792,52752
201703,수인분당선,구성,14624,65829,38530,19925,53383,2326,437,8248,47783,137843,101374
201703,수인분당선,기흥,46594,100137,71893,53841,68081,3785,845,28788,67540,204518,186872
201703,수인분당선,남동인더스파크,51730,15770,13042,32945,6456,649,393,12487,4274,34126,69439
201703,수인분당선,달월,1706,799,709,2432,200,11,15,128,205,1184,2635
201703,수인분당선,대모산입구,14847,43688,31528,18116,24871,2183,429,7423,23184,87752,69988
201703,수인분당선,도곡,53078,81505,77996,58802,44140,1246,1384,26736,35061,141941,167519
201703,수인분당선,망포,71471,122619,84084,99510,103398,3495,2117,51374,98549,293966,256221
201703,수인분당선,매교,18803,29595,24050,19225,26242,3568,292,8645,19074,71912,62219
201703,수인분당선,매탄권선,18539,50245,30878,26826,41278,2009,612,11314,39949,113767,89978
201703,수인분당선,모란,82043,307408,262761,136516,199144,13862,3434,74308,166328,578808,514566
201703,수인분당선,미금,92436,254893,239938,134936,175866,6104,687,81101,136612,457700,469673
201703,수인분당선,보정,12000,38232,20001,14209,19872,1061,103,4863,18483,74025,50587
201703,수인분당선,복정,0,0,0,1,0,0,0,0,0,0,0
201703,수인분당선,상갈,20434,66703,40356,31094,45871,2572,439,9905,46961,134096,108190
201703,수인분당선,서울숲,41475,74895,74593,58372,49535,2354,325,22479,40393,150007,156786
201703,수인분당선,서현,134778,281915,363815,232005,210158,5591,3105,186699,115955,576222,617653
201703,수인분당선,선릉,205546,67849,233851,115625,73443,1152,1052,61924,30475,144161,470924
201703,수인분당선,선정릉,84777,73548,129822,102527,39081,1149,1055,52217,20923,144045,236577
201703,수인분당선,소래포구,11603,68050,73367,28045,36416,1747,397,16640,26237,125099,111604
201703,수인분당선,송도,10179,39969,29479,15326,31106,1586,318,6659,22819,82684,62795
201703,수인분당선,수내,86492,147274,186867,121711,93332,3112,1471,90929,58381,297063,333211
201703,수인분당선,수서,84499,154217,133188,98607,97837,3318,2678,60451,72156,289798,292521
201703,수인분당선,수원,30489,103238,65439,69293,66461,5204,591,58828,43394,252727,139913
201703,수인분당선,수원시청,58624,107829,128669,83583,101453,4730,917,66547,70195,238256,258405
201703,수인분당선,숭의,21607,37502,32068,23507,21992,1857,868,8065,16623,73413,71166
201703,수인분당선,신갈,10101,60393,37933,17636,42879,2489,372,7189,41965,122888,90371
201703,수인분당선,신포,17218,22003,23485,17611,13734,1010,154,7957,7763,40720,48620
201703,수인분당선,압구정로데오,99928,119340,273645,170125,98108,1850,652,130754,31409,270834,405634
201703,수인분당선,야탑,166576,332318,345408,227388,234715,8240,3608,134835,164698,639610,680290
201703,수인분당선,연수,23676,61035,56470,34191,47329,2350,563,24861,33472,129693,114181
201703,수인분당선,영통,49677,99838,113672,78542,74850,2527,1434,59559,60538,210375,225321
201703,수인분당선,오리,58919,182901,131056,89529,94734,5495,464,48101,83743,354020,274182
201703,수인분당선,원인재,18716,62850,47168,25994,49455,3934,677,16587,44390,135299,110951
201703,수인분당선,월곶,7626,34625,25224,15673,25300,1069,285,7177,20633,70279,53768
201703,수인분당선,이매,32464,75624,63791,41007,46927,2224,734,22121,38951,141737,135940
201703,수인분당선,인천,8531,16182,30087,8508,11494,742,90,3219,7726,26063,46434
201703,수인분당선,인천논현,30880,71848,75462,41871,58767,2191,786,33897,36817,152110,143945
201703,수인분당선,인하대,27108,71308,81225,42659,48586,2692,326,31486,33994,157863,142653
201703,수인분당선,정자,118477,178493,194835,140574,144513,4685,1136,102700,111126,376346,425574
201703,수인분당선,죽전,72203,192830,213121,123073,151643,5281,712,82264,145300,396273,431336
201703,수인분당선,청명,18198,47493,32626,25058,35931,1808,659,10217,36330,107134,87813
201703,수인분당선,태평,33158,192175,125718,60061,140181,14171,2451,30569,128625,397494,289952
201703,수인분당선,한티,80834,149073,195697,114040,107427,1945,926,98113,65519,311715,342976
201703,수인분당선,호구포,48344,33103,27251,37669,22027,1297,621,19631,15733,75829,91949
201704,수인분당선,가천대,48977,123447,171385,74540,65798,5246,925,54305,70531,238464,291818
201704,수인분당선,강남구청,69144,81967,133877,91978,52697,1402,648,45439,30549,151934,234218
201704,수인분당선,개포동,16342,48220,39047,20394,29656,1109,528,12693,27452,89895,83369
201704,수인분당선,구룡,18311,34358,19139,12252,14329,739,510,5343,13104,55416,51064
201704,수인분당선,구성,14075,63177,38482,19190,49109,2430,396,8194,44201,130503,97154
201704,수인분당선,기흥,42091,98317,71425,49586,62721,3615,857,27554,64049,196104,178422
201704,수인분당선,남동인더스파크,46356,15891,12883,29383,6308,571,359,11120,4285,32326,63883
201704,수인분당선,달월,1418,1104,1173,2248,291,14,16,141,180,1517,2787
201704,수인분당선,대모산입구,13968,42109,30087,16604,22797,2146,470,7135,21439,83360,65964
201704,수인분당선,도곡,49640,78101,76146,54143,40340,1165,1326,25040,32843,134036,159955
201704,수인분당선,망포,67257,120794,82362,92635,94637,3547,2167,48273,91739,280332,243525
201704,수인분당선,매교,17587,31017,24364,16714,24816,3480,279,7871,18142,70701,60372
201704,수인분당선,매탄권선,17551,50461,30249,24466,38186,2096,571,11092,37966,110177,86337
201704,수인분당선,모란,79094,297456,253476,127884,185300,14371,3404,71099,159285,556554,495259
201704,수인분당선,미금,88184,247773,233409,124643,161313,6063,696,76099,128157,437673,450446
201704,수인분당선,보정,11579,37779,19618,12347,18529,1007,94,4740,17273,70697,48564
201704,수인분당선,상갈,19421,65095,41780,28583,42823,2572,486,9425,43496,128611,105183
201704,수인분당선,서울숲,39919,84876,100545,68591,51157,2355,288,26837,38003,161513,178755
201704,수인분당선,서현,132651,271742,344447,217004,189946,5553,2953,169487,110150,542107,590201
201704,수인분당선,선릉,190268,64162,218158,105729,64661,1165,1005,55290,28846,133186,438277
201704,수인분당선,선정릉,77023,68677,120097,90426,34073,1109,1007,46358,19830,132323,217957
201704,수인분당선,소래포구,12240,76025,84881,30276,34759,1803,388,15954,24809,130463,122318
201704,수인분당선,송도,10590,39346,29783,15386,29290,1677,347,6622,22349,81282,63069
201704,수인분당선,수내,80694,143182,181493,113623,85132,3081,1413,84406,54287,282854,317887
201704,수인분당선,수서,83963,151377,135050,94358,93057,3502,2740,60574,68955,283441,290708
201704,수인분당선,수원,28003,100861,65084,65629,63817,5088,624,55733,41011,242128,134722
201704,수인분당선,수원시청,56537,107302,127586,78827,95036,5464,972,63086,69551,231582,254646
201704,수인분당선,숭의,21460,38477,31342,22221,21345,1921,847,8438,16463,73910,70112
201704,수인분당선,신갈,9525,58526,36748,16120,40454,2324,279,7036,38999,117135,85551
201704,수인분당선,신포,16014,22378,23287,16667,13408,1063,137,8052,7443,40982,46881
201704,수인분당선,압구정로데오,93240,116562,260537,155481,88884,1892,608,121509,29977,257727,384362
201704,수인분당선,야탑,158426,321887,335302,213952,219145,8226,3630,127606,156488,613015,653846
201704,수인분당선,연수,22935,60600,55344,32972,44849,2284,607,23390,32208,125820,111094
201704,수인분당선,영통,44871,94512,107658,72246,66287,2438,1261,53194,55740,195368,209530
201704,수인분당선,오리,55710,175984,124329,82598,87081,5316,462,44320,77930,336305,258431
201704,수인분당선,원인재,18246,63577,48165,25546,47485,3758,731,16313,43519,133365,110661
201704,수인분당선,월곶,8086,34682,29210,17098,24136,976,309,8966,19815,70672,57420
201704,수인분당선,이매,30233,75654,65589,38298,45391,2192,751,21921,36619,139081,133192
201704,수인분당선,인천,8293,16277,31839,8937,11481,660,91,3790,7864,26107,48087
201704,수인분당선,인천논현,29187,70542,72698,39684,55599,2287,765,32140,35943,146391,138593
201704,수인분당선,인하대,23721,67814,74163,38078,45743,2650,356,28030,32645,147642,130885
201704,수인분당선,정자,109735,170902,186561,130684,132347,4767,984,95499,104283,356851,401563
201704,수인분당선,죽전,67778,185456,204657,114586,140023,5423,702,81243,135559,380743,408696
201704,수인분당선,청명,16925,46140,32544,22986,32744,1771,665,9667,33208,101410,83342
201704,수인분당선,태평,32008,188250,120775,56958,131180,14467,2414,29535,122059,384006,277256
201704,수인분당선,한티,78635,147639,185600,103079,94162,1833,931,87211,60169,295881,325335
201704,수인분당선,호구포,44187,32969,27041,33918,20738,1305,662,17894,15164,72389,87054
201705,수인분당선,가천대,47418,125443,171168,78569,67036,5680,937,48686,72498,234048,292021
201705,수인분당선,강남구청,67638,79935,129466,87067,50478,1415,688,43815,30063,147617,227855
201705,수인분당선,개포동,16262,47618,38355,20724,29199,1204,540,12924,26683,88320,81840
201705,수인분당선,구룡,16846,32600,18596,12758,14421,798,503,5852,13265,54070,49210
201705,수인분당선,구성,14225,63714,38915,19619,48064,2641,421,8846,44555,131037,98116
201705,수인분당선,기흥,42802,100790,76265,52645,63000,3769,966,30343,65488,199784,185521
201705,수인분당선,남동인더스파크,46937,17385,13616,29396,6276,514,437,10856,4494,33552,65484
201705,수인분당선,달월,1385,968,916,2152,237,21,11,160,239,1356,2551
201705,수인분당선,대모산입구,13880,42634,30778,16728,22317,2424,385,6787,21285,82334,66328
201705,수인분당선,도곡,48269,77984,73933,53421,39595,1219,1332,24731,33340,133930,156874
201705,수인분당선,망포,64670,123614,82214,92373,95229,3811,2337,47834,93641,281395,242862
201705,수인분당선,매교,16378,29870,23730,17230,24301,3996,393,7697,18587,68603,59088
201705,수인분당선,매탄권선,16569,51471,30579,24673,39053,2300,599,11457,38577,111651,86324
201705,수인분당선,모란,78621,297977,251849,128667,184378,15368,3746,71268,159615,553608,493831
201705,수인분당선,미금,87004,249840,237764,126728,160205,6401,796,77416,127453,437874,453017
201705,수인분당선,보정,10519,36999,19563,12190,18479,1083,90,4935,17372,69642,47544
201705,수인분당선,복정,0,2,0,0,0,0,0,1,0,4,0
201705,수인분당선,상갈,19497,68568,44358,30502,43108,2662,551,10093,44521,131916,108927
201705,수인분당선,서울숲,39385,87349,95661,60710,49971,2538,283,26332,37371,161197,172700
201705,수인분당선,서현,129186,281623,364873,221026,194150,6146,3071,179186,110876,560128,608006
201705,수인분당선,선릉,180098,63506,207720,101238,63057,1188,1044,53004,28508,129647,417370
201705,수인분당선,선정릉,71008,66032,114711,86145,33613,1169,1045,43518,19823,125959,206587
201705,수인분당선,소래포구,12976,88375,102682,36168,36002,1957,484,17673,26484,144044,142626
201705,수인분당선,송도,10129,43086,31454,15338,30780,1978,430,7362,24542,85426,66555
201705,수인분당선,수내,77694,148842,186219,112590,85945,3483,1568,83855,54317,287077,319798
201705,수인분당선,수서,81124,156745,138444,92816,93738,3550,2976,62152,70214,288587,292758
201705,수인분당선,수원,28422,108738,69374,73433,65747,5477,762,62937,42539,258088,141097
201705,수인분당선,수원시청,55607,110369,129532,78813,96629,6649,998,66779,72978,238907,259115
201705,수인분당선,숭의,21810,39429,32510,23461,22184,2235,1020,8971,17526,76062,72866
201705,수인분당선,신갈,9876,60437,37651,16358,40007,2546,294,6997,39256,117104,87077
201705,수인분당선,신포,15994,22627,23287,16789,13554,1048,195,8547,8016,41264,47492
201705,수인분당선,압구정로데오,90292,113430,256675,151882,85600,2011,648,120276,30021,253136,377636
201705,수인분당선,야탑,157688,329609,343284,212813,218910,8833,3975,130825,155433,620270,660380
201705,수인분당선,연수,22419,63188,58177,33556,47167,2677,689,26219,34036,131552,115321
201705,수인분당선,영통,44263,99259,109943,72316,72067,3081,1214,57450,59422,204449,214842
201705,수인분당선,오리,54247,177882,125982,81432,86652,5513,493,45519,75898,336049,256620
201705,수인분당선,원인재,18087,64824,48720,25909,47403,4019,843,16929,44751,134519,112401
201705,수인분당선,월곶,7631,36086,28801,16819,24331,1235,313,9182,20884,71848,57629
201705,수인분당선,이매,30303,78112,66287,38152,45242,2306,827,20936,36586,140407,134003
201705,수인분당선,인천,8952,19932,40045,10319,12701,822,80,4622,8203,30728,57280
201705,수인분당선,인천논현,29007,74030,76057,41362,56753,2355,853,32979,37409,151182,143326
201705,수인분당선,인하대,24226,70785,75007,38806,48993,2786,403,31371,36622,154358,136258
201705,수인분당선,정자,104656,175969,190154,127661,130788,4923,1073,93735,103278,357032,399161
201705,수인분당선,죽전,66277,190426,207786,115820,146764,6344,722,83197,140014,387587,414799
201705,수인분당선,청명,16657,48265,32905,23146,32946,2072,767,9988,33082,103713,83411
201705,수인분당선,태평,32357,191967,124803,58415,130482,15496,2670,31070,122687,387622,282517
201705,수인분당선,한티,75194,148245,189225,107116,97823,2007,957,93069,60827,300043,326203
201705,수인분당선,호구포,39254,33564,27509,32038,20256,1376,696,16640,16011,71642,83470
201706,수인분당선,가천대,41468,111677,144265,62282,64330,5801,928,43059,68190,216284,254851
201706,수인분당선,강남구청,70207,79372,132316,92660,51347,1323,775,44429,29483,147582,232781
201706,수인분당선,개포동,16473,44746,37020,21549,28181,1192,520,12944,25937,84895,79950
201706,수인분당선,구룡,17757,31692,17622,12812,13603,733,560,5304,12318,51924,48257
201706,수인분당선,구성,14453,60732,37728,19459,48139,2724,433,9022,44316,127851,96930
201706,수인분당선,기흥,37977,91254,65396,47674,60479,3697,1122,25773,63191,185943,167686
201706,수인분당선,남동인더스파크,48770,16124,12947,31378,6292,574,586,10947,4613,32400,66916
201706,수인분당선,달월,1514,852,863,2506,251,24,10,154,273,1240,2660
201706,수인분당선,대모산입구,14557,40712,29072,17149,22046,2376,417,7078,20746,80184,64792
201706,수인분당선,도곡,52949,78210,77583,57919,39894,1261,1410,25269,32397,134087,164339
201706,수인분당선,망포,68775,114620,79827,96474,93188,4034,2467,48714,89683,273746,240752
201706,수인분당선,매교,18116,27776,22714,18574,25000,4335,384,8307,18503,68772,59717
201706,수인분당선,매탄권선,18593,47977,29579,26172,37426,2305,567,11540,35423,106549,84162
201706,수인분당선,모란,78312,277215,235614,124426,179877,14994,3805,70066,154053,532216,471784
201706,수인분당선,미금,90371,243083,234359,128683,158033,6409,823,76798,125075,432058,450628
201706,수인분당선,보정,11403,35549,19161,13020,18263,1250,151,4951,17287,69521,48002
201706,수인분당선,복정,0,1,0,0,0,0,0,1,0,2,0
201706,수인분당선,상갈,19917,62893,39082,29789,41903,2855,569,9896,43383,125884,102951
201706,수인분당선,서울숲,40255,77065,81678,58954,51125,2749,297,28360,38096,155132,160326
201706,수인분당선,서현,136147,271588,354108,219401,190393,6044,3024,177485,107130,548830,600409
201706,수인분당선,선릉,198847,65056,216402,109730,66855,1175,1045,56444,28087,134710,444381
201706,수인분당선,선정릉,75596,66352,119065,90524,34312,1150,1016,44238,19147,127382,214824
201706,수인분당선,소래포구,12642,75535,85836,31307,34362,1989,568,17341,25206,130139,124252
201706,수인분당선,송도,9969,37898,28766,15199,28693,1936,431,7136,22427,79472,61593
201706,수인분당선,수내,82063,142677,182382,115545,85535,3391,1822,84763,53241,281726,319508
201706,수인분당선,수서,85760,152091,137141,97357,95598,3541,2892,61794,69497,286585,295290
201706,수인분당선,수원,26380,100774,62557,66016,64532,5646,773,57329,40620,244030,130330
201706,수인분당선,수원시청,59991,105073,126522,79968,98490,6750,1044,68934,72377,236943,259934
201706,수인분당선,숭의,23130,37568,31153,24059,21771,2372,978,9176,17016,74931,72277
201706,수인분당선,신갈,10478,58512,37843,17047,39851,2560,273,7243,38531,116870,87125
201706,수인분당선,신포,17226,21574,22970,16852,13319,1014,189,8587,7784,40352,48169
201706,수인분당선,압구정로데오,96998,113995,258237,158685,89057,2183,622,120430,30988,254199,386845
201706,수인분당선,야탑,161740,314421,330920,209387,216455,8825,4037,133295,152301,610950,648998
201706,수인분당선,연수,22875,57269,53988,31965,44806,2674,722,25847,32377,124369,109962
201706,수인분당선,영통,42340,91647,101504,68687,66571,2728,1255,53396,54055,190935,199154
201706,수인분당선,오리,57739,176677,128387,85558,86453,5552,526,45241,77808,338220,264460
201706,수인분당선,원인재,18647,57852,45518,25525,44934,4018,820,17212,41948,126937,106933
201706,수인분당선,월곶,7903,32328,26161,15537,23089,1275,390,9353,19473,67937,53927
201706,수인분당선,이매,30157,71404,60892,38932,43709,2450,848,21418,35453,133822,127350
201706,수인분당선,인천,8917,15634,28580,8022,11268,796,67,4111,7488,25943,45052
201706,수인분당선,인천논현,29885,68275,73292,41292,55858,2537,863,34224,35553,146077,139593
201706,수인분당선,인하대,21299,61320,59675,33529,45482,2873,361,23673,34195,137812,115530
201706,수인분당선,정자,109425,170407,189106,132294,133850,4969,1241,96728,102827,357707,402599
201706,수인분당선,죽전,59900,176780,190216,106049,138030,6013,782,71740,133144,363071,384042
201706,수인분당선,청명,17533,45393,31619,23303,32496,2171,806,10147,32486,100647,82444
201706,수인분당선,태평,33312,180491,118638,57237,127902,16118,2511,29918,119810,376949,274271
201706,수인분당선,한티,80218,144812,192765,109413,96131,2210,907,91666,58006,294590,331896
201706,수인분당선,호구포,42408,31827,26349,33784,20122,1378,846,17639,15712,71294,85315
201707,수인분당선,가천대,26941,77859,70564,38521,57761,5118,934,16874,66961,155242,165400
201707,수인분당선,강남구청,70180,76917,130283,93056,50252,1430,757,44852,29092,144338,230312
201707,수인분당선,개포동,16088,43373,37338,22543,27649,1041,707,13356,24647,81412,78780
201707,수인분당선,구룡,14605,29168,16616,11228,12618,663,545,3527,11163,46228,42929
201707,수인분당선,구성,14027,58435,34928,18927,47584,2503,427,8761,43557,122900,92939
201707,수인분당선,기흥,31190,84402,51399,40670,58854,3779,1132,20543,62556,171313,146277
201707,수인분당선,남동인더스파크,46096,15621,12584,29728,6235,548,440,11277,4898,32010,64018
201707,수인분당선,달월,1360,786,847,2567,269,28,9,139,291,1160,2507
201707,수인분당선,대모산입구,14177,38883,27778,16800,21172,2211,386,6748,19888,75780,62229
201707,수인분당선,도곡,50659,76766,76295,57018,40155,1247,1298,24880,31639,129795,159891
201707,수인분당선,망포,67515,113164,79279,95217,90743,3991,2503,48467,89667,265646,238964
201707,수인분당선,매교,16759,31974,23094,15465,23794,3837,393,6715,19010,69725,59256
201707,수인분당선,매탄권선,17442,48049,28920,24938,35880,2236,571,10704,36185,102236,83118
201707,수인분당선,모란,73548,263604,222067,121785,175972,14777,3351,67273,150732,512795,449698
201707,수인분당선,미금,87716,241834,231121,128322,155674,6388,823,75745,125517,425071,445177
201707,수인분당선,보정,9983,34963,18042,11262,17824,1116,125,4693,16715,67249,44865
201707,수인분당선,복정,0,3,0,1,0,0,0,2,0,6,0
201707,수인분당선,상갈,18414,61818,36133,27990,40852,2838,494,9164,43849,122071,98890
201707,수인분당선,서울숲,37456,67964,65471,51397,48707,2543,243,23792,38148,139716,141318
201707,수인분당선,서현,134550,275674,378400,229641,195473,5858,2953,196942,105175,569082,621078
201707,수인분당선,선릉,201113,64785,219526,111496,65690,1157,1012,58534,27700,136176,449351
201707,수인분당선,선정릉,76746,64252,114323,91610,32981,1269,941,44114,18821,124358,210831
201707,수인분당선,소래포구,11625,52880,55152,25536,30313,2111,487,15507,22866,102081,90130
201707,수인분당선,송도,8873,35105,26460,14409,26331,1860,374,6414,21382,72099,57089
201707,수인분당선,수내,83501,145857,188715,120403,84240,3263,1737,85591,53460,283567,327413
201707,수인분당선,수서,87399,158528,143389,97081,98128,3552,3621,64139,72527,295774,306936
201707,수인분당선,수원,22003,87808,57578,62544,57379,5005,706,55876,34563,214746,114850
201707,수인분당선,수원시청,58775,100640,127237,80841,96834,6839,1046,70924,70314,232235,257372
201707,수인분당선,숭의,22478,36092,29212,23089,20566,2305,917,8550,15862,70252,68469
201707,수인분당선,신갈,10152,58978,37524,16938,38628,2413,267,7069,38906,114400,86849
201707,수인분당선,신포,15343,19711,20530,15405,12755,997,177,7879,6931,36901,42981
201707,수인분당선,압구정로데오,98766,111265,261918,163048,88234,2242,592,124637,30462,254969,391738
201707,수인분당선,야탑,156105,308234,326649,209418,210798,8618,3816,131731,148275,596841,634845
201707,수인분당선,연수,21431,54948,53769,30866,42167,2515,759,26282,30581,119016,106540
201707,수인분당선,영통,36477,87563,94449,62911,65347,2605,1088,50695,55071,183390,187085
201707,수인분당선,오리,56628,169818,122966,83749,86671,5581,507,46985,77302,328535,257403
201707,수인분당선,원인재,16774,52426,41752,23539,40270,3772,748,15850,37988,113899,97262
201707,수인분당선,월곶,7833,30406,25117,15370,21132,1255,394,8809,18819,62926,52163
201707,수인분당선,이매,28224,74114,59910,35639,40688,2367,866,18847,35211,132576,124211
201707,수인분당선,인천,7772,14274,24971,7034,10532,636,81,3512,7081,23731,39905
201707,수인분당선,인천논현,30230,67099,74308,42193,51937,2745,782,34678,33708,141458,139028
201707,수인분당선,인하대,17702,53415,45212,28318,41567,2804,334,16455,33092,119647,96340
201707,수인분당선,정자,105227,167707,188640,132404,132359,4732,1319,96911,103092,353902,398278
201707,수인분당선,죽전,54304,165433,173225,95634,136706,6044,801,64655,130511,338559,358841
201707,수인분당선,청명,16215,45312,30276,21838,31803,2026,722,9759,32200,97998,79413
201707,수인분당선,태평,31973,180327,117112,56783,125316,15484,2373,28527,120202,370946,271660
201707,수인분당선,한티,84455,152182,208876,121803,99131,2017,960,100262,58972,306221,353263
201707,수인분당선,호구포,41400,32213,26610,33692,19909,1428,823,17760,15518,70008,84351
201708,수인분당선,가천대,22610,71347,66424,35429,57404,5088,923,17133,64808,147020,154765
201708,수인분당선,강남구청,67946,76788,130809,94279,50808,1508,733,42584,28250,140799,227738
201708,수인분당선,개포동,15209,41884,35978,22344,26435,1013,822,12773,23441,78066,75450
201708,수인분당선,구룡,14570,31446,20229,13014,12825,729,485,3467,11123,48176,46407
201708,수인분당선,구성,14240,59207,34600,18717,47040,2375,496,8171,43095,122766,92431
201708,수인분당선,기흥,30524,85786,52494,42010,59565,3776,1149,21611,62533,172606,146700
201708,수인분당선,남동인더스파크,43027,15942,13308,28652,6016,513,456,10011,4996,30802,61787
201708,수인분당선,달월,1301,790,697,2490,293,24,6,123,351,1165,2355
201708,수인분당선,대모산입구,14228,38280,27673,17113,20519,2235,386,6599,19040,74128,61327
201708,수인분당선,도곡,48624,72092,72795,57868,39634,1149,1262,24453,30088,123043,152769
201708,수인분당선,망포,65108,112505,78207,92910,90704,3986,2450,47011,88257,261667,234022
201708,수인분당선,매교,15179,29540,23048,16243,24001,3761,389,7450,18448,67156,57064
201708,수인분당선,매탄권선,16491,46507,27695,24920,35480,2261,617,10820,35620,99883,80423
201708,수인분당선,모란,73186,271573,232250,123137,176449,14805,3386,65926,147735,515688,456557
201708,수인분당선,미금,85878,241003,231772,128440,154519,6111,804,74165,124492,421251,442946
201708,수인분당선,보정,10076,33595,17602,12152,17978,1064,120,4686,16263,65015,44061
201708,수인분당선,복정,0,1,0,1,0,0,0,0,0,1,0
201708,수인분당선,상갈,17910,63370,36891,28141,41177,2587,486,8990,43859,122079,99146
201708,수인분당선,서울숲,35951,72665,79020,58421,51138,2329,265,26013,37625,145757,152861
201708,수인분당선,서현,130793,271077,369303,227289,194413,5503,2923,188825,104478,553780,607497
201708,수인분당선,선릉,194758,62814,216653,112103,64016,1137,1041,56582,26571,131444,439023
201708,수인분당선,선정릉,75425,63909,113964,91663,32479,1124,929,41925,18561,121725,208879
201708,수인분당선,소래포구,11894,60844,66065,28858,31457,1990,512,16515,23469,109417,101940
201708,수인분당선,송도,7211,34747,25935,13581,25654,1674,278,6115,20706,69828,54130
201708,수인분당선,수내,83211,143329,184388,119469,84495,3273,1512,84306,52525,278387,321636
201708,수인분당선,수서,83720,154696,138317,97452,95597,3300,3147,61260,68505,286297,293689
201708,수인분당선,수원,21592,89047,57478,61710,56218,5184,681,54791,34430,213459,114181
201708,수인분당선,수원시청,56614,102297,125333,80018,96238,6433,1070,68462,70870,229344,253887
201708,수인분당선,숭의,21095,35739,29016,22927,20042,2418,894,8114,15518,68363,66523
201708,수인분당선,신갈,9645,58902,37145,17028,39110,2466,325,6853,38711,113538,85826
201708,수인분당선,신포,13926,19512,20700,15543,12388,993,127,7471,6880,36077,41633
201708,수인분당선,압구정로데오,94535,111634,262649,163044,89502,1991,622,122153,29303,251697,387109
201708,수인분당선,야탑,154188,307502,328206,210235,210087,8581,3779,129925,147975,592592,634148
201708,수인분당선,연수,19752,53920,52754,30311,42271,2358,724,26062,30111,115723,103341
201708,수인분당선,영통,34833,86759,94244,63047,66393,2544,1164,50536,55739,181140,185980
201708,수인분당선,오리,55500,171804,123699,83893,86099,5452,471,46309,76784,327124,256454
201708,수인분당선,원인재,16274,52571,40434,23530,39861,3517,648,15105,38254,111788,95610
201708,수인분당선,월곶,7427,31390,25735,16205,21380,1353,402,8712,19007,62949,52571
201708,수인분당선,이매,27639,70609,59814,37597,42399,2411,885,20524,34569,129347,122907
201708,수인분당선,인천,7663,16314,30313,8202,11392,670,60,3908,7356,26104,45392
201708,수인분당선,인천논현,29285,65040,71486,41653,50826,2853,761,34392,33287,137442,134819
