사용월,호선명,지하철역,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
201503,9호선,언주,3051,5787,5825,5115,2149,91,15,2955,1561,9835,10452
201503,9호선,여의도,246213,128241,171769,243368,64895,1599,1637,128667,37426,282220,457045
201503,9호선,염창,36000,175527,105642,61931,142832,9177,547,35632,154159,390004,296348
201503,9호선,종합운동장,575,4455,3082,2761,2611,138,32,2349,2355,9084,6044
201503,9호선,증미,55822,80263,75357,66446,57112,2230,659,29143,49564,167397,181402
201503,9호선,흑석,70204,146384,163202,99649,90175,3927,633,74957,76467,287889,310506
201504,9호선,가양,75410,246261,169872,102405,168173,13784,1372,54423,183408,518476,430062
201504,9호선,개화,12732,67188,32939,26407,39186,2546,121,9358,40216,177516,86008
201504,9호선,고속터미널,59470,171117,225273,117753,133238,2417,1526,108668,77164,328923,363433
201504,9호선,공항시장,8619,38099,29857,14495,30464,2483,306,9436,31796,78227,70578
201504,9호선,구반포,15461,41031,46518,25929,26378,451,312,18298,17027,74123,79318
201504,9호선,국회의사당,211372,199734,298101,276970,86644,1388,1438,155913,32777,370679,543688
201504,9호선,김포공항,49659,85215,132474,65553,73809,2082,1961,61158,31272,179395,215366
201504,9호선,노들,10032,61663,38965,22808,38349,2922,235,13399,38157,129677,87389
201504,9호선,노량진,174489,377363,366717,213638,303639,11832,5340,201826,234841,808839,781387
201504,9호선,당산,60240,200636,143739,108056,132237,5859,1597,72386,140832,397599,346408
201504,9호선,동작,8058,42185,38607,19571,11059,983,339,6824,10164,65004,57168
201504,9호선,등촌,33532,138391,106520,54355,99424,4807,870,32102,89492,284761,230414
201504,9호선,마곡나루,6565,21923,11870,8510,15320,1408,205,2875,20272,50606,38912
201504,9호선,봉은사,51272,62366,94444,79440,33529,813,394,43813,18723,122838,164833
201504,9호선,사평,12900,36795,26902,18603,23190,498,139,8960,20041,70788,59982
201504,9호선,삼성중앙,23732,29394,35211,34691,16649,460,214,17778,13110,57211,72267
201504,9호선,샛강,50078,54977,67926,57657,36617,1267,1034,39692,21305,110841,140343
201504,9호선,선유도,59824,65982,74907,68761,41535,1949,549,33000,33656,143038,168936
201504,9호선,선정릉,31180,37048,55844,42618,22260,692,188,24322,17445,75402,104657
201504,9호선,신논현,180402,256681,314045,252673,217286,5766,1224,249533,131031,614240,626702
201504,9호선,신목동,12012,48734,31331,19856,32123,2020,326,11804,34904,109347,78573
201504,9호선,신반포,24427,41396,35945,25348,22146,432,520,12422,17347,74804,78239
201504,9호선,신방화,32118,93101,53745,30035,63577,5295,539,14807,71211,199669,157613
201504,9호선,양천향교,40395,79394,65622,49365,51767,3899,748,20539,55995,168378,162760
201504,9호선,언주,37190,49363,60063,55530,22130,751,206,28212,15096,88702,112555
201504,9호선,여의도,242547,149748,206333,268751,78527,1928,1634,142204,42811,318766,493325
201504,9호선,염창,35964,179765,106563,61680,145946,10469,602,36555,159109,393260,302238
201504,9호선,종합운동장,7387,34588,22199,19672,25095,1215,195,18678,24238,82431,54019
201504,9호선,증미,53119,78482,72976,63077,54866,2363,667,27616,48399,163177,175161
201504,9호선,흑석,65236,147214,160506,91905,87260,4527,667,73314,76054,288791,302463
201505,9호선,가양,67321,253205,173340,101826,160182,14259,1554,54934,179553,507297,421768
201505,9호선,개화,13726,69050,34191,26672,37152,2584,156,10143,37808,169541,85881
201505,9호선,고속터미널,64378,191443,255532,132767,143337,2888,2007,122353,87030,360629,408947
201505,9호선,공항시장,8003,38883,30533,14471,29590,2479,397,9671,31005,76640,69938
201505,9호선,구반포,13512,41849,49339,26091,26304,519,273,17924,16939,73129,80063
201505,9호선,국회의사당,177252,121386,184759,181049,45195,1542,1314,94502,19902,230331,383227
201505,9호선,김포공항,49742,94388,146867,70961,75964,2413,2086,63153,33567,188249,232262
201505,9호선,노들,11192,61897,38427,22446,35690,3077,241,14398,35642,125017,85502
201505,9호선,노량진,167418,370099,364511,210482,278264,12738,5774,198457,228879,778889,766582
201505,9호선,당산,54815,203649,142609,102432,122537,6468,1685,70728,136120,390027,335229
201505,9호선,동작,9640,38053,28681,12382,9267,1096,450,6561,10731,59699,49502
201505,9호선,등촌,31700,137000,104311,51921,92564,5042,757,31825,83654,270085,220422
201505,9호선,마곡나루,6283,22218,11868,8747,14314,1438,276,2882,18994,48034,37421
201505,9호선,봉은사,51163,73052,110829,80585,35841,1206,511,47748,21146,137816,183649
201505,9호선,사평,11579,35975,25766,17863,20968,504,107,8590,18869,65997,56321
201505,9호선,삼성중앙,23197,32394,37127,33556,17896,573,274,18093,14286,60573,74884
201505,9호선,샛강,42422,49921,59543,48080,32458,1471,973,35316,20756,100421,123694
201505,9호선,선유도,50078,66104,72407,59357,38567,2074,683,30403,31630,135503,154798
201505,9호선,선정릉,31134,40470,59002,43367,23771,794,245,26607,19465,81110,109846
201505,9호선,신논현,157890,258067,314856,237564,209848,6508,1339,238878,133482,595768,607567
201505,9호선,신목동,10832,49248,30962,19642,30014,2014,368,11174,33414,104550,75576
201505,9호선,신반포,22503,42295,39799,26242,22476,519,642,13169,16961,74850,79905
201505,9호선,신방화,27997,93961,55680,31117,61151,5503,569,16038,68726,192492,152972
201505,9호선,양천향교,36684,79757,63280,45023,48928,4066,808,19867,52963,160585,153735
201505,9호선,언주,37555,54858,65401,54229,23750,873,284,29585,17530,96111,120770
201505,9호선,여의도,203776,135231,174100,218762,66960,2202,1533,120535,39948,280801,419357
201505,9호선,염창,33482,186449,109205,60668,136755,11001,594,37048,155093,388910,298374
201505,9호선,종합운동장,7614,38529,25278,21993,26436,1520,264,24789,26530,93397,59686
201505,9호선,증미,46081,79246,71677,56733,51299,2351,677,25937,46013,156124,164448
201505,9호선,흑석,58842,144087,153363,90932,88626,5087,821,74021,80585,282441,293611
201506,9호선,가양,71377,207255,148458,94980,154274,14313,1330,51045,163386,462953,384551
201506,9호선,개화,13239,52578,26419,22610,35903,2613,204,9009,34351,156858,74213
201506,9호선,고속터미널,53694,134048,174425,97745,104868,2497,1735,87944,64253,267590,294107
201506,9호선,공항시장,8082,33066,26307,13151,28405,2826,384,8836,28173,71297,62946
201506,9호선,구반포,15255,33171,38808,23567,23010,458,340,17008,14301,63235,68704
201506,9호선,국회의사당,201060,101163,157448,190002,38637,1340,1399,86990,15728,201614,375635
201506,9호선,김포공항,46415,71843,117430,58259,63202,2342,2089,53189,27314,155904,193248
201506,9호선,노들,11444,51236,33015,20232,34762,3099,188,13267,33147,115203,77794
201506,9호선,노량진,152435,295685,293800,175901,253775,13050,5010,169737,199416,684766,650661
201506,9호선,당산,57910,170905,122159,96010,121001,6197,1497,64839,120055,354801,301621
201506,9호선,동작,9190,30353,22577,11314,9212,958,535,6378,9098,52294,41400
201506,9호선,등촌,31761,113591,92221,48729,89288,4984,761,29803,75776,249129,200519
201506,9호선,마곡나루,7233,18615,10710,8620,14127,1500,285,2719,17753,45524,35981
201506,9호선,봉은사,60927,54017,84346,79192,31865,1035,427,44609,18163,116375,163863
201506,9호선,사평,11985,27828,20858,15687,19126,422,103,7747,15474,56002,48420
201506,9호선,삼성중앙,29432,27968,39479,38198,16908,597,275,19435,12465,57688,81651
201506,9호선,샛강,47671,41603,54242,48353,28618,1331,1033,32109,18329,88719,121275
201506,9호선,선유도,56852,52300,58514,58827,36938,2132,747,28277,28909,122916,145022
201506,9호선,선정릉,38301,35781,58090,49269,22807,1052,329,28557,18162,79849,114882
201506,9호선,신논현,173426,215521,283915,235627,193588,5580,1416,226140,112632,543751,571389
201506,9호선,신목동,10857,37830,24219,16632,28217,2254,372,10041,30282,92948,65730
201506,9호선,신반포,22085,30696,29092,23664,19404,458,512,11581,14541,60433,66230
201506,9호선,신방화,29748,77825,47855,28855,59708,5122,631,15513,64377,179840,142611
201506,9호선,양천향교,38254,66983,56024,44275,47655,3970,892,18213,50281,149250,145451
201506,9호선,언주,45967,50322,68294,62583,23369,756,298,30675,15898,93612,130457
201506,9호선,여의도,236344,113425,146585,232912,59846,2179,1678,116333,35230,255090,419837
201506,9호선,염창,35150,153335,91912,56504,133748,10787,591,34553,142798,358795,270451
201506,9호선,종합운동장,9318,33104,22930,20908,26863,1679,328,18349,26150,85733,58726
201506,9호선,증미,51315,66691,65869,59186,49419,2362,641,24687,41928,144551,159753
201506,9호선,흑석,50643,115740,125181,69094,72590,4401,834,55864,63509,234511,240167
201507,9호선,가양,71281,229468,164809,103852,161375,14280,1346,54855,172996,491806,410432
201507,9호선,개화,12673,60508,29032,24489,38724,2781,240,9119,37201,165497,79146
201507,9호선,고속터미널,60434,170821,226163,120062,131876,2634,1705,103681,79480,323097,367782
201507,9호선,공항시장,8765,37084,29809,14298,29226,2862,346,9322,29295,76256,68215
201507,9호선,구반포,15750,38163,42569,24488,25950,523,323,17283,15834,69768,74476
201507,9호선,국회의사당,211145,111492,170923,204924,41903,1416,1444,90273,17398,216305,400910
201507,9호선,김포공항,48553,89435,146125,68436,79269,2412,2147,62189,30989,183969,227814
201507,9호선,노들,11206,58678,37095,21887,36511,3270,265,13506,35366,124188,83932
201507,9호선,노량진,173241,337967,328637,204333,278699,13137,4745,187195,218781,754053,725404
201507,9호선,당산,59363,186371,133528,103163,128095,6284,1452,71152,128110,383184,322453
201507,9호선,동작,7505,22746,14267,10463,9379,1076,419,6323,9615,44699,31806
201507,9호선,등촌,32837,130464,105456,54232,93565,5118,804,30787,80361,269037,219458
201507,9호선,마곡나루,7308,20709,11781,9396,15094,1552,312,2957,18732,48361,38133
201507,9호선,봉은사,67142,66992,110803,94722,37767,1099,606,51757,20540,138699,199091
201507,9호선,사평,10887,33537,26056,17317,20973,470,142,8216,16731,62294,53816
201507,9호선,삼성중앙,34482,32986,47625,46063,19473,683,185,21890,14656,66366,96948
201507,9호선,샛강,50748,48697,61702,52977,33723,1465,1098,36536,20105,101287,133653
201507,9호선,선유도,59285,57996,64463,62664,39902,2297,707,29098,31206,131604,155661
201507,9호선,선정릉,41218,42078,68391,57266,25815,969,353,33284,20037,92288,129999
201507,9호선,신논현,184400,256296,339843,261091,228163,6084,1338,260875,123548,622634,649129
201507,9호선,신목동,12180,43695,28268,19716,30018,2148,365,10709,32193,100590,73006
201507,9호선,신반포,23732,37627,32099,25998,21517,522,514,11819,16175,67896,72520
201507,9호선,신방화,27038,89078,54940,30134,63918,5294,636,16224,69294,194640,151908
201507,9호선,양천향교,38424,74751,58217,46125,51362,4117,890,18056,54989,159732,152520
201507,9호선,언주,51610,57563,79903,73565,27090,772,464,34995,18750,106592,150727
201507,9호선,여의도,246349,131404,170349,253288,70267,2140,1642,130605,40145,288496,458485
201507,9호선,염창,36429,169936,102558,62970,140332,11306,672,36439,153337,383928,292996
201507,9호선,종합운동장,10478,39060,26788,24324,29644,1844,411,20486,28710,96769,66387
201507,9호선,증미,52125,74250,73763,63559,53695,2345,664,27025,45148,156481,171700
201507,9호선,흑석,36089,116240,108296,59894,74136,4533,780,40469,68471,220965,213636
201508,9호선,가양,62469,226813,158541,95612,152003,13483,1307,51684,165627,464923,387944
201508,9호선,개화,11865,60596,28866,23296,36429,2653,263,8629,34534,153560,75528
201508,9호선,고속터미널,62899,180920,238071,124224,135402,3025,1885,108919,85212,334737,388067
201508,9호선,공항시장,7952,36021,28714,13742,27758,2731,333,8727,28532,72409,65531
201508,9호선,구반포,13706,36638,40245,24069,24231,523,312,16080,14887,65364,69150
201508,9호선,국회의사당,181361,105309,155562,181104,37819,1301,1579,82510,18855,202365,357357
201508,9호선,김포공항,49193,97836,158317,70434,77708,2433,2198,65320,31298,192843,241006
201508,9호선,노들,9864,57600,35325,21306,34887,3030,231,13215,34215,117427,79635
201508,9호선,노량진,162753,339568,335202,201129,266502,12917,4893,185248,213346,734326,716194
201508,9호선,당산,53397,185159,129262,96953,119919,6281,1451,65400,123183,365058,307293
201508,9호선,동작,7531,24094,14636,9957,8985,1067,391,6169,9417,44616,31975
201508,9호선,등촌,29001,127092,98095,48683,86908,4911,803,27963,74460,248810,202359
201508,9호선,마곡나루,7586,20275,11124,9668,14010,1362,343,2726,17530,44582,36583
201508,9호선,봉은사,61662,70191,112209,90456,36861,1204,651,50146,20420,138900,194942
201508,9호선,사평,10478,32026,23880,16969,19579,411,106,7529,16042,57657,50506
201508,9호선,삼성중앙,31375,34121,47717,44628,19299,638,181,20763,14603,65760,93876
201508,9호선,샛강,43828,45629,57658,47454,31481,1379,1005,37428,19132,97568,121623
201508,9호선,선유도,52506,55943,59721,57287,37321,2085,769,26152,29832,121951,142828
201508,9호선,선정릉,37088,41922,65504,53307,24402,949,317,31075,20270,88976,123179
201508,9호선,신논현,161463,249190,327339,240603,212888,6216,1302,241318,121230,585660,611334
201508,9호선,신목동,10516,42006,26782,18134,27982,2062,323,10243,30224,93036,67845
201508,9호선,신반포,21743,36955,32361,24109,20646,455,478,11735,15406,64704,69988
201508,9호선,신방화,21396,85125,52771,29011,60051,4888,597,15508,66332,180572,141096
201508,9호선,양천향교,34597,74775,56392,43049,48886,3964,985,17007,52594,152349,144568
201508,9호선,언주,48495,57980,77132,68743,26380,826,462,33065,18953,104255,145042
201508,9호선,여의도,212445,126472,164392,224038,67434,2249,1509,120572,39579,271804,417925
201508,9호선,염창,32700,169632,98932,59813,131701,10661,680,34134,145663,365292,277975
201508,9호선,종합운동장,10130,40300,28367,24262,28347,1849,416,21645,28421,96688,67334
201508,9호선,증미,44839,72749,70867,57710,49873,2196,638,23855,42794,145844,159138
201508,9호선,흑석,36108,108604,101315,60366,68708,4099,741,37802,63768,202124,201932
201509,9호선,가양,66855,225113,156973,96619,155993,13057,1239,49856,162378,470767,387445
201509,9호선,개화,12355,63391,30566,24673,37495,2608,174,8131,34919,165581,78014
201509,9호선,고속터미널,60952,169060,224067,117400,130867,2806,1910,104420,77646,320514,364575
201509,9호선,공항시장,7662,34006,28030,12908,27910,2544,294,8127,27469,70329,63455
201509,9호선,구반포,14091,36477,41832,23946,24812,498,306,16236,14754,66508,70983
201509,9호선,국회의사당,185090,106366,154196,178603,40821,1226,1346,83191,17141,203002,357773
201509,9호선,김포공항,50233,86245,138136,64957,74397,2333,1972,57434,28599,175186,218940
201509,9호선,노들,9888,56297,36500,20990,34866,2880,188,11991,32055,117294,78631
201509,9호선,노량진,164052,336119,335367,198058,273923,12567,4816,180630,205246,732199,709481
201509,9호선,당산,55833,184101,132673,99324,121382,6062,1450,64093,121157,365299,311113
201509,9호선,동작,7808,29697,21035,10862,9527,915,341,6038,9319,50653,38503
201509,9호선,등촌,29235,120999,96463,47708,88527,4864,765,26427,72387,248715,198850
201509,9호선,마곡나루,8282,20567,10949,9720,14228,1279,499,2514,17298,46181,37028
201509,9호선,봉은사,65585,77214,108355,96695,38816,1119,607,52586,21341,149551,195888
201509,9호선,사평,11305,32119,23445,16831,19922,438,141,7662,15740,59875,50631
201509,9호선,삼성중앙,30512,33783,47621,42489,19746,668,120,19770,14338,65224,92591
201509,9호선,샛강,45044,44543,52910,46849,30019,1197,899,30580,17916,89794,116769
201509,9호선,선유도,52524,56824,61877,56804,37746,2161,757,25939,28762,124662,143920
201509,9호선,선정릉,38700,44067,68782,54685,25607,989,346,31025,19981,92207,127809
201509,9호선,신논현,162943,234582,297207,232104,209507,5611,1166,225116,115820,559271,577136
201509,9호선,신목동,11474,42069,28519,19386,29799,1945,315,10023,30299,97142,70607
201509,9호선,신반포,23057,36962,32403,24679,21219,404,569,11600,14600,66637,70629
201509,9호선,신방화,27002,87440,52917,29723,62551,4662,602,15189,66396,189044,146917
201509,9호선,양천향교,35763,74760,58067,43765,51169,3926,942,17297,52562,156757,147334
201509,9호선,언주,48146,57945,78649,67262,27262,915,454,32597,17867,104192,145116
201509,9호선,여의도,217717,126725,157887,224936,64964,2213,1521,112059,36613,263786,413738
201509,9호선,염창,33778,168472,100792,59254,136980,10410,677,33752,145337,374063,280584
201509,9호선,종합운동장,10232,40382,28553,24744,30733,1842,393,21535,30016,99637,69194
201509,9호선,증미,45801,71983,69294,56596,49816,2162,612,22322,40655,145799,156362
201509,9호선,흑석,59114,126269,131832,80817,76269,3925,787,56351,62951,239598,254684
201510,9호선,가양,70280,246384,171492,103800,169576,14766,1402,52292,175146,508921,418320
201510,9호선,개화,12861,69797,33605,28008,41335,3323,192,8696,38570,178461,85228
201510,9호선,고속터미널,67346,189974,243528,127129,144192,2707,1947,111372,85577,351366,398398
201510,9호선,공항시장,7914,36892,29156,13566,30433,2811,349,8294,30281,75335,67700
201510,9호선,구반포,15088,40772,46098,26050,26452,554,306,17551,15939,72857,77431
201510,9호선,국회의사당,199867,124509,184599,199963,45889,1367,1307,100642,18693,239385,404466
201510,9호선,김포공항,53327,90998,147736,69704,79726,2603,2070,60255,31514,185289,234647
201510,9호선,노들,10303,60520,39556,21672,44554,3182,189,21600,34730,134399,84778
201510,9호선,노량진,167222,368471,370183,215541,309106,14361,4996,204042,228610,803131,771011
201510,9호선,당산,59298,201788,144725,108758,131147,6917,1532,69125,133039,396340,338594
201510,9호선,동작,7904,29232,20775,11357,10130,1085,324,7114,10530,51812,39533
201510,9호선,등촌,32763,136099,105294,52168,95114,5210,770,28271,78277,272005,217104
201510,9호선,마곡나루,10470,23137,11859,11433,15070,1495,723,2516,19095,50420,42147
201510,9호선,봉은사,73672,93636,138906,115668,45206,1422,706,64593,24304,179892,237588
201510,9호선,사평,12148,34950,25448,18271,22070,529,143,7680,17551,64903,55290
201510,9호선,삼성중앙,33146,37189,53212,47779,21989,653,98,22522,15933,71853,102389
201510,9호선,샛강,47703,48276,60066,50280,38127,1228,937,46546,19171,110584,127877
201510,9호선,선유도,54746,62609,68685,61307,41565,2260,817,29173,31419,136901,155667
201510,9호선,선정릉,41566,50790,79438,60845,29065,1003,342,35595,22663,104739,144009
201510,9호선,신논현,170706,258304,324149,252384,229431,5704,1307,239790,131531,603130,627693
201510,9호선,신목동,11641,46845,30884,19765,31966,2155,358,10487,33310,105871,76193
201510,9호선,신반포,25707,42151,36615,28215,22899,482,618,12104,15739,73319,78679
201510,9호선,신방화,29145,98160,57600,31563,68671,5059,666,15679,72390,206366,159801
201510,9호선,양천향교,36848,82118,64048,46836,55693,4421,1092,18772,57649,172607,159637
201510,9호선,언주,52286,67039,91333,76372,30480,1047,491,36113,20384,118181,164494
201510,9호선,여의도,232563,140262,180963,243562,79998,2354,1733,138169,39945,305340,455204
201510,9호선,염창,36192,187289,109174,64091,149835,11498,644,35972,159361,409036,305371
201510,9호선,종합운동장,11339,47171,31814,29458,33407,2017,454,23174,34706,111737,78313
201510,9호선,증미,49339,76803,73742,61161,52361,2318,632,24096,43984,155988,167697
201510,9호선,흑석,59225,135685,141624,79142,80927,4159,860,59851,65563,254675,267272
201511,9호선,가양,69366,240749,167832,100190,166296,13936,1304,50787,167004,493682,405506
201511,9호선,개화,11875,65182,29802,25868,41176,3145,175,7678,36709,166850,78561
201511,9호선,고속터미널,62893,182733,244088,124570,141086,2799,1751,108690,77846,339513,386578
201511,9호선,공항시장,7455,35519,28421,13285,29583,2596,347,8433,29171,72648,65394
201511,9호선,구반포,15492,41798,45472,26018,26079,508,255,16612,15641,72198,76860
201511,9호선,국회의사당,197185,124192,187615,204571,45571,1333,1331,93392,17938,231697,404069
201511,9호선,김포공항,49392,88605,142080,66798,80995,2295,2164,58721,30685,179935,224321
201511,9호선,노들,9953,58682,36416,20746,38637,3113,194,11021,34449,120904,81012
201511,9호선,노량진,118969,231136,245366,146141,189432,10100,2514,144172,145037,514216,511886
201511,9호선,당산,59081,196602,139865,108611,130426,6660,1416,66685,128273,385107,328635
201511,9호선,동작,6897,25328,17541,10573,9403,987,278,5885,9586,46256,34302
201511,9호선,등촌,30514,126436,99819,49370,93801,4777,781,27702,75255,257720,206369
201511,9호선,마곡나루,10312,22600,11384,10863,14941,1411,856,2271,17961,49024,40513
201511,9호선,봉은사,74987,94711,149113,121594,47797,1475,666,68335,24214,184504,248980
201511,9호선,사평,12121,34743,25479,17834,21534,510,184,7552,16953,63363,54737
201511,9호선,삼성중앙,33487,36925,53551,48420,22488,609,107,22778,16283,71909,103428
201511,9호선,샛강,46481,46995,57478,50352,32578,1180,936,33380,17439,94960,122334
201511,9호선,선유도,54518,59971,64358,60583,38812,2134,735,25926,30744,129746,150355
201511,9호선,선정릉,41266,50100,80201,61045,29161,938,372,34933,21827,103123,143666
201511,9호선,신논현,163886,248240,319268,243460,228351,5528,1420,236242,118724,586371,603298
201511,9호선,신목동,11099,45909,30738,19066,30691,2075,307,9917,31098,102187,73242
201511,9호선,신반포,25930,41765,35703,27329,22236,430,551,11497,15008,71639,77192
201511,9호선,신방화,26587,91648,55425,30046,67272,4755,603,15397,69350,195715,151965
201511,9호선,양천향교,34695,81241,62383,45062,55353,4242,1035,18057,57262,168865,155375
201511,9호선,언주,51959,66916,92351,76856,31916,1065,408,38415,20820,120318,165538
201511,9호선,여의도,228343,137101,176049,244693,64917,2171,1657,117597,36197,279744,442246
201511,9호선,염창,34861,181229,106591,61933,147839,10647,567,34542,152971,394708,294990
201511,9호선,종합운동장,11205,46784,31331,28402,33599,2020,409,21910,33616,110265,76561
