사용월,호선명,지하철역,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
201502,4호선,노원,50063,243093,231396,109169,209501,10037,576,113217,189802,505082,471837
201502,4호선,당고개,26530,155044,103792,47556,87380,7749,15,23846,101783,292882,232120
201502,4호선,대공원,21153,52226,95791,52173,3176,60,396,2906,1297,56385,118637
201502,4호선,대야미,12769,40364,27888,19454,22528,1489,679,9730,23199,78328,64535
201502,4호선,동대문,132072,244544,349100,216646,74503,8302,2360,89029,55032,359094,538564
201502,4호선,동대문역사문화공원,116695,175167,239726,207701,94552,7214,1410,153388,65097,360190,422928
201502,4호선,동작,9943,25539,22213,12571,13772,331,157,5399,11438,42380,43751
201502,4호선,명동,180444,319046,646883,375163,248191,1145,1735,370042,88834,707674,917896
201502,4호선,미아,45092,203429,148256,78587,123361,9138,1525,43446,112479,397652,307352
201502,4호선,미아사거리,57405,361296,276194,140858,267305,12775,1927,103603,229145,723296,564671
201502,4호선,반월,13253,57027,35826,20974,34198,2411,824,10096,35233,108916,85136
201502,4호선,범계,94010,287503,289825,166678,229562,6649,2523,149944,168946,626248,555304
201502,4호선,사당,78086,344046,212813,139048,204898,9243,1216,131122,154381,675716,446496
201502,4호선,산본,40069,180945,156377,90047,134933,8228,1091,65692,116128,375538,313665
201502,4호선,삼각지,43674,48563,71159,47264,32237,518,535,26340,23964,89593,139332
201502,4호선,상계,37027,235359,148673,70709,152065,12124,177,44075,167523,493797,353400
201502,4호선,상록수,45587,217393,136808,73755,164013,12459,2477,47520,169734,456330,354606
201502,4호선,서울역,109703,88540,184165,89878,103761,3149,719,49307,76028,166547,370615
201502,4호선,선바위,54461,72354,52356,72794,36725,698,2154,29013,34759,142048,143730
201502,4호선,성신여대입구,61778,259254,223448,135755,168996,5083,1614,111114,138523,506554,425363
201502,4호선,수리산,9277,47606,28798,13554,24773,2548,542,6866,27595,100922,66212
201502,4호선,수유,91793,484968,342914,187315,339230,18261,3120,119597,332171,955651,769998
201502,4호선,숙대입구,86061,154166,150918,113507,87884,2892,788,78040,69113,287224,306880
201502,4호선,신길온천,9149,16720,9819,8314,9808,1085,38,3608,11735,35991,30741
201502,4호선,신용산,89098,107363,166040,122947,64369,1058,761,70918,34123,204361,290022
201502,4호선,쌍문,49922,365848,200600,111562,230431,18600,785,57132,249827,744821,501134
201502,4호선,안산,114773,196018,143707,138888,103582,9777,406,68606,91634,352126,350520
201502,4호선,오이도,28744,75882,52493,40912,41664,3102,380,17742,50765,138469,132382
201502,4호선,이촌,48551,105626,124464,65027,48964,1035,789,25775,33117,162877,206921
201502,4호선,인덕원,100007,224350,167753,124384,155682,6704,1428,71175,143321,454927,412509
201502,4호선,정부과천청사,88643,118988,108586,91071,56700,1647,1320,47159,40363,206383,238912
201502,4호선,정왕,57950,84182,70952,58719,48810,3611,184,28075,51854,155007,180940
201502,4호선,중앙,44125,164358,169736,87549,131512,6320,586,82673,111992,345556,326439
201502,4호선,창동,64263,327569,271471,129328,243746,14344,3034,82911,243521,639099,582289
201502,4호선,초지,27460,44698,32640,25668,23692,2264,65,9324,23442,85489,83607
201502,4호선,총신대입구,65992,235589,228577,112306,197777,5592,855,92030,139032,459428,434456
201502,4호선,충무로,260990,241288,397867,309157,112498,2985,2770,211521,60193,484655,721820
201502,4호선,평촌,63768,124554,108718,77561,92503,3333,2388,49612,79600,275711,254474
201502,4호선,한대앞,26271,95087,74190,42435,65414,5393,663,26354,60527,191265,161651
201502,4호선,한성대입구,48222,170832,144391,78502,90697,5737,1053,49948,88742,307030,282408
201502,4호선,혜화,154793,336576,596792,329086,263218,3922,2214,358741,99583,746012,853382
201502,4호선,회현,201186,280268,438415,259728,66281,2336,812,114373,29304,415199,669717
201503,4호선,경마공원,34384,54230,202916,175341,8119,359,1044,7404,5306,68014,243650
201503,4호선,고잔,55038,115124,102766,61926,66365,5013,336,31195,67079,232589,225219
201503,4호선,과천,13789,80854,47939,26161,46713,2028,170,10365,48984,154808,110882
201503,4호선,길음,114065,355419,312393,175712,252720,12497,2283,100331,243814,774727,672555
201503,4호선,남태령,12732,20034,9799,10944,7313,447,48,3142,5598,30886,28177
201503,4호선,노원,70687,285178,257866,126310,262355,13005,670,136054,240184,625806,569407
201503,4호선,당고개,39214,179124,121759,60343,110462,9844,11,28511,129774,367669,290758
201503,4호선,대공원,26574,68409,136123,75209,4726,53,446,7650,1841,77696,164984
201503,4호선,대야미,17209,48196,35324,24521,29053,1982,1156,12105,30098,100670,83787
201503,4호선,동대문,179520,313270,442477,271885,92123,10694,3047,117020,74485,466048,699529
201503,4호선,동대문역사문화공원,153296,213053,290308,253066,121331,9045,1857,195620,85322,449728,530783
201503,4호선,동작,13454,31983,28102,16819,19356,447,250,7403,14758,56803,56564
201503,4호선,명동,256094,380612,720957,433208,294194,1450,2214,448661,106350,854531,1085615
201503,4호선,미아,81507,250260,190125,106486,161971,12214,1828,62294,143469,524639,416929
201503,4호선,미아사거리,80780,416559,318280,167507,334105,16852,2377,121645,287647,895227,689084
201503,4호선,반월,19473,65366,42237,27549,43963,3092,1212,12735,45446,138414,108368
201503,4호선,범계,130809,353281,339751,200341,304869,8434,3165,176668,223257,801483,696982
201503,4호선,사당,124841,435586,278865,191668,273817,12425,1606,173414,203611,889265,608923
201503,4호선,산본,62424,214301,197144,106723,188676,9947,1753,77346,158136,468706,419457
201503,4호선,삼각지,56668,59087,81770,58406,40876,657,680,33029,30646,113335,169764
201503,4호선,상계,55649,277185,170568,85937,197054,15610,173,52170,215036,630835,441426
201503,4호선,상록수,72225,262647,187251,109133,213148,16038,3474,64528,213578,593924,476528
201503,4호선,서울역,141340,107820,209932,115774,122034,4467,868,62521,96810,211853,448950
201503,4호선,선바위,74987,92910,68013,98097,49033,842,3203,37222,45791,189746,191994
201503,4호선,성신여대입구,116124,328332,288466,199418,217177,6549,2171,163863,180568,678879,587329
201503,4호선,수리산,15092,59817,36897,16713,32808,3131,582,8171,34522,131837,87093
201503,4호선,수유,139313,587487,426886,244257,432786,23649,3962,147107,420715,1224374,990876
201503,4호선,숙대입구,148862,221672,240770,181201,118469,3781,1041,121294,90947,419705,481620
201503,4호선,신길온천,12093,19337,11169,10176,12690,1350,55,4313,14969,46973,38286
201503,4호선,신용산,118739,125757,191846,149933,75518,1284,1134,82005,40941,243639,352660
201503,4호선,쌍문,64642,429785,232391,129435,297053,24043,956,67014,321686,947601,619675
201503,4호선,안산,146281,206727,153595,167902,123922,13967,539,79751,104313,410684,404728
201503,4호선,오이도,43280,87338,67078,51776,56703,4068,453,24595,65222,185937,176033
201503,4호선,이촌,63323,114375,137366,76724,64670,1312,913,32619,42395,192488,243997
201503,4호선,인덕원,143374,280858,216990,164826,208773,8527,1749,94988,192495,603783,554608
201503,4호선,정부과천청사,121182,141916,130807,118963,71053,1995,1621,57688,51633,257636,305243
201503,4호선,정왕,90966,113735,133305,101469,63051,4976,263,53362,63607,227468,288141
201503,4호선,중앙,71850,198162,200954,111340,171161,7812,606,103272,143566,443198,416976
201503,4호선,창동,94177,382894,312488,153774,313066,18252,3692,97134,309099,802338,719456
201503,4호선,초지,46908,67801,68127,46606,33561,2959,95,13885,30866,129340,145996
201503,4호선,총신대입구,91063,283458,269316,137075,254712,7324,1010,115395,178669,583362,540058
201503,4호선,충무로,362446,311665,531103,423523,146906,3913,3567,313609,79219,667591,976335
201503,4호선,평촌,87327,152419,127602,96681,120764,4365,2899,61834,103854,358751,321682
201503,4호선,한대앞,48057,125721,111272,66734,87951,7333,940,42500,80886,266630,241155
201503,4호선,한성대입구,90901,218759,213098,125523,126810,7702,1279,100925,115268,440091,420546
201503,4호선,혜화,231494,402364,685476,398212,317801,5045,2794,442655,129881,914748,1049645
201503,4호선,회현,268477,365530,574168,333311,79813,2877,1081,142724,37206,534383,880932
201504,4호선,경마공원,34358,60668,201705,166322,11892,353,964,12617,6229,79693,243256
201504,4호선,고잔,55101,111225,98716,60728,66235,5043,408,31247,65250,228346,219475
201504,4호선,과천,15288,81466,49294,26979,45669,2278,177,10567,48529,154477,113288
201504,4호선,길음,106310,343239,304270,162584,246427,12832,2533,102391,239121,765741,652234
201504,4호선,남태령,10237,15880,8677,9835,5926,444,26,3291,4884,25976,23824
201504,4호선,노원,70917,276596,247756,116154,250597,13631,640,127721,233151,607700,552464
201504,4호선,당고개,39408,173179,118786,57635,107982,10338,14,29233,126265,363049,284473
201504,4호선,대공원,43578,131063,244405,114475,10652,74,487,22672,2782,155590,291252
201504,4호선,대야미,18503,48798,37526,26246,29473,1946,1270,12964,29268,101598,86567
201504,4호선,동대문,182406,314942,434823,265579,89920,10659,3173,117143,75172,468763,695574
201504,4호선,동대문역사문화공원,154953,208611,273031,237970,116714,9477,1797,188057,88874,438661,518655
201504,4호선,동작,18756,42664,44795,20174,21990,466,261,9433,16328,70776,80140
201504,4호선,명동,257682,373051,677133,400825,274209,1422,1990,428026,112954,827750,1049759
201504,4호선,미아,78328,244161,185237,101165,157365,13130,2006,61364,141926,519805,407497
201504,4호선,미아사거리,83809,406027,314919,162874,328657,17715,2695,120480,282865,889003,684288
201504,4호선,반월,20374,65408,42949,28149,43408,3219,1431,13106,45308,139138,110062
201504,4호선,범계,131001,350989,336264,191991,294914,8862,3220,171605,215709,792132,686194
201504,4호선,사당,125247,420019,267172,181218,261864,13084,1446,168141,201826,868330,595691
201504,4호선,산본,61819,213222,197262,105220,184291,10328,1827,75557,154583,465860,415491
201504,4호선,삼각지,57902,58171,79311,56886,38811,623,738,32046,30199,111551,168150
201504,4호선,상계,56177,268329,162959,81199,191274,16138,208,52873,211247,622259,430591
201504,4호선,상록수,70929,254639,181825,101985,207689,16640,3752,64651,209737,584468,466243
201504,4호선,서울역,147325,111152,222455,118062,125795,4647,1001,66188,100081,221310,470862
201504,4호선,선바위,74198,94910,70904,96898,49044,905,2883,36237,45490,191221,193475
201504,4호선,성신여대입구,109705,318259,278269,183016,205007,6755,2106,151182,176241,657805,566321
201504,4호선,수리산,15732,63479,43497,18293,33141,3371,563,8748,33938,136988,93730
201504,4호선,수유,137983,570774,423292,234111,421399,24661,3928,146625,414513,1210380,979716
201504,4호선,숙대입구,144562,216643,233591,169084,112262,3821,1039,116810,87967,410205,467159
201504,4호선,신길온천,12650,19581,11653,10671,12642,1494,58,4361,14927,47383,39288
201504,4호선,신용산,129709,126027,185765,156785,74492,1448,1279,83187,41471,245405,358224
201504,4호선,쌍문,66928,414914,227151,124792,290858,25011,916,67422,314027,931957,609022
201504,4호선,안산,144665,202744,148977,165375,121895,15450,593,76157,103539,403575,397774
201504,4호선,오이도,44066,86207,66403,51568,54236,4190,536,24168,63847,182906,174852
201504,4호선,이촌,64885,119480,140452,74041,64380,1273,882,32806,42463,198195,248682
201504,4호선,인덕원,144501,281509,215624,161674,205042,8915,1800,94443,186167,600977,548092
201504,4호선,정부과천청사,119432,141220,125914,115596,72002,2078,1654,58051,51389,257428,298389
201504,4호선,정왕,87999,110013,129953,98183,60644,5196,263,52832,63084,223253,281299
201504,4호선,중앙,68581,190034,191184,104195,163308,7617,590,97065,137993,426120,398348
201504,4호선,창동,95899,374726,307343,147733,304566,19058,3738,97972,303866,796967,710846
201504,4호선,초지,45596,66293,67581,45948,33259,3049,129,16305,30424,129174,143730
201504,4호선,총신대입구,90097,276953,259458,131200,247568,7952,1067,110213,177727,573518,528349
201504,4호선,충무로,360335,318429,532180,423096,148121,4094,3648,306063,81469,668396,977632
201504,4호선,평촌,89495,153421,128032,95770,118916,4582,3259,61075,102415,358404,323201
201504,4호선,한대앞,46887,120227,106427,63229,85268,7240,887,41103,78355,259691,232556
201504,4호선,한성대입구,87928,214094,208756,120392,123384,8140,1478,98099,113684,435157,411846
201504,4호선,혜화,231329,402790,668307,376003,306383,4676,2802,418875,124805,891187,1027243
201504,4호선,회현,270100,375765,586710,337200,80289,2922,1013,140263,38222,542589,896045
201505,4호선,경마공원,40996,67050,246475,203473,9810,430,907,13084,5465,86303,293843
201505,4호선,고잔,50191,124165,114849,63803,67076,5432,520,33661,67554,237508,233114
201505,4호선,과천,16240,87155,50914,27406,42843,2269,135,10943,45960,153375,113249
201505,4호선,길음,97928,356897,297602,159305,240486,13730,2923,103041,235298,745566,633751
201505,4호선,남태령,7462,16588,9686,8467,5813,448,50,3076,4677,26150,21875
201505,4호선,노원,68486,290637,266116,125458,246094,14138,790,132727,233609,609818,569001
201505,4호선,당고개,39277,185720,131761,62073,106089,10810,15,32527,125386,365962,296439
201505,4호선,대공원,77210,178187,329825,146427,11534,76,490,46793,2649,227529,410174
201505,4호선,대야미,18046,52535,39040,26836,28734,1952,1430,13648,29275,102301,87791
201505,4호선,동대문,173819,335162,449128,262518,96583,11943,3395,126855,77266,500287,703608
201505,4호선,동대문역사문화공원,133994,219744,297204,236818,128352,10832,1736,203586,96409,466142,529343
201505,4호선,동작,18627,43629,43032,19691,22380,632,289,11698,17711,72477,79659
201505,4호선,명동,222532,386810,753708,418087,289754,1342,2034,441643,113621,853105,1091895
201505,4호선,미아,73828,253164,190904,101075,151650,13474,2022,60916,139322,507081,406076
201505,4호선,미아사거리,81776,425611,322548,165596,315625,18775,3039,124308,276488,875961,683851
201505,4호선,반월,19188,70714,44205,28519,43432,3155,1748,14114,45630,139835,110771
201505,4호선,범계,118971,372963,359119,193067,288661,8918,3306,177286,213905,790942,695301
201505,4호선,사당,118094,433303,271277,179519,247719,13263,1514,164612,201593,853666,592478
201505,4호선,산본,57508,226039,207993,105551,178786,10564,2065,79328,154733,464700,422299
201505,4호선,삼각지,51415,60074,88672,52703,38939,684,786,31016,31590,110624,172463
201505,4호선,상계,53711,281694,170812,83554,185496,16898,211,55430,205030,611384,429764
201505,4호선,상록수,67226,275853,187061,103948,200218,17396,3810,65134,212178,584888,470275
201505,4호선,서울역,131010,113669,238881,107119,134289,5269,1172,62465,109899,218141,480962
201505,4호선,선바위,64698,98471,71250,86657,48501,932,2451,36218,44310,188471,182709
201505,4호선,성신여대입구,99987,331801,285922,184656,203454,7754,2158,152259,177042,655823,565109
201505,4호선,수리산,15470,68838,54308,19551,31880,3264,644,9269,33102,135407,103524
201505,4호선,수유,129727,596867,432039,237406,409778,26914,4437,154232,412335,1202579,978538
201505,4호선,숙대입구,121624,215359,230183,160095,113874,4068,1130,115294,92091,402197,445028
201505,4호선,신길온천,12080,22162,13272,10927,13426,1610,45,4719,15596,48781,40993
201505,4호선,신용산,112452,129855,189593,148189,74217,1733,1398,82311,42331,246649,345774
201505,4호선,쌍문,64900,434695,233227,127926,275841,25288,1121,70730,307893,911478,607141
201505,4호선,안산,128949,228319,165532,157734,128870,16363,586,76660,113374,428112,408441
201505,4호선,오이도,39655,100885,79787,55257,58029,4508,546,26769,68226,195495,188214
201505,4호선,이촌,63024,134332,158752,75174,63900,1375,1019,34654,42371,210032,265166
201505,4호선,인덕원,127849,296995,221350,153117,197630,9054,1977,93236,183235,590933,534411
201505,4호선,정부과천청사,108118,147187,128987,108094,69731,2101,1640,54780,50441,254770,289186
201505,4호선,정왕,77649,117851,128162,94408,63760,5411,255,50773,70245,227807,276311
201505,4호선,중앙,63756,209170,214590,110439,164750,8885,795,105209,141752,443796,420893
201505,4호선,창동,90669,391440,321133,154090,292905,20288,3869,101200,296900,785793,712571
201505,4호선,초지,38415,64891,60918,40255,33553,3370,134,16432,30911,124856,130378
201505,4호선,총신대입구,82234,286538,266122,127311,237635,8218,1146,109631,175815,565832,525317
201505,4호선,충무로,310436,313444,502068,377161,142408,4542,3474,275101,83669,630404,899647
201505,4호선,평촌,82402,158026,129456,91585,113078,4671,3239,60875,97583,344746,312680
201505,4호선,한대앞,41866,128394,106241,61581,85283,7924,1177,41255,80656,261540,229940
201505,4호선,한성대입구,79164,224001,219965,120016,120454,8347,1738,97308,114774,433963,415641
201505,4호선,혜화,203226,435858,769842,404060,340619,6549,2903,465380,138025,969324,1113996
201505,4호선,회현,240179,395363,609474,319970,80032,3210,992,133053,37274,554964,887919
201506,4호선,경마공원,32207,42138,168526,147292,7863,381,794,10546,4631,58652,206158
201506,4호선,고잔,51655,88486,79364,53860,57607,5198,467,28970,58293,194405,189779
201506,4호선,과천,13571,61948,37717,22098,38313,2383,163,9737,40103,127636,91554
201506,4호선,길음,84240,285803,238618,128867,225201,13193,2832,83336,206199,666329,531889
201506,4호선,남태령,8198,13119,7318,6915,4461,388,80,2221,4002,20872,19598
201506,4호선,노원,67115,232894,221440,107485,228218,13997,698,119883,210331,542264,499584
201506,4호선,당고개,36938,149670,108505,54440,99259,10826,12,28879,114345,329469,259800
201506,4호선,대공원,28037,46418,88943,49792,6303,81,550,13233,1880,61634,119410
201506,4호선,대야미,18962,40160,31154,24865,27168,2150,1638,13430,27688,90743,79442
201506,4호선,동대문,176262,264799,359604,233626,71002,10475,3262,91402,53175,389940,592303
201506,4호선,동대문역사문화공원,142794,149363,217600,201636,93042,10540,1624,154315,63115,340507,425133
201506,4호선,동작,18108,34550,31880,17487,19490,727,353,10891,14845,62553,65186
201506,4호선,명동,240769,240848,497193,322057,176666,1082,2150,314444,58597,572988,798709
201506,4호선,미아,74001,209370,157907,91821,144493,13009,2126,54424,126553,463560,360587
201506,4호선,미아사거리,79058,342019,265557,144578,294191,18028,2993,108506,246601,784131,594209
201506,4호선,반월,19963,54317,36559,26939,39434,3395,1844,13044,42231,124458,100597
201506,4호선,범계,123042,275734,282317,171829,254598,9153,3473,158429,184415,674750,593247
201506,4호선,사당,108740,348800,215247,153855,224546,13038,1395,138640,173412,749526,498794
201506,4호선,산본,58316,165815,158430,89505,162004,10929,1900,70710,137261,400204,355907
201506,4호선,삼각지,54302,44941,64263,50275,31142,595,682,27052,24420,91249,143667
201506,4호선,상계,55432,230487,145510,76926,177716,17095,248,52055,189624,564306,390814
201506,4호선,상록수,62118,207926,146963,88223,181174,17054,4164,55332,187203,507938,400448
201506,4호선,서울역,133689,92333,171171,108167,93234,5371,820,57354,76192,190492,381872
201506,4호선,선바위,66892,75212,58874,83589,43255,1001,2097,35308,39277,164137,167140
201506,4호선,성신여대입구,95666,270933,240154,157414,186546,7228,2131,132658,150804,579275,488755
201506,4호선,수리산,15280,48999,31202,16072,29588,3338,602,8100,31293,117385,78377
201506,4호선,수유,123757,489327,366185,208743,388154,25648,4220,135720,367283,1088945,861445
201506,4호선,숙대입구,132844,181203,191291,145980,95930,4107,1234,98152,74093,352382,399462
201506,4호선,신길온천,12266,15519,10301,10078,11195,1644,70,4555,13842,41241,36479
201506,4호선,신용산,125977,105435,162187,148450,63399,1653,1485,74080,35516,213126,325165
201506,4호선,쌍문,63660,355899,199028,115600,267782,25398,1123,63653,279259,838553,543070
201506,4호선,안산,135401,158385,120733,148240,99122,15974,531,72378,87697,341177,344362
201506,4호선,오이도,40891,69116,53242,46404,46349,4027,541,23728,56168,155509,150842
201506,4호선,이촌,62346,88558,102349,61816,54973,1370,1098,31125,37396,160969,203189
201506,4호선,인덕원,137656,220426,179992,144799,178249,8512,2285,86696,161024,508523,480957
201506,4호선,정부과천청사,117744,107371,98702,107568,58883,2184,1762,52260,42673,210579,260881
201506,4호선,정왕,79593,87249,98985,77683,50535,5249,232,43507,56036,185031,234846
201506,4호선,중앙,61792,155578,161862,91315,138180,8197,838,87996,121075,367749,345567
201506,4호선,창동,89081,317627,274056,137511,280215,19949,3589,93661,267483,712751,634209
201506,4호선,초지,37367,49573,50264,36031,28017,3392,122,13295,26034,103914,113787
201506,4호선,총신대입구,86761,230285,223230,120095,220246,8535,1086,100581,155316,503994,466393
201506,4호선,충무로,343001,249550,437326,377399,119845,4205,3585,248638,59911,536110,843823
201506,4호선,평촌,89681,122590,106688,90239,106190,4999,3696,58378,88843,312129,288908
201506,4호선,한대앞,40734,98352,88096,53602,73883,7484,1126,36019,69466,223547,199422
201506,4호선,한성대입구,77879,179113,165610,102905,107906,8325,1744,78343,97987,370728,343220
201506,4호선,혜화,206725,295373,509451,306281,253324,5020,2908,356452,103985,715247,823069
201506,4호선,회현,262380,281813,446373,290294,60487,2825,906,119500,28565,424913,738224
201507,4호선,경마공원,23605,39938,199650,115968,12812,400,504,79067,5375,125171,229134
201507,4호선,고잔,55153,96604,85196,58923,63111,5438,411,33638,62842,208691,203602
201507,4호선,과천,14291,73963,44681,25449,41958,2212,170,10316,43640,141283,102782
201507,4호선,길음,70447,307204,223609,121209,229090,13009,2536,69972,215570,678669,512162
201507,4호선,남태령,7434,13147,8245,7414,5305,462,58,2436,4380,21387,20117
201507,4호선,노원,68720,259540,253411,118586,241250,13828,740,125227,215953,576046,538824
201507,4호선,당고개,35177,165084,120607,57169,104262,10581,24,30322,118165,346621,273973
201507,4호선,대공원,32954,59643,114591,55672,7483,110,601,23370,2478,85158,150624
201507,4호선,대야미,19141,44359,34660,25999,28098,2239,1624,14278,29693,96414,85118
201507,4호선,동대문,180647,305599,414516,261221,77007,10728,3229,98119,55422,437640,653814
201507,4호선,동대문역사문화공원,147694,176176,260079,226301,102489,11105,1800,171606,67018,386138,476591
201507,4호선,동작,15247,28562,26295,17358,19805,641,281,11154,15321,56023,57144
201507,4호선,명동,236843,253082,544237,346951,197264,1117,2080,330122,57318,600214,840478
201507,4호선,미아,65820,225610,162887,89899,146640,13017,2129,49999,130635,476259,361471
201507,4호선,미아사거리,76639,381254,299018,153420,308199,17331,2786,111515,257590,826434,636033
201507,4호선,반월,19586,61108,40154,27654,41152,3639,1767,13614,44964,132183,106471
201507,4호선,범계,124875,310431,319255,191526,271986,9276,3559,174891,198278,730129,645967
201507,4호선,사당,97722,377505,235771,163366,241847,12915,1513,151587,178900,795564,513906
201507,4호선,산본,60252,190490,181279,100059,175694,11230,1952,77469,149329,435280,392812
201507,4호선,삼각지,54663,47273,67622,51242,31965,650,642,27206,24725,93127,147652
201507,4호선,상계,52448,252413,159330,79966,183427,17556,226,52254,194596,587916,406600
201507,4호선,상록수,57297,224269,141523,85094,192704,17734,4177,55252,202418,531112,405415
201507,4호선,서울역,141335,100062,203331,114982,111401,4922,882,59474,85202,199163,430750
201507,4호선,선바위,65226,80941,63127,83685,45741,998,1689,35635,42231,169432,172273
201507,4호선,성신여대입구,79797,283976,244228,152497,194637,6981,2302,124677,158258,586551,484585
201507,4호선,수리산,14457,53993,31969,16936,31000,3392,576,8856,33556,124885,80558
201507,4호선,수유,118341,524541,379366,210159,401571,26031,4240,136484,379526,1126560,881473
201507,4호선,숙대입구,119823,173724,168125,138380,98284,4174,1204,88782,77531,330962,366683
201507,4호선,신길온천,12536,16986,11603,11090,11859,1712,76,4658,15213,42713,39428
201507,4호선,신용산,128948,116177,177001,155328,69808,1618,1650,80851,38707,231170,346306
201507,4호선,쌍문,62154,392819,220473,123940,277624,25610,1129,65586,288825,878664,572581
201507,4호선,안산,142164,180585,137770,160764,106944,16552,525,78622,97871,370508,378330
201507,4호선,오이도,42456,81037,63690,50753,49278,4499,584,26006,60295,168157,167025
