사용월,호선명,지하철역,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
201601,경의중앙선,도심,6499,28874,16676,8193,15934,1335,304,3720,15332,60019,38811
201601,경의중앙선,디지털미디어시티,6770,23724,18126,12547,15644,852,188,6846,13371,45723,38455
201601,경의중앙선,망우,19697,94757,74670,34876,66815,6164,548,16671,48550,182713,143465
201601,경의중앙선,문산,19847,78284,57376,28216,44025,4318,19,11409,41776,138826,119018
201601,경의중앙선,백마,17957,67470,44264,26117,52363,3066,816,12447,49091,150510,112128
201601,경의중앙선,상봉,12707,60882,48258,23875,46148,5484,907,14605,38266,126083,100138
201601,경의중앙선,서강대,11723,21158,26093,15281,10830,243,19,13614,6959,41343,44794
201601,경의중앙선,서울역,39299,20237,32558,35279,11017,675,8,18829,5029,45045,76894
201601,경의중앙선,수색,20740,19303,25105,21105,10453,735,175,9233,6743,38127,52763
201601,경의중앙선,신원,697,3390,2344,929,902,120,11,166,871,4605,3923
201601,경의중앙선,신촌,10548,6182,11415,8417,4580,150,26,5602,1669,12987,23658
201601,경의중앙선,아신,1824,10469,7621,3004,4803,302,32,1262,5116,16342,14593
201601,경의중앙선,야당,6767,28105,16992,9989,19701,1527,85,4106,18272,55238,42116
201601,경의중앙선,양수,4182,25162,20578,7941,12025,557,132,3275,10894,39244,35786
201601,경의중앙선,양원,9461,22358,17729,7878,10904,1266,128,2730,9282,39127,36600
201601,경의중앙선,양정,5239,8541,6176,6829,3808,270,175,1353,2956,14825,14546
201601,경의중앙선,양평,9995,48576,39771,16286,22538,1316,50,9685,20665,78208,70481
201601,경의중앙선,오빈,759,4474,2904,1068,2127,119,2,341,2104,7120,5769
201601,경의중앙선,용문,4835,39582,37275,10186,13274,931,3,2557,10912,53610,53025
201601,경의중앙선,운길산,2542,12589,14901,6583,3754,157,29,2218,2969,18421,20441
201601,경의중앙선,운정,14666,52149,30421,19630,37105,2930,183,7448,36459,110410,81729
201601,경의중앙선,원덕,712,5722,3570,1397,2446,196,5,275,2239,8119,6526
201601,경의중앙선,월롱,20701,18280,14115,19073,9741,356,2,6911,13840,31782,48658
201601,경의중앙선,일산,20686,96057,69921,33264,75163,4670,1007,18465,73598,214952,165212
201601,경의중앙선,중랑,11869,70948,47303,22986,53158,4699,421,12551,43722,143308,103315
201601,경의중앙선,탄현,17451,80380,52347,29328,64870,3996,546,18507,63452,177776,133796
201601,경의중앙선,파주,5028,14065,8100,7603,5195,614,2,2044,4487,23945,17617
201601,경의중앙선,팔당,1617,7642,10419,3790,2066,164,41,1172,1223,11353,13300
201601,경의중앙선,풍산,11249,51073,36298,19247,33687,1906,288,11684,34829,102939,82664
201601,경의중앙선,행신,17927,73117,48100,27963,64138,2320,846,18590,56699,169577,123572
201601,경의중앙선,홍대입구,7093,8790,28262,10290,15796,407,58,15514,9188,27781,44601
201601,경의중앙선,화전,6186,18842,19520,11216,8084,403,173,5424,7263,31701,33142
201601,경의중앙선,회기,88139,331610,277049,153945,211512,11172,2908,111356,190584,623801,558680
201602,경의중앙선,가좌,10759,44654,37695,16543,27995,1565,150,8201,20918,86496,69522
201602,경의중앙선,강매,3466,23493,12572,5903,16583,1039,184,2000,18948,53365,35170
201602,경의중앙선,곡산,3023,5052,4245,3507,2784,179,156,1125,2091,9042,9515
201602,경의중앙선,공덕,12290,17618,18937,13645,12625,297,80,9752,9391,36447,40698
201602,경의중앙선,구리,31268,154078,132209,60847,113931,6755,1308,39464,96962,296554,261747
201602,경의중앙선,국수,1852,10923,9256,2597,4487,303,13,964,4745,16699,15866
201602,경의중앙선,금릉,12574,51417,36371,20726,35180,2621,233,13459,31492,100588,80670
201602,경의중앙선,금촌,23469,83948,62465,34054,48131,2885,199,17392,42077,148682,128210
201602,경의중앙선,능곡,8170,40128,28460,12789,26256,1628,227,6839,24430,82109,61287
201602,경의중앙선,덕소,10934,75584,51177,21095,50497,3700,727,10471,49095,140201,111933
201602,경의중앙선,도농,18207,103905,55728,30484,61117,5922,811,12555,64430,198527,139176
201602,경의중앙선,도심,6233,28306,16177,8000,15328,1270,264,3532,14459,57088,37133
201602,경의중앙선,디지털미디어시티,6225,23011,17459,11763,14617,785,150,6984,12783,44230,36617
201602,경의중앙선,망우,17947,89885,71788,34458,61500,5488,524,16300,45767,171643,136026
201602,경의중앙선,문산,19399,76289,55982,27936,41213,3904,15,11015,40613,132158,116009
201602,경의중앙선,백마,16999,64561,40539,23759,47686,2802,758,11909,46184,140485,104480
201602,경의중앙선,상봉,12212,58009,46257,22810,42512,4766,769,14134,35929,118497,95167
201602,경의중앙선,서강대,10697,19385,24847,13739,10192,274,15,12782,6763,38377,42322
201602,경의중앙선,서울역,36316,20099,31454,32076,10491,643,6,17246,4786,43021,72562
201602,경의중앙선,수색,18351,18327,22967,18099,9487,669,111,8309,6480,35341,47909
201602,경의중앙선,신원,677,3142,2445,920,927,104,11,234,844,4429,3977
201602,경의중앙선,신촌,9354,5792,10829,7814,4240,142,8,5209,1644,12104,21835
201602,경의중앙선,아신,1806,10612,7756,3116,4710,269,33,1318,4901,16236,14496
201602,경의중앙선,야당,6518,27610,16848,9709,17940,1436,75,3965,17576,53836,41017
201602,경의중앙선,양수,4128,24632,19979,7775,11014,463,114,2929,10204,37529,34425
201602,경의중앙선,양원,10967,21650,15937,6926,9883,1125,147,2607,8379,36966,35430
201602,경의중앙선,양정,4630,8102,5917,6287,3577,249,212,1315,2750,14038,13509
201602,경의중앙선,양평,9560,49162,40250,16204,22253,1212,34,8886,21379,77433,71223
201602,경의중앙선,오빈,698,4149,2947,1138,2092,86,2,311,1954,6676,5601
201602,경의중앙선,용문,4826,38764,35550,9847,13702,865,8,2705,10801,52632,51185
201602,경의중앙선,운길산,2302,11956,14306,6228,3549,161,23,2111,2946,17432,19577
201602,경의중앙선,운정,12967,49179,28781,17684,33308,2676,178,7100,34213,103140,76139
201602,경의중앙선,원덕,641,5703,3656,1263,2384,198,2,297,2101,8160,6400
201602,경의중앙선,월롱,18640,18186,14520,17531,9045,349,5,6531,13128,30961,46293
201602,경의중앙선,일산,19690,91406,67392,30781,69149,4296,914,18353,68957,201313,156953
201602,경의중앙선,중랑,11290,67254,44963,21654,49448,4271,358,12394,40061,134743,96672
201602,경의중앙선,탄현,16386,75291,49888,28007,57936,3650,526,18064,59068,165579,125868
201602,경의중앙선,파주,5236,14836,7937,7114,4988,580,2,2110,4423,24370,17598
201602,경의중앙선,팔당,1414,7667,10469,3985,1937,128,34,1127,1163,11049,13080
201602,경의중앙선,풍산,11120,48547,34259,18287,30335,1867,288,10775,32328,95974,77995
201602,경의중앙선,행신,16758,69906,45740,26152,58154,2105,781,17500,53471,158688,116750
201602,경의중앙선,홍대입구,5536,8557,25920,10106,16161,340,42,13299,8354,25037,39852
201602,경의중앙선,화전,5786,17139,17424,9721,7190,347,200,4675,6345,28632,29755
201602,경의중앙선,회기,81004,310657,262924,142864,190913,10146,2710,103693,174917,576814,521555
201603,경의중앙선,가좌,14299,53998,48158,21440,36309,2022,200,11089,27113,114137,89770
201603,경의중앙선,강매,4609,27910,15220,6798,21314,1491,273,2507,24566,70883,44668
201603,경의중앙선,곡산,4202,6084,5478,4614,3602,214,184,1400,2725,11541,12589
201603,경의중앙선,공덕,17435,20286,22226,17108,15472,551,100,11731,11370,45298,51131
201603,경의중앙선,구리,45438,169638,140424,69314,141140,8778,1895,42763,118361,355399,306118
201603,경의중앙선,국수,5356,13824,11653,6201,5258,394,24,1096,5755,21627,22788
201603,경의중앙선,금릉,16917,55711,41775,24557,47040,3287,253,16579,38725,124569,97670
201603,경의중앙선,금촌,31490,90555,69272,40678,60582,3748,284,20374,51130,181016,152176
201603,경의중앙선,능곡,10534,46148,32263,14889,33867,2298,290,8016,30552,103173,73639
201603,경의중앙선,덕소,14106,85206,59696,24563,67181,4657,1004,12092,61750,176930,136556
201603,경의중앙선,도농,29380,118325,63363,39896,77976,7532,1188,16367,79361,249694,173292
201603,경의중앙선,도심,9602,31678,18497,9819,19678,1673,347,4533,18776,74202,47222
201603,경의중앙선,디지털미디어시티,9034,26420,22789,15454,19240,987,218,10108,15508,56407,47549
201603,경의중앙선,망우,26283,103636,83554,41549,79283,7206,682,19577,56143,213182,166662
201603,경의중앙선,문산,26393,80010,61737,34008,47064,4860,14,13272,46856,152632,135000
201603,경의중앙선,백마,22996,77539,47629,28581,63862,3647,926,14634,61531,184831,133082
201603,경의중앙선,상봉,16810,65973,52432,27066,53829,6369,1056,16382,43233,146281,113531
201603,경의중앙선,서강대,17937,21767,32861,19178,13358,389,16,19906,8277,49559,59091
201603,경의중앙선,서울역,51311,20357,35369,41055,12215,594,10,20827,5816,48498,92506
201603,경의중앙선,수색,23823,21401,27579,22881,12026,852,208,10507,7823,43654,59433
201603,경의중앙선,신원,1037,4294,3522,1750,1106,130,10,336,1148,6164,5717
201603,경의중앙선,신촌,14498,6772,13618,10544,6465,157,14,7638,2100,16085,30230
201603,경의중앙선,아신,4130,12582,10964,5544,5889,400,45,2330,6168,21083,21307
201603,경의중앙선,야당,10295,31848,19842,12918,24793,1830,96,5300,23268,71324,53501
201603,경의중앙선,양수,7122,26463,24847,12136,13548,747,160,3605,12090,44915,44219
201603,경의중앙선,양원,25831,28905,17546,12669,12820,1518,191,4977,10472,50814,54040
201603,경의중앙선,양정,6233,9587,7797,8419,4313,381,279,1695,3522,17566,17831
201603,경의중앙선,양평,14117,51772,45905,21400,28768,1401,65,11545,23508,91816,83595
201603,경의중앙선,오빈,1076,4673,3842,1632,2591,149,3,371,2330,8051,7251
201603,경의중앙선,용문,7632,43480,47565,15795,14436,1216,15,3656,12049,62117,67261
201603,경의중앙선,운길산,3184,16311,22140,9317,4567,224,53,2816,3458,24696,28835
201603,경의중앙선,운정,15994,54942,34548,20974,44708,3063,235,8387,43392,132517,94169
201603,경의중앙선,원덕,1089,6348,5480,1971,2664,312,4,297,2434,9847,9007
201603,경의중앙선,월롱,34060,30650,27436,25827,11640,460,29,10134,15641,48306,77166
201603,경의중앙선,일산,34836,109557,76343,41322,92177,5537,1049,21870,89481,261849,201709
201603,경의중앙선,중랑,14397,75453,50777,24517,59988,5534,483,13766,47593,162138,113250
201603,경의중앙선,탄현,20794,86395,57266,32252,75829,4811,637,20334,74181,209456,152878
201603,경의중앙선,파주,15619,26417,21568,18715,6556,742,2,6084,5777,41968,42966
201603,경의중앙선,팔당,2313,10581,16351,6286,2812,209,47,1618,1412,15508,20123
201603,경의중앙선,풍산,14178,56399,39411,20846,39473,2488,263,12508,41057,121965,94909
201603,경의중앙선,행신,21066,84294,54018,29725,77031,2780,898,19840,69824,205474,145806
201603,경의중앙선,홍대입구,8688,10101,26881,12014,17404,414,28,16117,9093,30386,44690
201603,경의중앙선,화전,19601,39911,56780,31248,11153,479,304,17142,11134,67171,87819
201603,경의중앙선,회기,152564,383981,366473,221587,246280,12468,3350,172415,222292,768605,744679
201604,경의중앙선,가좌,13652,55309,47689,20774,35854,2230,202,10910,26096,114702,87639
201604,경의중앙선,강매,4470,28466,15394,6969,20910,1486,244,2453,23786,69773,43894
201604,경의중앙선,곡산,4131,6451,6055,4547,3711,221,176,1443,2689,11828,13051
201604,경의중앙선,공덕,17820,21422,23208,17093,15834,522,85,11838,11891,46657,53004
201604,경의중앙선,구리,43773,169424,139398,65785,135375,9126,1844,42074,113157,347381,298172
201604,경의중앙선,국수,5484,15198,13980,6867,5221,480,9,1398,5706,23181,25179
201604,경의중앙선,금릉,16272,57618,43815,24489,46298,3531,269,16082,38274,123493,98630
201604,경의중앙선,금촌,30880,94154,70661,40440,58943,3969,318,20252,51048,181486,152907
201604,경의중앙선,능곡,10836,47203,34283,15213,32237,2430,320,8371,29821,101731,75260
201604,경의중앙선,덕소,14738,85186,61412,24742,63288,4757,1038,12563,58560,173427,135748
201604,경의중앙선,도농,29791,119400,64230,38577,73709,7549,1408,15949,76152,244176,171581
201604,경의중앙선,도심,9872,32437,20185,9695,18924,1661,284,4654,17581,72723,47922
201604,경의중앙선,디지털미디어시티,8608,26809,23335,14695,18395,1056,239,9870,15395,55573,47577
201604,경의중앙선,망우,26356,105126,83803,39817,77778,7742,676,20092,54733,213776,165568
201604,경의중앙선,문산,26568,83596,65004,34411,46083,4944,29,13678,46566,154519,138167
201604,경의중앙선,백마,21856,76041,49006,27034,59937,3641,890,14609,57081,177601,128833
201604,경의중앙선,상봉,16932,68054,52610,26777,54597,6920,1025,16551,43395,147909,113962
201604,경의중앙선,서강대,16800,22443,32273,18160,12466,321,10,19139,8241,49149,57324
201604,경의중앙선,서울역,49424,21319,35380,38933,12173,685,11,20521,6083,48893,90898
201604,경의중앙선,수색,23359,21248,27371,22070,11693,841,178,10436,7893,43309,58801
201604,경의중앙선,신원,1367,4848,4617,2411,1146,123,16,510,1279,6877,7279
201604,경의중앙선,신촌,13138,6537,12748,9588,5072,230,10,7325,2132,15688,28028
201604,경의중앙선,아신,4391,13659,12247,6201,5679,437,45,2344,6396,22146,23079
201604,경의중앙선,야당,10806,33618,21795,13528,24819,1926,197,5733,23198,73268,55996
201604,경의중앙선,양수,8585,30059,31396,14963,13624,794,174,4513,12297,49022,52452
201604,경의중앙선,양원,24785,29309,18641,11698,12872,1505,156,5700,10356,51637,53938
201604,경의중앙선,양정,6791,10763,9345,9220,4337,412,293,1953,3623,18836,20052
201604,경의중앙선,양평,15489,54817,52686,24862,27797,1573,93,11987,23624,94296,91892
201604,경의중앙선,오빈,1266,5282,4919,2139,2572,111,2,538,2102,8817,8289
201604,경의중앙선,용문,9850,54855,66484,21626,15744,1381,20,4075,12228,74174,88582
201604,경의중앙선,운길산,4460,21059,30931,13305,5460,236,70,4044,3562,30583,39023
201604,경의중앙선,운정,16337,56127,36801,21083,42277,3190,303,8637,41207,130816,94648
201604,경의중앙선,원덕,1498,7489,8951,3376,2681,323,7,520,2530,11240,12986
201604,경의중앙선,월롱,30737,30703,28680,26356,11650,485,12,9263,15191,47558,74620
201604,경의중앙선,일산,33420,109132,78905,39429,86417,5716,1045,21795,83562,253038,196932
201604,경의중앙선,중랑,14262,75515,51766,24008,57917,5730,415,13854,46940,160244,113383
201604,경의중앙선,탄현,20844,87284,58069,31507,71605,5009,626,19865,70248,204062,149787
201604,경의중앙선,파주,13623,26453,20726,17350,6193,833,2,5568,5841,41456,40192
201604,경의중앙선,팔당,2823,13000,21295,8538,3548,243,84,2289,1579,18748,25781
201604,경의중앙선,풍산,14195,56073,40319,21137,37599,2638,292,12625,39170,118985,93976
201604,경의중앙선,행신,21285,83854,54817,29385,72346,3036,974,21016,67176,199176,144252
201604,경의중앙선,홍대입구,8622,10761,27861,11686,18028,389,51,16090,10334,31059,46868
201604,경의중앙선,화전,15614,35989,50715,24691,10639,647,331,18472,10570,64119,77230
201604,경의중앙선,회기,136393,381451,359818,206085,230219,13369,3763,156862,212245,742281,712219
201604,경의중앙선,효창공원앞,119,605,483,182,265,61,35,102,205,891,842
201605,경의중앙선,가좌,13502,56000,48257,21091,35831,2362,236,12084,28423,118331,90418
201605,경의중앙선,강매,4793,28600,15134,7530,21359,1687,293,2805,25002,71294,45222
201605,경의중앙선,곡산,4421,6277,5516,4429,3703,255,204,1693,2742,11945,12883
201605,경의중앙선,공덕,17813,20842,22466,17307,15524,515,90,11520,11868,45016,52237
201605,경의중앙선,구리,45486,176679,147305,71958,139831,9993,2041,46136,119557,364234,314389
201605,경의중앙선,국수,5399,14035,12819,7343,5482,562,19,1738,6153,22875,24390
201605,경의중앙선,금릉,16631,59121,45400,25382,48135,3607,317,17577,41352,128173,103700
201605,경의중앙선,금촌,32219,95457,73559,41897,60409,4264,340,21867,52709,186666,158827
201605,경의중앙선,능곡,11895,48266,34115,16113,33224,2730,359,10048,30925,105564,77294
201605,경의중앙선,덕소,15608,88351,61166,26454,66603,5312,1090,13628,61953,180005,139817
201605,경의중앙선,도농,30620,123826,67437,40854,76134,8036,1417,16698,80225,253748,179699
201605,경의중앙선,도심,10553,33476,20223,10462,20576,1679,355,4933,18961,74767,50092
201605,경의중앙선,디지털미디어시티,9209,28148,25628,15625,19081,1151,264,10567,16604,58533,51705
201605,경의중앙선,망우,26391,107057,88468,42614,79983,8676,684,22476,59331,221366,174874
201605,경의중앙선,문산,27651,85462,68155,36558,47175,5099,19,14253,48778,158705,144603
201605,경의중앙선,백마,22934,78139,49348,29244,59926,3813,893,15950,60413,182479,133588
201605,경의중앙선,상봉,16785,70765,55133,27717,55841,7765,1032,18275,47484,155364,120434
201605,경의중앙선,서강대,17573,22760,33126,18166,13796,439,13,20655,9490,51783,60202
201605,경의중앙선,서울역,46896,11666,17182,16655,6301,375,5,9453,3140,27282,67223
201605,경의중앙선,수색,24335,22415,29031,23175,11934,969,182,10724,8493,45487,62041
201605,경의중앙선,신원,1410,5110,4291,2312,1138,152,14,706,1243,7386,6958
201605,경의중앙선,신촌,13430,7266,15482,10059,6793,311,13,8293,2818,17648,31743
201605,경의중앙선,아신,4703,14304,12907,6541,6097,528,49,2671,6896,23378,24555
201605,경의중앙선,야당,11630,34539,21678,14728,25999,2119,293,6493,25593,76641,59194
201605,경의중앙선,양수,9338,32346,33901,15413,14747,866,244,5530,12703,53446,56186
201605,경의중앙선,양원,23622,29125,19574,11804,13591,1749,160,5352,10596,51904,53952
201605,경의중앙선,양정,7372,11334,8522,8944,4606,447,411,2102,3718,19685,20023
201605,경의중앙선,양평,16320,58089,52990,24779,30056,1902,116,13728,25507,100083,94933
201605,경의중앙선,오빈,1506,5600,5041,2116,2795,156,6,678,2210,9314,8763
201605,경의중앙선,용문,11442,63335,78255,26768,16968,1388,24,6243,13918,86211,103639
201605,경의중앙선,운길산,5391,22244,31934,13119,5804,241,117,5248,3920,33150,41362
201605,경의중앙선,운정,18568,58008,35545,22462,43280,3424,300,9223,43004,133428,97417
201605,경의중앙선,원덕,1760,7051,6553,2762,2946,320,20,742,2611,11238,10944
201605,경의중앙선,월롱,30741,28277,27394,25098,11642,546,8,9319,15812,45367,73955
201605,경의중앙선,일산,33890,111021,80071,41407,87934,6428,1066,23992,86486,260535,201513
201605,경의중앙선,중랑,14712,76685,53327,25155,59621,6289,470,15185,49194,164677,117703
201605,경의중앙선,탄현,21441,89727,60444,33426,73507,5481,666,21289,73667,211806,156218
201605,경의중앙선,파주,12955,25238,19498,17674,6364,948,2,5616,6249,40660,38704
201605,경의중앙선,팔당,3863,14316,22662,9839,3790,275,128,3204,2023,21236,28676
201605,경의중앙선,풍산,14435,57502,40399,21852,38890,2719,323,14341,41468,123988,96625
201605,경의중앙선,행신,21358,85876,55678,30385,74522,3596,920,22465,68884,206792,146840
201605,경의중앙선,홍대입구,9304,11480,30876,12415,19059,558,135,17707,11595,33975,51910
201605,경의중앙선,화전,15656,37730,52323,27480,11564,616,332,16855,12950,65113,81261
201605,경의중앙선,회기,139829,382124,351752,210069,239085,15255,3959,165767,230062,757355,725602
201605,경의중앙선,효창공원앞,8607,15875,16801,11666,9095,419,72,6022,8244,28627,33724
201606,경의중앙선,가좌,13778,52503,44365,20390,34426,2665,269,11201,26583,112931,84995
201606,경의중앙선,강매,5011,26655,14379,7362,21150,1624,294,3001,24013,69429,43697
201606,경의중앙선,곡산,4596,6068,5592,4412,3793,250,210,1708,2783,11717,13181
201606,경의중앙선,공덕,18792,19707,21410,17732,14447,509,94,11547,11383,43283,51679
201606,경의중앙선,구리,44280,160213,135296,66479,130960,10156,2154,43498,110861,339175,292591
201606,경의중앙선,국수,5568,13046,11058,6079,5366,586,25,1840,6010,21970,22661
201606,경의중앙선,금릉,17306,54641,42770,25100,45487,3670,355,17128,39414,120973,99845
201606,경의중앙선,금촌,32450,88621,69742,40665,57207,4515,408,21585,49857,177304,152457
201606,경의중앙선,능곡,11476,43916,32114,15611,31952,2997,448,9833,29059,99599,73097
201606,경의중앙선,덕소,15231,80913,57292,25071,63153,5546,1208,13622,58489,171006,132220
201606,경의중앙선,도농,31286,113184,63591,39929,71461,8167,1606,16317,74964,239363,171447
201606,경의중앙선,도심,10345,31457,19549,10048,19696,1820,376,4974,17731,72381,48001
201606,경의중앙선,디지털미디어시티,9249,26461,23005,14664,17917,1225,296,9601,15383,55682,47933
201606,경의중앙선,망우,24952,100690,85608,40592,76887,9041,822,21986,56582,212676,167964
201606,경의중앙선,문산,28093,79531,63297,36201,45406,5200,17,14262,45990,150772,137397
201606,경의중앙선,백마,23526,71365,46668,28850,56861,3920,857,15845,55907,171835,126958
201606,경의중앙선,상봉,16460,66149,53323,26474,52926,7834,1081,17756,45228,148413,116092
201606,경의중앙선,서강대,16828,22361,29635,17366,12902,469,17,18752,8627,49335,55107
201606,경의중앙선,서울역,42120,229,14,3,2,0,0,1,1,4593,42135
201606,경의중앙선,수색,24200,21269,28302,23578,11579,1071,193,10939,8507,44604,61202
201606,경의중앙선,신원,1382,4207,3223,2049,1126,195,33,643,1338,6520,5976
201606,경의중앙선,신촌,14011,6246,14363,10579,6411,346,9,8611,2985,16808,31368
201606,경의중앙선,아신,3856,12869,11237,5505,5505,553,67,2417,6475,21708,21635
201606,경의중앙선,야당,11969,32118,21035,15051,25594,2280,438,6670,24539,74020,57981
201606,경의중앙선,양수,9225,30874,33079,15327,13988,845,257,6206,12135,51990,54696
201606,경의중앙선,양원,24719,28633,18325,11348,13075,1894,202,5547,10235,51613,53481
201606,경의중앙선,양정,7548,10120,7795,8794,4290,447,499,2135,3609,18524,19451
201606,경의중앙선,양평,16861,51615,47554,23479,28232,2004,115,13705,23698,92686,88228
201606,경의중앙선,오빈,1438,5262,4134,1747,2760,185,6,578,2315,8913,7893
201606,경의중앙선,용문,10941,51872,61660,23258,15510,1506,13,5796,13502,74073,86116
201606,경의중앙선,운길산,5034,18006,25689,10877,5767,259,169,5222,3843,29183,34735
201606,경의중앙선,운정,17283,52150,33135,22258,41433,3516,533,8957,40365,125385,91316
201606,경의중앙선,원덕,1788,6538,5734,2697,2767,288,29,762,2499,10642,10050
201606,경의중앙선,월롱,28611,25533,23628,23694,11010,745,18,8951,14747,42332,67004
201606,경의중앙선,일산,34730,102985,74792,41301,84557,6615,1134,24015,80810,247201,191466
201606,경의중앙선,중랑,14812,73068,50595,24222,58453,6847,474,14490,47492,161612,113373
201606,경의중앙선,탄현,22062,82729,57481,33140,70973,5802,779,20992,69620,200620,149942
201606,경의중앙선,파주,9866,19772,13754,13629,5818,1066,6,4215,5631,33703,29257
201606,경의중앙선,팔당,3587,12034,17453,7584,3689,348,114,3073,1930,18935,23084
201606,경의중앙선,풍산,13992,53351,39530,21339,37317,2817,340,13893,38906,117001,92768
201606,경의중앙선,행신,21426,78521,52517,29689,71286,3752,1010,22002,64623,195671,139576
201606,경의중앙선,홍대입구,8546,10556,27198,11525,17669,520,134,17267,10960,32665,46838
201606,경의중앙선,화전,12416,30911,41491,21207,10378,737,445,15223,10579,56043,64931
201606,경의중앙선,회기,129224,357710,312433,180771,219501,14357,4154,139815,206619,702676,652430
201606,경의중앙선,효창공원앞,11413,17835,18608,14314,9816,540,102,7445,9328,33330,39451
201607,경의중앙선,가좌,13200,51208,42176,19830,34229,2498,226,10372,25625,107492,81227
201607,경의중앙선,강매,5051,25220,13392,7228,19646,1442,314,2934,23376,65614,42133
201607,경의중앙선,곡산,4917,5980,5444,4846,3892,300,218,1653,2769,11517,13348
201607,경의중앙선,공덕,18960,19878,20557,18079,14229,502,70,12224,11095,43679,50682
201607,경의중앙선,구리,40260,158806,138313,67626,127887,10019,2115,44029,108224,333329,288912
201607,경의중앙선,국수,4193,12558,9742,4193,5158,543,33,1524,5643,20721,19611
201607,경의중앙선,금릉,15966,53696,42037,24907,41591,3776,376,16838,38068,117087,96447
201607,경의중앙선,금촌,31426,86941,69128,40663,54853,4486,373,21515,49166,171254,150093
201607,경의중앙선,능곡,11000,42222,31302,15572,30618,2988,440,8816,28298,94590,71040
201607,경의중앙선,덕소,15265,80775,57648,24901,59726,5445,1073,13368,56319,165198,130305
201607,경의중앙선,도농,30141,111552,61679,37763,69247,8110,1495,15677,74360,232357,167675
201607,경의중앙선,도심,9434,30113,19861,10093,18310,1652,397,5037,17444,68575,47136
201607,경의중앙선,디지털미디어시티,8323,25532,20281,13801,17728,1139,262,8489,15404,52382,44270
201607,경의중앙선,망우,23127,102310,86593,40353,76081,8538,862,23623,56213,211651,166795
201607,경의중앙선,문산,25960,82566,63727,34386,46268,5099,16,14162,46289,152662,135992
201607,경의중앙선,백마,22928,69112,45548,29471,55540,3800,866,15643,53016,164282,122358
201607,경의중앙선,상봉,15995,69161,55656,27576,51164,8143,1104,19005,44645,150738,117400
201607,경의중앙선,서강대,14641,22181,28327,17275,12597,471,16,17527,8578,47603,51562
201607,경의중앙선,서울역,41931,8203,13318,14019,4941,319,8,6523,2679,19706,57936
201607,경의중앙선,수색,23809,21023,28407,24019,11143,1187,188,10653,8412,43599,60816
201607,경의중앙선,신원,1318,3639,2833,1739,1207,170,31,581,1170,5812,5352
201607,경의중앙선,신촌,13177,7042,13217,10439,5823,263,10,7410,2468,16288,28872
201607,경의중앙선,아신,2836,11842,10236,4839,5299,529,51,2175,6318,20070,19441
201607,경의중앙선,야당,10924,32463,21102,14355,25156,2195,353,6491,24791,72891,57170
201607,경의중앙선,양수,8697,37501,45753,18220,15411,823,246,8573,12751,60246,67447
201607,경의중앙선,양원,20601,27210,18580,10010,12417,1782,166,3928,9990,47992,49337
201607,경의중앙선,양정,7036,9859,7544,8057,4243,508,517,1892,3698,18118,18795
201607,경의중앙선,양평,15695,53150,47132,22498,26431,1755,105,12374,24325,91086,87257
201607,경의중앙선,오빈,1642,4849,3859,1766,2520,168,7,673,2314,8499,7822
201607,경의중앙선,용문,9921,54535,63708,23226,16968,1414,8,5567,13830,76243,87467
201607,경의중앙선,운길산,4216,16211,21889,8994,5731,251,160,4873,3780,26415,30045
201607,경의중앙선,운정,16859,50699,31836,22016,39476,3397,462,9035,39040,119953,88197
201607,경의중앙선,원덕,1636,6370,5341,2529,2896,272,27,764,2648,10438,9652
201607,경의중앙선,월롱,24385,19987,15498,22740,10478,605,23,7966,15906,35758,55812
201607,경의중앙선,일산,31315,98661,72517,37149,79824,6539,1117,22463,78807,234350,183756
201607,경의중앙선,중랑,14950,73359,51239,24494,58555,6699,479,14372,46989,159557,113657
201607,경의중앙선,탄현,21422,80801,55167,32366,68537,5328,838,20828,67127,192855,144554
201607,경의중앙선,파주,6667,14965,8526,9335,5518,1000,9,2767,5445,27378,20647
201607,경의중앙선,팔당,3315,10626,13324,6592,3146,222,140,2786,1925,16915,18704
201607,경의중앙선,풍산,13194,51575,39440,21282,36067,2680,356,14083,38034,113304,91024
201607,경의중앙선,행신,21377,76087,51196,30621,70112,3621,994,22230,63101,188274,136668
201607,경의중앙선,홍대입구,8057,10277,29174,12001,18015,523,110,18125,10980,32852,48321
201607,경의중앙선,화전,8388,21622,22354,14466,9205,594,366,6347,9398,37727,40506
201607,경의중앙선,회기,108398,340230,268478,162249,214405,13760,4089,114882,210063,657175,591028
201607,경의중앙선,효창공원앞,12357,18480,18636,15092,10052,543,179,7246,10037,33885,41209
201608,경의중앙선,가좌,13418,51175,40720,19536,34656,2518,258,9711,24751,105108,79147
201608,경의중앙선,강매,4477,23829,12222,6850,19337,1534,377,2562,22327,62765,39403
201608,경의중앙선,곡산,4472,5779,4902,4532,3910,345,253,1552,2787,11363,12414
201608,경의중앙선,공덕,18691,20789,20108,18547,13625,455,80,11784,10966,43738,49845
201608,경의중앙선,구리,42104,155526,135598,67859,127811,9897,2318,43725,106691,326742,286711
201608,경의중앙선,국수,3777,11571,8969,4826,5452,584,59,1691,5965,20125,18770
