사용월,호선명,지하철역,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
201501,2호선,용답,5111,30402,20800,9514,23824,2371,152,4490,21876,62339,47939
201501,2호선,용두,8981,28166,29810,14577,17030,870,155,6139,12179,48273,51125
201501,2호선,을지로3가,241046,167499,250513,246944,56525,1075,1507,135300,21846,320026,514912
201501,2호선,을지로4가,115236,142134,212272,160366,36298,874,824,54785,15709,207175,344041
201501,2호선,을지로입구,532187,378675,695517,604227,223740,3394,3030,511488,81568,921763,1312302
201501,2호선,이대,70280,247430,316925,168329,137460,5077,1047,109492,105900,440991,494152
201501,2호선,잠실,310719,851692,868096,621877,532281,16956,6579,462781,416679,1740937,1602073
201501,2호선,잠실나루,79034,230502,184294,108683,126085,3464,1875,51411,118486,420926,383689
201501,2호선,종합운동장,61407,158380,141494,83196,104292,2102,1164,49947,77767,286328,281832
201501,2호선,충정로,97311,119042,128771,106724,66490,4220,1099,45795,59889,222777,287070
201501,2호선,한양대,53124,86671,156543,82732,38576,1415,549,51386,25626,160726,235842
201501,2호선,합정,169481,322133,375761,285761,273936,10485,3732,283750,172851,768763,721825
201501,2호선,홍대입구,192374,595278,980349,559981,721127,47834,4144,770697,414828,1648230,1591695
201502,2호선,강남,560634,845793,1292196,813848,635989,17098,12023,879806,282172,1899661,2147025
201502,2호선,강변,133873,616896,520363,265643,371456,9138,4181,193623,293480,1063285,951897
201502,2호선,건대입구,99451,378524,433361,236779,409174,20147,1748,321812,302304,905753,836864
201502,2호선,교대,211913,329047,495117,288219,200422,3254,4998,229582,118989,638743,831017
201502,2호선,구로디지털단지,336595,546661,515891,424823,382736,32113,5029,263046,382039,1191428,1239554
201502,2호선,구의,63489,243908,185181,104492,169099,10664,1169,65617,164948,491579,414787
201502,2호선,낙성대,71572,303098,220185,136779,206341,10112,2019,91619,228836,624429,522612
201502,2호선,당산,112374,208676,189153,137895,153137,6188,2565,78134,149566,422587,453658
201502,2호선,대림,98746,330335,292257,158798,222193,27631,3129,93391,230974,657622,625106
201502,2호선,도림천,8038,9929,8025,5354,4489,341,268,2392,5016,17580,21347
201502,2호선,동대문역사문화공원,79173,156356,235981,143760,102732,8629,938,106510,81869,294713,397961
201502,2호선,뚝섬,109359,130612,132030,115687,81409,3766,1330,55324,68460,256537,311179
201502,2호선,문래,133641,158603,168331,147196,94246,3261,1430,75079,81406,325583,384808
201502,2호선,방배,100891,186647,196922,135613,104317,3177,2238,87033,87826,348002,387877
201502,2호선,봉천,43409,259239,183013,92849,171952,13862,1656,57034,167035,525105,395113
201502,2호선,사당,143046,389388,387334,237740,373821,9882,2934,269942,294071,840819,827385
201502,2호선,삼성,468037,433754,804576,637009,225454,5813,5293,418054,94589,917150,1372495
201502,2호선,상왕십리,49267,101186,78982,57809,58005,3700,1273,25788,53434,192502,182956
201502,2호선,서울대입구,107342,522254,439160,252784,361000,29030,2508,184122,375453,1059560,924463
201502,2호선,서초,169290,202505,261080,191289,81520,1453,3722,105325,47559,351000,481651
201502,2호선,선릉,386467,424272,544800,530590,168007,6006,5829,315434,98839,820042,1035935
201502,2호선,성수,279153,178557,204320,239321,92812,5630,2946,109944,76342,355336,562761
201502,2호선,시청,273542,174178,226649,266664,62328,1333,1480,151172,28358,342127,530029
201502,2호선,신답,2599,13601,10879,4475,12576,616,47,1741,10200,27492,23725
201502,2호선,신당,61766,152417,161527,93579,91207,4751,1251,54518,73385,273723,297929
201502,2호선,신대방,62464,293005,187316,106097,192759,17720,1965,60289,222066,592241,473811
201502,2호선,신도림,201150,603582,588689,381445,464612,35749,5052,314817,405343,1296566,1200234
201502,2호선,신림,117583,724547,515425,289323,583086,36924,4036,250250,598314,1576487,1235358
201502,2호선,신설동,21745,44982,52610,34965,13782,778,343,10529,8938,63344,83636
201502,2호선,신정네거리,18251,112493,74841,36954,90270,8114,965,19873,86550,238298,180607
201502,2호선,신천,52759,269891,227588,129120,217230,5910,930,121079,170623,552490,451900
201502,2호선,신촌,144243,465343,630187,333315,361080,10115,3623,397444,208332,989150,986385
201502,2호선,아현,28286,99157,75433,45356,53028,3308,868,21313,51126,173569,155713
201502,2호선,양천구청,15100,79806,55936,23667,56121,3864,981,10582,61008,156283,133025
201502,2호선,역삼,451377,322643,587201,492855,160856,4390,7204,288586,80574,665311,1126356
201502,2호선,영등포구청,126565,193352,202366,160169,112320,5389,2052,88105,93619,377662,424602
201502,2호선,왕십리,45378,179217,149073,107390,128133,6580,1107,113456,99849,379038,295407
201502,2호선,용답,4144,26442,18175,8033,19620,1930,134,4088,18437,53682,40890
201502,2호선,용두,7728,25828,27456,12865,14721,834,138,5584,10493,43173,45815
201502,2호선,을지로3가,197503,144437,207460,201554,49927,963,1392,114306,20517,274117,426872
201502,2호선,을지로4가,96005,127538,181425,133906,34348,740,729,47462,16063,184366,294222
201502,2호선,을지로입구,432392,350389,611654,515071,201561,3051,2622,440787,75323,818331,1121991
201502,2호선,이대,57552,231618,299614,150708,121826,4169,971,97481,92119,399077,450256
201502,2호선,잠실,262105,741088,783625,547369,457629,13361,5666,429291,361594,1521925,1412990
201502,2호선,잠실나루,65456,193925,156033,92962,106214,2855,1634,45715,100632,353238,323755
201502,2호선,종합운동장,51688,132074,117291,69899,81173,1608,872,35403,66145,232007,235996
201502,2호선,충정로,79320,103380,110962,87522,56933,3645,858,39953,51723,191601,242863
201502,2호선,한양대,48975,76486,133683,66431,32142,1102,449,41551,22153,136453,205260
201502,2호선,합정,139019,285322,330069,240448,229192,8826,3140,242638,150734,663454,622962
201502,2호선,홍대입구,156751,538979,902332,507434,632649,38993,3352,688975,370464,1460470,1432899
201503,2호선,강남,719009,919675,1380922,943763,753558,17968,15452,1043840,335361,2185923,2450744
201503,2호선,강변,161042,674199,549097,316882,442911,10767,4572,224991,358486,1244192,1073197
201503,2호선,건대입구,152315,455054,499941,291447,511312,23549,2103,405432,369946,1136117,1024305
201503,2호선,교대,307492,412288,627978,372457,263559,3890,6261,311449,154142,834778,1095873
201503,2호선,구로디지털단지,440622,643050,610433,526846,481953,45028,5963,320206,473817,1477660,1530835
201503,2호선,구의,83543,297474,225845,128542,217682,14477,1492,79923,207960,625554,518840
201503,2호선,낙성대,109251,363436,275164,176138,262008,13135,2454,121167,294152,797877,681021
201503,2호선,당산,153962,275280,249730,179548,203735,8149,3797,100676,194746,565905,602235
201503,2호선,대림,130320,389544,343394,192227,277627,39501,4443,107554,281923,811945,760080
201503,2호선,도림천,14316,12640,8786,7253,5953,379,334,3665,6462,23310,29898
201503,2호선,동대문역사문화공원,121624,194570,290505,179681,130754,11139,1189,139831,107505,377668,520823
201503,2호선,뚝섬,152228,163624,172200,156770,108933,4788,1673,76746,86545,336908,412646
201503,2호선,문래,173523,195743,206876,184739,122385,4345,1765,92106,103810,413832,485974
201503,2호선,방배,145775,252209,309116,199272,148757,4109,2832,146581,114504,507231,572227
201503,2호선,봉천,58047,307541,216231,111265,220383,18594,1858,68134,210383,659433,486519
201503,2호선,사당,212648,484092,489258,314850,483998,13210,3712,355345,380248,1093390,1085866
201503,2호선,삼성,611873,529695,983105,785290,270200,6879,6570,501745,117731,1121268,1719279
201503,2호선,상왕십리,68949,125322,103909,78153,74445,4964,1641,34040,68038,254271,242537
201503,2호선,서울대입구,170257,637529,567356,338872,463245,37721,3140,260195,476493,1372489,1217246
201503,2호선,서초,226312,261438,334879,241568,106872,1841,4653,139518,61573,463019,627417
201503,2호선,선릉,501156,524674,677041,664666,208816,7677,7347,400444,123050,1033963,1308594
201503,2호선,성수,370469,218873,254253,307544,118819,6716,3641,143919,95305,455441,723668
201503,2호선,시청,362309,207715,277782,341625,76616,1429,1924,188562,33861,417860,675876
201503,2호선,신답,3184,15771,13175,5427,16290,824,58,2077,13080,34967,29497
201503,2호선,신당,87642,182178,192200,115480,113679,6277,1763,71376,93427,348272,375032
201503,2호선,신대방,78976,346422,221602,128568,247801,25165,2332,70729,278574,741944,581484
201503,2호선,신도림,280806,731608,695258,463510,590205,49516,6703,377273,515359,1638251,1498126
201503,2호선,신림,160081,863939,592497,342434,735288,48117,5059,288122,752204,1968067,1509841
201503,2호선,신설동,29096,56246,64621,44637,18285,1005,401,14445,12110,82282,106228
201503,2호선,신정네거리,24006,131039,86915,43517,115876,11160,1592,22623,109454,302573,221967
201503,2호선,신천,73234,324265,267633,156500,268085,7559,996,146656,213643,700809,555506
201503,2호선,신촌,213611,537848,747642,424524,478475,15694,4427,558533,264448,1265267,1230128
201503,2호선,아현,53489,130461,94121,66720,64665,4578,1132,33462,60842,239395,209584
201503,2호선,양천구청,20784,97151,65627,28062,76152,4745,1109,13003,81582,206485,169102
201503,2호선,역삼,586496,397082,739852,622412,196705,5286,8591,361017,99403,829958,1434342
201503,2호선,영등포구청,166925,240041,252747,203741,145192,7140,2547,110656,120469,483368,542688
201503,2호선,왕십리,68695,223780,185295,152385,164672,9085,1384,175541,132200,520641,387574
201503,2호선,용답,6554,32700,27938,11313,25264,2342,175,5011,24334,70198,59001
201503,2호선,용두,10087,29764,30229,15085,18229,1030,153,6742,13496,52099,53965
201503,2호선,을지로3가,256643,181320,258068,256072,62142,1355,1711,146447,25756,348398,542178
201503,2호선,을지로4가,127412,146089,212590,168479,39954,956,832,62041,18100,219904,358934
201503,2호선,을지로입구,553874,409344,696611,619817,235531,3661,3433,516344,98358,963498,1352276
201503,2호선,이대,105108,293231,449955,232398,171102,5518,1114,164943,119715,551060,675892
201503,2호선,잠실,333012,868803,834705,619807,572309,17133,6946,461253,458612,1816441,1633275
201503,2호선,잠실나루,86750,238143,191073,113159,138096,3752,1870,56395,131569,458333,411262
201503,2호선,종합운동장,86857,198822,209878,101893,112031,2318,1146,66504,86559,357195,384440
201503,2호선,충정로,111661,125088,137878,113335,72518,4908,1065,53283,66221,243046,316825
201503,2호선,한양대,143666,157198,305260,150950,62741,1502,630,96965,31169,278200,480725
201503,2호선,합정,184347,342618,398636,295685,284930,10940,3896,293660,189384,820636,776263
201503,2호선,홍대입구,223903,620671,986139,580982,732816,42531,4771,792590,434226,1708073,1649039
201504,2호선,강남,695215,858637,1254291,886201,645527,16569,15543,956412,311094,2024738,2276143
201504,2호선,강변,167457,649239,536423,303903,430956,10606,4741,230996,354166,1221493,1062787
201504,2호선,건대입구,153878,447390,491991,283765,494385,24511,2204,396376,370473,1118555,1018546
201504,2호선,교대,308103,397107,602776,359578,246001,3872,6395,298825,148451,804229,1065725
201504,2호선,구로디지털단지,444059,624100,588368,517690,465450,46892,5718,310129,466788,1451821,1504933
201504,2호선,구의,84716,287767,219923,125470,208934,14632,1570,77846,204649,615037,510858
201504,2호선,낙성대,108839,354734,273105,169369,253033,13379,2483,120205,287067,788478,671494
201504,2호선,당산,160266,263990,254371,183138,198061,8001,3752,106969,185294,556993,603683
201504,2호선,대림,132986,382453,330773,184042,274781,42727,4754,107387,280404,808647,748917
201504,2호선,도림천,14135,12492,9821,7370,5945,427,314,3627,6204,22877,30474
201504,2호선,동대문역사문화공원,124203,194115,269854,166497,122893,11456,1210,133376,110383,371240,505650
201504,2호선,뚝섬,155435,165409,174661,156934,109159,5258,1767,79937,84543,342252,416406
201504,2호선,문래,172858,191414,203548,181136,117999,4414,1981,89999,102365,407695,480752
201504,2호선,방배,142515,240447,296398,190813,140224,4041,3076,139807,110215,487707,552204
201504,2호선,봉천,57162,300279,211814,106278,213168,18820,1977,66286,206032,651777,476985
201504,2호선,사당,218921,467345,463787,298792,458051,13838,3760,343370,370486,1065662,1056954
201504,2호선,삼성,583132,503074,940848,735266,242268,7021,6341,459857,109494,1048499,1639815
201504,2호선,상왕십리,67866,118526,96417,73628,72876,5105,1364,34984,66907,247331,232554
201504,2호선,서울대입구,163510,616922,547117,312808,441801,38746,3299,246314,463698,1341457,1177624
201504,2호선,서초,229077,250944,316885,239621,102148,1869,4990,135570,60114,450613,611066
201504,2호선,선릉,488723,501216,637791,641101,192930,7509,7467,381102,115369,988739,1249350
201504,2호선,성수,369367,213431,246679,303114,114896,7073,3695,139673,94452,446388,714193
201504,2호선,시청,361166,211076,280847,342732,83949,1360,2032,192506,36215,425090,680260
201504,2호선,신답,3303,15468,13651,5331,16382,868,85,2311,13342,35738,30381
201504,2호선,신당,87673,175705,183130,112426,111143,6726,1680,70723,90962,341854,363445
201504,2호선,신대방,80715,340862,220165,127110,244468,27098,2520,72536,277400,741110,580800
201504,2호선,신도림,282911,701587,654755,439019,561261,51864,6914,349700,501624,1578969,1446204
201504,2호선,신림,160208,833171,560898,321638,707955,48974,5424,273095,737773,1924953,1464303
201504,2호선,신설동,28560,51920,59652,41576,17780,1074,451,14255,11615,77704,100278
201504,2호선,신정네거리,25295,126493,85264,42700,111343,11777,2123,22226,105424,297791,218106
201504,2호선,신천,73600,306371,259017,145499,253432,7742,1072,148485,204111,679888,537800
201504,2호선,신촌,205234,511688,697896,385769,421760,12996,4532,480978,257166,1155895,1164828
201504,2호선,아현,52204,127205,93672,67098,63062,4771,1218,34473,58320,237881,205414
201504,2호선,양천구청,22068,96983,66074,26394,73274,4824,1072,12831,79342,206491,168556
201504,2호선,역삼,583369,378706,702313,603134,184773,5354,8951,338077,98686,787196,1393319
201504,2호선,영등포구청,169762,230305,244900,201589,138092,7257,2665,105114,115937,466748,533264
201504,2호선,왕십리,69169,218817,175041,143886,156295,9240,1446,159568,129066,499016,374722
201504,2호선,용답,6253,30872,26434,10576,24866,2371,154,5279,23866,69230,56707
201504,2호선,용두,10329,28194,28805,15065,17816,988,170,6810,13652,50649,52956
201504,2호선,을지로3가,254042,177699,247658,255213,61899,1353,1763,143756,26368,342499,529831
201504,2호선,을지로4가,129345,146545,206780,169201,39911,1059,882,60382,19109,219078,356116
201504,2호선,을지로입구,552702,404280,678051,612027,233718,3606,3236,509362,97715,951107,1331704
201504,2호선,이대,100482,282169,428937,212257,158212,6046,1222,160097,115898,535328,646539
201504,2호선,잠실,341243,870367,881937,647327,586608,16277,7049,505037,451749,1854530,1681978
201504,2호선,잠실나루,90288,233835,190456,111940,135336,4043,1947,56470,129567,455310,412258
201504,2호선,종합운동장,101955,171556,214434,124363,214916,2903,1258,175444,96034,437456,413681
201504,2호선,충정로,110092,121724,135110,110386,70918,4879,1120,51819,64747,238671,311069
201504,2호선,한양대,131595,149171,298518,140277,57768,1688,652,106211,31396,279506,462161
201504,2호선,합정,183718,315301,384063,271793,277885,10746,4029,275796,187657,768475,759467
201504,2호선,홍대입구,221670,600638,894503,522008,677216,40688,5018,719310,438970,1610314,1560161
201505,2호선,강남,611215,859564,1276370,838703,652690,19771,15175,923463,337518,1977786,2240278
201505,2호선,강변,184670,710634,594169,330684,440892,11565,5917,262199,364873,1283378,1149629
201505,2호선,건대입구,136800,476827,555515,312624,519056,33556,2512,431326,403518,1173473,1098345
201505,2호선,교대,274296,388191,569894,328210,228808,4016,6448,276852,147646,765031,998284
201505,2호선,구로디지털단지,376271,636264,567992,466111,440341,47881,6156,286617,462110,1396894,1412529
201505,2호선,구의,77210,290738,213464,120422,196270,15114,1600,77321,197866,591769,490140
201505,2호선,낙성대,96997,374641,281294,169690,242098,13401,2949,118001,283397,772104,664637
201505,2호선,당산,143585,260917,246814,170308,184785,8282,4259,103422,181265,527726,575923
201505,2호선,대림,118214,391272,336484,178496,270936,43150,5060,109910,279474,799806,739232
201505,2호선,도림천,11382,11391,9000,6539,5024,421,305,2984,5691,20488,26378
201505,2호선,동대문역사문화공원,109953,206301,300043,173496,138105,12682,1246,148146,119404,398408,530646
201505,2호선,뚝섬,132614,164325,171232,143810,103042,5509,1949,75003,83731,326298,389526
201505,2호선,문래,148876,191146,197222,160066,110751,4758,2044,85112,98900,389347,447042
201505,2호선,방배,124486,234318,279546,174361,130868,4151,3102,128354,108256,460981,515390
201505,2호선,봉천,53154,297886,205017,103553,199584,19215,2220,67272,198268,619828,458659
201505,2호선,사당,201585,469105,470408,290114,431910,14230,4191,330040,371258,1033553,1047442
201505,2호선,삼성,491535,497600,896178,650652,230275,7413,5828,422439,109596,999288,1503137
201505,2호선,상왕십리,63198,122982,95839,71714,71446,5227,1350,34428,68796,244023,229183
201505,2호선,서울대입구,151879,638039,564882,315662,420965,37834,3698,244458,461569,1310649,1182028
201505,2호선,서초,201861,244221,308761,216685,98194,1851,4547,130593,58781,427948,573950
201505,2호선,선릉,421319,483960,603555,563237,180117,8113,6976,350977,113396,933128,1145246
201505,2호선,성수,315777,211644,233357,264092,111013,7814,3531,124755,97238,421789,649903
201505,2호선,시청,305932,206059,276563,305961,76568,1481,2003,176058,36130,402254,620628
201505,2호선,신답,3226,15672,13583,5601,14980,1080,142,2493,12978,34383,29929
201505,2호선,신당,83206,180613,189267,111390,111833,6963,1842,70700,90387,337797,364702
201505,2호선,신대방,74698,354795,223855,124084,233393,27735,2685,74168,275568,730886,576806
201505,2호선,신도림,252286,729806,682270,425623,535811,52904,7555,346718,502980,1553276,1445091
201505,2호선,신림,149775,868948,595820,330024,673048,51232,6028,282219,728647,1891498,1480270
201505,2호선,신설동,24579,54577,60529,39441,16350,1087,435,13542,11458,78525,97001
201505,2호선,신정네거리,24285,131758,88218,43466,106347,11827,2295,23092,103331,290325,218129
201505,2호선,신천,66620,313586,266830,145864,245792,8481,1329,151849,203085,665148,537864
201505,2호선,신촌,189993,533808,737123,397297,442792,19215,4964,525505,277684,1217639,1209764
201505,2호선,아현,49252,130305,99487,67676,64582,4922,1660,34926,61152,234194,211551
201505,2호선,양천구청,20479,100103,67601,27342,68688,5079,1116,13242,76196,200761,165392
201505,2호선,역삼,486584,355811,636630,509789,166040,5842,7864,294247,95265,715674,1226343
201505,2호선,영등포구청,148308,228980,233732,178463,128084,7344,2901,98710,112893,444329,497834
201505,2호선,왕십리,60165,229440,182178,140978,152520,10505,1704,154379,136095,494556,380142
201505,2호선,용답,6125,31768,24920,10810,23868,2484,178,5618,23926,67262,55149
201505,2호선,용두,9299,28254,28115,14494,17021,1071,142,6711,13309,49131,50865
201505,2호선,을지로3가,216678,175045,234445,222667,59600,1289,1677,132582,28500,327599,481300
201505,2호선,을지로4가,114730,148364,201707,152298,40293,1080,909,55327,19042,216051,336388
201505,2호선,을지로입구,473200,404104,682901,572862,225971,3562,3597,485734,105206,924955,1264904
201505,2호선,이대,92275,293505,444550,216770,158992,6438,1484,159928,118778,538081,657087
201505,2호선,잠실,320939,893886,916653,627322,546061,17561,7333,514111,443319,1835187,1688244
201505,2호선,잠실나루,79499,232776,187563,106983,129088,4189,1986,58273,126199,435745,395247
201505,2호선,종합운동장,101871,178951,269738,137558,251415,3504,1475,246141,93165,503495,466249
201505,2호선,충정로,95492,119804,125711,98704,67269,4971,1240,47596,64262,226729,286705
201505,2호선,한양대,111308,141313,273143,130079,65770,2742,704,105264,42225,270038,427380
201505,2호선,합정,164135,321449,418294,265168,277862,12478,4383,291801,189518,772872,776330
201505,2호선,홍대입구,197482,648417,1024612,561672,738763,62460,5312,809242,493928,1754619,1721334
201506,2호선,강남,673735,748102,1157615,838358,583306,16467,15087,870831,279088,1809354,2125525
201506,2호선,강변,149357,515715,436746,250515,364667,11326,4643,186110,302379,1019119,893125
201506,2호선,건대입구,136932,373290,423988,248763,427309,24992,2275,330221,326171,961765,889366
201506,2호선,교대,289289,342859,531952,336379,209730,3804,6404,259224,123611,699646,951256
201506,2호선,구로디지털단지,428975,536076,526914,485617,429130,46619,6534,288312,418722,1315045,1381145
201506,2호선,구의,82555,251886,193108,117616,194365,15352,1625,72944,185450,560745,462738
201506,2호선,낙성대,98274,309546,233930,152984,235452,13487,2897,105919,259824,715088,594925
201506,2호선,당산,157008,211391,206543,163356,177723,8319,4168,99265,163996,481177,531715
201506,2호선,대림,126852,313500,267636,166934,245562,43716,4730,95590,250608,709439,649826
201506,2호선,도림천,13002,10367,7488,6599,5091,460,318,3248,5329,19974,26137
201506,2호선,동대문역사문화공원,114294,149191,217302,142039,100823,11812,1177,110291,80886,299572,413659
201506,2호선,뚝섬,148203,136220,146533,145227,93872,5530,2074,70745,74332,295534,371142
201506,2호선,문래,170372,159630,173173,171276,107650,4508,2206,84426,89187,362040,434938
201506,2호선,방배,135143,199444,235121,167469,120796,4098,3018,113290,97268,410519,470550
201506,2호선,봉천,55034,253888,181800,96946,193179,19359,2148,60885,182711,580533,421693
201506,2호선,사당,188282,392653,382277,264969,405985,14566,3823,292702,325334,924654,899716
201506,2호선,삼성,552880,389069,722565,622129,196654,7271,6312,391961,93672,857902,1375429
201506,2호선,상왕십리,65891,105905,85044,70044,69255,5510,1446,30484,62748,228910,215129
201506,2호선,서울대입구,144972,533003,463498,271960,409988,38479,3643,212116,417736,1199085,1029849
201506,2호선,서초,222492,210976,283218,225095,90567,1898,4829,128559,52050,391813,562589
201506,2호선,선릉,490027,455587,598169,629063,175229,7931,7747,369363,100278,920489,1196221
201506,2호선,성수,363563,190552,225539,299409,105992,7801,3951,127415,84840,404573,677893
201506,2호선,시청,357745,171716,237357,319805,63609,1426,1811,164587,27044,356070,623957
201506,2호선,신답,3364,13282,11632,4962,15086,1160,149,2253,12159,33219,27304
201506,2호선,신당,84367,149567,160083,105669,101481,7209,1835,62847,77753,301167,324038
201506,2호선,신대방,77083,286690,184741,114946,223823,27319,2686,66470,250278,665893,514788
201506,2호선,신도림,241377,565938,545716,373555,488313,51095,6826,304748,432666,1339947,1226585
201506,2호선,신림,150584,724292,492871,291257,654713,50187,5933,254157,668078,1757526,1317466
201506,2호선,신설동,25555,43707,52285,35118,15062,1021,417,11836,8963,66016,87220
201506,2호선,신정네거리,25196,105949,72680,38423,100924,12025,2334,20881,93197,263126,193407
201506,2호선,신천,67683,252058,220148,126786,226581,8327,1088,132326,177174,588796,466093
201506,2호선,신촌,181100,415645,582325,320445,352141,12734,4387,401650,209065,965816,976877
201506,2호선,아현,57693,110991,85794,60773,61661,5059,1887,30043,56663,213184,202037
201506,2호선,양천구청,19673,77003,53707,24833,64882,5019,1108,11999,67724,175886,142212
201506,2호선,역삼,569144,327021,639739,578337,154516,5367,8717,303314,82210,694387,1299810
201506,2호선,영등포구청,167903,196593,210808,191339,126184,7370,2655,96057,102986,415673,484352
201506,2호선,왕십리,60655,186478,149337,124788,137504,9602,1465,134419,111969,433902,323426
201506,2호선,용답,5890,26348,21664,9228,22989,2614,216,5197,21244,62659,49014
201506,2호선,용두,9695,24166,24513,12943,16253,1159,128,6017,11923,45523,46259
201506,2호선,을지로3가,249411,144972,212251,237939,52169,1231,1618,129122,19655,292593,482935
201506,2호선,을지로4가,125245,122608,180945,155758,33673,1011,960,53068,12871,186725,320021
201506,2호선,을지로입구,542744,310968,561570,542391,172259,3622,3243,423365,71421,766629,1178978
201506,2호선,이대,89801,219844,308976,153661,123991,6225,1368,122333,92338,424811,492483
201506,2호선,잠실,305277,688360,684419,516897,494591,15594,6945,413342,390201,1544302,1386842
201506,2호선,잠실나루,78940,172271,132317,91521,115639,3906,1987,47223,111554,372055,324798
201506,2호선,종합운동장,74956,128769,153332,83368,183302,3395,1281,148735,82799,357924,312368
201506,2호선,충정로,108533,106515,119332,103940,63232,4961,1213,46470,56476,214284,285554
201506,2호선,한양대,107085,126610,232610,107420,44633,1907,593,81031,26775,229994,367063
201506,2호선,합정,174806,261661,340477,246766,257804,11450,4728,257619,165151,684181,685162
201506,2호선,홍대입구,201747,489827,774901,444679,592449,41936,5192,635874,363065,1396274,1344905
201507,2호선,강남,742368,976682,1491963,983496,716502,18390,15846,1035117,321415,2217687,2571592
201507,2호선,강변,162200,632097,534011,281321,420633,11550,4988,216762,340911,1180781,1042110
201507,2호선,건대입구,133350,409954,475951,272882,473217,25610,2120,362088,352437,1036445,963858
201507,2호선,교대,292788,378882,584956,359824,235199,3902,6374,281962,135092,763784,1019210
201507,2호선,구로디지털단지,439714,583597,573665,522367,445653,46411,6507,302074,444540,1381446,1464426
201507,2호선,구의,85446,276729,215355,128032,204775,15596,1636,77932,194418,595566,496855
201507,2호선,낙성대,99127,344112,252495,167840,251798,13640,2590,110402,279836,763195,634048
201507,2호선,당산,157197,217445,213913,167568,183710,8769,4486,105395,168270,493586,543866
