사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
202303,분당선,수원시청,83187,79866,130620,147850,100228,133514,6503,1954,68808,70785,289118,300455
202303,분당선,신갈,55480,11304,59290,39206,15493,49879,3064,222,5960,35305,123794,86037
202303,분당선,압구정로데오,19891,123017,156346,363092,240624,124407,2816,1001,150669,37008,329722,524118
202303,분당선,야탑,150536,167582,295025,302168,209230,204843,7880,3446,92096,120223,545537,593419
202303,분당선,영통,52649,45010,97083,107860,71086,80306,2969,1615,54610,47923,207311,202408
202303,분당선,오리,84194,61258,133112,96130,80520,69382,5001,571,30522,49046,252829,207005
202303,분당선,이매,41547,34915,77241,57044,37830,45072,2583,948,17494,31611,138865,124518
202303,분당선,정자,82834,145835,169203,190911,169197,139833,4063,1365,106378,85252,362478,423363
202303,분당선,죽전,109370,62836,162352,177973,97290,135611,7108,976,55526,99730,334356,341515
202303,분당선,청명,51131,19734,46847,33845,23450,43419,2594,934,8879,30127,109451,84640
202303,분당선,태평,133608,33140,173661,122814,54288,126471,15490,1752,23893,93056,346652,250762
202303,분당선,한티,66267,93448,154308,209065,126951,118171,2429,1431,103168,54170,326172,358114
202302,분당선,가천대,47652,24472,75617,64009,35275,55435,4421,644,15797,50825,143487,139950
202302,분당선,강남구청,18220,71951,77260,135065,102980,49136,1238,541,41100,22434,137818,229991
202302,분당선,개포동,20444,19138,46208,45330,23601,26739,956,709,14436,17863,82044,83040
202302,분당선,구룡,8901,16872,26554,15529,13696,10237,481,916,2741,7088,38677,40405
202302,분당선,구성,46131,13489,57083,34258,17928,51594,2482,406,6522,35759,112218,83912
202302,분당선,기흥,82324,32921,94580,66649,52711,83808,5430,828,25328,57989,207662,158387
202302,분당선,대모산입구,37740,17512,55025,37637,23582,34120,1837,699,7364,25565,101966,81413
202302,분당선,도곡,24992,41489,76918,71990,54680,37902,1336,1079,20452,23829,123698,138387
202302,분당선,망포,114989,71100,121701,93264,100753,119904,4897,2408,45543,85623,287130,252395
202302,분당선,매교,40773,12309,40829,33060,17942,39486,4124,599,7411,24625,93137,70593
202302,분당선,매탄권선,46316,14867,50808,32876,22132,45968,3484,569,9764,32384,110372,80696
202302,분당선,모란,131379,62017,235339,216084,100102,152433,14229,2633,49560,104560,430507,385294
202302,분당선,미금,63036,68763,169688,171716,92064,103020,3560,638,51264,67737,287548,308854
202302,분당선,보정,20354,8032,30482,18086,9733,18579,1058,99,4032,14346,55926,40563
202302,분당선,복정,1,0,7,0,6,0,0,0,6,0,14,0
202302,분당선,상갈,45802,17337,58180,38490,26326,44033,2808,448,9239,35330,116029,91605
202302,분당선,서울숲,36819,70610,95746,148009,119738,64292,2448,577,48321,27888,183334,247084
202302,분당선,서현,81897,117441,229920,301424,199453,158154,4818,2978,131136,79691,447771,501534
202302,분당선,선릉,13593,182999,81176,234307,161589,60492,1126,1247,63609,22219,159504,440772
202302,분당선,선정릉,12262,66236,57988,99406,90896,24360,931,1096,28318,12623,99499,179361
202302,분당선,수내,45704,92096,126042,156594,128814,71205,2449,1851,62186,41948,236381,292489
202302,분당선,수서,64402,84173,154903,140373,94724,102161,3082,4197,54392,58257,276779,287000
202302,분당선,수원,51479,22821,69143,73745,48776,61582,5108,718,42291,27113,168021,124397
202302,분당선,수원시청,66515,66813,117701,136549,89998,114971,5604,1717,63490,63924,253310,269003
202302,분당선,신갈,43458,9231,54592,34697,14148,41867,2695,194,5420,31378,106165,75500
202302,분당선,압구정로데오,16498,109238,141331,335708,224120,114611,2637,840,142693,33201,303159,478987
202302,분당선,야탑,124294,142394,263336,267451,186504,179000,6976,3015,83088,106860,477694,519720
202302,분당선,영통,39917,32262,80662,86075,58337,64748,2493,1522,43749,40494,166821,160353
202302,분당선,오리,70672,53962,120057,83774,70412,59177,4391,582,26302,43883,221422,182201
202302,분당선,이매,32483,24524,65155,53232,31918,38040,2272,860,15178,27932,115088,106548
202302,분당선,정자,67542,130304,155023,175893,157160,124306,3495,1221,98399,77261,324459,384679
202302,분당선,죽전,87255,41406,126150,133750,75172,112108,6063,776,42957,84460,262425,260392
202302,분당선,청명,39392,14117,40805,29260,20675,35380,2209,809,7342,26347,89748,70533
202302,분당선,태평,113745,29074,154546,106743,48119,110539,13937,1382,20654,81357,302882,218556
202302,분당선,한티,51261,81016,142675,202234,125115,98948,2067,1293,92252,46006,288255,330549
202301,분당선,가천대,46854,24434,77002,60165,32332,54977,4301,599,12665,50312,140822,135510
202301,분당선,강남구청,17738,70683,72577,128116,101067,48307,1206,493,39718,22097,131239,221389
202301,분당선,개포동,20167,19393,43275,40985,24141,25849,882,683,14072,17235,78396,78296
202301,분당선,구룡,8657,17090,26332,14431,12743,9908,458,847,2653,6823,38100,39191
202301,분당선,구성,45286,13934,55049,34260,18068,49931,2467,374,6822,34789,109624,83357
