사용월,호선명,지하철역,승차총승객수,하차총승객수
202006,분당선,복정,9,0
202006,분당선,상갈,113961,106991
202006,분당선,서울숲,196083,197831
202006,분당선,서현,523988,537246
202006,분당선,선릉,292612,461335
202006,분당선,선정릉,175742,189418
202006,분당선,수내,272273,275344
202006,분당선,수서,293858,302036
202006,분당선,수원,162887,113083
202006,분당선,수원시청,226830,252578
202006,분당선,신갈,96701,94368
202006,분당선,압구정로데오,353444,404374
202006,분당선,야탑,542960,571137
202006,분당선,영통,168089,174796
202006,분당선,오리,250547,213281
202006,분당선,이매,121136,111292
202006,분당선,정자,357017,384684
202006,분당선,죽전,284226,309857
202006,분당선,청명,88346,83800
202006,분당선,태평,287935,277799
202006,분당선,한티,283281,303520
202007,분당선,가천대,166354,185972
202007,분당선,강남구청,221450,255313
202007,분당선,개포동,83884,87065
202007,분당선,구룡,38329,36977
202007,분당선,구성,113412,115186
202007,분당선,기흥,218514,204257
202007,분당선,대모산입구,80847,73496
202007,분당선,도곡,153833,155641
202007,분당선,망포,306041,287383
202007,분당선,매교,56694,56091
202007,분당선,매탄권선,101180,95673
202007,분당선,모란,461957,467020
202007,분당선,미금,364577,388426
202007,분당선,보정,58990,48891
202007,분당선,복정,10,0
202007,분당선,상갈,123426,115607
202007,분당선,서울숲,215541,216893
202007,분당선,서현,576897,592503
202007,분당선,선릉,313391,494327
202007,분당선,선정릉,187619,203550
202007,분당선,수내,294999,296857
202007,분당선,수서,319445,330090
202007,분당선,수원,176210,124751
202007,분당선,수원시청,249292,282195
202007,분당선,신갈,107127,103732
202007,분당선,압구정로데오,391008,454877
202007,분당선,야탑,588438,617554
202007,분당선,영통,184865,190818
202007,분당선,오리,270928,230199
202007,분당선,이매,129784,119832
202007,분당선,정자,384930,414154
202007,분당선,죽전,302882,332253
202007,분당선,청명,96604,90415
202007,분당선,태평,306562,294408
202007,분당선,한티,312645,332867
202008,분당선,가천대,112552,131358
202008,분당선,강남구청,176802,203003
202008,분당선,개포동,64636,68068
202008,분당선,구룡,30336,29469
202008,분당선,구성,86642,89473
202008,분당선,기흥,169025,161087
202008,분당선,대모산입구,64011,58393
202008,분당선,도곡,120990,121850
202008,분당선,망포,239358,227591
202008,분당선,매교,43376,43029
202008,분당선,매탄권선,79827,75569
202008,분당선,모란,375275,379202
202008,분당선,미금,286381,305318
202008,분당선,보정,43450,36063
202008,분당선,복정,11,0
202008,분당선,상갈,95668,90035
202008,분당선,서울숲,169362,169528
202008,분당선,서현,458351,467474
202008,분당선,선릉,251500,387604
202008,분당선,선정릉,151880,163042
202008,분당선,수내,235073,235948
202008,분당선,수서,255049,261799
202008,분당선,수원,140952,100908
202008,분당선,수원시청,202380,224995
202008,분당선,신갈,82922,80805
202008,분당선,압구정로데오,318477,366195
202008,분당선,야탑,466073,489888
202008,분당선,영통,146362,151305
202008,분당선,오리,215422,182904
202008,분당선,이매,99818,92324
202008,분당선,정자,302430,322702
202008,분당선,죽전,236018,259350
202008,분당선,청명,75324,71166
202008,분당선,태평,255683,245843
202008,분당선,한티,261285,279629
202009,분당선,가천대,125711,142191
202009,분당선,강남구청,170589,197048
202009,분당선,개포동,60807,63600
202009,분당선,구룡,30833,30101
202009,분당선,구성,87557,90567
202009,분당선,기흥,167045,159532
202009,분당선,대모산입구,64685,59833
202009,분당선,도곡,119732,120886
202009,분당선,망포,241546,228027
202009,분당선,매교,47570,48467
202009,분당선,매탄권선,81921,77557
202009,분당선,모란,384562,387742
202009,분당선,미금,277333,296966
202009,분당선,보정,43195,36762
202009,분당선,복정,4,0
202009,분당선,상갈,94766,90055
202009,분당선,서울숲,169664,170665
202009,분당선,서현,427979,436613
202009,분당선,선릉,247194,370957
202009,분당선,선정릉,149991,159915
202009,분당선,수내,230616,232144
202009,분당선,수서,235617,249529
202009,분당선,수원,142829,109300
202009,분당선,수원시청,203439,222503
202009,분당선,신갈,79116,78053
202009,분당선,압구정로데오,305273,343343
202009,분당선,야탑,456272,480283
202009,분당선,영통,138857,142931
202009,분당선,오리,215753,183160
202009,분당선,이매,97488,90716
202009,분당선,정자,284139,298575
