사용월,호선명,지하철역,승차총승객수,하차총승객수
202005,경부선,천안,97024,99897
202005,경부선,평택,217342,214336
202005,경부선,화서,145117,140322
202006,경부선,가산디지털단지,402854,462451
202006,경부선,관악,157506,145425
202006,경부선,광명,64230,54054
202006,경부선,구로,388899,394672
202006,경부선,군포,158853,157519
202006,경부선,금정,555153,567360
202006,경부선,금천구청,249707,246971
202006,경부선,남영,225094,236593
202006,경부선,노량진,189691,186066
202006,경부선,당정,135012,128769
202006,경부선,대방,290157,294393
202006,경부선,독산,360642,379500
202006,경부선,두정,98468,99065
202006,경부선,명학,199956,198220
202006,경부선,병점,286576,283382
202006,경부선,서동탄,34698,29094
202006,경부선,서울역,99166,27438
202006,경부선,서정리,137323,130670
202006,경부선,석수,222958,195350
202006,경부선,성균관대,295860,290427
202006,경부선,성환,72975,72371
202006,경부선,세류,65226,60191
202006,경부선,세마,53610,49064
202006,경부선,송탄,86813,80592
202006,경부선,수원,725355,774558
202006,경부선,신길,206552,173178
202006,경부선,신도림,89185,89267
202006,경부선,안양,485330,483529
202006,경부선,영등포,793891,831899
202006,경부선,오산,191506,188983
202006,경부선,오산대,66548,61757
202006,경부선,용산,657482,674028
202006,경부선,의왕,192914,191363
202006,경부선,지제,50596,46933
202006,경부선,직산,15439,15597
202006,경부선,진위,32619,28520
202006,경부선,천안,103173,106008
202006,경부선,평택,235537,231085
202006,경부선,화서,160135,155446
202007,경부선,가산디지털단지,416063,480706
202007,경부선,관악,167684,154492
202007,경부선,광명,70895,60676
202007,경부선,구로,415514,422733
202007,경부선,군포,167585,165112
202007,경부선,금정,586647,597476
202007,경부선,금천구청,264648,258863
202007,경부선,남영,229529,239378
202007,경부선,노량진,205120,198708
202007,경부선,당정,142981,135641
202007,경부선,대방,308462,312513
202007,경부선,독산,382211,402175
202007,경부선,두정,101323,101515
202007,경부선,명학,208417,204667
202007,경부선,병점,306276,301558
202007,경부선,서동탄,37203,31411
202007,경부선,서울역,116200,32766
202007,경부선,서정리,135113,129962
202007,경부선,석수,236956,206917
202007,경부선,성균관대,322550,315431
202007,경부선,성환,73939,72142
202007,경부선,세류,69095,63889
202007,경부선,세마,57238,52736
202007,경부선,송탄,92236,85933
202007,경부선,수원,780541,835166
202007,경부선,신길,217656,182025
202007,경부선,신도림,94557,96230
202007,경부선,안양,502418,501643
202007,경부선,영등포,867344,912452
202007,경부선,오산,200027,197133
202007,경부선,오산대,65725,59776
202007,경부선,용산,734794,756956
202007,경부선,의왕,204781,202555
202007,경부선,지제,54448,50526
202007,경부선,직산,16264,16379
202007,경부선,진위,34670,30906
202007,경부선,천안,107319,110648
202007,경부선,평택,251504,245594
202007,경부선,화서,167231,162602
202008,경부선,가산디지털단지,329177,383062
202008,경부선,관악,132911,123435
202008,경부선,광명,58582,49864
202008,경부선,구로,339908,345931
202008,경부선,군포,138347,136731
202008,경부선,금정,471963,483124
202008,경부선,금천구청,211471,209388
202008,경부선,남영,178759,186707
202008,경부선,노량진,153344,150850
202008,경부선,당정,112682,107645
202008,경부선,대방,248439,250901
202008,경부선,독산,307973,326395
202008,경부선,두정,82793,84953
202008,경부선,명학,167075,165028
202008,경부선,병점,240045,236545
202008,경부선,서동탄,29259,24222
202008,경부선,서울역,101879,28097
202008,경부선,서정리,100930,100238
202008,경부선,석수,187410,163758
202008,경부선,성균관대,249298,246385
202008,경부선,성환,58924,58675
202008,경부선,세류,55663,51946
202008,경부선,세마,45794,41745
202008,경부선,송탄,73612,69351
202008,경부선,수원,632008,673428
202008,경부선,신길,178471,148122
202008,경부선,신도림,75378,76790
202008,경부선,안양,397506,396758
202008,경부선,영등포,724294,752407
202008,경부선,오산,163251,162965
202008,경부선,오산대,52734,48571
202008,경부선,용산,620290,634379
202008,경부선,의왕,159637,158448
202008,경부선,지제,45168,41236
202008,경부선,직산,12924,12790
202008,경부선,진위,27858,24938
202008,경부선,천안,90126,92654
202008,경부선,평택,204521,200749
202008,경부선,화서,132106,127815
202009,경부선,가산디지털단지,337018,393991
202009,경부선,관악,137131,126855
202009,경부선,광명,54428,49094
202009,경부선,구로,371803,378132
202009,경부선,군포,149164,148479
202009,경부선,금정,481958,495124
202009,경부선,금천구청,219178,217016
202009,경부선,남영,181971,190037
202009,경부선,노량진,148507,152010
202009,경부선,당정,115881,111043
202009,경부선,대방,243232,246201
202009,경부선,독산,323150,342347
202009,경부선,두정,92229,92793
202009,경부선,명학,175327,172917
202009,경부선,병점,242065,238038
202009,경부선,서동탄,29861,24971
202009,경부선,서울역,72943,22972
202009,경부선,서정리,103031,98337
202009,경부선,석수,194820,170121
202009,경부선,성균관대,257760,252248
202009,경부선,성환,71947,70664
202009,경부선,세류,55947,53013
202009,경부선,세마,46094,42253
202009,경부선,송탄,75905,70445
202009,경부선,수원,599278,645697
202009,경부선,신길,179799,149368
202009,경부선,신도림,78297,78015
202009,경부선,안양,401963,405762
202009,경부선,영등포,680853,707650
202009,경부선,오산,169327,168036
202009,경부선,오산대,56130,52368
202009,경부선,용산,550555,576177
202009,경부선,의왕,165255,163888
202009,경부선,지제,46185,42940
202009,경부선,직산,13119,13353
202009,경부선,진위,30267,26821
202009,경부선,천안,89543,93007
202009,경부선,평택,203291,199991
202009,경부선,화서,136060,131614
202010,경부선,가산디지털단지,361518,425668
202010,경부선,관악,151540,137595
202010,경부선,광명,62634,53627
202010,경부선,구로,394822,406235
202010,경부선,군포,157241,154915
202010,경부선,금정,527834,537488
202010,경부선,금천구청,243235,239450
202010,경부선,남영,201873,211504
202010,경부선,노량진,188483,192090
202010,경부선,당정,130335,123318
202010,경부선,대방,270894,275833
202010,경부선,독산,337878,356054
202010,경부선,두정,106939,106988
202010,경부선,명학,185563,183360
202010,경부선,병점,280898,278752
202010,경부선,서동탄,33880,28482
202010,경부선,서울역,100336,27134
202010,경부선,서정리,129439,123490
202010,경부선,석수,213017,186535
202010,경부선,성균관대,304400,299938
202010,경부선,성환,80804,79162
202010,경부선,세류,63945,59722
202010,경부선,세마,52856,48035
202010,경부선,송탄,88429,82483
202010,경부선,수원,727624,772079
202010,경부선,신길,197425,165507
202010,경부선,신도림,87186,88575
202010,경부선,안양,496783,498027
202010,경부선,영등포,774015,812914
202010,경부선,오산,197331,193315
202010,경부선,오산대,69324,65225
202010,경부선,용산,643897,656113
202010,경부선,의왕,185348,182818
202010,경부선,지제,52913,49267
202010,경부선,직산,14714,14607
202010,경부선,진위,32835,28357
202010,경부선,천안,108292,109494
202010,경부선,평택,244674,240353
202010,경부선,화서,151971,146797
202011,경부선,가산디지털단지,382449,448599
202011,경부선,관악,154338,141502
202011,경부선,광명,64431,54648
202011,경부선,구로,403185,414949
202011,경부선,군포,159055,159230
202011,경부선,금정,543110,555777
202011,경부선,금천구청,248736,245793
202011,경부선,남영,208735,220003
202011,경부선,노량진,188274,196227
202011,경부선,당정,134116,126679
202011,경부선,대방,284153,291757
202011,경부선,독산,353258,373312
202011,경부선,두정,107850,107305
202011,경부선,명학,194015,192897
202011,경부선,병점,282166,278978
202011,경부선,서동탄,32975,28036
202011,경부선,서울역,104757,30005
202011,경부선,서정리,135110,127944
202011,경부선,석수,217207,190588
202011,경부선,성균관대,315343,310116
202011,경부선,성환,78061,77179
202011,경부선,세류,62813,58175
202011,경부선,세마,52405,47563
202011,경부선,송탄,86448,81361
202011,경부선,수원,696986,743681
202011,경부선,신길,203427,171074
202011,경부선,신도림,88377,89903
202011,경부선,안양,500875,503615
202011,경부선,영등포,769350,806933
202011,경부선,오산,193862,190552
202011,경부선,오산대,66102,61166
202011,경부선,용산,650647,667348
202011,경부선,의왕,192290,189709
202011,경부선,지제,54556,51483
202011,경부선,직산,14115,14409
202011,경부선,진위,33229,28928
202011,경부선,천안,98173,99851
202011,경부선,평택,232147,230680
202011,경부선,화서,151742,147206
202012,경부선,가산디지털단지,332562,394442
202012,경부선,관악,134806,124825
202012,경부선,광명,53440,48573
202012,경부선,구로,361916,366290
202012,경부선,군포,151534,153121
202012,경부선,금정,485198,498917
202012,경부선,금천구청,218360,218545
202012,경부선,남영,174667,182568
202012,경부선,노량진,147328,156185
202012,경부선,당정,114005,108817
202012,경부선,대방,238682,246413
202012,경부선,독산,328160,348779
202012,경부선,두정,91246,90614
202012,경부선,명학,176673,175437
202012,경부선,병점,237397,233842
202012,경부선,서동탄,27603,22937
202012,경부선,서울역,73530,25700
202012,경부선,서정리,114241,106127
202012,경부선,석수,192149,168429
202012,경부선,성균관대,254752,251977
202012,경부선,성환,64359,63361
202012,경부선,세류,54947,51628
202012,경부선,세마,45810,41844
202012,경부선,송탄,75129,71674
202012,경부선,수원,565276,603073
