사용일자,노선명,역명,승차총승객수,하차총승객수,총 승차인원,총 하차인원
20220101,7호선,가산디지털단지,9016,7932,9016,7932
20220101,7호선,강남구청,3317,3470,3317,3470
20220101,7호선,건대입구,6113,6462,6113,6462
20220101,7호선,고속터미널,6805,4829,6805,4829
20220101,7호선,공릉(서울과학기술대),4812,4860,4812,4860
20220101,7호선,광명사거리,9727,9687,9727,9687
20220101,7호선,군자(능동),5938,4709,5938,4709
20220101,7호선,굴포천,2,0,2,0
20220101,7호선,남구로,5309,5399,5309,5399
20220101,7호선,남성,4096,3940,4096,3940
20220101,7호선,내방,3514,3427,3514,3427
20220101,7호선,노원,7963,8076,7963,8076
20220101,7호선,논현,4681,4739,4681,4739
20220101,7호선,대림(구로구청),5540,5581,5540,5581
20220101,7호선,도봉산,3393,5082,3393,5082
20220101,7호선,뚝섬유원지,3864,3658,3864,3658
20220101,7호선,마들,5163,5126,5163,5126
20220101,7호선,먹골,4191,4164,4191,4164
20220101,7호선,면목,6160,6241,6160,6241
20220101,7호선,반포,2099,2027,2099,2027
20220101,7호선,보라매,3071,2998,3071,2998
20220101,7호선,부천시청,1,0,1,0
20220101,7호선,부평구청,1,0,1,0
20220101,7호선,사가정,6932,6677,6932,6677
20220101,7호선,상도,3968,3758,3968,3758
20220101,7호선,상봉(시외버스터미널),7178,6724,7178,6724
20220101,7호선,수락산,5660,5453,5660,5453
20220101,7호선,숭실대입구(살피재),3870,4157,3870,4157
20220101,7호선,신대방삼거리,6131,5963,6131,5963
20220101,7호선,신중동,3,0,3,0
20220101,7호선,신풍,4307,4136,4307,4136
20220101,7호선,어린이대공원(세종대),4664,4507,4664,4507
20220101,7호선,온수(성공회대입구),2839,3001,2839,3001
20220101,7호선,용마산(용마폭포공원),2554,2749,2554,2749
20220101,7호선,이수,5921,5493,5921,5493
20220101,7호선,장승배기,3472,3561,3472,3561
20220101,7호선,장암,726,529,726,529
20220101,7호선,중계,5003,4677,5003,4677
20220101,7호선,중곡,3969,3847,3969,3847
20220101,7호선,중화,4220,4206,4220,4206
20220101,7호선,천왕,3682,3662,3682,3662
20220101,7호선,철산,7963,8160,7963,8160
20220101,7호선,청담,4282,4279,4282,4279
20220101,7호선,태릉입구,3370,3161,3370,3161
20220101,7호선,하계,6656,6447,6656,6447
20220101,7호선,학동,3245,3172,3245,3172
20220102,7호선,가산디지털단지,8629,8532,8629,8532
20220102,7호선,강남구청,3931,4294,3931,4294
20220102,7호선,건대입구,7000,7162,7000,7162
20220102,7호선,고속터미널,12940,6335,12940,6335
20220102,7호선,공릉(서울과학기술대),5330,5721,5330,5721
20220102,7호선,광명사거리,10840,10749,10840,10749
20220102,7호선,군자(능동),6208,5331,6208,5331
20220102,7호선,굴포천,1,0,1,0
20220102,7호선,까치울,1,0,1,0
20220102,7호선,남구로,5838,5661,5838,5661
20220102,7호선,남성,4508,4810,4508,4810
20220102,7호선,내방,4272,4591,4272,4591
20220102,7호선,노원,10362,10194,10362,10194
20220102,7호선,논현,4758,5343,4758,5343
20220102,7호선,대림(구로구청),5775,5368,5775,5368
20220102,7호선,도봉산,4281,5950,4281,5950
20220102,7호선,뚝섬유원지,3615,3566,3615,3566
20220102,7호선,마들,4913,4847,4913,4847
20220102,7호선,먹골,4637,4420,4637,4420
20220102,7호선,면목,6861,6848,6861,6848
20220102,7호선,반포,2481,2420,2481,2420
20220102,7호선,보라매,3405,3602,3405,3602
20220102,7호선,부천시청,1,0,1,0
20220102,7호선,사가정,7612,7553,7612,7553
20220102,7호선,상도,4128,4563,4128,4563
20220102,7호선,상봉(시외버스터미널),8021,7896,8021,7896
20220102,7호선,수락산,6744,6582,6744,6582
20220102,7호선,숭실대입구(살피재),4473,5149,4473,5149
20220102,7호선,신대방삼거리,6506,6960,6506,6960
20220102,7호선,신풍,5060,4829,5060,4829
20220102,7호선,어린이대공원(세종대),5046,5635,5046,5635
20220102,7호선,온수(성공회대입구),3305,3365,3305,3365
20220102,7호선,용마산(용마폭포공원),2638,3061,2638,3061
20220102,7호선,이수,7063,6924,7063,6924
20220102,7호선,장승배기,3975,4120,3975,4120
20220102,7호선,장암,931,556,931,556
20220102,7호선,중계,5599,5357,5599,5357
20220102,7호선,중곡,4591,4530,4591,4530
20220102,7호선,중화,4689,4718,4689,4718
20220102,7호선,천왕,4108,4039,4108,4039
20220102,7호선,철산,8706,8737,8706,8737
20220102,7호선,청담,4852,5229,4852,5229
20220102,7호선,태릉입구,3813,3629,3813,3629
20220102,7호선,하계,7642,7262,7642,7262
20220102,7호선,학동,4269,4686,4269,4686
20220103,7호선,가산디지털단지,47004,46739,47004,46739
20220103,7호선,강남구청,15675,16945,15675,16945
20220103,7호선,건대입구,11285,11874,11285,11874
20220103,7호선,고속터미널,15191,11984,15191,11984
20220103,7호선,공릉(서울과학기술대),10703,10903,10703,10903
20220103,7호선,광명사거리,21100,20722,21100,20722
20220103,7호선,군자(능동),14091,11537,14091,11537
20220103,7호선,까치울,1,0,1,0
20220103,7호선,남구로,16221,16847,16221,16847
20220103,7호선,남성,10363,9782,10363,9782
20220103,7호선,내방,14039,14163,14039,14163
20220103,7호선,노원,18585,19372,18585,19372
20220103,7호선,논현,20219,21667,20219,21667
20220103,7호선,대림(구로구청),7725,7681,7725,7681
20220103,7호선,도봉산,8557,9874,8557,9874
20220103,7호선,뚝섬유원지,6728,6623,6728,6623
20220103,7호선,마들,12155,11759,12155,11759
20220103,7호선,먹골,9482,9356,9482,9356
20220103,7호선,면목,14459,14296,14459,14296
20220103,7호선,반포,5412,5074,5412,5074
20220103,7호선,보라매,9542,9505,9542,9505
20220103,7호선,부평구청,3,0,3,0
20220103,7호선,사가정,15217,15405,15217,15405
20220103,7호선,삼산체육관,2,0,2,0
20220103,7호선,상도,9843,9815,9843,9815
20220103,7호선,상동,1,0,1,0
20220103,7호선,상봉(시외버스터미널),15456,14694,15456,14694
20220103,7호선,수락산,11678,11520,11678,11520
20220103,7호선,숭실대입구(살피재),10802,11256,10802,11256
20220103,7호선,신대방삼거리,15611,15262,15611,15262
20220103,7호선,신풍,10883,10427,10883,10427
20220103,7호선,어린이대공원(세종대),10921,10912,10921,10912
20220103,7호선,온수(성공회대입구),9918,9111,9918,9111
20220103,7호선,용마산(용마폭포공원),5782,5635,5782,5635
20220103,7호선,이수,14251,14049,14251,14049
20220103,7호선,장승배기,8655,8642,8655,8642
20220103,7호선,장암,2188,785,2188,785
20220103,7호선,중계,13034,11983,13034,11983
20220103,7호선,중곡,10317,9807,10317,9807
20220103,7호선,중화,10267,10260,10267,10260
20220103,7호선,천왕,10979,10685,10979,10685
20220103,7호선,철산,19982,20547,19982,20547
20220103,7호선,청담,18657,20556,18657,20556
20220103,7호선,춘의,1,0,1,0
20220103,7호선,태릉입구,7632,7280,7632,7280
20220103,7호선,하계,16151,15125,16151,15125
20220103,7호선,학동,23993,25214,23993,25214
20220104,7호선,가산디지털단지,47783,47569,47783,47569
20220104,7호선,강남구청,16644,17922,16644,17922
20220104,7호선,건대입구,11611,12288,11611,12288
20220104,7호선,고속터미널,14584,12311,14584,12311
20220104,7호선,공릉(서울과학기술대),11292,11460,11292,11460
20220104,7호선,광명사거리,21510,21227,21510,21227
20220104,7호선,군자(능동),14503,11888,14503,11888
20220104,7호선,굴포천,3,0,3,0
20220104,7호선,까치울,2,0,2,0
20220104,7호선,남구로,16003,16877,16003,16877
20220104,7호선,남성,10772,10185,10772,10185
20220104,7호선,내방,14533,14778,14533,14778
20220104,7호선,노원,19184,19808,19184,19808
20220104,7호선,논현,20800,22431,20800,22431
20220104,7호선,대림(구로구청),7571,7706,7571,7706
20220104,7호선,도봉산,8702,10007,8702,10007
20220104,7호선,뚝섬유원지,6979,6888,6979,6888
20220104,7호선,마들,12401,12096,12401,12096
20220104,7호선,먹골,9699,9557,9699,9557
20220104,7호선,면목,14821,14542,14821,14542
20220104,7호선,반포,5671,5372,5671,5372
20220104,7호선,보라매,9772,9812,9772,9812
20220104,7호선,부천시청,2,0,2,0
20220104,7호선,사가정,15395,15602,15395,15602
20220104,7호선,삼산체육관,1,0,1,0
20220104,7호선,상도,10402,10176,10402,10176
20220104,7호선,상동,3,0,3,0
20220104,7호선,상봉(시외버스터미널),16229,15139,16229,15139
20220104,7호선,수락산,11958,11875,11958,11875
20220104,7호선,숭실대입구(살피재),11270,11533,11270,11533
20220104,7호선,신대방삼거리,16203,15790,16203,15790
20220104,7호선,신중동,2,0,2,0
20220104,7호선,신풍,11190,10767,11190,10767
20220104,7호선,어린이대공원(세종대),11435,11330,11435,11330
20220104,7호선,온수(성공회대입구),10067,9279,10067,9279
20220104,7호선,용마산(용마폭포공원),5936,6038,5936,6038
20220104,7호선,이수,15012,14650,15012,14650
20220104,7호선,장승배기,8825,8739,8825,8739
20220104,7호선,장암,2224,808,2224,808
20220104,7호선,중계,13406,12521,13406,12521
20220104,7호선,중곡,10588,10251,10588,10251
20220104,7호선,중화,10687,10493,10687,10493
20220104,7호선,천왕,11321,10879,11321,10879
20220104,7호선,철산,20328,20906,20328,20906
20220104,7호선,청담,19265,21423,19265,21423
20220104,7호선,춘의,1,0,1,0
20220104,7호선,태릉입구,7952,7500,7952,7500
20220104,7호선,하계,16832,15901,16832,15901
20220104,7호선,학동,24969,26328,24969,26328
20220105,7호선,가산디지털단지,47299,47272,47299,47272
20220105,7호선,강남구청,16732,18084,16732,18084
20220105,7호선,건대입구,11535,12172,11535,12172
20220105,7호선,고속터미널,14621,12311,14621,12311
20220105,7호선,공릉(서울과학기술대),10986,11120,10986,11120
20220105,7호선,광명사거리,21587,21328,21587,21328
20220105,7호선,군자(능동),14487,11863,14487,11863
20220105,7호선,굴포천,1,0,1,0
20220105,7호선,까치울,1,0,1,0
20220105,7호선,남구로,15986,16754,15986,16754
20220105,7호선,남성,10648,10143,10648,10143
20220105,7호선,내방,14509,14853,14509,14853
20220105,7호선,노원,18866,19692,18866,19692
20220105,7호선,논현,20625,22146,20625,22146
20220105,7호선,대림(구로구청),7534,7446,7534,7446
20220105,7호선,도봉산,8591,9793,8591,9793
20220105,7호선,뚝섬유원지,7026,6881,7026,6881
20220105,7호선,마들,12559,12151,12559,12151
20220105,7호선,먹골,9917,9804,9917,9804
20220105,7호선,면목,15050,14700,15050,14700
20220105,7호선,반포,5609,5362,5609,5362
20220105,7호선,보라매,9763,9748,9763,9748
20220105,7호선,부천시청,1,0,1,0
20220105,7호선,사가정,15324,15557,15324,15557
20220105,7호선,상도,10364,10170,10364,10170
20220105,7호선,상봉(시외버스터미널),16265,15251,16265,15251
20220105,7호선,수락산,12096,11901,12096,11901
20220105,7호선,숭실대입구(살피재),11329,11541,11329,11541
20220105,7호선,신대방삼거리,16288,15831,16288,15831
20220105,7호선,신풍,11256,10599,11256,10599
20220105,7호선,어린이대공원(세종대),11315,11348,11315,11348
20220105,7호선,온수(성공회대입구),10060,9140,10060,9140
20220105,7호선,용마산(용마폭포공원),5857,5861,5857,5861
20220105,7호선,이수,15369,14753,15369,14753
20220105,7호선,장승배기,8878,8768,8878,8768
20220105,7호선,장암,2173,831,2173,831
20220105,7호선,중계,13632,12429,13632,12429
20220105,7호선,중곡,10598,10118,10598,10118
20220105,7호선,중화,10583,10535,10583,10535
20220105,7호선,천왕,11148,10572,11148,10572
20220105,7호선,철산,20431,20972,20431,20972
20220105,7호선,청담,19406,21614,19406,21614
20220105,7호선,태릉입구,7971,7558,7971,7558
20220105,7호선,하계,17207,16318,17207,16318
20220105,7호선,학동,25443,26832,25443,26832
20220106,7호선,가산디지털단지,47851,47621,47851,47621
20220106,7호선,강남구청,16723,18363,16723,18363
20220106,7호선,건대입구,11648,12257,11648,12257
20220106,7호선,고속터미널,14893,12710,14893,12710
20220106,7호선,공릉(서울과학기술대),11283,11241,11283,11241
20220106,7호선,광명사거리,21835,21525,21835,21525
20220106,7호선,군자(능동),14840,11937,14840,11937
20220106,7호선,남구로,15885,16757,15885,16757
20220106,7호선,남성,10883,10149,10883,10149
20220106,7호선,내방,14475,14856,14475,14856
20220106,7호선,노원,19180,19686,19180,19686
20220106,7호선,논현,20791,22527,20791,22527
20220106,7호선,대림(구로구청),7522,7544,7522,7544
20220106,7호선,도봉산,8642,10018,8642,10018
20220106,7호선,뚝섬유원지,7027,6865,7027,6865
20220106,7호선,마들,12409,12006,12409,12006
20220106,7호선,먹골,9766,9596,9766,9596
20220106,7호선,면목,14954,14670,14954,14670
20220106,7호선,반포,5712,5324,5712,5324
20220106,7호선,보라매,9678,9744,9678,9744
20220106,7호선,부평구청,2,0,2,0
20220106,7호선,사가정,15563,15632,15563,15632
20220106,7호선,상도,10464,10291,10464,10291
20220106,7호선,상봉(시외버스터미널),16455,15680,16455,15680
20220106,7호선,수락산,12209,12056,12209,12056
20220106,7호선,숭실대입구(살피재),11410,11641,11410,11641
20220106,7호선,신대방삼거리,16338,15714,16338,15714
20220106,7호선,신중동,1,0,1,0
20220106,7호선,신풍,11195,10776,11195,10776
20220106,7호선,어린이대공원(세종대),11871,11593,11871,11593
20220106,7호선,온수(성공회대입구),10037,9221,10037,9221
20220106,7호선,용마산(용마폭포공원),6097,5870,6097,5870
20220106,7호선,이수,15310,14893,15310,14893
20220106,7호선,장승배기,8809,8683,8809,8683
20220106,7호선,장암,2202,840,2202,840
20220106,7호선,중계,13565,12530,13565,12530
20220106,7호선,중곡,10520,10136,10520,10136
20220106,7호선,중화,10642,10386,10642,10386
20220106,7호선,천왕,11259,10768,11259,10768
20220106,7호선,철산,20585,21148,20585,21148
20220106,7호선,청담,19516,21945,19516,21945
20220106,7호선,태릉입구,8155,7653,8155,7653
20220106,7호선,하계,17006,16151,17006,16151
20220106,7호선,학동,25404,26973,25404,26973
20220107,7호선,가산디지털단지,46641,46210,46641,46210
20220107,7호선,강남구청,17110,18532,17110,18532
20220107,7호선,건대입구,12332,12968,12332,12968
20220107,7호선,고속터미널,16470,13718,16470,13718
20220107,7호선,공릉(서울과학기술대),12077,11989,12077,11989
20220107,7호선,광명사거리,22469,22264,22469,22264
20220107,7호선,군자(능동),15317,12223,15317,12223
20220107,7호선,남구로,15801,16574,15801,16574
20220107,7호선,남성,11006,10247,11006,10247
20220107,7호선,내방,14932,15087,14932,15087
20220107,7호선,노원,20069,20987,20069,20987
20220107,7호선,논현,21321,23077,21321,23077
20220107,7호선,대림(구로구청),7723,7847,7723,7847
20220107,7호선,도봉산,8926,10171,8926,10171
20220107,7호선,뚝섬유원지,7283,7031,7283,7031
20220107,7호선,마들,12536,12068,12536,12068
20220107,7호선,먹골,10137,9996,10137,9996
20220107,7호선,면목,15440,15105,15440,15105
20220107,7호선,반포,5884,5515,5884,5515
20220107,7호선,보라매,9830,9640,9830,9640
20220107,7호선,부평구청,1,0,1,0
20220107,7호선,사가정,16071,16029,16071,16029
20220107,7호선,상도,10812,10283,10812,10283
20220107,7호선,상동,1,0,1,0
20220107,7호선,상봉(시외버스터미널),17085,16462,17085,16462
20220107,7호선,수락산,12426,12114,12426,12114
20220107,7호선,숭실대입구(살피재),14589,14558,14589,14558
20220107,7호선,신대방삼거리,16484,15877,16484,15877
20220107,7호선,신풍,11373,10803,11373,10803
20220107,7호선,어린이대공원(세종대),12076,11927,12076,11927
20220107,7호선,온수(성공회대입구),9984,9372,9984,9372
20220107,7호선,용마산(용마폭포공원),5902,5706,5902,5706
20220107,7호선,이수,16057,15536,16057,15536
20220107,7호선,장승배기,9129,8943,9129,8943
20220107,7호선,장암,2194,891,2194,891
20220107,7호선,중계,13749,12405,13749,12405
20220107,7호선,중곡,10672,10165,10672,10165
20220107,7호선,중화,10774,10514,10774,10514
20220107,7호선,천왕,11381,10767,11381,10767
20220107,7호선,철산,21531,22120,21531,22120
20220107,7호선,청담,19206,21645,19206,21645
20220107,7호선,태릉입구,8421,7862,8421,7862
20220107,7호선,하계,17383,16442,17383,16442
20220107,7호선,학동,24918,26363,24918,26363
20220108,7호선,가산디지털단지,13612,12272,13612,12272
20220108,7호선,강남구청,9501,10240,9501,10240
20220108,7호선,건대입구,10381,10425,10381,10425
20220108,7호선,고속터미널,12746,9760,12746,9760
20220108,7호선,공릉(서울과학기술대),7950,8000,7950,8000
20220108,7호선,광명사거리,15903,15853,15903,15853
20220108,7호선,군자(능동),10280,7767,10280,7767
20220108,7호선,남구로,7609,7998,7609,7998
20220108,7호선,남성,7114,6627,7114,6627
20220108,7호선,내방,7516,7451,7516,7451
20220108,7호선,노원,15291,15588,15291,15588
20220108,7호선,논현,11258,11979,11258,11979
20220108,7호선,대림(구로구청),6403,7021,6403,7021
20220108,7호선,도봉산,5772,7886,5772,7886
20220108,7호선,뚝섬유원지,5562,5203,5562,5203
20220108,7호선,마들,8425,7936,8425,7936
20220108,7호선,먹골,7448,7240,7448,7240
20220108,7호선,면목,10556,10260,10556,10260
20220108,7호선,반포,3946,3784,3946,3784
20220108,7호선,보라매,5985,5750,5985,5750
20220108,7호선,사가정,11538,11338,11538,11338
20220108,7호선,상도,6985,6523,6985,6523
20220108,7호선,상동,1,0,1,0
20220108,7호선,상봉(시외버스터미널),12566,12042,12566,12042
20220108,7호선,수락산,9176,9004,9176,9004
20220108,7호선,숭실대입구(살피재),7245,7321,7245,7321
20220108,7호선,신대방삼거리,11011,10356,11011,10356
20220108,7호선,신중동,1,0,1,0
20220108,7호선,신풍,7623,7328,7623,7328
20220108,7호선,어린이대공원(세종대),11019,10031,11019,10031
20220108,7호선,온수(성공회대입구),5251,5275,5251,5275
20220108,7호선,용마산(용마폭포공원),3980,4170,3980,4170
20220108,7호선,이수,11414,10786,11414,10786
20220108,7호선,장승배기,6123,5902,6123,5902
20220108,7호선,장암,1301,874,1301,874
20220108,7호선,중계,8373,7652,8373,7652
20220108,7호선,중곡,6568,6205,6568,6205
20220108,7호선,중화,7142,6939,7142,6939
20220108,7호선,천왕,6548,6287,6548,6287
20220108,7호선,철산,14281,14594,14281,14594
20220108,7호선,청담,10687,11517,10687,11517
20220108,7호선,태릉입구,5994,5666,5994,5666
20220108,7호선,하계,11174,10416,11174,10416
20220108,7호선,학동,10443,10938,10443,10938
20220109,7호선,가산디지털단지,9291,8559,9291,8559
20220109,7호선,강남구청,5244,5662,5244,5662
20220109,7호선,건대입구,6784,6986,6784,6986
20220109,7호선,고속터미널,10273,6987,10273,6987
20220109,7호선,공릉(서울과학기술대),5836,5913,5836,5913
20220109,7호선,광명사거리,11442,11315,11442,11315
20220109,7호선,군자(능동),7056,5655,7056,5655
20220109,7호선,까치울,1,0,1,0
20220109,7호선,남구로,6028,5793,6028,5793
20220109,7호선,남성,4798,4804,4798,4804
20220109,7호선,내방,4689,4871,4689,4871
20220109,7호선,노원,10381,10419,10381,10419
20220109,7호선,논현,5690,6078,5690,6078
20220109,7호선,대림(구로구청),5694,5405,5694,5405
20220109,7호선,도봉산,4594,6651,4594,6651
20220109,7호선,뚝섬유원지,4164,4057,4164,4057
20220109,7호선,마들,5331,5016,5331,5016
20220109,7호선,먹골,4853,4774,4853,4774
20220109,7호선,면목,7191,7324,7191,7324
20220109,7호선,반포,2460,2384,2460,2384
20220109,7호선,보라매,3788,3831,3788,3831
20220109,7호선,부천시청,1,0,1,0
20220109,7호선,사가정,8035,7865,8035,7865
20220109,7호선,상도,6057,6170,6057,6170
20220109,7호선,상봉(시외버스터미널),8272,7711,8272,7711
20220109,7호선,수락산,7327,6987,7327,6987
20220109,7호선,숭실대입구(살피재),5076,5400,5076,5400
20220109,7호선,신대방삼거리,7202,7256,7202,7256
20220109,7호선,신풍,5319,5027,5319,5027
20220109,7호선,어린이대공원(세종대),6000,6029,6000,6029
20220109,7호선,온수(성공회대입구),3593,3695,3593,3695
20220109,7호선,용마산(용마폭포공원),2771,3096,2771,3096
20220109,7호선,이수,7855,7337,7855,7337
20220109,7호선,장승배기,4202,4195,4202,4195
20220109,7호선,장암,1059,740,1059,740
20220109,7호선,중계,5928,5450,5928,5450
20220109,7호선,중곡,4745,4748,4745,4748
20220109,7호선,중화,5053,5015,5053,5015
20220109,7호선,천왕,4349,4305,4349,4305
20220109,7호선,철산,9521,9565,9521,9565
20220109,7호선,청담,5817,6250,5817,6250
20220109,7호선,태릉입구,4263,4011,4263,4011
20220109,7호선,하계,7949,7589,7949,7589
20220109,7호선,학동,5653,5980,5653,5980
20220110,7호선,가산디지털단지,48208,48064,48208,48064
20220110,7호선,강남구청,16244,17576,16244,17576
20220110,7호선,건대입구,11734,12339,11734,12339
20220110,7호선,고속터미널,15207,12340,15207,12340
20220110,7호선,공릉(서울과학기술대),11177,11140,11177,11140
20220110,7호선,광명사거리,21793,21572,21793,21572
20220110,7호선,군자(능동),14521,12073,14521,12073
20220110,7호선,남구로,16629,17343,16629,17343
20220110,7호선,남성,10523,10049,10523,10049
20220110,7호선,내방,14624,14817,14624,14817
20220110,7호선,노원,19209,19874,19209,19874
20220110,7호선,논현,20827,22581,20827,22581
20220110,7호선,대림(구로구청),7793,7703,7793,7703
20220110,7호선,도봉산,8659,9949,8659,9949
20220110,7호선,뚝섬유원지,6962,6742,6962,6742
20220110,7호선,마들,12347,11876,12347,11876
20220110,7호선,먹골,9742,9700,9742,9700
20220110,7호선,면목,15072,14704,15072,14704
20220110,7호선,반포,5600,5510,5600,5510
