,사용일자,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수
176,2022-01-02,1호선,두정,3286,3617,6903
177,2022-01-02,1호선,직산,479,543,1022
178,2022-01-02,1호선,성환,1798,2287,4085
179,2022-01-02,1호선,평택,9807,10202,20009
180,2022-01-02,1호선,평택지제,2340,2132,4472
181,2022-01-02,1호선,서정리,3595,5927,9522
182,2022-01-02,1호선,송탄,2976,3876,6852
183,2022-01-02,1호선,진위,742,709,1451
184,2022-01-02,1호선,오산,6742,7507,14249
185,2022-01-02,1호선,오산대,1728,1681,3409
186,2022-01-02,1호선,세마,1408,1381,2789
187,2022-01-02,1호선,병점,7829,8665,16494
188,2022-01-02,1호선,세류,1703,1653,3356
189,2022-01-02,1호선,독산,4949,5259,10208
190,2022-01-02,1호선,수원,30134,28307,58441
191,2022-01-02,1호선,화서,3259,3126,6385
192,2022-01-02,1호선,성균관대,6249,6931,13180
193,2022-01-02,1호선,의왕,3474,3592,7066
194,2022-01-02,1호선,군포,2443,2453,4896
195,2022-01-02,1호선,금정,11130,11646,22776
196,2022-01-02,1호선,명학,2575,2598,5173
197,2022-01-02,1호선,안양,11263,10822,22085
198,2022-01-02,1호선,관악,3757,3347,7104
199,2022-01-02,1호선,석수,4205,4071,8276
200,2022-01-02,1호선,금천구청,5324,5153,10477
201,2022-01-02,1호선,가산디지털단지,3867,5643,9510
202,2022-01-02,1호선,구로,7787,7701,15488
203,2022-01-02,1호선,신길,3700,3570,7270
204,2022-01-02,1호선,신도림,1692,1663,3355
205,2022-01-02,1호선,영등포,29293,28250,57543
206,2022-01-02,1호선,대방,4796,5467,10263
207,2022-01-02,1호선,노량진,4725,4806,9531
208,2022-01-02,1호선,용산,31414,24205,55619
209,2022-01-02,1호선,남영,3803,4235,8038
210,2022-01-02,1호선,서울역,8276,1456,9732
211,2022-01-03,1호선,종각,33790,32789,66579
212,2022-01-03,1호선,시청,19725,19839,39564
213,2022-01-03,1호선,동묘앞,6324,6598,12922
214,2022-01-03,1호선,서울역,40413,36361,76774
215,2022-01-03,1호선,신창,878,1017,1895
216,2022-01-03,1호선,온양온천,3026,3094,6120
217,2022-01-03,1호선,배방,872,854,1726
218,2022-01-03,1호선,탕정,323,319,642
219,2022-01-03,1호선,아산,2579,2168,4747
220,2022-01-03,1호선,쌍용,1628,1509,3137
221,2022-01-03,1호선,봉명,1105,1064,2169
222,2022-01-03,1호선,청량리,17754,17906,35660
223,2022-01-03,1호선,제기동,15506,15998,31504
224,2022-01-03,1호선,신설동,12680,12483,25163
225,2022-01-03,1호선,동대문,8844,8651,17495
226,2022-01-03,1호선,종로5가,20166,19926,40092
227,2022-01-03,1호선,종로3가,23162,21718,44880
228,2022-01-03,1호선,서울역,6012,1755,7767
229,2022-01-03,1호선,남영,8327,8755,17082
230,2022-01-03,1호선,용산,30792,29513,60305
231,2022-01-03,1호선,노량진,7457,7562,15019
232,2022-01-03,1호선,대방,12299,12855,25154
233,2022-01-03,1호선,영등포,34042,34279,68321
234,2022-01-03,1호선,신도림,3994,3843,7837
235,2022-01-03,1호선,신길,8369,7129,15498
236,2022-01-03,1호선,구로,17469,17359,34828
237,2022-01-03,1호선,가산디지털단지,18081,20593,38674
238,2022-01-03,1호선,금천구청,11094,11004,22098
239,2022-01-03,1호선,석수,9066,8075,17141
240,2022-01-03,1호선,관악,6853,6309,13162
241,2022-01-03,1호선,안양,19510,19612,39122
242,2022-01-03,1호선,명학,8615,8515,17130
243,2022-01-03,1호선,금정,24989,25766,50755
244,2022-01-03,1호선,군포,7371,7567,14938
245,2022-01-03,1호선,의왕,8621,8624,17245
246,2022-01-03,1호선,성균관대,12972,13114,26086
247,2022-01-03,1호선,화서,7335,7147,14482
248,2022-01-03,1호선,수원,29963,31662,61625
249,2022-01-03,1호선,독산,18032,19064,37096
250,2022-01-03,1호선,세류,2761,2466,5227
251,2022-01-03,1호선,병점,12913,12790,25703
252,2022-01-03,1호선,세마,2571,2394,4965
253,2022-01-03,1호선,오산대,3014,2776,5790
254,2022-01-03,1호선,오산,8864,9057,17921
255,2022-01-03,1호선,진위,1589,1403,2992
256,2022-01-03,1호선,송탄,3841,3726,7567
257,2022-01-03,1호선,서정리,6034,5982,12016
258,2022-01-03,1호선,평택지제,3262,3058,6320
259,2022-01-03,1호선,평택,10404,10196,20600
260,2022-01-03,1호선,성환,2696,2874,5570
261,2022-01-03,1호선,직산,679,641,1320
262,2022-01-03,1호선,두정,4214,4336,8550
263,2022-01-03,1호선,천안,4095,4320,8415
264,2022-01-03,1호선,당정,5758,5482,11240
265,2022-01-03,1호선,서동탄,1318,1105,2423
266,2022-01-03,1호선,광명,3293,2716,6009
267,2022-01-03,1호선,이촌,3281,2673,5954
268,2022-01-03,1호선,서빙고,1736,1617,3353
269,2022-01-03,1호선,한남,3873,3692,7565
270,2022-01-03,1호선,옥수,44,29,73
271,2022-01-03,1호선,응봉,1756,1503,3259
272,2022-01-03,1호선,왕십리,12262,13927,26189
273,2022-01-03,1호선,청량리,13338,13358,26696
274,2022-01-03,1호선,외대앞,6519,6800,13319
275,2022-01-03,1호선,신이문,7939,7447,15386
276,2022-01-03,1호선,석계,7312,8408,15720
277,2022-01-03,1호선,광운대,7047,6805,13852
278,2022-01-03,1호선,월계,5719,5506,11225
279,2022-01-03,1호선,녹천,4325,3672,7997
280,2022-01-03,1호선,창동,1,0,1
281,2022-01-03,1호선,방학,8739,8545,17284
282,2022-01-03,1호선,도봉,5530,5390,10920
283,2022-01-03,1호선,도봉산,6699,4039,10738
284,2022-01-03,1호선,망월사,6766,7023,13789
285,2022-01-03,1호선,회룡,11527,11348,22875
286,2022-01-03,1호선,의정부,16752,17006,33758
287,2022-01-03,1호선,가능,6092,5847,11939
288,2022-01-03,1호선,녹양,4112,3878,7990
289,2022-01-03,1호선,양주,6951,6467,13418
290,2022-01-03,1호선,덕계,2726,2478,5204
291,2022-01-03,1호선,덕정,4891,4710,9601
292,2022-01-03,1호선,지행,5980,5799,11779
293,2022-01-03,1호선,동두천중앙,2884,2685,5569
294,2022-01-03,1호선,보산,1323,1142,2465
295,2022-01-03,1호선,동두천,1954,2117,4071
296,2022-01-03,1호선,소요산,2108,1753,3861
297,2022-01-03,1호선,개봉,19957,20253,40210
298,2022-01-03,1호선,오류동,11073,10604,21677
299,2022-01-03,1호선,역곡,25275,25029,50304
300,2022-01-03,1호선,부천,29786,29508,59294
301,2022-01-03,1호선,송내,24839,24853,49692
302,2022-01-03,1호선,부평,27733,28874,56607
303,2022-01-03,1호선,백운,6380,6311,12691
304,2022-01-03,1호선,동암,13697,13586,27283
305,2022-01-03,1호선,주안,17175,15478,32653
306,2022-01-03,1호선,제물포,9705,9193,18898
307,2022-01-03,1호선,동인천,12647,12005,24652
308,2022-01-03,1호선,인천,3041,2241,5282
309,2022-01-03,1호선,구일,5711,5788,11499
310,2022-01-03,1호선,소사,7956,7718,15674
311,2022-01-03,1호선,부개,7979,7512,15491
312,2022-01-03,1호선,간석,5611,5333,10944
313,2022-01-03,1호선,도원,2843,2800,5643
314,2022-01-03,1호선,온수,5826,5711,11537
315,2022-01-03,1호선,중동,8889,8443,17332
316,2022-01-03,1호선,도화,3876,3581,7457
317,2022-01-04,1호선,망월사,7021,7310,14331
318,2022-01-04,1호선,서울역,39092,36147,75239
319,2022-01-04,1호선,동묘앞,6868,7110,13978
320,2022-01-04,1호선,시청,21043,21137,42180
321,2022-01-04,1호선,종각,33848,32900,66748
322,2022-01-04,1호선,종로3가,23970,22267,46237
323,2022-01-04,1호선,종로5가,21139,20766,41905
324,2022-01-04,1호선,동대문,10058,9421,19479
325,2022-01-04,1호선,신설동,12888,12612,25500
326,2022-01-04,1호선,제기동,16388,16850,33238
327,2022-01-04,1호선,청량리,18462,18619,37081
328,2022-01-04,1호선,서울역,4733,1570,6303
329,2022-01-04,1호선,남영,8695,8893,17588
330,2022-01-04,1호선,용산,29871,29605,59476
331,2022-01-04,1호선,노량진,7606,7820,15426
332,2022-01-04,1호선,대방,12610,13017,25627
333,2022-01-04,1호선,영등포,34044,34859,68903
334,2022-01-04,1호선,신도림,3899,3712,7611
335,2022-01-04,1호선,신길,8527,7212,15739
336,2022-01-04,1호선,구로,17777,18085,35862
337,2022-01-04,1호선,가산디지털단지,18184,21058,39242
338,2022-01-04,1호선,금천구청,11268,11238,22506
339,2022-01-04,1호선,석수,9336,8418,17754
340,2022-01-04,1호선,관악,6908,6483,13391
341,2022-01-04,1호선,안양,19921,19696,39617
342,2022-01-04,1호선,명학,8580,8557,17137
343,2022-01-04,1호선,금정,25689,26385,52074
344,2022-01-04,1호선,군포,7618,7592,15210
345,2022-01-04,1호선,의왕,8699,8756,17455
346,2022-01-04,1호선,성균관대,13117,13128,26245
347,2022-01-04,1호선,화서,7582,7379,14961
348,2022-01-04,1호선,수원,29545,31396,60941
349,2022-01-04,1호선,독산,18510,19359,37869
350,2022-01-04,1호선,세류,2684,2494,5178
351,2022-01-04,1호선,병점,12898,12867,25765
352,2022-01-04,1호선,세마,2667,2503,5170
353,2022-01-04,1호선,오산대,3030,2829,5859
354,2022-01-04,1호선,오산,8719,8528,17247
355,2022-01-04,1호선,진위,1554,1343,2897
356,2022-01-04,1호선,송탄,3750,3736,7486
357,2022-01-04,1호선,서정리,5887,5557,11444
358,2022-01-04,1호선,평택지제,3060,3013,6073
359,2022-01-04,1호선,평택,9929,9726,19655
360,2022-01-04,1호선,성환,2654,2723,5377
361,2022-01-04,1호선,직산,714,666,1380
362,2022-01-04,1호선,두정,4189,4176,8365
363,2022-01-04,1호선,천안,4237,4219,8456
364,2022-01-04,1호선,당정,5798,5604,11402
365,2022-01-04,1호선,서동탄,1425,1178,2603
366,2022-01-04,1호선,광명,2994,2543,5537
367,2022-01-04,1호선,이촌,3418,2729,6147
368,2022-01-04,1호선,서빙고,1962,1848,3810
369,2022-01-04,1호선,한남,3969,3682,7651
370,2022-01-04,1호선,옥수,44,32,76
371,2022-01-04,1호선,응봉,1764,1521,3285
372,2022-01-04,1호선,왕십리,12904,14399,27303
373,2022-01-04,1호선,청량리,13183,13679,26862
374,2022-01-04,1호선,외대앞,6726,6770,13496
375,2022-01-04,1호선,신이문,8035,7540,15575
376,2022-01-04,1호선,석계,7524,8648,16172
377,2022-01-04,1호선,광운대,7199,6955,14154
378,2022-01-04,1호선,월계,5956,5647,11603
379,2022-01-04,1호선,녹천,4368,3773,8141
380,2022-01-04,1호선,방학,9088,8910,17998
381,2022-01-04,1호선,도봉,5639,5542,11181
382,2022-01-04,1호선,도봉산,6939,4388,11327
383,2022-01-04,1호선,회룡,11853,11790,23643
384,2022-01-04,1호선,의정부,16924,17272,34196
385,2022-01-04,1호선,가능,6088,5869,11957
386,2022-01-04,1호선,녹양,4139,3888,8027
387,2022-01-04,1호선,양주,6911,6526,13437
388,2022-01-04,1호선,덕계,2860,2501,5361
389,2022-01-04,1호선,덕정,4887,4832,9719
390,2022-01-04,1호선,지행,6014,5934,11948
391,2022-01-04,1호선,동두천중앙,2936,2792,5728
392,2022-01-04,1호선,보산,1296,1183,2479
393,2022-01-04,1호선,동두천,1932,2170,4102
394,2022-01-04,1호선,소요산,2210,1931,4141
395,2022-01-04,1호선,개봉,20358,20519,40877
396,2022-01-04,1호선,오류동,11182,10717,21899
397,2022-01-04,1호선,역곡,25609,25797,51406
398,2022-01-04,1호선,부천,29662,29694,59356
399,2022-01-04,1호선,송내,25518,25694,51212
400,2022-01-04,1호선,부평,27539,28553,56092
401,2022-01-04,1호선,백운,6407,6435,12842
402,2022-01-04,1호선,동암,13958,13987,27945
403,2022-01-04,1호선,주안,17117,15532,32649
404,2022-01-04,1호선,제물포,9681,9192,18873
405,2022-01-04,1호선,동인천,12670,11942,24612
406,2022-01-04,1호선,인천,3102,2308,5410
407,2022-01-04,1호선,구일,5842,5927,11769
408,2022-01-04,1호선,소사,7992,7733,15725
409,2022-01-04,1호선,부개,8000,7558,15558
410,2022-01-04,1호선,간석,5469,5237,10706
411,2022-01-04,1호선,도원,2891,2878,5769
412,2022-01-04,1호선,온수,6131,5854,11985
413,2022-01-04,1호선,중동,8887,8453,17340
414,2022-01-04,1호선,도화,3955,3750,7705
415,2022-01-04,1호선,봉명,1170,1190,2360
416,2022-01-04,1호선,쌍용,1785,1663,3448
417,2022-01-04,1호선,아산,2288,2206,4494
418,2022-01-04,1호선,탕정,343,311,654
419,2022-01-04,1호선,배방,862,856,1718
420,2022-01-04,1호선,온양온천,3988,3978,7966
421,2022-01-04,1호선,신창,822,794,1616
422,2022-01-05,1호선,봉명,1070,1067,2137
423,2022-01-05,1호선,쌍용,1610,1477,3087
424,2022-01-05,1호선,아산,2200,2079,4279
425,2022-01-05,1호선,탕정,347,305,652
426,2022-01-05,1호선,배방,836,788,1624
427,2022-01-05,1호선,온양온천,2928,2941,5869
428,2022-01-05,1호선,신창,779,826,1605
429,2022-01-05,1호선,서울역,3969,1344,5313
430,2022-01-05,1호선,남영,8615,9081,17696
431,2022-01-05,1호선,용산,31154,30903,62057
432,2022-01-05,1호선,노량진,7536,7672,15208
433,2022-01-05,1호선,대방,12396,12869,25265
434,2022-01-05,1호선,영등포,34644,35678,70322
435,2022-01-05,1호선,신도림,3994,3833,7827
436,2022-01-05,1호선,신길,8593,7314,15907
437,2022-01-05,1호선,구로,17919,18143,36062
438,2022-01-05,1호선,가산디지털단지,18325,21116,39441
439,2022-01-05,1호선,금천구청,11159,11333,22492
440,2022-01-05,1호선,석수,9345,8396,17741
441,2022-01-05,1호선,관악,6958,6570,13528
442,2022-01-05,1호선,안양,20081,20169,40250
443,2022-01-05,1호선,명학,8600,8546,17146
444,2022-01-05,1호선,금정,25746,26328,52074
445,2022-01-05,1호선,군포,7545,7512,15057
446,2022-01-05,1호선,의왕,8663,8703,17366
447,2022-01-05,1호선,성균관대,13234,13086,26320
448,2022-01-05,1호선,화서,7556,7234,14790
449,2022-01-05,1호선,수원,30508,32390,62898
450,2022-01-05,1호선,독산,18524,19249,37773
451,2022-01-05,1호선,세류,2726,2519,5245
452,2022-01-05,1호선,병점,13079,13017,26096
453,2022-01-05,1호선,세마,2727,2527,5254
454,2022-01-05,1호선,오산대,3112,2927,6039
455,2022-01-05,1호선,오산,8691,8695,17386
456,2022-01-05,1호선,진위,1539,1368,2907
457,2022-01-05,1호선,송탄,3789,3667,7456
458,2022-01-05,1호선,서정리,5967,5722,11689
459,2022-01-05,1호선,평택지제,3180,3064,6244
460,2022-01-05,1호선,평택,9885,9895,19780
461,2022-01-05,1호선,성환,2695,2776,5471
462,2022-01-05,1호선,직산,681,663,1344
463,2022-01-05,1호선,두정,4232,4275,8507
464,2022-01-05,1호선,천안,4107,4211,8318
465,2022-01-05,1호선,당정,5930,5698,11628
466,2022-01-05,1호선,서동탄,1364,1142,2506
467,2022-01-05,1호선,광명,2964,2598,5562
468,2022-01-05,1호선,이촌,3385,2724,6109
469,2022-01-05,1호선,서빙고,1885,1763,3648
470,2022-01-05,1호선,한남,4017,3716,7733
471,2022-01-05,1호선,옥수,52,31,83
472,2022-01-05,1호선,응봉,1780,1531,3311
473,2022-01-05,1호선,왕십리,12865,14584,27449
474,2022-01-05,1호선,청량리,13266,13604,26870
475,2022-01-05,1호선,외대앞,6714,6807,13521
476,2022-01-05,1호선,신이문,8000,7560,15560
477,2022-01-05,1호선,석계,7516,8662,16178
478,2022-01-05,1호선,광운대,7259,6915,14174
479,2022-01-05,1호선,월계,5991,5700,11691
480,2022-01-05,1호선,녹천,4321,3670,7991
481,2022-01-05,1호선,방학,8938,8898,17836
482,2022-01-05,1호선,도봉,5637,5453,11090
483,2022-01-05,1호선,도봉산,6868,4321,11189
484,2022-01-05,1호선,망월사,6903,7148,14051
485,2022-01-05,1호선,회룡,11902,11879,23781
486,2022-01-05,1호선,의정부,17285,17788,35073
487,2022-01-05,1호선,가능,6138,5974,12112
488,2022-01-05,1호선,녹양,4186,4026,8212
489,2022-01-05,1호선,양주,7170,6614,13784
490,2022-01-05,1호선,덕계,2872,2567,5439
491,2022-01-05,1호선,덕정,4999,4824,9823
492,2022-01-05,1호선,지행,6080,5976,12056
493,2022-01-05,1호선,동두천중앙,3012,2926,5938
494,2022-01-05,1호선,보산,1209,1136,2345
495,2022-01-05,1호선,동두천,1910,2125,4035
496,2022-01-05,1호선,소요산,2067,1737,3804
497,2022-01-05,1호선,개봉,20390,20538,40928
498,2022-01-05,1호선,오류동,11293,10878,22171
499,2022-01-05,1호선,역곡,25773,25827,51600
500,2022-01-05,1호선,부천,30538,30506,61044
501,2022-01-05,1호선,송내,25849,25891,51740
502,2022-01-05,1호선,부평,27956,29400,57356
503,2022-01-05,1호선,백운,6451,6360,12811
504,2022-01-05,1호선,동암,14039,14203,28242
505,2022-01-05,1호선,주안,17368,15801,33169
506,2022-01-05,1호선,제물포,9963,9519,19482
507,2022-01-05,1호선,동인천,13373,12736,26109
508,2022-01-05,1호선,인천,3154,2322,5476
509,2022-01-05,1호선,구일,5893,5947,11840
510,2022-01-05,1호선,소사,8127,7952,16079
511,2022-01-05,1호선,부개,8219,7702,15921
512,2022-01-05,1호선,간석,5575,5364,10939
513,2022-01-05,1호선,도원,2844,2863,5707
514,2022-01-05,1호선,온수,6118,6010,12128
515,2022-01-05,1호선,중동,8958,8488,17446
516,2022-01-05,1호선,도화,4077,3801,7878
517,2022-01-05,1호선,시청,21174,21287,42461
518,2022-01-05,1호선,동묘앞,6762,7136,13898
519,2022-01-05,1호선,서울역,38744,36262,75006
520,2022-01-05,1호선,종로3가,24322,22268,46590
521,2022-01-05,1호선,종로5가,21062,20595,41657
522,2022-01-05,1호선,동대문,9999,9324,19323
523,2022-01-05,1호선,신설동,13140,12803,25943
524,2022-01-05,1호선,제기동,16043,16367,32410
525,2022-01-05,1호선,청량리,18158,18070,36228
526,2022-01-05,1호선,종각,33946,33241,67187
527,2022-01-06,1호선,신창,803,829,1632
528,2022-01-06,1호선,온양온천,3021,3051,6072
529,2022-01-06,1호선,배방,857,824,1681
530,2022-01-06,1호선,탕정,367,325,692
531,2022-01-06,1호선,아산,2400,2087,4487
532,2022-01-06,1호선,쌍용,1646,1608,3254
533,2022-01-06,1호선,봉명,1087,1082,2169
534,2022-01-06,1호선,도봉,5740,5661,11401
535,2022-01-06,1호선,서울역,40340,38347,78687
536,2022-01-06,1호선,동묘앞,6982,7278,14260
537,2022-01-06,1호선,시청,21276,21242,42518
538,2022-01-06,1호선,종각,34091,33098,67189
539,2022-01-06,1호선,종로3가,24996,22827,47823
540,2022-01-06,1호선,종로5가,21472,21415,42887
541,2022-01-06,1호선,동대문,10266,9601,19867
542,2022-01-06,1호선,신설동,13285,12895,26180
543,2022-01-06,1호선,제기동,17035,17370,34405
544,2022-01-06,1호선,청량리,18919,18856,37775
