사용일자,노선명,역명,승차총승객수,하차총승객수,총 승차인원,총 하차인원
20220101,9호선,가양,7454,7393,7454,7393
20220101,9호선,개화,888,806,888,806
20220101,9호선,고속터미널,5747,8054,5747,8054
20220101,9호선,공항시장,1414,1491,1414,1491
20220101,9호선,구반포,374,367,374,367
20220101,9호선,국회의사당,2450,2192,2450,2192
20220101,9호선,김포공항,5785,7500,5785,7500
20220101,9호선,노들,1846,1592,1846,1592
20220101,9호선,노량진,11914,12084,11914,12084
20220101,9호선,당산,6380,6129,6380,6129
20220101,9호선,동작(현충원),979,871,979,871
20220101,9호선,둔촌오륜,301,293,301,293
20220101,9호선,등촌,3980,4040,3980,4040
20220101,9호선,마곡나루(서울식물원),3936,3840,3936,3840
20220101,9호선,봉은사,6418,6599,6418,6599
20220101,9호선,사평,1135,1165,1135,1165
20220101,9호선,삼성중앙,1369,1342,1369,1342
20220101,9호선,삼전,2776,2658,2776,2658
20220101,9호선,샛강,1321,1284,1321,1284
20220101,9호선,석촌,3312,2852,3312,2852
20220101,9호선,석촌고분,2375,2318,2375,2318
20220101,9호선,선유도,2097,2041,2097,2041
20220101,9호선,선정릉,1905,2062,1905,2062
20220101,9호선,송파나루,2349,2546,2349,2546
20220101,9호선,신논현,11872,11567,11872,11567
20220101,9호선,신목동,1286,1123,1286,1123
20220101,9호선,신반포,915,923,915,923
20220101,9호선,신방화,2613,2658,2613,2658
20220101,9호선,양천향교,3038,3065,3038,3065
20220101,9호선,언주,2197,2177,2197,2177
20220101,9호선,여의도,4901,4639,4901,4639
20220101,9호선,염창,6195,6059,6195,6059
20220101,9호선,올림픽공원(한국체대),5633,5455,5633,5455
20220101,9호선,종합운동장,1485,1472,1485,1472
20220101,9호선,중앙보훈병원,2192,2310,2192,2310
20220101,9호선,증미,2496,2544,2496,2544
20220101,9호선,한성백제,931,822,931,822
20220101,9호선,흑석(중앙대입구),2765,2866,2765,2866
20220102,9호선,가양,8201,8663,8201,8663
20220102,9호선,개화,808,790,808,790
20220102,9호선,고속터미널,9114,10548,9114,10548
20220102,9호선,공항시장,1523,1707,1523,1707
20220102,9호선,구반포,471,462,471,462
20220102,9호선,국회의사당,3731,3447,3731,3447
20220102,9호선,김포공항,7550,9801,7550,9801
20220102,9호선,노들,2110,1966,2110,1966
20220102,9호선,노량진,11771,13531,11771,13531
20220102,9호선,당산,6893,7440,6893,7440
20220102,9호선,동작(현충원),1006,830,1006,830
20220102,9호선,둔촌오륜,350,392,350,392
20220102,9호선,등촌,4364,4656,4364,4656
20220102,9호선,마곡나루(서울식물원),4081,4380,4081,4380
20220102,9호선,봉은사,5861,6141,5861,6141
20220102,9호선,사평,1353,1448,1353,1448
20220102,9호선,삼성중앙,1491,1670,1491,1670
20220102,9호선,삼전,2926,3136,2926,3136
20220102,9호선,샛강,1347,1380,1347,1380
20220102,9호선,석촌,3756,3520,3756,3520
20220102,9호선,석촌고분,2520,2735,2520,2735
20220102,9호선,선유도,2131,2391,2131,2391
20220102,9호선,선정릉,2156,2523,2156,2523
20220102,9호선,송파나루,2618,2984,2618,2984
20220102,9호선,신논현,13234,12492,13234,12492
20220102,9호선,신목동,1427,1327,1427,1327
20220102,9호선,신반포,1328,1321,1328,1321
20220102,9호선,신방화,3021,3038,3021,3038
20220102,9호선,양천향교,3297,3844,3297,3844
20220102,9호선,언주,2613,2890,2613,2890
20220102,9호선,여의도,7506,6835,7506,6835
20220102,9호선,염창,6847,7311,6847,7311
20220102,9호선,올림픽공원(한국체대),4392,4333,4392,4333
20220102,9호선,종합운동장,1651,1751,1651,1751
20220102,9호선,중앙보훈병원,2746,2709,2746,2709
20220102,9호선,증미,2648,2964,2648,2964
20220102,9호선,한성백제,1049,1079,1049,1079
20220102,9호선,흑석(중앙대입구),3220,3460,3220,3460
20220103,9호선,가양,19220,18972,19220,18972
20220103,9호선,개화,2398,1693,2398,1693
20220103,9호선,고속터미널,10878,13257,10878,13257
20220103,9호선,공항시장,2706,3052,2706,3052
20220103,9호선,구반포,1419,1474,1419,1474
20220103,9호선,국회의사당,16264,16597,16264,16597
