사용월,호선명,지하철역,승차총승객수,하차총승객수,총 승차인원,총 하차인원
202202,3호선,정발산,6472,6309,6472,6309
202202,3호선,종로3가,9507,10630,9507,10630
202202,3호선,주엽,7992,8107,7992,8107
202202,3호선,지축,4085,3981,4085,3981
202202,3호선,학여울,1573,1621,1573,1621
202202,3호선,홍제,15524,15083,15524,15083
202202,3호선,화정,15157,15736,15157,15736
202202,3호선,가락시장,8077,7948,8077,7948
202202,3호선,경복궁,17466,16982,17466,16982
202202,3호선,경찰병원,6761,6876,6761,6876
202202,3호선,고속터미널,34501,33436,34501,33436
202202,3호선,교대,13028,8381,13028,8381
202202,3호선,구파발,18381,17465,18381,17465
202202,3호선,금호,7137,6779,7137,6779
202202,3호선,남부터미널,26649,26983,26649,26983
202202,3호선,녹번,13995,12776,13995,12776
202202,3호선,대곡,1793,1440,1793,1440
202202,3호선,대청,9088,8442,9088,8442
202202,3호선,대치,10657,10623,10657,10623
202202,3호선,대화,11048,8830,11048,8830
202202,3호선,도곡,4761,4891,4761,4891
202202,3호선,독립문,5861,6062,5861,6062
202202,3호선,동대입구,6684,7233,6684,7233
202202,3호선,마두,6738,6838,6738,6838
202202,3호선,매봉,11545,11076,11545,11076
202202,3호선,무악재,3470,3585,3470,3585
202202,3호선,백석,8882,8908,8882,8908
202202,3호선,불광,14365,15382,14365,15382
202202,3호선,삼송,17513,17113,17513,17113
202202,3호선,수서,15215,15375,15215,15375
202202,3호선,신사,29117,30040,29117,30040
202202,3호선,안국,17335,17492,17335,17492
202202,3호선,압구정,29578,31198,29578,31198
202202,3호선,약수,11618,11249,11618,11249
202202,3호선,양재,35541,38457,35541,38457
202202,3호선,연신내,32487,30891,32487,30891
202202,3호선,오금,5739,5154,5739,5154
202202,3호선,옥수,7747,8076,7747,8076
202202,3호선,원당,10035,9502,10035,9502
202202,3호선,원흥,9162,8818,9162,8818
202202,3호선,을지로3가,9634,9595,9634,9595
202202,3호선,일원,9197,8937,9197,8937
202202,3호선,잠원,4245,4220,4245,4220
202202,3호선,정발산,6374,6213,6374,6213
202202,3호선,종로3가,9602,10649,9602,10649
202202,3호선,주엽,7776,7992,7776,7992
202202,3호선,지축,4032,3952,4032,3952
202202,3호선,충무로,1,0,1,0
202202,3호선,학여울,1762,1753,1762,1753
202202,3호선,홍제,15353,14717,15353,14717
202202,3호선,화정,14950,15496,14950,15496
202202,3호선,가락시장,8474,8206,8474,8206
202202,3호선,경복궁,17993,17763,17993,17763
202202,3호선,경찰병원,6955,6924,6955,6924
202202,3호선,고속터미널,38217,39537,38217,39537
202202,3호선,교대,12869,8189,12869,8189
202202,3호선,구파발,18700,17788,18700,17788
202202,3호선,금호,7570,7088,7570,7088
202202,3호선,남부터미널,27965,28520,27965,28520
202202,3호선,녹번,14319,12977,14319,12977
202202,3호선,대곡,1851,1447,1851,1447
202202,3호선,대청,9385,8779,9385,8779
202202,3호선,대치,10844,10834,10844,10834
202202,3호선,대화,11480,9331,11480,9331
202202,3호선,도곡,4847,5046,4847,5046
202202,3호선,독립문,6337,6368,6337,6368
202202,3호선,동대입구,6625,6992,6625,6992
202202,3호선,마두,6956,7091,6956,7091
202202,3호선,매봉,11481,10884,11481,10884
202202,3호선,무악재,3563,3597,3563,3597
202202,3호선,백석,9168,9337,9168,9337
202202,3호선,불광,15064,16082,15064,16082
202202,3호선,삼송,17901,17517,17901,17517
202202,3호선,수서,16507,16972,16507,16972
202202,3호선,신사,30938,31804,30938,31804
202202,3호선,안국,17753,18187,17753,18187
202202,3호선,압구정,31923,33981,31923,33981
202202,3호선,약수,12116,11551,12116,11551
202202,3호선,양재,36513,38514,36513,38514
202202,3호선,연신내,34262,32617,34262,32617
202202,3호선,오금,5890,5197,5890,5197
202202,3호선,옥수,8162,8557,8162,8557
202202,3호선,원당,10212,9844,10212,9844
202202,3호선,원흥,9380,9191,9380,9191
202202,3호선,을지로3가,9486,9836,9486,9836
202202,3호선,일원,9345,8985,9345,8985
202202,3호선,잠원,4501,4380,4501,4380
202202,3호선,정발산,6983,7126,6983,7126
202202,3호선,종로3가,9804,11301,9804,11301
202202,3호선,주엽,8262,8431,8262,8431
202202,3호선,지축,4246,4044,4246,4044
202202,3호선,충무로,1,0,1,0
202202,3호선,학여울,2506,2452,2506,2452
202202,3호선,홍제,15899,15394,15899,15394
202202,3호선,화정,15774,16243,15774,16243
202202,3호선,가락시장,5398,5007,5398,5007
202202,3호선,경복궁,13505,13793,13505,13793
202202,3호선,경찰병원,3546,3471,3546,3471
202202,3호선,고속터미널,39193,39028,39193,39028
202202,3호선,교대,5959,3597,5959,3597
202202,3호선,구파발,12706,12664,12706,12664
202202,3호선,금호,5084,4779,5084,4779
202202,3호선,남부터미널,18024,17946,18024,17946
202202,3호선,녹번,9165,8105,9165,8105
202202,3호선,대곡,1124,1019,1124,1019
202202,3호선,대청,5424,4995,5424,4995
202202,3호선,대치,8708,7933,8708,7933
202202,3호선,대화,7082,6508,7082,6508
202202,3호선,도곡,2859,3222,2859,3222
202202,3호선,독립문,4979,5181,4979,5181
202202,3호선,동대입구,4815,5348,4815,5348
202202,3호선,마두,4405,4513,4405,4513
202202,3호선,매봉,5708,5491,5708,5491
202202,3호선,무악재,2319,2583,2319,2583
202202,3호선,백석,6659,6681,6659,6681
202202,3호선,불광,11594,12854,11594,12854
202202,3호선,삼송,12349,12198,12349,12198
202202,3호선,수서,11740,11896,11740,11896
202202,3호선,신사,23233,23686,23233,23686
202202,3호선,안국,12525,13274,12525,13274
202202,3호선,압구정,23232,24035,23232,24035
202202,3호선,약수,8014,7616,8014,7616
202202,3호선,양재,19316,20422,19316,20422
202202,3호선,연신내,25761,24287,25761,24287
202202,3호선,오금,3472,3329,3472,3329
202202,3호선,옥수,5741,6124,5741,6124
202202,3호선,원당,7011,6688,7011,6688
202202,3호선,원흥,6176,5918,6176,5918
202202,3호선,을지로3가,4402,4588,4402,4588
202202,3호선,일원,4704,4664,4704,4664
202202,3호선,잠원,3132,3012,3132,3012
202202,3호선,정발산,5515,5754,5515,5754
202202,3호선,종로3가,5341,6895,5341,6895
202202,3호선,주엽,5747,5740,5747,5740
202202,3호선,지축,2655,2571,2655,2571
202202,3호선,충무로,2,0,2,0
202202,3호선,학여울,2046,2028,2046,2028
202202,3호선,홍제,11975,11497,11975,11497
202202,3호선,화정,11177,11613,11177,11613
202202,3호선,가락시장,3143,3299,3143,3299
202202,3호선,경복궁,9251,9222,9251,9222
202202,3호선,경찰병원,2238,2378,2238,2378
202202,3호선,고속터미널,31301,29308,31301,29308
202202,3호선,교대,3615,2273,3615,2273
202202,3호선,구파발,9050,9333,9050,9333
202202,3호선,금호,3501,3425,3501,3425
202202,3호선,남부터미널,11625,12172,11625,12172
202202,3호선,녹번,6109,5544,6109,5544
202202,3호선,대곡,791,695,791,695
202202,3호선,대청,3579,3506,3579,3506
202202,3호선,대치,5295,4671,5295,4671
202202,3호선,대화,5020,4635,5020,4635
202202,3호선,도곡,1664,1813,1664,1813
202202,3호선,독립문,3455,3616,3455,3616
202202,3호선,동대입구,3939,4188,3939,4188
202202,3호선,마두,2702,2784,2702,2784
202202,3호선,매봉,3488,3518,3488,3518
202202,3호선,무악재,1521,1708,1521,1708
202202,3호선,백석,4664,4606,4664,4606
202202,3호선,불광,8162,9232,8162,9232
202202,3호선,삼송,9126,9035,9126,9035
202202,3호선,수서,9076,8879,9076,8879
202202,3호선,신사,12537,12504,12537,12504
202202,3호선,안국,8295,8757,8295,8757
202202,3호선,압구정,12680,13024,12680,13024
202202,3호선,약수,5661,5446,5661,5446
202202,3호선,양재,12260,13958,12260,13958
202202,3호선,연신내,17649,16914,17649,16914
202202,3호선,오금,2196,2169,2196,2169
202202,3호선,옥수,3940,4161,3940,4161
202202,3호선,원당,4982,4849,4982,4849
202202,3호선,원흥,4250,4070,4250,4070
202202,3호선,을지로3가,2814,2553,2814,2553
202202,3호선,일원,2844,2971,2844,2971
202202,3호선,잠원,1729,1805,1729,1805
202202,3호선,정발산,4427,4243,4427,4243
202202,3호선,종로3가,3194,3904,3194,3904
202202,3호선,주엽,3630,3683,3630,3683
202202,3호선,지축,1778,1665,1778,1665
202202,3호선,학여울,1442,1652,1442,1652
202202,3호선,홍제,7645,7469,7645,7469
202202,3호선,화정,7606,7973,7606,7973
202202,3호선,가락시장,7985,7817,7985,7817
202202,3호선,경복궁,16516,16199,16516,16199
202202,3호선,경찰병원,7006,7072,7006,7072
202202,3호선,고속터미널,33338,31632,33338,31632
202202,3호선,교대,12869,8449,12869,8449
202202,3호선,구파발,18318,17436,18318,17436
202202,3호선,금호,7167,6783,7167,6783
202202,3호선,남부터미널,26004,26260,26004,26260
202202,3호선,녹번,13787,12722,13787,12722
202202,3호선,대곡,1819,1415,1819,1415
202202,3호선,대청,9316,8728,9316,8728
202202,3호선,대치,10658,10734,10658,10734
202202,3호선,대화,11384,9088,11384,9088
202202,3호선,도곡,4983,4928,4983,4928
202202,3호선,독립문,5864,6045,5864,6045
202202,3호선,동대입구,6132,6517,6132,6517
202202,3호선,마두,6853,6979,6853,6979
202202,3호선,매봉,11623,10946,11623,10946
202202,3호선,무악재,3560,3614,3560,3614
202202,3호선,백석,8912,9064,8912,9064
202202,3호선,불광,14775,15566,14775,15566
202202,3호선,삼송,17499,17071,17499,17071
202202,3호선,수서,15165,15780,15165,15780
202202,3호선,신사,28796,29860,28796,29860
202202,3호선,안국,16980,17174,16980,17174
202202,3호선,압구정,29511,31193,29511,31193
202202,3호선,약수,11523,11231,11523,11231
202202,3호선,양재,34772,37747,34772,37747
202202,3호선,연신내,32448,31035,32448,31035
202202,3호선,오금,5799,5202,5799,5202
202202,3호선,옥수,7552,8135,7552,8135
202202,3호선,원당,9957,9438,9957,9438
202202,3호선,원흥,9241,8966,9241,8966
202202,3호선,을지로3가,9463,9806,9463,9806
202202,3호선,일원,9151,9078,9151,9078
202202,3호선,잠원,4254,4263,4254,4263
202202,3호선,정발산,6397,6397,6397,6397
202202,3호선,종로3가,9481,10616,9481,10616
202202,3호선,주엽,8255,8114,8255,8114
202202,3호선,지축,4128,4054,4128,4054
202202,3호선,충무로,3,0,3,0
202202,3호선,학여울,1567,1550,1567,1550
202202,3호선,홍제,15569,14953,15569,14953
202202,3호선,화정,15335,15771,15335,15771
202202,3호선,가락시장,8054,7773,8054,7773
202202,3호선,경복궁,17116,16631,17116,16631
202202,3호선,경찰병원,7025,7003,7025,7003
202202,3호선,고속터미널,33806,32433,33806,32433
202202,3호선,교대,13073,8550,13073,8550
202202,3호선,구파발,18820,17711,18820,17711
202202,3호선,금호,7244,6893,7244,6893
202202,3호선,남부터미널,26501,26883,26501,26883
202202,3호선,녹번,14294,13053,14294,13053
202202,3호선,대곡,1761,1448,1761,1448
202202,3호선,대청,9023,8445,9023,8445
202202,3호선,대치,10685,10652,10685,10652
202202,3호선,대화,11281,9156,11281,9156
202202,3호선,도곡,4804,4823,4804,4823
202202,3호선,독립문,6181,6364,6181,6364
202202,3호선,동대입구,6980,7509,6980,7509
202202,3호선,마두,7062,7207,7062,7207
202202,3호선,매봉,11637,11120,11637,11120
202202,3호선,무악재,3624,3678,3624,3678
202202,3호선,백석,8953,9112,8953,9112
202202,3호선,불광,14623,15484,14623,15484
202202,3호선,삼송,17541,17167,17541,17167
202202,3호선,수서,14779,15176,14779,15176
202202,3호선,신사,29599,30043,29599,30043
202202,3호선,안국,17753,18014,17753,18014
202202,3호선,압구정,29839,31683,29839,31683
202202,3호선,약수,11734,11231,11734,11231
202202,3호선,양재,35546,38301,35546,38301
202202,3호선,연신내,32773,31427,32773,31427
202202,3호선,오금,5699,5180,5699,5180
202202,3호선,옥수,7928,8250,7928,8250
202202,3호선,원당,9889,9400,9889,9400
202202,3호선,원흥,9536,9116,9536,9116
202202,3호선,을지로3가,9725,9689,9725,9689
202202,3호선,일원,9365,8904,9365,8904
202202,3호선,잠원,4265,4291,4265,4291
202202,3호선,정발산,6420,6305,6420,6305
202202,3호선,종로3가,9608,10743,9608,10743
202202,3호선,주엽,8052,8029,8052,8029
202202,3호선,지축,4091,4022,4091,4022
202202,3호선,충무로,1,0,1,0
202202,3호선,학여울,1600,1624,1600,1624
202202,3호선,홍제,15609,15108,15609,15108
202202,3호선,화정,15496,15798,15496,15798
202202,3호선,가락시장,8063,7729,8063,7729
202202,3호선,경복궁,17514,17352,17514,17352
202202,3호선,경찰병원,6800,6896,6800,6896
202202,3호선,고속터미널,32901,31693,32901,31693
202202,3호선,교대,13115,8255,13115,8255
202202,3호선,구파발,18654,17647,18654,17647
202202,3호선,금호,7181,6833,7181,6833
202202,3호선,남부터미널,26466,27190,26466,27190
202202,3호선,녹번,13986,12855,13986,12855
202202,3호선,대곡,1745,1401,1745,1401
202202,3호선,대청,9171,8547,9171,8547
202202,3호선,대치,10350,10419,10350,10419
202202,3호선,대화,11113,8994,11113,8994
202202,3호선,도곡,4774,4970,4774,4970
202202,3호선,독립문,6048,6198,6048,6198
202202,3호선,동대입구,6540,6883,6540,6883
202202,3호선,마두,6700,6930,6700,6930
202202,3호선,매봉,11524,10925,11524,10925
202202,3호선,무악재,3448,3556,3448,3556
202202,3호선,백석,8585,8562,8585,8562
202202,3호선,불광,14575,15391,14575,15391
202202,3호선,삼송,17336,16977,17336,16977
202202,3호선,수서,14839,15075,14839,15075
202202,3호선,신사,28775,29357,28775,29357
202202,3호선,안국,18003,18425,18003,18425
202202,3호선,압구정,29097,31060,29097,31060
202202,3호선,약수,11560,11295,11560,11295
202202,3호선,양재,34931,37575,34931,37575
202202,3호선,연신내,32679,31453,32679,31453
202202,3호선,오금,5529,5121,5529,5121
202202,3호선,옥수,7692,8279,7692,8279
202202,3호선,원당,9722,9311,9722,9311
202202,3호선,원흥,9374,9081,9374,9081
202202,3호선,을지로3가,9663,9704,9663,9704
202202,3호선,일원,9039,8830,9039,8830
202202,3호선,잠원,4242,4249,4242,4249
202202,3호선,정발산,6628,6507,6628,6507
202202,3호선,종로3가,9555,10737,9555,10737
202202,3호선,주엽,8002,7970,8002,7970
202202,3호선,지축,4141,3989,4141,3989
202202,3호선,충무로,1,0,1,0
202202,3호선,학여울,1587,1650,1587,1650
202202,3호선,홍제,15521,15031,15521,15031
202202,3호선,화정,15121,15468,15121,15468
202202,3호선,가락시장,8173,7901,8173,7901
202202,3호선,경복궁,17286,17274,17286,17274
202202,3호선,경찰병원,6733,6790,6733,6790
202202,3호선,고속터미널,33755,32848,33755,32848
202202,3호선,교대,13076,8584,13076,8584
202202,3호선,구파발,18524,17717,18524,17717
202202,3호선,금호,7158,6690,7158,6690
202202,3호선,남부터미널,26310,26764,26310,26764
202202,3호선,녹번,13991,12630,13991,12630
202202,3호선,대곡,1761,1368,1761,1368
202202,3호선,대청,9037,8525,9037,8525
202202,3호선,대치,10618,10519,10618,10519
202202,3호선,대화,11250,9002,11250,9002
202202,3호선,도곡,4715,4875,4715,4875
202202,3호선,독립문,6161,6386,6161,6386
202202,3호선,동대입구,7109,7582,7109,7582
202202,3호선,마두,6675,6859,6675,6859
202202,3호선,매봉,11608,11045,11608,11045
202202,3호선,무악재,3530,3600,3530,3600
202202,3호선,백석,8831,8791,8831,8791
202202,3호선,불광,14789,15809,14789,15809
202202,3호선,삼송,17581,17304,17581,17304
202202,3호선,수서,15291,15710,15291,15710
202202,3호선,신사,28939,29897,28939,29897
202202,3호선,안국,17590,17971,17590,17971
202202,3호선,압구정,29278,30924,29278,30924
202202,3호선,약수,11588,11120,11588,11120
202202,3호선,양재,35453,38382,35453,38382
202202,3호선,연신내,32820,31236,32820,31236
202202,3호선,오금,5703,5149,5703,5149
202202,3호선,옥수,7815,8208,7815,8208
202202,3호선,원당,9863,9357,9863,9357
202202,3호선,원흥,9446,9094,9446,9094
202202,3호선,을지로3가,9438,9520,9438,9520
202202,3호선,일원,8949,8643,8949,8643
202202,3호선,잠원,4196,4200,4196,4200
202202,3호선,정발산,6444,6400,6444,6400
202202,3호선,종로3가,9649,10929,9649,10929
202202,3호선,주엽,8085,8099,8085,8099
202202,3호선,지축,4120,3924,4120,3924
202202,3호선,학여울,1611,1595,1611,1595
202202,3호선,홍제,15763,15105,15763,15105
202202,3호선,화정,15333,15829,15333,15829
202202,3호선,가락시장,8471,8334,8471,8334
202202,3호선,경복궁,18138,18060,18138,18060
202202,3호선,경찰병원,6836,6736,6836,6736
202202,3호선,고속터미널,38343,40062,38343,40062
202202,3호선,교대,13332,8458,13332,8458
202202,3호선,구파발,19135,18054,19135,18054
202202,3호선,금호,7457,6980,7457,6980
202202,3호선,남부터미널,28220,28723,28220,28723
202202,3호선,녹번,14215,12819,14215,12819
202202,3호선,대곡,1814,1400,1814,1400
202202,3호선,대청,9418,8762,9418,8762
202202,3호선,대치,10968,11050,10968,11050
202202,3호선,대화,11351,9309,11351,9309
202202,3호선,도곡,4935,4962,4935,4962
202202,3호선,독립문,6333,6497,6333,6497
202202,3호선,동대입구,6910,7284,6910,7284
202202,3호선,마두,7095,7179,7095,7179
202202,3호선,매봉,11473,10983,11473,10983
202202,3호선,무악재,3621,3582,3621,3582
202202,3호선,백석,9210,9297,9210,9297
202202,3호선,불광,15249,16161,15249,16161
202202,3호선,삼송,17979,17490,17979,17490
202202,3호선,수서,16799,17108,16799,17108
202202,3호선,신사,30919,32142,30919,32142
202202,3호선,안국,17652,18238,17652,18238
202202,3호선,압구정,31199,33715,31199,33715
202202,3호선,약수,12118,11731,12118,11731
202202,3호선,양재,36322,38374,36322,38374
202202,3호선,연신내,34257,32925,34257,32925
202202,3호선,오금,5796,5121,5796,5121
202202,3호선,옥수,8147,8473,8147,8473
202202,3호선,원당,10164,9759,10164,9759
202202,3호선,원흥,9875,9511,9875,9511
202202,3호선,을지로3가,9652,9830,9652,9830
202202,3호선,일원,9123,8744,9123,8744
202202,3호선,잠원,4509,4357,4509,4357
202202,3호선,정발산,7230,7346,7230,7346
202202,3호선,종로3가,9880,11186,9880,11186
202202,3호선,주엽,8299,8375,8299,8375
202202,3호선,지축,4276,3990,4276,3990
202202,3호선,충무로,1,0,1,0
202202,3호선,학여울,2602,2725,2602,2725
202202,3호선,홍제,16218,15640,16218,15640
202202,3호선,화정,15922,16361,15922,16361
202202,3호선,가락시장,5107,4870,5107,4870
202202,3호선,경복궁,11944,12207,11944,12207
202202,3호선,경찰병원,3549,3414,3549,3414
202202,3호선,고속터미널,37745,38612,37745,38612
202202,3호선,교대,5917,3639,5917,3639
202202,3호선,구파발,12097,12104,12097,12104
202202,3호선,금호,5059,4639,5059,4639
202202,3호선,남부터미널,17810,18139,17810,18139
202202,3호선,녹번,8785,7871,8785,7871
202202,3호선,대곡,1067,835,1067,835
202202,3호선,대청,5250,4780,5250,4780
202202,3호선,대치,8356,7572,8356,7572
202202,3호선,대화,6939,6568,6939,6568
202202,3호선,도곡,2948,2969,2948,2969
202202,3호선,독립문,4902,5018,4902,5018
202202,3호선,동대입구,5804,6238,5804,6238
202202,3호선,마두,4175,4293,4175,4293
202202,3호선,매봉,5322,5104,5322,5104
202202,3호선,무악재,2222,2376,2222,2376
202202,3호선,백석,6335,6344,6335,6344
202202,3호선,불광,10823,12187,10823,12187
202202,3호선,삼송,11724,11644,11724,11644
202202,3호선,수서,11261,11696,11261,11696
202202,3호선,신사,22714,23084,22714,23084
202202,3호선,안국,11321,12057,11321,12057
202202,3호선,압구정,21643,22667,21643,22667
202202,3호선,약수,7893,7334,7893,7334
202202,3호선,양재,18028,19152,18028,19152
202202,3호선,연신내,24862,23406,24862,23406
202202,3호선,오금,3252,2985,3252,2985
202202,3호선,옥수,5475,5716,5475,5716
202202,3호선,원당,6707,6445,6707,6445
202202,3호선,원흥,6087,5916,6087,5916
202202,3호선,을지로3가,4202,4325,4202,4325
202202,3호선,일원,4212,4161,4212,4161
202202,3호선,잠원,3058,2967,3058,2967
202202,3호선,정발산,5903,6025,5903,6025
202202,3호선,종로3가,4917,6588,4917,6588
202202,3호선,주엽,5474,5494,5474,5494
202202,3호선,지축,2582,2382,2582,2382
202202,3호선,학여울,1579,1562,1579,1562
202202,3호선,홍제,11187,10777,11187,10777
202202,3호선,화정,10850,11356,10850,11356
202202,3호선,가락시장,3133,3309,3133,3309
202202,3호선,경복궁,11135,11175,11135,11175
202202,3호선,경찰병원,2271,2382,2271,2382
202202,3호선,고속터미널,31987,30119,31987,30119
202202,3호선,교대,3798,2411,3798,2411
202202,3호선,구파발,9719,9805,9719,9805
202202,3호선,금호,3589,3528,3589,3528
202202,3호선,남부터미널,12153,12530,12153,12530
202202,3호선,녹번,6251,5783,6251,5783
202202,3호선,대곡,913,787,913,787
202202,3호선,대청,3767,3668,3767,3668
202202,3호선,대치,5454,4741,5454,4741
202202,3호선,대화,5687,4960,5687,4960
202202,3호선,도곡,1573,1691,1573,1691
202202,3호선,독립문,4169,4554,4169,4554
202202,3호선,동대입구,5438,5854,5438,5854
202202,3호선,마두,2949,2988,2949,2988
202202,3호선,매봉,3509,3381,3509,3381
202202,3호선,무악재,1535,1813,1535,1813
202202,3호선,백석,4705,4646,4705,4646
202202,3호선,불광,8652,10016,8652,10016
202202,3호선,삼송,9577,9512,9577,9512
202202,3호선,수서,8857,8647,8857,8647
202202,3호선,신사,12982,12915,12982,12915
202202,3호선,안국,9305,10078,9305,10078
202202,3호선,압구정,12376,12869,12376,12869
202202,3호선,약수,5631,5467,5631,5467
202202,3호선,양재,11763,13172,11763,13172
202202,3호선,연신내,19190,17748,19190,17748
202202,3호선,오금,2416,2298,2416,2298
202202,3호선,옥수,4511,4433,4511,4433
202202,3호선,원당,5256,5044,5256,5044
202202,3호선,원흥,4752,4607,4752,4607
202202,3호선,을지로3가,2858,2673,2858,2673
202202,3호선,일원,2823,2995,2823,2995
202202,3호선,잠원,1861,1888,1861,1888
202202,3호선,정발산,4798,4884,4798,4884
202202,3호선,종로3가,3563,4413,3563,4413
202202,3호선,주엽,4011,4006,4011,4006
202202,3호선,지축,1955,1830,1955,1830
202202,3호선,학여울,1406,1535,1406,1535
202202,3호선,홍제,8189,7995,8189,7995
202202,3호선,화정,8249,8599,8249,8599
202202,3호선,가락시장,7643,7490,7643,7490
202202,3호선,경복궁,16409,16468,16409,16468
202202,3호선,경찰병원,6309,6306,6309,6306
202202,3호선,고속터미널,35460,34105,35460,34105
202202,3호선,교대,11975,7909,11975,7909
202202,3호선,구파발,18342,17446,18342,17446
202202,3호선,금호,6848,6392,6848,6392
202202,3호선,남부터미널,23641,24042,23641,24042
202202,3호선,녹번,13560,12285,13560,12285
202202,3호선,대곡,1675,1340,1675,1340
202202,3호선,대청,8733,7976,8733,7976
202202,3호선,대치,10043,9971,10043,9971
202202,3호선,대화,10964,8927,10964,8927
202202,3호선,도곡,4474,4698,4474,4698
202202,3호선,독립문,6053,6209,6053,6209
202202,3호선,동대입구,7191,7583,7191,7583
202202,3호선,마두,6715,6817,6715,6817
202202,3호선,매봉,10293,9874,10293,9874
202202,3호선,무악재,3339,3431,3339,3431
202202,3호선,백석,8682,8758,8682,8758
202202,3호선,불광,14469,15629,14469,15629
202202,3호선,삼송,17198,16770,17198,16770
202202,3호선,수서,14531,14682,14531,14682
202202,3호선,신사,27435,28457,27435,28457
202202,3호선,안국,15518,16466,15518,16466
202202,3호선,압구정,28631,30286,28631,30286
202202,3호선,약수,11428,10942,11428,10942
202202,3호선,양재,31504,34508,31504,34508
202202,3호선,연신내,32965,31273,32965,31273
202202,3호선,오금,5172,4695,5172,4695
202202,3호선,옥수,7581,7876,7581,7876
202202,3호선,원당,9880,9249,9880,9249
202202,3호선,원흥,9593,9027,9593,9027
202202,3호선,을지로3가,8817,9115,8817,9115
202202,3호선,일원,8697,8413,8697,8413
202202,3호선,잠원,4143,3958,4143,3958
202202,3호선,정발산,6607,6630,6607,6630
202202,3호선,종로3가,9419,11156,9419,11156
202202,3호선,주엽,7890,8004,7890,8004
202202,3호선,지축,4106,3938,4106,3938
202202,3호선,충무로,1,0,1,0
202202,3호선,학여울,1509,1485,1509,1485
202202,3호선,홍제,15655,14861,15655,14861
202202,3호선,화정,15415,15711,15415,15711
202203,3호선,가락시장,3876,3854,3876,3854
202203,3호선,경복궁,11119,11966,11119,11966
202203,3호선,경찰병원,2406,2467,2406,2467
202203,3호선,고속터미널,30301,28148,30301,28148
202203,3호선,교대,4175,2588,4175,2588
202203,3호선,구파발,9962,10251,9962,10251
202203,3호선,금호,3957,3791,3957,3791
202203,3호선,남부터미널,12136,12541,12136,12541
202203,3호선,녹번,6911,6395,6911,6395
202203,3호선,대곡,887,818,887,818
202203,3호선,대청,3992,3861,3992,3861
202203,3호선,대치,5386,5100,5386,5100
202203,3호선,대화,5382,4910,5382,4910
202203,3호선,도곡,1819,1857,1819,1857
202203,3호선,독립문,4890,5393,4890,5393
202203,3호선,동대입구,3941,4438,3941,4438
202203,3호선,마두,3087,3111,3087,3111
202203,3호선,매봉,3875,3778,3875,3778
202203,3호선,무악재,1827,1922,1827,1922
202203,3호선,백석,5046,5011,5046,5011
202203,3호선,불광,8945,10133,8945,10133
202203,3호선,삼송,10277,9969,10277,9969
202203,3호선,수서,8241,7861,8241,7861
202203,3호선,신사,12472,12698,12472,12698
202203,3호선,안국,10504,11366,10504,11366
202203,3호선,압구정,12541,13110,12541,13110
202203,3호선,약수,5993,5842,5993,5842
202203,3호선,양재,11963,13387,11963,13387
202203,3호선,연신내,20147,19128,20147,19128
202203,3호선,오금,2205,2173,2205,2173
202203,3호선,옥수,4455,4734,4455,4734
202203,3호선,원당,5664,5404,5664,5404
202203,3호선,원흥,5062,4907,5062,4907
202203,3호선,을지로3가,3450,3227,3450,3227
202203,3호선,일원,2909,3033,2909,3033
202203,3호선,잠원,1957,1905,1957,1905
202203,3호선,정발산,4162,4126,4162,4126
202203,3호선,종로3가,4124,5498,4124,5498
202203,3호선,주엽,4296,4269,4296,4269
202203,3호선,지축,2155,2020,2155,2020
202203,3호선,학여울,715,748,715,748
202203,3호선,홍제,8873,8640,8873,8640
202203,3호선,화정,8715,9128,8715,9128
202203,3호선,가락시장,8129,8040,8129,8040
202203,3호선,경복궁,18428,17872,18428,17872
202203,3호선,경찰병원,6832,6812,6832,6812
202203,3호선,고속터미널,31943,29794,31943,29794
202203,3호선,교대,13031,8448,13031,8448
202203,3호선,구파발,19251,18374,19251,18374
202203,3호선,금호,7287,6955,7287,6955
202203,3호선,남부터미널,25592,26076,25592,26076
202203,3호선,녹번,14644,13511,14644,13511
202203,3호선,대곡,1877,1515,1877,1515
202203,3호선,대청,9663,8971,9663,8971
202203,3호선,대치,9942,10099,9942,10099
202203,3호선,대화,11856,9548,11856,9548
202203,3호선,도곡,4929,5111,4929,5111
202203,3호선,독립문,6555,6881,6555,6881
202203,3호선,동대입구,7645,8299,7645,8299
202203,3호선,마두,7024,7193,7024,7193
202203,3호선,매봉,11528,10948,11528,10948
202203,3호선,무악재,3579,3649,3579,3649
202203,3호선,백석,8986,8990,8986,8990
202203,3호선,불광,15033,16309,15033,16309
202203,3호선,삼송,18234,18055,18234,18055
202203,3호선,수서,15085,15615,15085,15615
202203,3호선,신사,27064,27942,27064,27942
202203,3호선,안국,18042,18279,18042,18279
202203,3호선,압구정,28872,30530,28872,30530
202203,3호선,약수,12159,11841,12159,11841
202203,3호선,양재,35259,38242,35259,38242
202203,3호선,연신내,34463,32621,34463,32621
202203,3호선,오금,5775,5250,5775,5250
202203,3호선,옥수,8007,8488,8007,8488
202203,3호선,원당,10431,9922,10431,9922
202203,3호선,원흥,10007,9599,10007,9599
202203,3호선,을지로3가,9383,9602,9383,9602
202203,3호선,일원,9707,9375,9707,9375
202203,3호선,잠원,4306,4244,4306,4244
202203,3호선,정발산,6584,6509,6584,6509
202203,3호선,종로3가,9420,10484,9420,10484
