사용일자,노선명,역명,승차총승객수,하차총승객수,총 승차인원,총 하차인원
20220101,6호선,고려대(종암),2874,2802,2874,2802
20220101,6호선,공덕,5045,4766,5045,4766
20220101,6호선,광흥창(서강),2822,2715,2822,2715
20220101,6호선,구산,2969,2258,2969,2258
20220101,6호선,녹사평(용산구청),2710,2610,2710,2610
20220101,6호선,대흥(서강대앞),2752,2770,2752,2770
20220101,6호선,독바위,1225,1442,1225,1442
20220101,6호선,돌곶이,3505,3169,3505,3169
20220101,6호선,동묘앞,4065,3980,4065,3980
20220101,6호선,디지털미디어시티,3843,3953,3843,3953
20220101,6호선,마포구청,5295,4801,5295,4801
20220101,6호선,망원,7118,7554,7118,7554
20220101,6호선,버티고개,782,870,782,870
20220101,6호선,보문,2841,2727,2841,2727
20220101,6호선,봉화산(서울의료원),2943,2985,2943,2985
20220101,6호선,불광,2301,2062,2301,2062
20220101,6호선,삼각지,2519,1941,2519,1941
20220101,6호선,상수,4796,5142,4796,5142
20220101,6호선,상월곡(한국과학기술연구원),2265,1980,2265,1980
20220101,6호선,새절(신사),4975,5010,4975,5010
20220101,6호선,석계,5057,5057,5057,5057
20220101,6호선,신당,3539,3001,3539,3001
20220101,6호선,안암(고대병원앞),3170,3182,3170,3182
20220101,6호선,약수,1197,1206,1197,1206
20220101,6호선,역촌,1514,1880,1514,1880
20220101,6호선,월곡(동덕여대),4090,4232,4090,4232
20220101,6호선,월드컵경기장(성산),2867,2883,2867,2883
20220101,6호선,응암,7342,7591,7342,7591
20220101,6호선,이태원,7952,7914,7952,7914
20220101,6호선,증산(명지대앞),4364,4537,4364,4537
20220101,6호선,창신,1309,1104,1309,1104
20220101,6호선,청구,1258,1237,1258,1237
20220101,6호선,태릉입구,2249,2439,2249,2439
20220101,6호선,한강진,5417,6074,5417,6074
20220101,6호선,합정,6695,6122,6695,6122
20220101,6호선,화랑대(서울여대입구),3640,3191,3640,3191
20220101,6호선,효창공원앞,2388,2105,2388,2105
20220102,6호선,고려대(종암),3120,3291,3120,3291
20220102,6호선,공덕,5531,5440,5531,5440
20220102,6호선,광흥창(서강),3415,3501,3415,3501
20220102,6호선,구산,3210,2523,3210,2523
20220102,6호선,녹사평(용산구청),2831,2791,2831,2791
20220102,6호선,대흥(서강대앞),2953,3301,2953,3301
20220102,6호선,독바위,1230,1526,1230,1526
20220102,6호선,돌곶이,4200,4174,4200,4174
20220102,6호선,동묘앞,4739,4619,4739,4619
20220102,6호선,디지털미디어시티,4125,4423,4125,4423
20220102,6호선,마포구청,5788,5772,5788,5772
20220102,6호선,망원,7652,8426,7652,8426
20220102,6호선,버티고개,809,986,809,986
20220102,6호선,보문,3177,3249,3177,3249
20220102,6호선,봉화산(서울의료원),3366,3339,3366,3339
20220102,6호선,불광,2574,2272,2574,2272
20220102,6호선,삼각지,2536,2135,2536,2135
20220102,6호선,상수,4789,5742,4789,5742
20220102,6호선,상월곡(한국과학기술연구원),2565,2421,2565,2421
