사용일자,호선명,지하철역,승차총승객수,하차총승객수
202004,8호선,장지,67138,65747
202004,8호선,천호,73083,85155
202005,8호선,가락시장,39836,45319
202005,8호선,강동구청,45757,46984
202005,8호선,남한산성입구,71063,63662
202005,8호선,단대오거리,56189,53305
202005,8호선,모란,29853,24878
202005,8호선,몽촌토성,30261,31192
202005,8호선,문정,63259,65312
202005,8호선,복정,53454,47490
202005,8호선,산성,35113,34877
202005,8호선,석촌,41984,51028
202005,8호선,송파,44319,42266
202005,8호선,수진,30844,27451
202005,8호선,신흥,29279,30932
202005,8호선,암사,94460,86492
202005,8호선,잠실,87548,96960
202005,8호선,장지,95734,93529
202005,8호선,천호,99877,117376
202006,8호선,가락시장,32133,36461
202006,8호선,강동구청,37631,38110
202006,8호선,남한산성입구,57836,51686
202006,8호선,단대오거리,45370,42658
202006,8호선,모란,23518,19896
202006,8호선,몽촌토성,24070,24371
202006,8호선,문정,52944,54006
202006,8호선,복정,45092,39576
202006,8호선,산성,30221,30082
202006,8호선,석촌,33846,41357
202006,8호선,송파,37259,34970
202006,8호선,수진,25628,22567
202006,8호선,신흥,24019,25199
202006,8호선,암사,78376,71337
202006,8호선,잠실,74819,83259
202006,8호선,장지,80835,79057
202006,8호선,천호,82549,97501
202007,8호선,가락시장,32762,37461
202007,8호선,강동구청,39280,39374
202007,8호선,남한산성입구,59205,52690
202007,8호선,단대오거리,46408,43575
202007,8호선,모란,25160,21619
202007,8호선,몽촌토성,24033,24431
202007,8호선,문정,52875,53829
202007,8호선,복정,45342,39670
202007,8호선,산성,29269,29337
202007,8호선,석촌,35349,43120
202007,8호선,송파,37885,36394
202007,8호선,수진,27494,24755
202007,8호선,신흥,24814,25528
202007,8호선,암사,80413,73111
202007,8호선,잠실,78188,86607
202007,8호선,장지,82519,79413
202007,8호선,천호,83029,97031
202008,8호선,가락시장,32132,36752
202008,8호선,강동구청,40027,40248
202008,8호선,남한산성입구,58671,52871
202008,8호선,단대오거리,46714,44240
202008,8호선,모란,23961,20401
202008,8호선,몽촌토성,23722,24240
202008,8호선,문정,49729,50422
202008,8호선,복정,42250,38262
202008,8호선,산성,31751,31387
202008,8호선,석촌,35849,41915
202008,8호선,송파,37911,36950
202008,8호선,수진,28196,25668
202008,8호선,신흥,25876,27094
202008,8호선,암사,81394,74857
202008,8호선,잠실,82101,90203
202008,8호선,장지,82844,81584
202008,8호선,천호,83574,95651
202009,8호선,가락시장,29748,33900
202009,8호선,강동구청,31324,31618
202009,8호선,남한산성입구,49865,45018
202009,8호선,단대오거리,38225,36203
202009,8호선,모란,20044,16796
202009,8호선,몽촌토성,22065,22229
202009,8호선,문정,37872,38646
202009,8호선,복정,33893,30700
202009,8호선,산성,29995,30195
202009,8호선,석촌,28743,34697
202009,8호선,송파,28922,28675
202009,8호선,수진,22562,20473
202009,8호선,신흥,20107,21126
202009,8호선,암사,66606,61564
202009,8호선,잠실,59996,64778
202009,8호선,장지,66005,65974
202009,8호선,천호,65814,74449
202010,8호선,가락시장,37572,42960
202010,8호선,강동구청,42796,42899
202010,8호선,남한산성입구,69268,62254
202010,8호선,단대오거리,51771,48154
202010,8호선,모란,28510,24613
202010,8호선,몽촌토성,34564,34874
202010,8호선,문정,56006,57450
202010,8호선,복정,48597,43363
202010,8호선,산성,43387,43262
202010,8호선,석촌,39041,48294
202010,8호선,송파,38803,38696
202010,8호선,수진,30237,27273
202010,8호선,신흥,26476,28037
202010,8호선,암사,89392,81222
202010,8호선,잠실,88722,99075
202010,8호선,장지,90013,87116
202010,8호선,천호,88563,101900
202011,8호선,가락시장,36695,41869
202011,8호선,강동구청,41978,42845
202011,8호선,남한산성입구,64496,58332
202011,8호선,단대오거리,50983,48629
202011,8호선,모란,26481,22220
202011,8호선,몽촌토성,29040,29198
202011,8호선,문정,59596,61535
202011,8호선,복정,48819,43590
202011,8호선,산성,39298,39147
202011,8호선,석촌,38328,46698
202011,8호선,송파,38147,38316
202011,8호선,수진,29074,26379
202011,8호선,신흥,26434,27698
202011,8호선,암사,86841,80661
202011,8호선,잠실,86782,95814
202011,8호선,장지,89212,86653
202011,8호선,천호,89180,101096
202012,8호선,가락시장,26465,29761
202012,8호선,강동구청,27995,29219
202012,8호선,남한산성입구,43907,40557
202012,8호선,단대오거리,34781,33826
202012,8호선,모란,17072,14038
202012,8호선,몽촌토성,18474,19020
202012,8호선,문정,36430,37892
202012,8호선,복정,30758,28636
202012,8호선,산성,25099,25655
202012,8호선,석촌,25235,29614
202012,8호선,송파,23762,24519
202012,8호선,수진,19860,18037
202012,8호선,신흥,18500,19759
202012,8호선,암사,58906,55787
202012,8호선,잠실,53405,56599
202012,8호선,장지,58021,59429
202012,8호선,천호,59201,66855
