사용일자,호선명,지하철역,승차총승객수,하차총승객수
202007,6호선,월곡,48454,46554
202007,6호선,월드컵경기장,30423,30914
202007,6호선,응암,81994,80178
202007,6호선,이태원,62338,65029
202007,6호선,증산,49058,47425
202007,6호선,창신,14222,11811
202007,6호선,청구,14718,14723
202007,6호선,태릉입구,26467,28691
202007,6호선,한강진,43967,53391
202007,6호선,합정,77331,73132
202007,6호선,화랑대,46085,38024
202007,6호선,효창공원앞,29347,24998
202008,6호선,고려대,35028,32797
202008,6호선,공덕,60552,58170
202008,6호선,광흥창,33290,31218
202008,6호선,구산,33404,26338
202008,6호선,녹사평,27230,28397
202008,6호선,대흥,32252,32294
202008,6호선,독바위,13638,15576
202008,6호선,돌곶이,39991,37113
202008,6호선,동묘앞,43949,41512
202008,6호선,디지털미디어시티,45844,47367
202008,6호선,마포구청,61186,53791
202008,6호선,망원,77433,84781
202008,6호선,버티고개,9706,9979
202008,6호선,보문,35063,31664
202008,6호선,봉화산,35925,34131
202008,6호선,불광,28955,25820
202008,6호선,삼각지,24432,19199
202008,6호선,상수,50000,60024
202008,6호선,상월곡,27211,23969
202008,6호선,새절,59330,56423
202008,6호선,석계,58150,57395
202008,6호선,신내,4,0
202008,6호선,신당,35882,34528
202008,6호선,안암,41273,40759
202008,6호선,약수,15654,15195
202008,6호선,역촌,18719,20669
202008,6호선,연신내,5,0
202008,6호선,월곡,47659,46431
202008,6호선,월드컵경기장,30464,31589
202008,6호선,응암,82426,81351
202008,6호선,이태원,66024,69344
202008,6호선,증산,50383,49144
202008,6호선,창신,14555,12253
202008,6호선,청구,15114,15325
202008,6호선,태릉입구,25750,27799
202008,6호선,한강진,38990,46911
202008,6호선,합정,75625,70622
202008,6호선,화랑대,45030,36837
202008,6호선,효창공원앞,29733,25635
202009,6호선,고려대,30118,28405
202009,6호선,공덕,49685,46791
202009,6호선,광흥창,26691,24973
202009,6호선,구산,26991,20768
202009,6호선,녹사평,24796,25416
202009,6호선,대흥,26109,26533
202009,6호선,독바위,11876,14785
202009,6호선,돌곶이,30540,28666
202009,6호선,동묘앞,42041,39309
202009,6호선,디지털미디어시티,37806,38874
202009,6호선,마포구청,50811,44042
202009,6호선,망원,67124,74722
202009,6호선,버티고개,8334,8720
202009,6호선,보문,28054,25518
202009,6호선,봉화산,28842,27616
202009,6호선,불광,23581,22130
202009,6호선,삼각지,19818,15380
202009,6호선,상수,34713,41655
202009,6호선,상월곡,22406,19802
202009,6호선,새절,48738,46432
202009,6호선,석계,47835,47169
202009,6호선,신내,2,0
202009,6호선,신당,28214,28231
202009,6호선,안암,34437,34352
202009,6호선,약수,12664,12411
202009,6호선,역촌,14175,16494
202009,6호선,연신내,5,0
202009,6호선,월곡,39784,38714
202009,6호선,월드컵경기장,31692,32548
202009,6호선,응암,67630,67062
202009,6호선,이태원,50587,53068
202009,6호선,증산,41029,39950
202009,6호선,창신,11853,10162
202009,6호선,청구,12932,13177
202009,6호선,태릉입구,21300,23003
202009,6호선,한강진,33559,40018
202009,6호선,합정,60279,55735
202009,6호선,화랑대,35424,30111
202009,6호선,효창공원앞,25232,22104
202010,6호선,고려대,39350,37541
202010,6호선,공덕,68347,65644
202010,6호선,광흥창,36001,33437
202010,6호선,구산,37047,28256
202010,6호선,녹사평,35440,37855
202010,6호선,대흥,35169,35553
202010,6호선,독바위,15761,19447
202010,6호선,돌곶이,41262,38248
202010,6호선,동묘앞,59404,55468
202010,6호선,디지털미디어시티,51321,52424
202010,6호선,마포구청,67486,58911
202010,6호선,망원,87452,98148
202010,6호선,버티고개,11073,11648
202010,6호선,보문,36789,33565
202010,6호선,봉화산,39382,37537
202010,6호선,불광,30811,29358
202010,6호선,삼각지,30406,23926
202010,6호선,상수,52296,64093
202010,6호선,상월곡,30310,26259
202010,6호선,새절,65099,61473
202010,6호선,석계,65031,64603
202010,6호선,신내,2,0
202010,6호선,신당,37456,35424
202010,6호선,안암,46015,47541
202010,6호선,약수,16364,16811
202010,6호선,역촌,18491,21223
202010,6호선,연신내,4,0
202010,6호선,월곡,52953,51680
202010,6호선,월드컵경기장,47710,50121
202010,6호선,응암,90662,88352
202010,6호선,이태원,84173,91893
202010,6호선,증산,54997,53580
202010,6호선,창신,15313,13118
202010,6호선,청구,17071,16889
202010,6호선,태릉입구,29096,32085
202010,6호선,한강진,54950,66850
202010,6호선,합정,86486,81237
202010,6호선,화랑대,53612,44169
202010,6호선,효창공원앞,32742,28536
202011,6호선,고려대,39322,37405
202011,6호선,공덕,68821,64075
202011,6호선,광흥창,36113,34112
202011,6호선,구산,35029,26615
202011,6호선,녹사평,31450,32737
202011,6호선,대흥,35234,35470
202011,6호선,독바위,14389,16843
202011,6호선,돌곶이,42317,39604
202011,6호선,동묘앞,55384,52310
202011,6호선,디지털미디어시티,49543,50974
202011,6호선,마포구청,65518,57394
202011,6호선,망원,84048,93190
202011,6호선,버티고개,10818,11559
202011,6호선,보문,36938,33557
202011,6호선,봉화산,37748,35998
202011,6호선,불광,29104,26705
202011,6호선,삼각지,30508,23434
202011,6호선,상수,50098,59447
202011,6호선,상월곡,30052,26525
202011,6호선,새절,62257,59048
202011,6호선,석계,62391,62260
202011,6호선,신내,1,0
202011,6호선,신당,39192,37869
202011,6호선,안암,47430,47417
202011,6호선,약수,17028,16715
202011,6호선,역촌,18352,21083
202011,6호선,연신내,3,0
202011,6호선,월곡,52617,51307
202011,6호선,월드컵경기장,34192,36076
202011,6호선,응암,87286,86441
202011,6호선,이태원,73758,75205
202011,6호선,증산,52246,51873
202011,6호선,창신,15990,13956
202011,6호선,청구,16417,16724
202011,6호선,태릉입구,28846,30712
202011,6호선,한강진,45336,55074
202011,6호선,합정,81528,76662
202011,6호선,화랑대,48739,40700
202011,6호선,효창공원앞,31996,28208
202012,6호선,고려대,24570,23662
202012,6호선,공덕,42604,40617
202012,6호선,광흥창,22874,21908
202012,6호선,구산,23711,18510
202012,6호선,녹사평,17667,17355
202012,6호선,대흥,23828,24222
202012,6호선,독바위,9761,11980
202012,6호선,돌곶이,28998,27326
202012,6호선,동묘앞,37193,35155
202012,6호선,디지털미디어시티,33118,34407
202012,6호선,마포구청,43621,39771
202012,6호선,망원,51352,54946
202012,6호선,버티고개,6948,7265
202012,6호선,보문,23598,21698
202012,6호선,봉화산,24332,24046
202012,6호선,불광,19597,18242
202012,6호선,삼각지,16475,13421
202012,6호선,상수,26789,30363
202012,6호선,상월곡,19937,17852
202012,6호선,새절,41587,40179
202012,6호선,석계,41228,41601
202012,6호선,신내,1,0
202012,6호선,신당,23625,24075
202012,6호선,안암,26774,26829
202012,6호선,약수,10873,10873
202012,6호선,역촌,12245,14112
202012,6호선,연신내,1,0
202012,6호선,월곡,34172,34431
202012,6호선,월드컵경기장,20203,20341
202012,6호선,응암,58814,59616
202012,6호선,이태원,38091,38662
202012,6호선,증산,35572,36012
202012,6호선,창신,10154,8937
202012,6호선,청구,10830,11368
202012,6호선,태릉입구,18088,19205
202012,6호선,한강진,22121,25663
202012,6호선,합정,45641,42403
202012,6호선,화랑대,29781,25444
202012,6호선,효창공원앞,20961,18698
