사용일자,호선명,지하철역,승차총승객수,하차총승객수
202002,5호선,양평,25510,24837
202002,5호선,여의나루,31826,32283
202002,5호선,여의도,58269,63173
202002,5호선,영등포구청,13382,13268
202002,5호선,영등포시장,52657,55475
202002,5호선,오금,15434,15155
202002,5호선,오목교,130716,135950
202002,5호선,올림픽공원,19631,19276
202002,5호선,왕십리,25475,30841
202002,5호선,우장산,69473,69444
202002,5호선,을지로4가,18932,21103
202002,5호선,장한평,83249,82751
202002,5호선,종로3가,81481,77962
202002,5호선,천호,123339,121272
202002,5호선,청구,19215,16705
202002,5호선,충정로,14108,13418
202002,5호선,행당,39287,35015
202002,5호선,화곡,148901,138221
202003,5호선,강동,70870,64089
202003,5호선,개롱,20706,22239
202003,5호선,개화산,21157,21351
202003,5호선,거여,25741,24751
202003,5호선,고덕,26602,25830
202003,5호선,공덕,33567,34978
202003,5호선,광나루,51935,51358
202003,5호선,광화문,60992,61066
202003,5호선,군자,44273,48313
202003,5호선,굽은다리,34117,31630
202003,5호선,길동,28581,29589
202003,5호선,김포공항,31023,29788
202003,5호선,까치산,116648,111873
202003,5호선,답십리,54031,49315
202003,5호선,동대문역사문화공원,4505,5705
202003,5호선,둔촌동,29730,29453
202003,5호선,마곡,19626,19316
202003,5호선,마장,20270,19545
202003,5호선,마천,22439,23771
202003,5호선,마포,34817,34843
202003,5호선,명일,25583,25099
202003,5호선,목동,56775,58706
202003,5호선,발산,60240,63982
202003,5호선,방이,24461,23884
202003,5호선,방화,25316,24205
202003,5호선,상일동,50776,46417
202003,5호선,서대문,35453,34575
202003,5호선,송정,28251,27869
202003,5호선,신금호,21251,22055
202003,5호선,신길,12126,13358
202003,5호선,신정,46058,38703
202003,5호선,아차산,70455,69970
202003,5호선,애오개,19308,18969
202003,5호선,양평,18488,18249
202003,5호선,여의나루,62056,67475
202003,5호선,여의도,44652,46414
202003,5호선,영등포구청,10110,9660
202003,5호선,영등포시장,32039,33335
202003,5호선,오금,10409,10179
202003,5호선,오목교,82679,86529
202003,5호선,올림픽공원,13385,12177
202003,5호선,왕십리,17445,20969
202003,5호선,우장산,47095,46769
202003,5호선,을지로4가,12820,14032
202003,5호선,장한평,55332,54613
202003,5호선,종로3가,47052,46805
202003,5호선,천호,85896,84464
202003,5호선,청구,13647,12016
202003,5호선,충정로,9571,9385
202003,5호선,행당,26901,23903
202003,5호선,화곡,106878,98253
202004,5호선,강동,74455,67710
202004,5호선,개롱,22224,23565
202004,5호선,개화산,21392,21489
202004,5호선,거여,26671,25829
202004,5호선,고덕,28542,28129
202004,5호선,공덕,35309,37025
202004,5호선,광나루,54738,53853
202004,5호선,광화문,67168,66447
202004,5호선,군자,45044,48999
202004,5호선,굽은다리,35635,33068
202004,5호선,길동,29811,30640
202004,5호선,김포공항,31182,30094
202004,5호선,까치산,119982,114527
202004,5호선,답십리,55592,51210
202004,5호선,동대문역사문화공원,5392,6782
202004,5호선,둔촌동,31232,31144
202004,5호선,마곡,20453,20349
202004,5호선,마장,21558,20743
202004,5호선,마천,23258,24433
202004,5호선,마포,36783,36548
202004,5호선,명일,28803,28554
202004,5호선,목동,59839,61541
202004,5호선,발산,64049,68372
202004,5호선,방이,27019,26175
202004,5호선,방화,26726,25391
202004,5호선,상일동,57020,52041
202004,5호선,서대문,35120,34105
202004,5호선,송정,29511,29092
202004,5호선,신금호,22703,23287
202004,5호선,신길,11860,13128
202004,5호선,신정,47494,39962
202004,5호선,아차산,74183,74981
202004,5호선,애오개,20177,19855
202004,5호선,양평,19367,19199
202004,5호선,여의나루,57471,57725
202004,5호선,여의도,43988,46132
202004,5호선,영등포구청,9990,9713
202004,5호선,영등포시장,32892,34317
202004,5호선,오금,11167,10844
202004,5호선,오목교,86000,89641
202004,5호선,올림픽공원,14640,13298
202004,5호선,왕십리,18319,21410
202004,5호선,우장산,50484,50239
202004,5호선,을지로4가,13873,15823
202004,5호선,장한평,57377,56207
202004,5호선,종로3가,53569,53947
202004,5호선,천호,90659,88624
202004,5호선,청구,13721,12158
202004,5호선,충정로,10129,9904
202004,5호선,행당,28777,25284
202004,5호선,화곡,110159,101189
202005,5호선,강동,109719,98667
202005,5호선,개롱,33169,34671
202005,5호선,개화산,26851,26960
202005,5호선,거여,39088,37573
202005,5호선,고덕,40625,40612
202005,5호선,공덕,49639,52901
202005,5호선,광나루,74518,71655
202005,5호선,광화문,97944,100719
202005,5호선,군자,60894,67856
202005,5호선,굽은다리,50473,46851
202005,5호선,길동,41817,42688
202005,5호선,김포공항,47073,45688
202005,5호선,까치산,165080,156959
202005,5호선,답십리,77326,71165
202005,5호선,동대문역사문화공원,6076,7882
202005,5호선,둔촌동,46139,46179
202005,5호선,마곡,27944,27655
202005,5호선,마장,30990,30227
202005,5호선,마천,31870,33646
202005,5호선,마포,51315,51703
202005,5호선,명일,42044,41136
202005,5호선,목동,84734,87154
202005,5호선,발산,89806,95307
202005,5호선,방이,40118,38625
202005,5호선,방화,36416,35449
202005,5호선,상일동,81995,74951
202005,5호선,서대문,50906,49747
202005,5호선,송정,39364,38894
202005,5호선,신금호,30604,31409
202005,5호선,신길,16205,17794
202005,5호선,신정,66387,55616
202005,5호선,아차산,97794,97702
202005,5호선,애오개,28192,27451
202005,5호선,양평,26136,25642
202005,5호선,여의나루,77645,79105
202005,5호선,여의도,60269,67132
202005,5호선,영등포구청,14041,13633
202005,5호선,영등포시장,45910,48711
202005,5호선,오금,17776,16470
202005,5호선,오목교,121432,126595
202005,5호선,올림픽공원,21309,18388
202005,5호선,왕십리,25114,29560
202005,5호선,우장산,68340,69317
202005,5호선,을지로4가,20449,22616
202005,5호선,장한평,78734,77755
202005,5호선,종로3가,76364,76736
202005,5호선,천호,126645,125059
202005,5호선,청구,19553,16341
202005,5호선,충정로,15025,14360
202005,5호선,행당,42725,37480
202005,5호선,화곡,152800,143731
202006,5호선,강동,91551,82331
202006,5호선,개롱,27459,28648
202006,5호선,개화산,22581,22528
202006,5호선,거여,32123,30791
202006,5호선,고덕,33159,33211
202006,5호선,공덕,40495,42662
202006,5호선,광나루,63395,60158
202006,5호선,광화문,83496,87371
202006,5호선,군자,50327,56385
202006,5호선,굽은다리,42394,39457
202006,5호선,길동,33975,34274
202006,5호선,김포공항,43940,44609
202006,5호선,까치산,133318,126347
202006,5호선,답십리,63268,57640
202006,5호선,동대문역사문화공원,5149,6771
202006,5호선,둔촌동,38418,38478
202006,5호선,마곡,23486,23299
202006,5호선,마장,24726,23819
202006,5호선,마천,26446,28099
202006,5호선,마포,42287,42639
202006,5호선,명일,34606,34154
202006,5호선,목동,68121,70098
202006,5호선,발산,73521,78323
202006,5호선,방이,32833,31802
202006,5호선,방화,32045,30540
202006,5호선,상일동,68968,63345
202006,5호선,서대문,45996,45355
202006,5호선,송정,32787,32023
202006,5호선,신금호,24571,24930
202006,5호선,신길,13728,14554
202006,5호선,신정,54466,45813
202006,5호선,아차산,80379,78870
202006,5호선,애오개,23249,23022
202006,5호선,양평,21877,21461
202006,5호선,여의나루,73172,73033
202006,5호선,여의도,52234,58614
202006,5호선,영등포구청,11792,11097
202006,5호선,영등포시장,37709,39994
202006,5호선,오금,14797,13529
202006,5호선,오목교,100090,104857
202006,5호선,올림픽공원,17583,14862
202006,5호선,왕십리,20964,24420
202006,5호선,우장산,57493,57392
202006,5호선,을지로4가,16086,17779
202006,5호선,장한평,64988,63532
202006,5호선,종로3가,66645,67134
202006,5호선,천호,105386,103496
202006,5호선,청구,15731,13828
202006,5호선,충정로,12615,11934
202006,5호선,행당,34639,30182
202006,5호선,화곡,122353,111918
202007,5호선,강동,92528,83236
202007,5호선,개롱,28000,29211
202007,5호선,개화산,23436,23516
202007,5호선,거여,33868,32635
202007,5호선,고덕,34700,34325
202007,5호선,공덕,42055,43901
202007,5호선,광나루,63094,59288
202007,5호선,광화문,96472,99666
202007,5호선,군자,51592,57283
202007,5호선,굽은다리,44291,41144
202007,5호선,길동,34870,35231
202007,5호선,김포공항,45817,46080
202007,5호선,까치산,137481,129720
202007,5호선,답십리,64637,58579
202007,5호선,동대문역사문화공원,5852,7529
202007,5호선,둔촌동,39634,39248
202007,5호선,마곡,24872,24337
202007,5호선,마장,25180,24188
202007,5호선,마천,27265,28261
202007,5호선,마포,43497,43453
202007,5호선,명일,35943,35463
202007,5호선,목동,71785,73310
202007,5호선,발산,74728,79688
202007,5호선,방이,34290,32726
202007,5호선,방화,33467,31465
202007,5호선,상일동,71702,65707
202007,5호선,서대문,42869,42066
202007,5호선,송정,33748,32474
202007,5호선,신금호,25573,25894
202007,5호선,신길,13799,14536
202007,5호선,신정,56986,47705
202007,5호선,아차산,78268,75729
202007,5호선,애오개,24347,24000
202007,5호선,양평,22755,21864
202007,5호선,여의나루,70527,69444
202007,5호선,여의도,51992,59046
202007,5호선,영등포구청,11923,11376
202007,5호선,영등포시장,38535,40673
202007,5호선,오금,15433,13739
202007,5호선,오목교,102789,107580
202007,5호선,올림픽공원,18024,15243
202007,5호선,왕십리,20908,25128
202007,5호선,우장산,61067,60666
202007,5호선,을지로4가,16812,18536
202007,5호선,장한평,66207,64315
202007,5호선,종로3가,75219,75125
202007,5호선,천호,105032,104288
202007,5호선,청구,16057,14238
202007,5호선,충정로,12603,11715
202007,5호선,행당,36099,31425
202007,5호선,화곡,126650,116025
202008,5호선,강동,87506,80854
202008,5호선,개롱,28424,30145
202008,5호선,개화산,23639,23333
202008,5호선,거여,34205,32884
202008,5호선,고덕,34892,34463
202008,5호선,공덕,40637,42351
202008,5호선,광나루,58920,54267
202008,5호선,광화문,112468,115401
202008,5호선,군자,52292,57502
202008,5호선,굽은다리,45995,43515
202008,5호선,길동,37087,37894
202008,5호선,김포공항,54591,54307
202008,5호선,까치산,140996,134691
202008,5호선,답십리,66083,61215
202008,5호선,동대문역사문화공원,6519,8104
202008,5호선,둔촌동,39173,39392
202008,5호선,마곡,25216,25181
202008,5호선,마장,25657,24723
202008,5호선,마천,27338,28313
202008,5호선,마포,44259,44675
202008,5호선,명일,36336,36186
202008,5호선,목동,71909,73724
202008,5호선,미사,44882,44490
202008,5호선,발산,73914,78609
202008,5호선,방이,32358,31838
202008,5호선,방화,32520,31063
202008,5호선,상일동,62858,57521
202008,5호선,서대문,47008,43863
202008,5호선,송정,34686,33938
202008,5호선,신금호,25828,26052
202008,5호선,신길,14614,15674
202008,5호선,신정,58214,49416
202008,5호선,아차산,73533,71779
202008,5호선,애오개,24237,24398
202008,5호선,양평,22982,22369
202008,5호선,여의나루,27677,27762
202008,5호선,여의도,49349,54721
202008,5호선,영등포구청,12263,11756
202008,5호선,영등포시장,39259,40374
202008,5호선,오금,14258,13342
202008,5호선,오목교,103464,108772
202008,5호선,올림픽공원,24599,20034
202008,5호선,왕십리,21778,26095
202008,5호선,우장산,60748,60574
202008,5호선,을지로4가,16298,17719
202008,5호선,장한평,68658,67710
202008,5호선,종로3가,68436,67592
202008,5호선,천호,107732,105674
202008,5호선,청구,16219,14619
202008,5호선,충정로,13083,12187
202008,5호선,하남풍산,20334,22353
202008,5호선,행당,34851,30683
202008,5호선,화곡,128497,118217
202009,5호선,강동,67994,63759
202009,5호선,개롱,21924,23085
202009,5호선,개화산,19567,19830
202009,5호선,거여,27231,26366
202009,5호선,고덕,28376,28038
202009,5호선,공덕,32557,33794
202009,5호선,광나루,52066,50260
202009,5호선,광화문,61295,60657
202009,5호선,군자,43236,46556
202009,5호선,굽은다리,35616,33448
202009,5호선,길동,29381,30139
202009,5호선,김포공항,37794,37873
202009,5호선,까치산,114713,110282
202009,5호선,답십리,53164,48651
202009,5호선,동대문역사문화공원,5090,6429
202009,5호선,둔촌동,31027,31332
202009,5호선,마곡,21161,21423
202009,5호선,마장,22054,21271
202009,5호선,마천,24339,25149
202009,5호선,마포,34977,34893
202009,5호선,명일,28503,28464
202009,5호선,목동,55479,57185
202009,5호선,미사,43889,43330
202009,5호선,발산,58499,61255
202009,5호선,방이,24679,24216
202009,5호선,방화,26412,25210
202009,5호선,상일동,47978,43672
202009,5호선,서대문,33514,32947
202009,5호선,송정,27454,27001
202009,5호선,신금호,21164,21950
202009,5호선,신길,12106,13310
202009,5호선,신정,46110,39868
202009,5호선,아차산,67636,67455
202009,5호선,애오개,19207,19076
202009,5호선,양평,18704,18275
202009,5호선,여의나루,35817,35757
202009,5호선,여의도,39499,43343
202009,5호선,영등포구청,10182,9879
202009,5호선,영등포시장,30737,32251
202009,5호선,오금,12134,11087
202009,5호선,오목교,80769,84152
202009,5호선,올림픽공원,15322,13906
202009,5호선,왕십리,17681,20090
202009,5호선,우장산,47868,48259
202009,5호선,을지로4가,14449,15731
202009,5호선,장한평,54873,53691
202009,5호선,종로3가,48434,49442
202009,5호선,천호,86094,83947
202009,5호선,청구,13575,12377
202009,5호선,충정로,9850,9425
202009,5호선,하남풍산,17595,19089
202009,5호선,행당,29645,26181
202009,5호선,화곡,103062,95197
202010,5호선,강동,94509,89062
202010,5호선,개롱,31875,33391
202010,5호선,개화산,26020,25881
202010,5호선,거여,36684,35326
202010,5호선,고덕,39786,38884
202010,5호선,공덕,46405,47919
202010,5호선,광나루,72943,70147
202010,5호선,광화문,94535,93706
202010,5호선,군자,58105,63537
202010,5호선,굽은다리,48959,45477
202010,5호선,길동,38688,39955
202010,5호선,김포공항,56789,54967
202010,5호선,까치산,151461,144651
202010,5호선,답십리,71238,65023
202010,5호선,동대문역사문화공원,5806,7463
202010,5호선,둔촌동,42595,42698
202010,5호선,마곡,29425,28879
202010,5호선,마장,27665,26201
202010,5호선,마천,31616,33209
202010,5호선,마포,47780,48391
202010,5호선,명일,40800,40282
202010,5호선,목동,78096,79770
202010,5호선,미사,63171,62150
202010,5호선,발산,85688,92975
202010,5호선,방이,36783,36108
202010,5호선,방화,35814,33840
202010,5호선,상일동,67081,60589
202010,5호선,서대문,52775,51218
202010,5호선,송정,36613,36116
202010,5호선,신금호,28404,28985
202010,5호선,신길,16072,17458
202010,5호선,신정,62616,52751
202010,5호선,아차산,94861,95214
202010,5호선,애오개,25708,25621
202010,5호선,양평,24612,24172
202010,5호선,여의나루,55179,55523
202010,5호선,여의도,54785,60345
202010,5호선,영등포구청,13483,13121
202010,5호선,영등포시장,44518,47046
202010,5호선,오금,16534,14981
202010,5호선,오목교,115556,120354
202010,5호선,올림픽공원,23034,22225
202010,5호선,왕십리,23654,27490
202010,5호선,우장산,66002,65912
202010,5호선,을지로4가,18856,20496
202010,5호선,장한평,72978,71576
202010,5호선,종로3가,80391,81391
202010,5호선,천호,117690,115370
202010,5호선,청구,17755,16499
202010,5호선,충정로,13913,12835
202010,5호선,하남풍산,25445,26759
202010,5호선,행당,39393,34409
202010,5호선,화곡,138378,127590
202011,5호선,강동,95823,90878
202011,5호선,개롱,30365,32280
202011,5호선,개화산,24995,24491
202011,5호선,거여,36760,35219
202011,5호선,고덕,39304,38397
202011,5호선,공덕,47148,48632
202011,5호선,광나루,68740,65522
202011,5호선,광화문,101555,100876
202011,5호선,군자,56392,61691
202011,5호선,굽은다리,48545,45590
202011,5호선,길동,38777,39834
202011,5호선,김포공항,55178,55792
202011,5호선,까치산,145712,139422
202011,5호선,답십리,70184,64374
202011,5호선,동대문역사문화공원,6387,8114
202011,5호선,둔촌동,41366,41805
202011,5호선,마곡,29158,29031
202011,5호선,마장,26648,25567
202011,5호선,마천,30425,31501
202011,5호선,마포,47055,47492
202011,5호선,명일,41480,40887
202011,5호선,목동,75871,78396
202011,5호선,미사,63648,61998
202011,5호선,발산,87382,92456
202011,5호선,방이,37374,36093
202011,5호선,방화,33784,32400
202011,5호선,상일동,65923,61527
202011,5호선,서대문,49888,49582
202011,5호선,송정,35223,34835
202011,5호선,신금호,27794,28667
202011,5호선,신길,16550,17565
202011,5호선,신정,61664,52529
202011,5호선,아차산,84180,83386
202011,5호선,애오개,25941,25737
202011,5호선,양평,24623,24071
202011,5호선,여의나루,38551,38414
202011,5호선,여의도,55722,61034
202011,5호선,영등포구청,13208,12743
202011,5호선,영등포시장,46216,48882
202011,5호선,오금,16551,15260
202011,5호선,오목교,115670,120881
202011,5호선,올림픽공원,20764,18769
202011,5호선,왕십리,23041,26536
202011,5호선,우장산,63184,63423
202011,5호선,을지로4가,17654,18858
202011,5호선,장한평,72345,71309
202011,5호선,종로3가,74679,70172
202011,5호선,천호,115125,111391
202011,5호선,청구,17326,15958
202011,5호선,충정로,14094,13325
202011,5호선,하남풍산,24282,25489
202011,5호선,행당,38757,34550
202011,5호선,화곡,135500,125471
202012,5호선,강동,61145,58667
202012,5호선,개롱,19289,20267
202012,5호선,개화산,16852,17090
202012,5호선,거여,23913,23588
202012,5호선,고덕,24175,24119
202012,5호선,공덕,28307,29769
202012,5호선,광나루,43833,43080
202012,5호선,광화문,54634,53781
202012,5호선,군자,37056,40378
202012,5호선,굽은다리,31809,30217
202012,5호선,길동,26677,27822
202012,5호선,김포공항,35486,34860
202012,5호선,까치산,98247,96540
202012,5호선,답십리,47617,44829
202012,5호선,동대문역사문화공원,4830,5629
202012,5호선,둔촌동,27636,28017
202012,5호선,마곡,20117,19943
202012,5호선,마장,17993,17305
202012,5호선,마천,21291,22372
202012,5호선,마포,30242,30319
202012,5호선,명일,25075,25586
202012,5호선,목동,48065,49911
202012,5호선,미사,41910,41332
202012,5호선,발산,51386,53309
202012,5호선,방이,21299,21048
202012,5호선,방화,22047,21251
202012,5호선,상일동,41348,39480
202012,5호선,서대문,30962,30646
202012,5호선,송정,23538,23641
202012,5호선,신금호,18361,19533
202012,5호선,신길,11105,12446
202012,5호선,신정,41063,36377
202012,5호선,아차산,57549,57802
202012,5호선,애오개,16396,16332
202012,5호선,양평,16654,16812
202012,5호선,여의나루,18510,18028
202012,5호선,여의도,35267,36895
202012,5호선,영등포구청,8799,8629
202012,5호선,영등포시장,29767,31392
202012,5호선,오금,9749,9195
202012,5호선,오목교,69620,73550
202012,5호선,올림픽공원,12340,10834
202012,5호선,왕십리,15255,16776
202012,5호선,우장산,40364,41588
202012,5호선,을지로4가,12578,13318
202012,5호선,장한평,47818,47861
202012,5호선,종로3가,32060,31765
202012,5호선,천호,75062,72240
202012,5호선,청구,11488,10467
202012,5호선,충정로,8956,8877
202012,5호선,하남풍산,15575,16677
202012,5호선,행당,24498,22005
202012,5호선,화곡,89440,84559
