,사용일자,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수
416,2020-01-30,공항철도,디지털미디어시티,15685,14215,29900
417,2020-01-30,공항철도,홍대입구,11092,11288,22380
418,2020-01-30,공항철도,공덕,2599,3386,5985
419,2020-01-30,공항철도,서울역,11771,9783,21554
420,2020-01-31,공항철도,서울역,13100,10935,24035
421,2020-01-31,공항철도,공덕,2718,3547,6265
422,2020-01-31,공항철도,홍대입구,11310,11954,23264
423,2020-01-31,공항철도,디지털미디어시티,14974,13596,28570
424,2020-01-31,공항철도,마곡나루,8188,6957,15145
425,2020-01-31,공항철도,김포공항,10801,5694,16495
426,2020-01-31,공항철도,계양,10258,9243,19501
427,2020-01-31,공항철도,검암,8462,8068,16530
428,2020-01-31,공항철도,청라국제도시,7184,6494,13678
429,2020-01-31,공항철도,운서,7656,8031,15687
430,2020-01-31,공항철도,공항화물청사,2589,2870,5459
431,2020-01-31,공항철도,인천공항1터미널,14759,13291,28050
432,2020-01-31,공항철도,인천공항2터미널,5412,4230,9642
433,2020-01-31,공항철도,영종,2753,2963,5716
434,2020-02-01,공항철도,서울역,10865,9930,20795
435,2020-02-01,공항철도,공덕,1798,2790,4588
436,2020-02-01,공항철도,홍대입구,11464,11581,23045
437,2020-02-01,공항철도,디지털미디어시티,5077,4790,9867
438,2020-02-01,공항철도,마곡나루,2177,2336,4513
439,2020-02-01,공항철도,김포공항,8042,3963,12005
440,2020-02-01,공항철도,계양,6290,5694,11984
441,2020-02-01,공항철도,검암,4925,4876,9801
442,2020-02-01,공항철도,청라국제도시,3586,3462,7048
443,2020-02-01,공항철도,운서,6244,6555,12799
444,2020-02-01,공항철도,공항화물청사,1459,1535,2994
445,2020-02-01,공항철도,인천공항1터미널,13925,11877,25802
446,2020-02-01,공항철도,인천공항2터미널,4743,4000,8743
447,2020-02-01,공항철도,영종,2148,2264,4412
448,2020-02-02,공항철도,서울역,10516,8602,19118
449,2020-02-02,공항철도,공덕,1344,1671,3015
450,2020-02-02,공항철도,홍대입구,9552,8682,18234
451,2020-02-02,공항철도,디지털미디어시티,3316,3416,6732
452,2020-02-02,공항철도,마곡나루,1325,1550,2875
453,2020-02-02,공항철도,김포공항,6937,3525,10462
454,2020-02-02,공항철도,계양,4421,4303,8724
455,2020-02-02,공항철도,검암,3675,3710,7385
456,2020-02-02,공항철도,청라국제도시,2449,2485,4934
457,2020-02-02,공항철도,운서,4949,5714,10663
458,2020-02-02,공항철도,공항화물청사,1093,1221,2314
459,2020-02-02,공항철도,인천공항1터미널,12238,12288,24526
460,2020-02-02,공항철도,인천공항2터미널,4900,3866,8766
461,2020-02-02,공항철도,영종,1721,1697,3418
462,2020-02-03,공항철도,서울역,10045,8761,18806
463,2020-02-03,공항철도,공덕,2446,3053,5499
464,2020-02-03,공항철도,홍대입구,9778,9814,19592
465,2020-02-03,공항철도,디지털미디어시티,14246,12789,27035
466,2020-02-03,공항철도,마곡나루,7371,6781,14152
467,2020-02-03,공항철도,김포공항,8937,5552,14489
468,2020-02-03,공항철도,계양,9752,8881,18633
469,2020-02-03,공항철도,검암,8007,7564,15571
470,2020-02-03,공항철도,청라국제도시,6598,6201,12799
471,2020-02-03,공항철도,운서,6900,7296,14196
472,2020-02-03,공항철도,공항화물청사,2497,2829,5326
473,2020-02-03,공항철도,인천공항1터미널,13572,11997,25569
474,2020-02-03,공항철도,인천공항2터미널,4840,3944,8784
475,2020-02-03,공항철도,영종,2593,2648,5241
476,2020-02-04,공항철도,서울역,9756,8243,17999
477,2020-02-04,공항철도,공덕,2398,3069,5467
478,2020-02-04,공항철도,홍대입구,10123,10392,20515
479,2020-02-04,공항철도,디지털미디어시티,14744,13186,27930
480,2020-02-04,공항철도,마곡나루,7629,6708,14337
481,2020-02-04,공항철도,김포공항,8716,5156,13872
482,2020-02-04,공항철도,계양,9892,8898,18790
