,사용일자,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수
242,2020-01-07,6호선,녹사평,5172,5139,10311
243,2020-01-07,6호선,이태원,11460,12073,23533
244,2020-01-07,6호선,한강진,8927,10325,19252
245,2020-01-07,6호선,버티고개,2651,2460,5111
246,2020-01-07,6호선,약수,4209,4318,8527
247,2020-01-07,6호선,청구,4218,4617,8835
248,2020-01-07,6호선,신당,9896,10537,20433
249,2020-01-07,6호선,동묘앞,8703,9011,17714
250,2020-01-07,6호선,창신,4119,3326,7445
251,2020-01-07,6호선,보문,8171,7511,15682
252,2020-01-07,6호선,안암,13641,13488,27129
253,2020-01-07,6호선,고려대,9823,9511,19334
254,2020-01-07,6호선,월곡,13085,12876,25961
255,2020-01-07,6호선,상월곡,6829,6172,13001
256,2020-01-07,6호선,돌곶이,9714,9215,18929
257,2020-01-07,6호선,석계,14094,14641,28735
258,2020-01-07,6호선,태릉입구,5819,6816,12635
259,2020-01-07,6호선,화랑대,13577,10283,23860
260,2020-01-07,6호선,봉화산,10959,10062,21021
261,2020-01-08,6호선,응암,19849,19490,39339
262,2020-01-08,6호선,역촌,4453,5131,9584
263,2020-01-08,6호선,불광,5299,5429,10728
264,2020-01-08,6호선,독바위,3124,3200,6324
265,2020-01-08,6호선,연신내,1,0,1
266,2020-01-08,6호선,구산,8590,6463,15053
267,2020-01-08,6호선,새절,14891,14167,29058
268,2020-01-08,6호선,증산,11509,11038,22547
269,2020-01-08,6호선,디지털미디어시티,15770,17365,33135
270,2020-01-08,6호선,월드컵경기장,5044,5275,10319
271,2020-01-08,6호선,마포구청,16584,14912,31496
272,2020-01-08,6호선,망원,15997,17171,33168
273,2020-01-08,6호선,합정,15255,14695,29950
274,2020-01-08,6호선,상수,10561,11744,22305
275,2020-01-08,6호선,광흥창,11068,10847,21915
276,2020-01-08,6호선,대흥,9775,10284,20059
277,2020-01-08,6호선,공덕,21941,21314,43255
278,2020-01-08,6호선,효창공원앞,8002,7240,15242
279,2020-01-08,6호선,삼각지,7039,6133,13172
280,2020-01-08,6호선,녹사평,5420,5454,10874
281,2020-01-08,6호선,이태원,12946,13806,26752
282,2020-01-08,6호선,한강진,8455,9860,18315
283,2020-01-08,6호선,버티고개,2573,2399,4972
284,2020-01-08,6호선,약수,4280,4343,8623
285,2020-01-08,6호선,청구,4281,4700,8981
286,2020-01-08,6호선,신당,10380,10536,20916
287,2020-01-08,6호선,동묘앞,8981,9353,18334
288,2020-01-08,6호선,창신,4053,3253,7306
289,2020-01-08,6호선,보문,8422,7675,16097
290,2020-01-08,6호선,안암,13640,13654,27294
291,2020-01-08,6호선,고려대,9855,9526,19381
292,2020-01-08,6호선,월곡,13484,13309,26793
293,2020-01-08,6호선,상월곡,7046,6308,13354
294,2020-01-08,6호선,돌곶이,10055,9529,19584
295,2020-01-08,6호선,석계,14438,14857,29295
296,2020-01-08,6호선,태릉입구,6166,7053,13219
297,2020-01-08,6호선,화랑대,14000,10574,24574
298,2020-01-08,6호선,봉화산,11291,10069,21360
299,2020-01-09,6호선,응암,19911,19683,39594
300,2020-01-09,6호선,역촌,4568,5253,9821
301,2020-01-09,6호선,불광,5424,5291,10715
302,2020-01-09,6호선,독바위,3320,3468,6788
303,2020-01-09,6호선,구산,8829,6760,15589
304,2020-01-09,6호선,새절,14905,14184,29089
305,2020-01-09,6호선,증산,11652,11191,22843
306,2020-01-09,6호선,디지털미디어시티,16024,17581,33605
307,2020-01-09,6호선,월드컵경기장,5173,5321,10494
308,2020-01-09,6호선,마포구청,16908,15277,32185
309,2020-01-09,6호선,망원,16504,17689,34193
310,2020-01-09,6호선,합정,15817,15031,30848
311,2020-01-09,6호선,상수,10981,12151,23132
312,2020-01-09,6호선,광흥창,11293,10824,22117
313,2020-01-09,6호선,대흥,9833,10270,20103
314,2020-01-09,6호선,공덕,21999,21553,43552
315,2020-01-09,6호선,효창공원앞,8229,7579,15808
316,2020-01-09,6호선,삼각지,7405,6401,13806
317,2020-01-09,6호선,녹사평,5923,5849,11772
318,2020-01-09,6호선,이태원,13483,14648,28131
319,2020-01-09,6호선,한강진,8580,9996,18576
320,2020-01-09,6호선,버티고개,2778,2588,5366
321,2020-01-09,6호선,약수,4374,4476,8850
322,2020-01-09,6호선,청구,4477,4785,9262
323,2020-01-09,6호선,신당,9715,10214,19929
324,2020-01-09,6호선,동묘앞,9516,9807,19323
325,2020-01-09,6호선,창신,4302,3409,7711
326,2020-01-09,6호선,보문,8554,7835,16389
327,2020-01-09,6호선,안암,13818,13458,27276
328,2020-01-09,6호선,고려대,9913,9575,19488
329,2020-01-09,6호선,월곡,13754,13443,27197
330,2020-01-09,6호선,상월곡,8205,7414,15619
331,2020-01-09,6호선,돌곶이,10100,9545,19645
332,2020-01-09,6호선,석계,14598,14958,29556
333,2020-01-09,6호선,태릉입구,6274,7248,13522
334,2020-01-09,6호선,화랑대,14002,10536,24538
335,2020-01-09,6호선,봉화산,11419,10161,21580
336,2020-01-09,6호선,신내,1,0,1
337,2020-01-10,6호선,응암,20275,19648,39923
338,2020-01-10,6호선,역촌,4690,5127,9817
339,2020-01-10,6호선,불광,5475,5327,10802
340,2020-01-10,6호선,독바위,3190,3292,6482
341,2020-01-10,6호선,연신내,1,0,1
342,2020-01-10,6호선,구산,8989,6561,15550
343,2020-01-10,6호선,새절,15527,14479,30006
344,2020-01-10,6호선,증산,11948,11350,23298
345,2020-01-10,6호선,디지털미디어시티,16334,17481,33815
346,2020-01-10,6호선,월드컵경기장,5331,5577,10908
347,2020-01-10,6호선,마포구청,16921,14927,31848
348,2020-01-10,6호선,망원,16677,18324,35001
349,2020-01-10,6호선,합정,16805,16507,33312
350,2020-01-10,6호선,상수,11696,13997,25693
351,2020-01-10,6호선,광흥창,11247,11061,22308
352,2020-01-10,6호선,대흥,9918,10323,20241
353,2020-01-10,6호선,공덕,22785,22455,45240
354,2020-01-10,6호선,효창공원앞,8468,7637,16105
355,2020-01-10,6호선,삼각지,7724,6585,14309
356,2020-01-10,6호선,녹사평,6237,6750,12987
357,2020-01-10,6호선,이태원,15681,21448,37129
358,2020-01-10,6호선,한강진,9111,11153,20264
359,2020-01-10,6호선,버티고개,2757,2554,5311
360,2020-01-10,6호선,약수,4444,4613,9057
361,2020-01-10,6호선,청구,4484,4814,9298
362,2020-01-10,6호선,신당,10742,10976,21718
363,2020-01-10,6호선,동묘앞,9880,10144,20024
364,2020-01-10,6호선,창신,4115,3120,7235
365,2020-01-10,6호선,보문,8762,7758,16520
366,2020-01-10,6호선,안암,13825,13648,27473
367,2020-01-10,6호선,고려대,10234,9669,19903
368,2020-01-10,6호선,월곡,14419,13839,28258
369,2020-01-10,6호선,상월곡,7375,6297,13672
370,2020-01-10,6호선,돌곶이,10332,9483,19815
371,2020-01-10,6호선,석계,15105,15150,30255
372,2020-01-10,6호선,태릉입구,6397,7298,13695
373,2020-01-10,6호선,화랑대,14286,10513,24799
374,2020-01-10,6호선,봉화산,11659,10448,22107
375,2020-01-10,6호선,신내,1,0,1
376,2020-01-11,6호선,응암,15301,14718,30019
377,2020-01-11,6호선,역촌,3273,3723,6996
378,2020-01-11,6호선,불광,4840,4500,9340
379,2020-01-11,6호선,독바위,2333,2551,4884
380,2020-01-11,6호선,연신내,2,0,2
381,2020-01-11,6호선,구산,6516,4858,11374
382,2020-01-11,6호선,새절,11131,10546,21677
383,2020-01-11,6호선,증산,8993,8447,17440
384,2020-01-11,6호선,디지털미디어시티,8787,9092,17879
385,2020-01-11,6호선,월드컵경기장,4919,5204,10123
386,2020-01-11,6호선,마포구청,11312,9888,21200
387,2020-01-11,6호선,망원,14145,15580,29725
388,2020-01-11,6호선,합정,15227,14137,29364
389,2020-01-11,6호선,상수,11070,13610,24680
390,2020-01-11,6호선,광흥창,6752,6274,13026
391,2020-01-11,6호선,대흥,7578,7539,15117
392,2020-01-11,6호선,공덕,12925,12437,25362
393,2020-01-11,6호선,효창공원앞,5765,5139,10904
394,2020-01-11,6호선,삼각지,7224,5385,12609
395,2020-01-11,6호선,녹사평,6098,7068,13166
396,2020-01-11,6호선,이태원,19599,25739,45338
397,2020-01-11,6호선,한강진,9540,11562,21102
398,2020-01-11,6호선,버티고개,1841,1860,3701
399,2020-01-11,6호선,약수,2941,3023,5964
400,2020-01-11,6호선,청구,2934,3101,6035
401,2020-01-11,6호선,신당,8640,6880,15520
402,2020-01-11,6호선,동묘앞,10180,9340,19520
403,2020-01-11,6호선,창신,2560,2047,4607
404,2020-01-11,6호선,보문,6279,5552,11831
405,2020-01-11,6호선,안암,8877,8727,17604
406,2020-01-11,6호선,고려대,7035,6538,13573
407,2020-01-11,6호선,월곡,9633,9175,18808
408,2020-01-11,6호선,상월곡,4680,4090,8770
409,2020-01-11,6호선,돌곶이,6881,6267,13148
410,2020-01-11,6호선,석계,10939,10816,21755
411,2020-01-11,6호선,태릉입구,5033,5637,10670
412,2020-01-11,6호선,화랑대,9216,7104,16320
413,2020-01-11,6호선,봉화산,7313,6907,14220
414,2020-01-12,6호선,응암,10703,10769,21472
415,2020-01-12,6호선,역촌,2586,2858,5444
416,2020-01-12,6호선,불광,4078,3714,7792
417,2020-01-12,6호선,독바위,1757,2227,3984
418,2020-01-12,6호선,구산,4388,3413,7801
419,2020-01-12,6호선,새절,8099,7832,15931
420,2020-01-12,6호선,증산,6554,6489,13043
421,2020-01-12,6호선,디지털미디어시티,6179,6558,12737
422,2020-01-12,6호선,월드컵경기장,3336,3453,6789
423,2020-01-12,6호선,마포구청,8184,7431,15615
424,2020-01-12,6호선,망원,10602,11316,21918
425,2020-01-12,6호선,합정,11132,10159,21291
426,2020-01-12,6호선,상수,7996,8840,16836
427,2020-01-12,6호선,광흥창,4923,4707,9630
428,2020-01-12,6호선,대흥,4457,4585,9042
429,2020-01-12,6호선,공덕,8266,7746,16012
430,2020-01-12,6호선,효창공원앞,3788,3430,7218
431,2020-01-12,6호선,삼각지,4109,3277,7386
432,2020-01-12,6호선,녹사평,4754,4615,9369
433,2020-01-12,6호선,이태원,16705,13872,30577
434,2020-01-12,6호선,한강진,7597,8345,15942
435,2020-01-12,6호선,버티고개,1243,1330,2573
436,2020-01-12,6호선,약수,1997,2016,4013
437,2020-01-12,6호선,청구,1887,1921,3808
438,2020-01-12,6호선,신당,5045,5591,10636
439,2020-01-12,6호선,동묘앞,7737,7370,15107
440,2020-01-12,6호선,창신,1958,1766,3724
441,2020-01-12,6호선,보문,4919,4529,9448
442,2020-01-12,6호선,안암,6241,6658,12899
443,2020-01-12,6호선,고려대,5229,4975,10204
444,2020-01-12,6호선,월곡,6617,6497,13114
445,2020-01-12,6호선,상월곡,4001,3555,7556
446,2020-01-12,6호선,돌곶이,4995,4664,9659
447,2020-01-12,6호선,석계,8010,7996,16006
448,2020-01-12,6호선,태릉입구,3622,4177,7799
449,2020-01-12,6호선,화랑대,6566,5634,12200
450,2020-01-12,6호선,봉화산,5095,4951,10046
451,2020-01-13,6호선,응암,19674,19507,39181
452,2020-01-13,6호선,역촌,4563,5120,9683
453,2020-01-13,6호선,불광,5041,4961,10002
454,2020-01-13,6호선,독바위,3172,3287,6459
455,2020-01-13,6호선,연신내,1,0,1
456,2020-01-13,6호선,구산,8604,6643,15247
457,2020-01-13,6호선,새절,14747,13987,28734
458,2020-01-13,6호선,증산,11425,11054,22479
459,2020-01-13,6호선,디지털미디어시티,16008,17316,33324
460,2020-01-13,6호선,월드컵경기장,4995,5169,10164
461,2020-01-13,6호선,마포구청,16396,14843,31239
462,2020-01-13,6호선,망원,15475,16688,32163
463,2020-01-13,6호선,합정,14992,14102,29094
464,2020-01-13,6호선,상수,10150,11123,21273
465,2020-01-13,6호선,광흥창,10883,10685,21568
466,2020-01-13,6호선,대흥,9703,10138,19841
467,2020-01-13,6호선,공덕,21955,21262,43217
468,2020-01-13,6호선,효창공원앞,7920,7325,15245
469,2020-01-13,6호선,삼각지,6532,5719,12251
470,2020-01-13,6호선,녹사평,5211,5158,10369
471,2020-01-13,6호선,이태원,12730,13011,25741
472,2020-01-13,6호선,한강진,7312,8481,15793
473,2020-01-13,6호선,버티고개,2665,2504,5169
474,2020-01-13,6호선,약수,4511,4506,9017
475,2020-01-13,6호선,청구,4311,4805,9116
476,2020-01-13,6호선,신당,9177,9787,18964
477,2020-01-13,6호선,동묘앞,9364,9798,19162
478,2020-01-13,6호선,창신,4003,3335,7338
479,2020-01-13,6호선,보문,8165,7500,15665
480,2020-01-13,6호선,안암,13128,13279,26407
481,2020-01-13,6호선,고려대,9998,9634,19632
482,2020-01-13,6호선,월곡,13605,13370,26975
483,2020-01-13,6호선,상월곡,6988,6388,13376
484,2020-01-13,6호선,돌곶이,10236,9509,19745
485,2020-01-13,6호선,석계,14200,14754,28954
486,2020-01-13,6호선,태릉입구,6047,6841,12888
487,2020-01-13,6호선,화랑대,13843,10368,24211
488,2020-01-13,6호선,봉화산,11126,10050,21176
489,2020-01-13,6호선,신내,1,0,1
490,2020-01-14,6호선,봉화산,11427,10380,21807
491,2020-01-14,6호선,화랑대,13902,10545,24447
492,2020-01-14,6호선,태릉입구,6122,7004,13126
493,2020-01-14,6호선,석계,14531,14886,29417
494,2020-01-14,6호선,돌곶이,10194,9639,19833
495,2020-01-14,6호선,상월곡,7177,6428,13605
496,2020-01-14,6호선,월곡,13719,13497,27216
497,2020-01-14,6호선,고려대,10135,9719,19854
498,2020-01-14,6호선,안암,13806,13740,27546
499,2020-01-14,6호선,보문,8510,7664,16174
500,2020-01-14,6호선,창신,4084,3359,7443
501,2020-01-14,6호선,동묘앞,9433,9825,19258
502,2020-01-14,6호선,신당,10033,10442,20475
503,2020-01-14,6호선,청구,4477,4819,9296
504,2020-01-14,6호선,약수,4473,4535,9008
505,2020-01-14,6호선,버티고개,2694,2505,5199
506,2020-01-14,6호선,한강진,8484,10062,18546
507,2020-01-14,6호선,이태원,12593,13273,25866
508,2020-01-14,6호선,녹사평,5646,5546,11192
509,2020-01-14,6호선,삼각지,7244,6325,13569
510,2020-01-14,6호선,효창공원앞,8293,7717,16010
511,2020-01-14,6호선,공덕,22086,21643,43729
512,2020-01-14,6호선,대흥,9724,9996,19720
513,2020-01-14,6호선,광흥창,11312,11051,22363
514,2020-01-14,6호선,상수,10571,11767,22338
515,2020-01-14,6호선,합정,15478,14817,30295
516,2020-01-14,6호선,망원,16040,17362,33402
517,2020-01-14,6호선,마포구청,17050,15355,32405
518,2020-01-14,6호선,월드컵경기장,5029,5308,10337
519,2020-01-14,6호선,디지털미디어시티,15838,17489,33327
520,2020-01-14,6호선,증산,11528,11173,22701
521,2020-01-14,6호선,새절,14860,14195,29055
522,2020-01-14,6호선,구산,8453,6546,14999
523,2020-01-14,6호선,독바위,3201,3381,6582
524,2020-01-14,6호선,불광,5191,5175,10366
525,2020-01-14,6호선,역촌,4488,5094,9582
526,2020-01-14,6호선,응암,19762,19547,39309
527,2020-01-15,6호선,약수,4409,4524,8933
528,2020-01-15,6호선,응암,19998,19651,39649
529,2020-01-15,6호선,역촌,4526,5190,9716
