,사용일자,노선명,역명,승차총승객수,하차총승객수,승하차총승객수
5214,20200412,7호선,면목,6302,6277,12579
5215,20200412,7호선,사가정,7161,6739,13900
5216,20200412,7호선,용마산(용마폭포공원),2534,2800,5334
5217,20200412,7호선,중곡,3930,3775,7705
5218,20200412,7호선,군자(능동),5869,4538,10407
5219,20200412,7호선,어린이대공원(세종대),5059,4998,10057
5220,20200412,7호선,건대입구,5862,6174,12036
5221,20200412,7호선,뚝섬유원지,5342,5479,10821
5222,20200412,7호선,청담,4630,4841,9471
5223,20200412,7호선,강남구청,4149,4560,8709
5224,20200412,7호선,학동,4294,4572,8866
5225,20200412,7호선,논현,5078,5427,10505
5226,20200412,7호선,반포,2067,2148,4215
5227,20200412,7호선,고속터미널,8365,5688,14053
5228,20200412,7호선,내방,3584,3718,7302
5229,20200412,7호선,이수,6034,5718,11752
5230,20200412,7호선,남성,4101,4096,8197
5231,20200412,7호선,숭실대입구(살피재),4102,4461,8563
5232,20200412,7호선,상도,3664,3622,7286
5233,20200412,7호선,장승배기,3742,3710,7452
5234,20200412,7호선,신대방삼거리,5946,5812,11758
5235,20200412,7호선,보라매,3037,3071,6108
5236,20200412,7호선,신풍,4147,3854,8001
5237,20200412,7호선,대림(구로구청),4157,3982,8139
5238,20200412,7호선,남구로,4917,4718,9635
5239,20200412,7호선,가산디지털단지,7984,7459,15443
5240,20200412,7호선,철산,8082,7978,16060
5241,20200412,7호선,광명사거리,9657,9338,18995
5242,20200412,7호선,천왕,3227,3069,6296
5243,20200412,7호선,온수(성공회대입구),2975,2952,5927
5244,20200412,7호선,까치울,3038,2988,6026
5245,20200412,7호선,부천종합운동장,1735,1665,3400
5246,20200412,7호선,춘의,2489,2378,4867
5247,20200412,7호선,신중동,5006,4918,9924
5248,20200412,7호선,부천시청,4547,4393,8940
5249,20200412,7호선,상동,5080,4809,9889
5250,20200412,7호선,삼산체육관,1675,1568,3243
5251,20200412,7호선,굴포천,3328,3194,6522
5252,20200412,7호선,부평구청,3623,3132,6755
5253,20200413,7호선,장암,2262,792,3054
5254,20200413,7호선,도봉산,8181,9493,17674
5255,20200413,7호선,수락산,11223,11059,22282
5256,20200413,7호선,마들,10730,10134,20864
5257,20200413,7호선,노원,16789,18083,34872
5258,20200413,7호선,중계,12619,11356,23975
5259,20200413,7호선,하계,15568,14880,30448
5260,20200413,7호선,공릉(서울과학기술대),10137,10184,20321
5261,20200413,7호선,태릉입구,7022,6651,13673
5262,20200413,7호선,먹골,9197,8776,17973
5263,20200413,7호선,중화,10035,9773,19808
5264,20200413,7호선,상봉(시외버스터미널),15131,14251,29382
5265,20200413,7호선,면목,13832,13634,27466
5266,20200413,7호선,사가정,14203,14279,28482
5267,20200413,7호선,용마산(용마폭포공원),5420,5136,10556
5268,20200413,7호선,중곡,8685,8139,16824
5269,20200413,7호선,군자(능동),12951,10398,23349
5270,20200413,7호선,어린이대공원(세종대),9770,9626,19396
5271,20200413,7호선,건대입구,10243,10704,20947
5272,20200413,7호선,뚝섬유원지,7552,7661,15213
5273,20200413,7호선,청담,17828,19889,37717
5274,20200413,7호선,강남구청,13849,15477,29326
5275,20200413,7호선,학동,21824,23700,45524
5276,20200413,7호선,논현,19014,20446,39460
5277,20200413,7호선,반포,5088,5013,10101
5278,20200413,7호선,고속터미널,12915,10811,23726
5279,20200413,7호선,내방,12668,13075,25743
5280,20200413,7호선,이수,13823,13365,27188
5281,20200413,7호선,남성,10004,9422,19426
5282,20200413,7호선,숭실대입구(살피재),10530,10656,21186
5283,20200413,7호선,상도,9120,8884,18004
5284,20200413,7호선,장승배기,8906,8655,17561
5285,20200413,7호선,신대방삼거리,14817,14425,29242
5286,20200413,7호선,보라매,8750,8703,17453
5287,20200413,7호선,신풍,9837,9353,19190
5288,20200413,7호선,대림(구로구청),6673,6456,13129
5289,20200413,7호선,남구로,14923,15728,30651
5290,20200413,7호선,가산디지털단지,43735,44368,88103
5291,20200413,7호선,철산,19512,20052,39564
5292,20200413,7호선,광명사거리,21226,20704,41930
5293,20200413,7호선,천왕,9149,8477,17626
5294,20200413,7호선,온수(성공회대입구),9470,8835,18305
5295,20200413,7호선,까치울,6685,6347,13032
5296,20200413,7호선,부천종합운동장,4043,3465,7508
5297,20200413,7호선,춘의,8739,8602,17341
5298,20200413,7호선,신중동,12883,12785,25668
5299,20200413,7호선,부천시청,10586,10350,20936
5300,20200413,7호선,상동,10888,11246,22134
5301,20200413,7호선,삼산체육관,4125,3562,7687
5302,20200413,7호선,굴포천,7763,8205,15968
5303,20200413,7호선,부평구청,10687,8576,19263
5304,20200414,7호선,장암,2292,827,3119
5305,20200414,7호선,도봉산,9197,10532,19729
5306,20200414,7호선,수락산,11630,11247,22877
5307,20200414,7호선,마들,10847,9954,20801
5308,20200414,7호선,노원,17423,19027,36450
5309,20200414,7호선,중계,12990,11190,24180
5310,20200414,7호선,하계,15938,14604,30542
5311,20200414,7호선,공릉(서울과학기술대),10599,10576,21175
5312,20200414,7호선,태릉입구,7312,6803,14115
5313,20200414,7호선,먹골,9465,9049,18514
5314,20200414,7호선,중화,10575,10025,20600
5315,20200414,7호선,상봉(시외버스터미널),15815,14898,30713
5316,20200414,7호선,면목,14277,13372,27649
5317,20200414,7호선,사가정,14589,14603,29192
5318,20200414,7호선,용마산(용마폭포공원),5545,5014,10559
5319,20200414,7호선,중곡,8846,7992,16838
5320,20200414,7호선,군자(능동),13595,10540,24135
5321,20200414,7호선,어린이대공원(세종대),9940,9904,19844
5322,20200414,7호선,건대입구,10688,11510,22198
5323,20200414,7호선,뚝섬유원지,8047,8100,16147
5324,20200414,7호선,청담,17956,20480,38436
5325,20200414,7호선,강남구청,14551,16558,31109
5326,20200414,7호선,학동,21908,24212,46120
5327,20200414,7호선,논현,19140,21829,40969
5328,20200414,7호선,반포,5341,5129,10470
5329,20200414,7호선,고속터미널,12767,11443,24210
5330,20200414,7호선,내방,12982,13502,26484
5331,20200414,7호선,이수,14685,14621,29306
5332,20200414,7호선,남성,10332,9328,19660
5333,20200414,7호선,숭실대입구(살피재),10976,10686,21662
5334,20200414,7호선,상도,9474,8908,18382
5335,20200414,7호선,장승배기,9271,8818,18089
5336,20200414,7호선,신대방삼거리,15145,14309,29454
5337,20200414,7호선,보라매,8863,8770,17633
5338,20200414,7호선,신풍,10214,9587,19801
5339,20200414,7호선,대림(구로구청),6663,6551,13214
5340,20200414,7호선,남구로,14660,15926,30586
5341,20200414,7호선,가산디지털단지,44139,47075,91214
5342,20200414,7호선,철산,20542,21118,41660
5343,20200414,7호선,광명사거리,21953,21112,43065
5344,20200414,7호선,천왕,9405,8427,17832
5345,20200414,7호선,온수(성공회대입구),11644,9686,21330
5346,20200414,7호선,까치울,7082,6537,13619
5347,20200414,7호선,부천종합운동장,4362,3600,7962
5348,20200414,7호선,춘의,9094,8576,17670
5349,20200414,7호선,신중동,13558,13491,27049
5350,20200414,7호선,부천시청,11322,11053,22375
5351,20200414,7호선,상동,11651,12060,23711
5352,20200414,7호선,삼산체육관,4321,3750,8071
5353,20200414,7호선,굴포천,8138,8455,16593
5354,20200414,7호선,부평구청,11190,8909,20099
5355,20200415,7호선,장암,1229,789,2018
5356,20200415,7호선,도봉산,5159,7120,12279
5357,20200415,7호선,수락산,7324,7361,14685
5358,20200415,7호선,마들,5725,5511,11236
5359,20200415,7호선,노원,10334,11010,21344
5360,20200415,7호선,중계,6684,6024,12708
5361,20200415,7호선,하계,8579,8218,16797
5362,20200415,7호선,공릉(서울과학기술대),6395,6379,12774
5363,20200415,7호선,태릉입구,4570,4160,8730
5364,20200415,7호선,먹골,5505,5365,10870
5365,20200415,7호선,중화,6205,5875,12080
5366,20200415,7호선,상봉(시외버스터미널),9643,9265,18908
5367,20200415,7호선,면목,8671,8514,17185
5368,20200415,7호선,사가정,9047,8752,17799
5369,20200415,7호선,용마산(용마폭포공원),3407,3486,6893
5370,20200415,7호선,중곡,4923,4743,9666
5371,20200415,7호선,군자(능동),7895,6164,14059
5372,20200415,7호선,어린이대공원(세종대),6209,6118,12327
5373,20200415,7호선,건대입구,7368,7589,14957
5374,20200415,7호선,뚝섬유원지,7673,7891,15564
5375,20200415,7호선,청담,7119,7535,14654
5376,20200415,7호선,강남구청,6016,6672,12688
5377,20200415,7호선,학동,6192,6446,12638
5378,20200415,7호선,논현,7722,8139,15861
5379,20200415,7호선,반포,2997,2927,5924
5380,20200415,7호선,고속터미널,6930,5722,12652
5381,20200415,7호선,내방,5266,5429,10695
5382,20200415,7호선,이수,8202,7715,15917
5383,20200415,7호선,남성,5478,5336,10814
5384,20200415,7호선,숭실대입구(살피재),5468,5574,11042
5385,20200415,7호선,상도,4972,4808,9780
5386,20200415,7호선,장승배기,5198,4980,10178
5387,20200415,7호선,신대방삼거리,7855,7587,15442
5388,20200415,7호선,보라매,4061,4000,8061
5389,20200415,7호선,신풍,5589,5338,10927
5390,20200415,7호선,대림(구로구청),4843,4754,9597
5391,20200415,7호선,남구로,6345,6364,12709
5392,20200415,7호선,가산디지털단지,11715,11210,22925
5393,20200415,7호선,철산,10496,10661,21157
5394,20200415,7호선,광명사거리,13031,12884,25915
5395,20200415,7호선,천왕,4460,4367,8827
5396,20200415,7호선,온수(성공회대입구),4323,4287,8610
5397,20200415,7호선,까치울,3942,3888,7830
5398,20200415,7호선,부천종합운동장,2396,2176,4572
5399,20200415,7호선,춘의,4489,4366,8855
5400,20200415,7호선,신중동,6565,6605,13170
5401,20200415,7호선,부천시청,6177,6071,12248
5402,20200415,7호선,상동,6532,6535,13067
5403,20200415,7호선,삼산체육관,2152,2101,4253
5404,20200415,7호선,굴포천,4455,4500,8955
5405,20200415,7호선,부평구청,4869,4247,9116
5406,20200416,7호선,장암,2204,835,3039
5407,20200416,7호선,도봉산,8192,9681,17873
5408,20200416,7호선,수락산,11459,11332,22791
5409,20200416,7호선,마들,10694,10114,20808
5410,20200416,7호선,노원,17056,18272,35328
5411,20200416,7호선,중계,12737,11188,23925
5412,20200416,7호선,하계,15738,14800,30538
5413,20200416,7호선,공릉(서울과학기술대),10584,10644,21228
5414,20200416,7호선,태릉입구,7046,6736,13782
5415,20200416,7호선,먹골,9305,8954,18259
5416,20200416,7호선,중화,9989,9635,19624
5417,20200416,7호선,상봉(시외버스터미널),15355,14137,29492
5418,20200416,7호선,면목,14105,13781,27886
5419,20200416,7호선,사가정,14137,14154,28291
5420,20200416,7호선,용마산(용마폭포공원),5514,5160,10674
5421,20200416,7호선,중곡,8624,8016,16640
5422,20200416,7호선,군자(능동),13120,10457,23577
5423,20200416,7호선,어린이대공원(세종대),10041,9799,19840
5424,20200416,7호선,건대입구,10235,10906,21141
5425,20200416,7호선,뚝섬유원지,8190,8196,16386
5426,20200416,7호선,청담,18163,20286,38449
5427,20200416,7호선,강남구청,14563,16372,30935
5428,20200416,7호선,학동,22223,24176,46399
5429,20200416,7호선,논현,18975,20973,39948
5430,20200416,7호선,반포,5168,5079,10247
5431,20200416,7호선,고속터미널,12233,10876,23109
5432,20200416,7호선,내방,12897,13285,26182
5433,20200416,7호선,이수,14027,13817,27844
5434,20200416,7호선,남성,9996,9331,19327
5435,20200416,7호선,숭실대입구(살피재),10630,10821,21451
5436,20200416,7호선,상도,9245,8937,18182
5437,20200416,7호선,장승배기,8767,8539,17306
5438,20200416,7호선,신대방삼거리,14933,14237,29170
5439,20200416,7호선,보라매,8545,8596,17141
5440,20200416,7호선,신풍,10041,9421,19462
5441,20200416,7호선,대림(구로구청),6478,6303,12781
5442,20200416,7호선,남구로,14634,15700,30334
5443,20200416,7호선,가산디지털단지,43270,44168,87438
5444,20200416,7호선,철산,19740,20180,39920
5445,20200416,7호선,광명사거리,21545,21129,42674
5446,20200416,7호선,천왕,9197,8503,17700
5447,20200416,7호선,온수(성공회대입구),9578,8882,18460
5448,20200416,7호선,까치울,6836,6455,13291
5449,20200416,7호선,부천종합운동장,4118,3524,7642
5450,20200416,7호선,춘의,8748,8643,17391
5451,20200416,7호선,신중동,12930,12821,25751
5452,20200416,7호선,부천시청,10839,10636,21475
5453,20200416,7호선,상동,11230,11655,22885
5454,20200416,7호선,삼산체육관,4241,3667,7908
5455,20200416,7호선,굴포천,7791,8155,15946
5456,20200416,7호선,부평구청,10764,8626,19390
5457,20200417,7호선,장암,2115,736,2851
5458,20200417,7호선,도봉산,7710,8598,16308
5459,20200417,7호선,수락산,10846,10495,21341
5460,20200417,7호선,마들,10732,9892,20624
5461,20200417,7호선,노원,17426,18805,36231
5462,20200417,7호선,중계,12469,10802,23271
5463,20200417,7호선,하계,15476,14317,29793
5464,20200417,7호선,공릉(서울과학기술대),10442,10337,20779
5465,20200417,7호선,태릉입구,7078,6540,13618
5466,20200417,7호선,먹골,9277,8883,18160
5467,20200417,7호선,중화,10003,9500,19503
5468,20200417,7호선,상봉(시외버스터미널),15304,14488,29792
5469,20200417,7호선,면목,13973,13364,27337
5470,20200417,7호선,사가정,13971,13971,27942
5471,20200417,7호선,용마산(용마폭포공원),5504,4860,10364
5472,20200417,7호선,중곡,8678,7912,16590
5473,20200417,7호선,군자(능동),13233,10335,23568
5474,20200417,7호선,어린이대공원(세종대),9667,9343,19010
5475,20200417,7호선,건대입구,10443,11451,21894
5476,20200417,7호선,뚝섬유원지,6129,5943,12072
5477,20200417,7호선,청담,17756,20008,37764
5478,20200417,7호선,강남구청,14473,16196,30669
5479,20200417,7호선,학동,21895,23977,45872
5480,20200417,7호선,논현,18973,21208,40181
5481,20200417,7호선,반포,5350,5069,10419
5482,20200417,7호선,고속터미널,13841,11844,25685
5483,20200417,7호선,내방,12745,13087,25832
5484,20200417,7호선,이수,14263,14363,28626
5485,20200417,7호선,남성,9876,8876,18752
5486,20200417,7호선,숭실대입구(살피재),10696,10461,21157
5487,20200417,7호선,상도,9255,8755,18010
5488,20200417,7호선,장승배기,9005,8442,17447
5489,20200417,7호선,신대방삼거리,15013,14117,29130
5490,20200417,7호선,보라매,8572,8337,16909
5491,20200417,7호선,신풍,9796,9265,19061
5492,20200417,7호선,대림(구로구청),6295,6233,12528
5493,20200417,7호선,남구로,14575,15313,29888
5494,20200417,7호선,가산디지털단지,43246,43797,87043
5495,20200417,7호선,철산,19799,20657,40456
5496,20200417,7호선,광명사거리,21417,21065,42482
5497,20200417,7호선,천왕,9011,8145,17156
5498,20200417,7호선,온수(성공회대입구),9522,8777,18299
5499,20200417,7호선,까치울,6626,6206,12832
5500,20200417,7호선,부천종합운동장,3876,3284,7160
5501,20200417,7호선,춘의,8588,8276,16864
5502,20200417,7호선,신중동,12767,13190,25957
5503,20200417,7호선,부천시청,10750,10521,21271
5504,20200417,7호선,상동,11370,11984,23354
5505,20200417,7호선,삼산체육관,4095,3478,7573
5506,20200417,7호선,굴포천,7889,8266,16155
5507,20200417,7호선,부평구청,10651,8361,19012
5508,20200418,7호선,장암,1478,1070,2548
5509,20200418,7호선,도봉산,6221,8815,15036
5510,20200418,7호선,수락산,9182,9068,18250
5511,20200418,7호선,마들,7209,6709,13918
5512,20200418,7호선,노원,12912,13954,26866
5513,20200418,7호선,중계,8117,6905,15022
5514,20200418,7호선,하계,10168,9123,19291
5515,20200418,7호선,공릉(서울과학기술대),7456,7434,14890
5516,20200418,7호선,태릉입구,5360,4734,10094
5517,20200418,7호선,먹골,6667,6270,12937
5518,20200418,7호선,중화,7018,6611,13629
5519,20200418,7호선,상봉(시외버스터미널),11644,11145,22789
5520,20200418,7호선,면목,9750,9352,19102
5521,20200418,7호선,사가정,10675,10333,21008
5522,20200418,7호선,용마산(용마폭포공원),3847,3763,7610
5523,20200418,7호선,중곡,6028,5406,11434
5524,20200418,7호선,군자(능동),9079,6756,15835
5525,20200418,7호선,어린이대공원(세종대),7608,7482,15090
5526,20200418,7호선,건대입구,9536,10085,19621
5527,20200418,7호선,뚝섬유원지,9947,10348,20295
5528,20200418,7호선,청담,8934,9435,18369
5529,20200418,7호선,강남구청,8116,8901,17017
5530,20200418,7호선,학동,8070,8697,16767
5531,20200418,7호선,논현,9681,10574,20255
5532,20200418,7호선,반포,3849,3583,7432
5533,20200418,7호선,고속터미널,10261,8692,18953
5534,20200418,7호선,내방,6357,6248,12605
5535,20200418,7호선,이수,10120,9714,19834
5536,20200418,7호선,남성,6641,6035,12676
5537,20200418,7호선,숭실대입구(살피재),6636,6438,13074
5538,20200418,7호선,상도,6187,5625,11812
5539,20200418,7호선,장승배기,5941,5579,11520
5540,20200418,7호선,신대방삼거리,9466,8669,18135
5541,20200418,7호선,보라매,4749,4612,9361
5542,20200418,7호선,신풍,6520,6280,12800
5543,20200418,7호선,대림(구로구청),5407,5697,11104
5544,20200418,7호선,남구로,7071,7287,14358
5545,20200418,7호선,가산디지털단지,12698,11813,24511
5546,20200418,7호선,철산,13306,13652,26958
5547,20200418,7호선,광명사거리,15304,15241,30545
5548,20200418,7호선,천왕,5356,4934,10290
5549,20200418,7호선,온수(성공회대입구),5037,4935,9972
5550,20200418,7호선,까치울,4766,4578,9344
5551,20200418,7호선,부천종합운동장,2790,2475,5265
5552,20200418,7호선,춘의,4173,3957,8130
5553,20200418,7호선,신중동,8395,8343,16738
5554,20200418,7호선,부천시청,7522,7285,14807
5555,20200418,7호선,상동,8462,8651,17113
5556,20200418,7호선,삼산체육관,2691,2435,5126
5557,20200418,7호선,굴포천,5405,5419,10824
5558,20200418,7호선,부평구청,5921,5105,11026
5559,20200419,7호선,장암,1201,839,2040
5560,20200419,7호선,도봉산,4406,6530,10936
5561,20200419,7호선,수락산,6741,6866,13607
5562,20200419,7호선,마들,4116,3946,8062
5563,20200419,7호선,노원,8509,8279,16788
5564,20200419,7호선,중계,5178,4868,10046
5565,20200419,7호선,하계,6705,6302,13007
5566,20200419,7호선,공릉(서울과학기술대),4773,4825,9598
5567,20200419,7호선,태릉입구,3542,3185,6727
5568,20200419,7호선,먹골,4199,4095,8294
5569,20200419,7호선,중화,4637,4441,9078
5570,20200419,7호선,상봉(시외버스터미널),7668,7204,14872
5571,20200419,7호선,면목,6426,6231,12657
5572,20200419,7호선,사가정,7093,6861,13954
5573,20200419,7호선,용마산(용마폭포공원),2576,2760,5336
5574,20200419,7호선,중곡,3805,3781,7586
5575,20200419,7호선,군자(능동),5659,4464,10123
5576,20200419,7호선,어린이대공원(세종대),4726,4764,9490
5577,20200419,7호선,건대입구,6186,6341,12527
5578,20200419,7호선,뚝섬유원지,3420,3357,6777
5579,20200419,7호선,청담,4575,5026,9601
5580,20200419,7호선,강남구청,4034,4527,8561
5581,20200419,7호선,학동,3968,4295,8263
5582,20200419,7호선,논현,4751,5224,9975
5583,20200419,7호선,반포,2236,2285,4521
5584,20200419,7호선,고속터미널,8781,5904,14685
5585,20200419,7호선,내방,3689,3898,7587
5586,20200419,7호선,이수,6117,6015,12132
5587,20200419,7호선,남성,4134,4082,8216
5588,20200419,7호선,숭실대입구(살피재),4061,4216,8277
5589,20200419,7호선,상도,3672,3652,7324
5590,20200419,7호선,장승배기,3846,3730,7576
5591,20200419,7호선,신대방삼거리,6030,5792,11822
5592,20200419,7호선,보라매,3074,3050,6124
5593,20200419,7호선,신풍,4323,4116,8439
5594,20200419,7호선,대림(구로구청),4427,4123,8550
5595,20200419,7호선,남구로,5137,4934,10071
5596,20200419,7호선,가산디지털단지,8129,7654,15783
5597,20200419,7호선,철산,7885,7882,15767
5598,20200419,7호선,광명사거리,9984,9615,19599
5599,20200419,7호선,천왕,3173,3077,6250
5600,20200419,7호선,온수(성공회대입구),2978,2983,5961
5601,20200419,7호선,까치울,3064,2962,6026
5602,20200419,7호선,부천종합운동장,1612,1534,3146
5603,20200419,7호선,춘의,2588,2408,4996
5604,20200419,7호선,신중동,5062,5058,10120
5605,20200419,7호선,부천시청,4819,4731,9550
5606,20200419,7호선,상동,5252,4959,10211
5607,20200419,7호선,삼산체육관,1599,1460,3059
5608,20200419,7호선,굴포천,3510,3528,7038
5609,20200419,7호선,부평구청,3835,3169,7004
5610,20200420,7호선,장암,2283,750,3033
5611,20200420,7호선,도봉산,8078,9196,17274
5612,20200420,7호선,수락산,11227,11150,22377
5613,20200420,7호선,마들,10675,10154,20829
5614,20200420,7호선,노원,17547,18673,36220
5615,20200420,7호선,중계,12866,11655,24521
5616,20200420,7호선,하계,15468,14499,29967
5617,20200420,7호선,공릉(서울과학기술대),10283,10456,20739
5618,20200420,7호선,태릉입구,7072,6586,13658
5619,20200420,7호선,먹골,9385,9102,18487
5620,20200420,7호선,중화,10237,9878,20115
5621,20200420,7호선,상봉(시외버스터미널),15459,14395,29854
5622,20200420,7호선,면목,14304,14000,28304
5623,20200420,7호선,사가정,14390,14599,28989
5624,20200420,7호선,용마산(용마폭포공원),5534,5170,10704
5625,20200420,7호선,중곡,8759,8292,17051
5626,20200420,7호선,군자(능동),13297,10674,23971
5627,20200420,7호선,어린이대공원(세종대),9631,9519,19150
5628,20200420,7호선,건대입구,10238,10807,21045
5629,20200420,7호선,뚝섬유원지,6302,6281,12583
5630,20200420,7호선,청담,18332,20429,38761
5631,20200420,7호선,강남구청,13968,15618,29586
5632,20200420,7호선,학동,22451,24204,46655
5633,20200420,7호선,논현,19187,20966,40153
5634,20200420,7호선,반포,5113,5083,10196
5635,20200420,7호선,고속터미널,13124,11047,24171
5636,20200420,7호선,내방,12985,13345,26330
5637,20200420,7호선,이수,13942,13823,27765
5638,20200420,7호선,남성,10055,9469,19524
5639,20200420,7호선,숭실대입구(살피재),10504,10692,21196
5640,20200420,7호선,상도,9277,8907,18184
5641,20200420,7호선,장승배기,9221,9018,18239
5642,20200420,7호선,신대방삼거리,15197,14697,29894
5643,20200420,7호선,보라매,8729,8815,17544
5644,20200420,7호선,신풍,10191,9666,19857
5645,20200420,7호선,대림(구로구청),6911,6519,13430
5646,20200420,7호선,남구로,15303,16212,31515
5647,20200420,7호선,가산디지털단지,44784,45225,90009
5648,20200420,7호선,철산,20074,20459,40533
5649,20200420,7호선,광명사거리,21598,21264,42862
5650,20200420,7호선,천왕,9274,8545,17819
5651,20200420,7호선,온수(성공회대입구),9553,8848,18401
5652,20200420,7호선,까치울,6581,6297,12878
5653,20200420,7호선,부천종합운동장,4113,3389,7502
5654,20200420,7호선,춘의,8875,8790,17665
5655,20200420,7호선,신중동,12922,12878,25800
5656,20200420,7호선,부천시청,10713,10527,21240
5657,20200420,7호선,상동,11274,11574,22848
5658,20200420,7호선,삼산체육관,4275,3811,8086
5659,20200420,7호선,굴포천,7814,8198,16012
5660,20200420,7호선,부평구청,10887,8630,19517
5661,20200421,7호선,장암,2256,830,3086
5662,20200421,7호선,도봉산,8225,9738,17963
5663,20200421,7호선,수락산,11598,11580,23178
5664,20200421,7호선,마들,10899,10461,21360
5665,20200421,7호선,노원,17740,18541,36281
5666,20200421,7호선,중계,13205,11793,24998
5667,20200421,7호선,하계,15766,15133,30899
5668,20200421,7호선,공릉(서울과학기술대),10574,10618,21192
5669,20200421,7호선,태릉입구,7399,6739,14138
5670,20200421,7호선,먹골,9584,9330,18914
5671,20200421,7호선,중화,10148,9952,20100
5672,20200421,7호선,상봉(시외버스터미널),15637,14634,30271
5673,20200421,7호선,면목,14289,14115,28404
5674,20200421,7호선,사가정,14585,14684,29269
5675,20200421,7호선,용마산(용마폭포공원),5613,5363,10976
5676,20200421,7호선,중곡,9053,8444,17497
5677,20200421,7호선,군자(능동),13456,10871,24327
5678,20200421,7호선,어린이대공원(세종대),9772,9608,19380
5679,20200421,7호선,건대입구,10841,11227,22068
5680,20200421,7호선,뚝섬유원지,6675,6512,13187
5681,20200421,7호선,청담,18635,20923,39558
5682,20200421,7호선,강남구청,14779,16636,31415
5683,20200421,7호선,학동,23002,24816,47818
5684,20200421,7호선,논현,19244,21422,40666
5685,20200421,7호선,반포,5231,5232,10463
5686,20200421,7호선,고속터미널,12681,11192,23873
5687,20200421,7호선,내방,13384,13758,27142
5688,20200421,7호선,이수,14499,14419,28918
5689,20200421,7호선,남성,10368,9624,19992
5690,20200421,7호선,숭실대입구(살피재),10991,10948,21939
5691,20200421,7호선,상도,9279,9033,18312
5692,20200421,7호선,장승배기,9230,9052,18282
5693,20200421,7호선,신대방삼거리,15146,14567,29713
5694,20200421,7호선,보라매,9034,8940,17974
5695,20200421,7호선,신풍,10063,9776,19839
5696,20200421,7호선,대림(구로구청),6810,6666,13476
5697,20200421,7호선,남구로,15267,16116,31383
5698,20200421,7호선,가산디지털단지,45301,45451,90752
5699,20200421,7호선,철산,20445,21061,41506
5700,20200421,7호선,광명사거리,21845,21557,43402
5701,20200421,7호선,천왕,9361,8642,18003
5702,20200421,7호선,온수(성공회대입구),9863,9247,19110
5703,20200421,7호선,까치울,6818,6459,13277
5704,20200421,7호선,부천종합운동장,4059,3546,7605
5705,20200421,7호선,춘의,8920,8757,17677
5706,20200421,7호선,신중동,13134,13057,26191
5707,20200421,7호선,부천시청,11044,10907,21951
5708,20200421,7호선,상동,11605,11914,23519
5709,20200421,7호선,삼산체육관,4343,3866,8209
5710,20200421,7호선,굴포천,8006,8509,16515
5711,20200421,7호선,부평구청,10959,8790,19749
5712,20200422,7호선,장암,2148,731,2879
5713,20200422,7호선,도봉산,8097,9418,17515
5714,20200422,7호선,수락산,11249,11321,22570
5715,20200422,7호선,마들,10772,10239,21011
5716,20200422,7호선,노원,17551,18365,35916
5717,20200422,7호선,중계,13007,11631,24638
5718,20200422,7호선,하계,15940,15140,31080
5719,20200422,7호선,공릉(서울과학기술대),10404,10561,20965
5720,20200422,7호선,태릉입구,7155,6519,13674
5721,20200422,7호선,먹골,9318,9221,18539
5722,20200422,7호선,중화,10207,10040,20247
5723,20200422,7호선,상봉(시외버스터미널),15590,14383,29973
5724,20200422,7호선,면목,14213,13852,28065
5725,20200422,7호선,사가정,14332,14389,28721
5726,20200422,7호선,용마산(용마폭포공원),5568,5235,10803
5727,20200422,7호선,중곡,8956,8327,17283
5728,20200422,7호선,군자(능동),13409,10764,24173
5729,20200422,7호선,어린이대공원(세종대),9665,9557,19222
5730,20200422,7호선,건대입구,10859,11164,22023
5731,20200422,7호선,뚝섬유원지,6246,6194,12440
5732,20200422,7호선,청담,18513,20877,39390
5733,20200422,7호선,강남구청,14694,16524,31218
5734,20200422,7호선,학동,22840,24693,47533
5735,20200422,7호선,논현,19121,21089,40210
5736,20200422,7호선,반포,5740,5740,11480
5737,20200422,7호선,고속터미널,12660,11227,23887
5738,20200422,7호선,내방,13352,13721,27073
5739,20200422,7호선,이수,14416,14137,28553
5740,20200422,7호선,남성,10287,9549,19836
5741,20200422,7호선,숭실대입구(살피재),10855,10819,21674
5742,20200422,7호선,상도,9260,8975,18235
5743,20200422,7호선,장승배기,9222,8946,18168
5744,20200422,7호선,신대방삼거리,15288,14562,29850
5745,20200422,7호선,보라매,8888,8869,17757
5746,20200422,7호선,신풍,10191,9615,19806
5747,20200422,7호선,대림(구로구청),6707,6410,13117
5748,20200422,7호선,남구로,14972,15985,30957
5749,20200422,7호선,가산디지털단지,44748,44827,89575
5750,20200422,7호선,철산,20322,20876,41198
5751,20200422,7호선,광명사거리,21374,21161,42535
5752,20200422,7호선,천왕,9432,8693,18125
5753,20200422,7호선,온수(성공회대입구),9616,8982,18598
5754,20200422,7호선,까치울,6760,6334,13094
5755,20200422,7호선,부천종합운동장,4089,3407,7496
5756,20200422,7호선,춘의,8961,8758,17719
5757,20200422,7호선,신중동,13111,13081,26192
5758,20200422,7호선,부천시청,10895,10879,21774
5759,20200422,7호선,상동,11754,12084,23838
5760,20200422,7호선,삼산체육관,4251,3789,8040
5761,20200422,7호선,굴포천,8024,8486,16510
5762,20200422,7호선,부평구청,10900,8860,19760
5763,20200423,7호선,장암,2251,808,3059
5764,20200423,7호선,도봉산,8310,9707,18017
5765,20200423,7호선,수락산,11638,11584,23222
