,사용일자,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수
290,20200106,2호선,이대,17573,18640,36213
291,20200106,2호선,아현,11015,10871,21886
292,20200106,2호선,충정로,12189,13038,25227
293,20200106,2호선,용답,2810,2900,5710
294,20200106,2호선,신답,1792,2025,3817
295,20200106,2호선,신설동,4116,4012,8128
296,20200106,2호선,도림천,1406,1558,2964
297,20200106,2호선,양천구청,8096,8688,16784
298,20200106,2호선,신정네거리,10739,11084,21823
299,20200106,2호선,용두,2670,2895,5565
300,20200107,2호선,시청,30647,29322,59969
301,20200107,2호선,을지로입구,56020,56195,112215
302,20200107,2호선,을지로3가,26809,25979,52788
303,20200107,2호선,을지로4가,14987,14441,29428
304,20200107,2호선,동대문역사문화공원,16222,18829,35051
305,20200107,2호선,신당,15025,15754,30779
306,20200107,2호선,상왕십리,15752,15295,31047
307,20200107,2호선,왕십리,19087,15781,34868
308,20200107,2호선,한양대,10179,10770,20949
309,20200107,2호선,뚝섬,21862,23035,44897
310,20200107,2호선,성수,35634,38346,73980
311,20200107,2호선,건대입구,40892,44346,85238
312,20200107,2호선,구의,26649,26102,52751
313,20200107,2호선,강변,39683,38522,78205
314,20200107,2호선,잠실나루,18317,17846,36163
315,20200107,2호선,잠실,83156,82477,165633
316,20200107,2호선,잠실새내,25645,25573,51218
317,20200107,2호선,종합운동장,9012,9665,18677
318,20200107,2호선,삼성,67197,67710,134907
319,20200107,2호선,선릉,68443,60518,128961
320,20200107,2호선,역삼,63812,69366,133178
321,20200107,2호선,강남,115832,116538,232370
322,20200107,2호선,교대,41769,47369,89138
323,20200107,2호선,서초,25573,25010,50583
324,20200107,2호선,방배,20211,20977,41188
325,20200107,2호선,사당,44077,47887,91964
326,20200107,2호선,낙성대,31169,30458,61627
327,20200107,2호선,서울대입구,54754,52963,107717
328,20200107,2호선,봉천,27393,25583,52976
329,20200107,2호선,신림,71503,70124,141627
330,20200107,2호선,신대방,29871,28533,58404
331,20200107,2호선,구로디지털단지,71028,71465,142493
332,20200107,2호선,대림,28769,29191,57960
333,20200107,2호선,신도림,59593,58223,117816
334,20200107,2호선,문래,24430,24600,49030
335,20200107,2호선,영등포구청,26070,25971,52041
336,20200107,2호선,당산,21565,25128,46693
337,20200107,2호선,합정,33994,35248,69242
338,20200107,2호선,홍대입구,68312,71304,139616
339,20200107,2호선,신촌,46154,47407,93561
340,20200107,2호선,이대,16961,17714,34675
341,20200107,2호선,아현,11175,10835,22010
342,20200107,2호선,충정로,12230,12849,25079
343,20200107,2호선,용답,2767,2768,5535
344,20200107,2호선,신답,1749,2025,3774
345,20200107,2호선,신설동,3937,3948,7885
346,20200107,2호선,도림천,1458,1558,3016
347,20200107,2호선,양천구청,7936,8446,16382
348,20200107,2호선,신정네거리,10433,10843,21276
349,20200107,2호선,용두,2500,2609,5109
350,20200108,2호선,시청,31018,29845,60863
351,20200108,2호선,을지로입구,57372,57951,115323
352,20200108,2호선,을지로3가,27740,27798,55538
353,20200108,2호선,을지로4가,15828,15605,31433
354,20200108,2호선,동대문역사문화공원,18134,20887,39021
355,20200108,2호선,신당,16208,16917,33125
356,20200108,2호선,상왕십리,16479,15859,32338
357,20200108,2호선,왕십리,20477,17177,37654
358,20200108,2호선,한양대,10782,11422,22204
359,20200108,2호선,뚝섬,22611,24126,46737
360,20200108,2호선,성수,36917,40124,77041
361,20200108,2호선,건대입구,44207,47911,92118
362,20200108,2호선,구의,27753,26896,54649
363,20200108,2호선,강변,42435,40528,82963
364,20200108,2호선,잠실나루,19115,18587,37702
365,20200108,2호선,잠실,89594,88027,177621
366,20200108,2호선,잠실새내,26634,26645,53279
367,20200108,2호선,종합운동장,13090,14323,27413
368,20200108,2호선,삼성,66976,68480,135456
369,20200108,2호선,선릉,69980,61984,131964
370,20200108,2호선,역삼,62807,70038,132845
371,20200108,2호선,강남,120178,120962,241140
372,20200108,2호선,교대,43609,49690,93299
373,20200108,2호선,서초,26565,27016,53581
374,20200108,2호선,방배,20840,21417,42257
375,20200108,2호선,사당,46619,50787,97406
376,20200108,2호선,낙성대,32286,31326,63612
377,20200108,2호선,서울대입구,57495,55701,113196
378,20200108,2호선,봉천,27951,25837,53788
379,20200108,2호선,신림,75033,72856,147889
380,20200108,2호선,신대방,31088,29867,60955
381,20200108,2호선,구로디지털단지,73576,73616,147192
382,20200108,2호선,대림,30502,31356,61858
383,20200108,2호선,신도림,61735,60597,122332
384,20200108,2호선,문래,24742,24991,49733
385,20200108,2호선,영등포구청,26640,26920,53560
386,20200108,2호선,당산,22668,26177,48845
387,20200108,2호선,합정,35639,37258,72897
388,20200108,2호선,홍대입구,74819,79883,154702
389,20200108,2호선,신촌,48042,49254,97296
390,20200108,2호선,이대,17154,18299,35453
391,20200108,2호선,아현,11166,10679,21845
392,20200108,2호선,충정로,12406,13188,25594
393,20200108,2호선,용답,2870,2913,5783
394,20200108,2호선,신답,1837,2108,3945
395,20200108,2호선,신설동,4098,4028,8126
396,20200108,2호선,도림천,1383,1446,2829
397,20200108,2호선,양천구청,8333,8759,17092
398,20200108,2호선,신정네거리,10903,11216,22119
399,20200108,2호선,용두,2752,2901,5653
400,20200109,2호선,시청,31589,30628,62217
401,20200109,2호선,을지로입구,58484,58937,117421
402,20200109,2호선,을지로3가,27948,27815,55763
403,20200109,2호선,을지로4가,15823,15865,31688
404,20200109,2호선,동대문역사문화공원,17785,20386,38171
405,20200109,2호선,신당,16310,16835,33145
406,20200109,2호선,상왕십리,16334,15916,32250
407,20200109,2호선,왕십리,20789,17081,37870
408,20200109,2호선,한양대,10716,11331,22047
409,20200109,2호선,뚝섬,22796,24258,47054
410,20200109,2호선,성수,37067,40438,77505
411,20200109,2호선,건대입구,45379,48977,94356
412,20200109,2호선,구의,28044,27362,55406
413,20200109,2호선,강변,43484,42152,85636
414,20200109,2호선,잠실나루,19233,18738,37971
415,20200109,2호선,잠실,93980,91824,185804
416,20200109,2호선,잠실새내,26759,26628,53387
417,20200109,2호선,종합운동장,9493,10260,19753
418,20200109,2호선,삼성,66574,68156,134730
419,20200109,2호선,선릉,70061,62554,132615
420,20200109,2호선,역삼,62826,70001,132827
421,20200109,2호선,강남,122108,122689,244797
422,20200109,2호선,교대,44432,50549,94981
423,20200109,2호선,서초,26646,26719,53365
424,20200109,2호선,방배,21153,21895,43048
425,20200109,2호선,사당,48175,52514,100689
426,20200109,2호선,낙성대,33057,32117,65174
427,20200109,2호선,서울대입구,58465,56650,115115
428,20200109,2호선,봉천,28276,26465,54741
