,사용일자,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수
95,2020-01-01,1호선,용산,32456,29286,61742
96,2020-01-01,1호선,남영,4040,4234,8274
97,2020-01-01,1호선,서울역,6620,1051,7671
98,2020-01-01,1호선,동묘앞,7580,7998,15578
99,2020-01-01,1호선,청량리,13878,13997,27875
100,2020-01-01,1호선,제기동,9791,9852,19643
101,2020-01-01,1호선,신설동,6820,6589,13409
102,2020-01-01,1호선,동대문,8822,9558,18380
103,2020-01-01,1호선,종로5가,12672,11939,24611
104,2020-01-01,1호선,종로3가,17061,15108,32169
105,2020-01-02,1호선,서울역,59502,53548,113050
106,2020-01-02,1호선,시청,27953,28347,56300
107,2020-01-02,1호선,종각,48855,47433,96288
108,2020-01-02,1호선,종로3가,35903,34261,70164
109,2020-01-02,1호선,종로5가,28447,28619,57066
110,2020-01-02,1호선,동대문,12057,13486,25543
111,2020-01-02,1호선,신설동,16140,15858,31998
112,2020-01-02,1호선,제기동,20556,21151,41707
113,2020-01-02,1호선,청량리,24593,24717,49310
114,2020-01-02,1호선,동묘앞,8797,9305,18102
115,2020-01-02,1호선,서울역,7265,1645,8910
116,2020-01-02,1호선,남영,11022,11581,22603
117,2020-01-02,1호선,용산,40437,40425,80862
118,2020-01-02,1호선,노량진,11087,10685,21772
119,2020-01-02,1호선,대방,15292,15526,30818
120,2020-01-02,1호선,영등포,47585,49366,96951
121,2020-01-02,1호선,신도림,4288,4214,8502
122,2020-01-02,1호선,신길,10044,8441,18485
123,2020-01-02,1호선,구로,20219,20273,40492
124,2020-01-02,1호선,가산디지털단지,20409,23292,43701
125,2020-01-02,1호선,금천구청,13145,12489,25634
126,2020-01-02,1호선,석수,11569,10038,21607
127,2020-01-02,1호선,관악,8546,7805,16351
128,2020-01-02,1호선,안양,25168,24644,49812
129,2020-01-02,1호선,명학,10069,9608,19677
130,2020-01-02,1호선,금정,28128,29071,57199
131,2020-01-02,1호선,군포,8061,7923,15984
132,2020-01-02,1호선,의왕,9246,8971,18217
133,2020-01-02,1호선,성균관대,15053,15477,30530
134,2020-01-02,1호선,화서,8403,8074,16477
135,2020-01-02,1호선,수원,40958,42994,83952
136,2020-01-02,1호선,독산,18320,19032,37352
137,2020-01-02,1호선,세류,3723,3464,7187
138,2020-01-02,1호선,병점,15084,15269,30353
139,2020-01-02,1호선,세마,2886,2549,5435
140,2020-01-02,1호선,오산대,3132,2673,5805
141,2020-01-02,1호선,오산,9614,9676,19290
142,2020-01-02,1호선,진위,1639,1382,3021
143,2020-01-02,1호선,송탄,4557,4523,9080
144,2020-01-02,1호선,서정리,5307,5696,11003
145,2020-01-02,1호선,지제,2735,2314,5049
146,2020-01-02,1호선,평택,12286,12563,24849
147,2020-01-02,1호선,성환,3315,3413,6728
148,2020-01-02,1호선,직산,836,831,1667
149,2020-01-02,1호선,두정,4520,4818,9338
150,2020-01-02,1호선,천안,5621,5833,11454
151,2020-01-02,1호선,당정,7070,6670,13740
152,2020-01-02,1호선,서동탄,1950,1508,3458
153,2020-01-02,1호선,광명,3332,2593,5925
154,2020-01-02,1호선,개봉,24578,24539,49117
155,2020-01-02,1호선,오류동,13449,12456,25905
156,2020-01-02,1호선,역곡,31198,30536,61734
157,2020-01-02,1호선,부천,38572,38987,77559
158,2020-01-02,1호선,송내,32306,31637,63943
159,2020-01-02,1호선,부평,36454,39448,75902
160,2020-01-02,1호선,백운,8529,8188,16717
161,2020-01-02,1호선,동암,18269,17899,36168
162,2020-01-02,1호선,주안,22538,20495,43033
163,2020-01-02,1호선,제물포,11363,10692,22055
164,2020-01-02,1호선,동인천,17508,16464,33972
165,2020-01-02,1호선,인천,3666,2832,6498
166,2020-01-02,1호선,구일,7152,7084,14236
167,2020-01-02,1호선,소사,10938,10259,21197
168,2020-01-02,1호선,부개,9890,9035,18925
169,2020-01-02,1호선,간석,7029,6465,13494
170,2020-01-02,1호선,도원,4117,4174,8291
171,2020-01-02,1호선,온수,7270,7270,14540
172,2020-01-02,1호선,중동,10285,9581,19866
173,2020-01-02,1호선,도화,4359,3902,8261
174,2020-01-02,1호선,이촌,4226,3435,7661
175,2020-01-02,1호선,서빙고,2002,1880,3882
176,2020-01-02,1호선,한남,4918,4588,9506
177,2020-01-02,1호선,옥수,46,31,77
178,2020-01-02,1호선,응봉,1947,1687,3634
179,2020-01-02,1호선,왕십리,15804,17558,33362
180,2020-01-02,1호선,청량리,16755,17492,34247
181,2020-01-02,1호선,외대앞,9457,9451,18908
182,2020-01-02,1호선,신이문,9509,8724,18233
183,2020-01-02,1호선,석계,9836,11171,21007
184,2020-01-02,1호선,광운대,8933,8536,17469
185,2020-01-02,1호선,월계,6408,5964,12372
186,2020-01-02,1호선,녹천,5050,4198,9248
187,2020-01-02,1호선,창동,1,0,1
188,2020-01-02,1호선,방학,10331,9933,20264
189,2020-01-02,1호선,도봉,6340,5966,12306
190,2020-01-02,1호선,도봉산,7864,4691,12555
191,2020-01-02,1호선,망월사,8041,8233,16274
192,2020-01-02,1호선,회룡,13789,13256,27045
193,2020-01-02,1호선,의정부,20764,21309,42073
194,2020-01-02,1호선,가능,6987,6590,13577
195,2020-01-02,1호선,녹양,5217,4753,9970
196,2020-01-02,1호선,양주,8695,7755,16450
197,2020-01-02,1호선,덕계,2525,2193,4718
198,2020-01-02,1호선,덕정,6137,6008,12145
199,2020-01-02,1호선,지행,7375,7257,14632
200,2020-01-02,1호선,동두천중앙,3683,3610,7293
201,2020-01-02,1호선,보산,1670,2068,3738
202,2020-01-02,1호선,동두천,2262,2485,4747
203,2020-01-02,1호선,소요산,3133,2366,5499
204,2020-01-02,1호선,봉명,1246,1249,2495
205,2020-01-02,1호선,쌍용,1913,1769,3682
206,2020-01-02,1호선,아산,2688,2255,4943
207,2020-01-02,1호선,배방,950,878,1828
208,2020-01-02,1호선,온양온천,4370,4495,8865
209,2020-01-02,1호선,신창,1137,1311,2448
210,2020-01-03,1호선,서울역,66013,60775,126788
211,2020-01-03,1호선,시청,30288,30898,61186
212,2020-01-03,1호선,종각,53006,52135,105141
213,2020-01-03,1호선,종로3가,39369,37568,76937
214,2020-01-03,1호선,종로5가,30778,30873,61651
215,2020-01-03,1호선,동대문,13288,14731,28019
216,2020-01-03,1호선,신설동,17199,16573,33772
217,2020-01-03,1호선,제기동,21868,22412,44280
218,2020-01-03,1호선,청량리,26167,26603,52770
219,2020-01-03,1호선,동묘앞,9841,10175,20016
220,2020-01-03,1호선,서울역,8504,1846,10350
221,2020-01-03,1호선,남영,11459,11970,23429
222,2020-01-03,1호선,용산,44974,45216,90190
223,2020-01-03,1호선,노량진,12152,11559,23711
224,2020-01-03,1호선,대방,15893,16125,32018
225,2020-01-03,1호선,영등포,53778,56902,110680
226,2020-01-03,1호선,신도림,4340,4496,8836
227,2020-01-03,1호선,신길,10669,8765,19434
228,2020-01-03,1호선,구로,20860,21262,42122
229,2020-01-03,1호선,가산디지털단지,20529,23685,44214
230,2020-01-03,1호선,금천구청,13725,13086,26811
231,2020-01-03,1호선,석수,12188,10242,22430
232,2020-01-03,1호선,관악,8890,8054,16944
233,2020-01-03,1호선,안양,26554,26893,53447
234,2020-01-03,1호선,명학,10258,9697,19955
235,2020-01-03,1호선,금정,30084,30685,60769
236,2020-01-03,1호선,군포,8393,8095,16488
237,2020-01-03,1호선,의왕,10162,9791,19953
238,2020-01-03,1호선,성균관대,16337,16032,32369
239,2020-01-03,1호선,화서,8820,8162,16982
240,2020-01-03,1호선,수원,44456,47848,92304
241,2020-01-03,1호선,독산,18775,19390,38165
242,2020-01-03,1호선,세류,4031,3626,7657
243,2020-01-03,1호선,병점,16956,16270,33226
244,2020-01-03,1호선,세마,3015,2604,5619
245,2020-01-03,1호선,오산대,3421,2919,6340
246,2020-01-03,1호선,오산,11168,10731,21899
247,2020-01-03,1호선,진위,1916,1467,3383
248,2020-01-03,1호선,송탄,5032,4580,9612
249,2020-01-03,1호선,서정리,6140,5714,11854
250,2020-01-03,1호선,지제,2942,2546,5488
251,2020-01-03,1호선,평택,14404,13489,27893
252,2020-01-03,1호선,성환,4074,3608,7682
253,2020-01-03,1호선,직산,1005,842,1847
254,2020-01-03,1호선,두정,5702,5748,11450
255,2020-01-03,1호선,천안,6174,6510,12684
256,2020-01-03,1호선,당정,7618,7071,14689
257,2020-01-03,1호선,서동탄,1984,1594,3578
258,2020-01-03,1호선,광명,3720,2817,6537
259,2020-01-03,1호선,개봉,25616,25305,50921
260,2020-01-03,1호선,오류동,13696,12582,26278
261,2020-01-03,1호선,역곡,32988,32251,65239
262,2020-01-03,1호선,부천,41021,42599,83620
263,2020-01-03,1호선,송내,34124,33471,67595
264,2020-01-03,1호선,부평,39107,44132,83239
265,2020-01-03,1호선,백운,8953,8481,17434
266,2020-01-03,1호선,동암,19031,18974,38005
267,2020-01-03,1호선,주안,24155,21731,45886
268,2020-01-03,1호선,제물포,12163,11070,23233
269,2020-01-03,1호선,동인천,17983,16762,34745
270,2020-01-03,1호선,인천,3936,3068,7004
271,2020-01-03,1호선,구일,7585,7460,15045
272,2020-01-03,1호선,소사,11137,10705,21842
273,2020-01-03,1호선,부개,10201,9362,19563
274,2020-01-03,1호선,간석,7354,6945,14299
275,2020-01-03,1호선,도원,4235,4476,8711
276,2020-01-03,1호선,온수,7447,7424,14871
277,2020-01-03,1호선,중동,10866,10033,20899
278,2020-01-03,1호선,도화,4696,4055,8751
279,2020-01-03,1호선,이촌,4595,3541,8136
280,2020-01-03,1호선,서빙고,2121,2107,4228
281,2020-01-03,1호선,한남,5039,4969,10008
282,2020-01-03,1호선,옥수,60,30,90
283,2020-01-03,1호선,응봉,2000,1679,3679
284,2020-01-03,1호선,왕십리,17362,19586,36948
285,2020-01-03,1호선,청량리,18679,19544,38223
286,2020-01-03,1호선,외대앞,10214,9760,19974
287,2020-01-03,1호선,신이문,10177,8953,19130
288,2020-01-03,1호선,석계,10558,11747,22305
289,2020-01-03,1호선,광운대,9757,9054,18811
290,2020-01-03,1호선,월계,6915,6306,13221
291,2020-01-03,1호선,녹천,5235,4377,9612
292,2020-01-03,1호선,창동,1,0,1
293,2020-01-03,1호선,방학,10911,10548,21459
294,2020-01-03,1호선,도봉,6648,6222,12870
295,2020-01-03,1호선,도봉산,8115,4867,12982
296,2020-01-03,1호선,망월사,8313,8157,16470
297,2020-01-03,1호선,회룡,14475,13961,28436
298,2020-01-03,1호선,의정부,22560,24113,46673
299,2020-01-03,1호선,가능,7370,7058,14428
300,2020-01-03,1호선,녹양,5463,5030,10493
301,2020-01-03,1호선,양주,9643,8559,18202
302,2020-01-03,1호선,덕계,2628,2286,4914
303,2020-01-03,1호선,덕정,6487,6179,12666
304,2020-01-03,1호선,지행,7938,7906,15844
305,2020-01-03,1호선,동두천중앙,3937,3759,7696
306,2020-01-03,1호선,보산,1935,1518,3453
307,2020-01-03,1호선,동두천,2462,2861,5323
308,2020-01-03,1호선,소요산,3254,2938,6192
309,2020-01-03,1호선,봉명,1383,1317,2700
310,2020-01-03,1호선,쌍용,2181,1973,4154
311,2020-01-03,1호선,아산,3160,2952,6112
312,2020-01-03,1호선,배방,1133,996,2129
313,2020-01-03,1호선,온양온천,5042,4938,9980
314,2020-01-03,1호선,신창,1413,1147,2560
315,2020-01-04,1호선,서울역,48376,46823,95199
316,2020-01-04,1호선,시청,22370,23449,45819
317,2020-01-04,1호선,종각,35345,33183,68528
318,2020-01-04,1호선,종로3가,34613,33921,68534
319,2020-01-04,1호선,종로5가,26307,26355,52662
320,2020-01-04,1호선,동대문,13392,15219,28611
321,2020-01-04,1호선,신설동,12452,11889,24341
322,2020-01-04,1호선,제기동,19719,20500,40219
323,2020-01-04,1호선,청량리,24388,24906,49294
324,2020-01-04,1호선,동묘앞,13077,13909,26986
325,2020-01-04,1호선,서울역,8218,1538,9756
326,2020-01-04,1호선,남영,7395,7314,14709
327,2020-01-04,1호선,용산,42929,43628,86557
328,2020-01-04,1호선,노량진,12218,10668,22886
329,2020-01-04,1호선,대방,10649,10445,21094
330,2020-01-04,1호선,영등포,54846,58246,113092
331,2020-01-04,1호선,신도림,3296,3756,7052
332,2020-01-04,1호선,신길,7409,5944,13353
333,2020-01-04,1호선,구로,15632,16373,32005
334,2020-01-04,1호선,가산디지털단지,6932,9446,16378
335,2020-01-04,1호선,금천구청,9738,9448,19186
336,2020-01-04,1호선,석수,8813,7951,16764
337,2020-01-04,1호선,관악,7026,6600,13626
338,2020-01-04,1호선,안양,22657,23195,45852
339,2020-01-04,1호선,명학,6430,6108,12538
340,2020-01-04,1호선,금정,21452,22032,43484
341,2020-01-04,1호선,군포,5018,4512,9530
342,2020-01-04,1호선,의왕,7036,6744,13780
343,2020-01-04,1호선,성균관대,12514,12254,24768
344,2020-01-04,1호선,화서,6389,6282,12671
345,2020-01-04,1호선,수원,46080,49620,95700
346,2020-01-04,1호선,독산,10167,9823,19990
347,2020-01-04,1호선,세류,3488,3343,6831
348,2020-01-04,1호선,병점,14087,13452,27539
349,2020-01-04,1호선,세마,2730,2264,4994
350,2020-01-04,1호선,오산대,2729,2386,5115
351,2020-01-04,1호선,오산,10297,9705,20002
352,2020-01-04,1호선,진위,1203,986,2189
353,2020-01-04,1호선,송탄,5044,4638,9682
354,2020-01-04,1호선,서정리,6194,5180,11374
355,2020-01-04,1호선,지제,2605,2207,4812
356,2020-01-04,1호선,평택,14851,14173,29024
357,2020-01-04,1호선,성환,3545,3220,6765
358,2020-01-04,1호선,직산,794,720,1514
359,2020-01-04,1호선,두정,5456,5531,10987
360,2020-01-04,1호선,천안,7489,7160,14649
361,2020-01-04,1호선,당정,5083,4643,9726
362,2020-01-04,1호선,서동탄,1466,1459,2925
363,2020-01-04,1호선,광명,2865,2192,5057
364,2020-01-04,1호선,개봉,20616,20033,40649
365,2020-01-04,1호선,오류동,10784,9798,20582
366,2020-01-04,1호선,역곡,24488,23769,48257
367,2020-01-04,1호선,부천,36913,38295,75208
368,2020-01-04,1호선,송내,23895,23140,47035
369,2020-01-04,1호선,부평,36817,41570,78387
370,2020-01-04,1호선,백운,6916,6749,13665
371,2020-01-04,1호선,동암,15549,15833,31382
372,2020-01-04,1호선,주안,19949,17805,37754
373,2020-01-04,1호선,제물포,8539,8170,16709
374,2020-01-04,1호선,동인천,15200,14746,29946
375,2020-01-04,1호선,인천,4682,4158,8840
376,2020-01-04,1호선,구일,14135,14656,28791
377,2020-01-04,1호선,소사,9892,9662,19554
378,2020-01-04,1호선,부개,7685,7116,14801
379,2020-01-04,1호선,간석,5431,4986,10417
380,2020-01-04,1호선,도원,2691,2664,5355
381,2020-01-04,1호선,온수,6027,5480,11507
382,2020-01-04,1호선,중동,8078,7446,15524
383,2020-01-04,1호선,도화,3447,2960,6407
384,2020-01-04,1호선,이촌,3490,2510,6000
385,2020-01-04,1호선,서빙고,1433,1376,2809
386,2020-01-04,1호선,한남,3384,3289,6673
387,2020-01-04,1호선,옥수,34,33,67
388,2020-01-04,1호선,응봉,1512,1297,2809
389,2020-01-04,1호선,왕십리,14906,16943,31849
390,2020-01-04,1호선,청량리,18550,19272,37822
391,2020-01-04,1호선,외대앞,8104,7680,15784
392,2020-01-04,1호선,신이문,7227,6533,13760
393,2020-01-04,1호선,석계,8592,9320,17912
394,2020-01-04,1호선,광운대,7268,7070,14338
395,2020-01-04,1호선,월계,5152,4644,9796
396,2020-01-04,1호선,녹천,3830,3077,6907
397,2020-01-04,1호선,창동,1,0,1
398,2020-01-04,1호선,방학,8247,8063,16310
399,2020-01-04,1호선,도봉,4893,4595,9488
400,2020-01-04,1호선,도봉산,8934,5854,14788
401,2020-01-04,1호선,망월사,6250,6504,12754
402,2020-01-04,1호선,회룡,11219,11043,22262
403,2020-01-04,1호선,의정부,21815,23764,45579
404,2020-01-04,1호선,가능,6030,5698,11728
405,2020-01-04,1호선,녹양,4214,3883,8097
406,2020-01-04,1호선,양주,7638,6880,14518
407,2020-01-04,1호선,덕계,2062,1782,3844
408,2020-01-04,1호선,덕정,5597,4898,10495
409,2020-01-04,1호선,지행,6714,6402,13116
410,2020-01-04,1호선,동두천중앙,3327,3242,6569
411,2020-01-04,1호선,보산,1741,1619,3360
412,2020-01-04,1호선,동두천,1884,2217,4101
413,2020-01-04,1호선,소요산,4548,3328,7876
414,2020-01-04,1호선,봉명,998,967,1965
415,2020-01-04,1호선,쌍용,1936,1703,3639
416,2020-01-04,1호선,아산,2790,2639,5429
417,2020-01-04,1호선,배방,1126,982,2108
418,2020-01-04,1호선,온양온천,6678,6862,13540
419,2020-01-04,1호선,신창,1078,999,2077
420,2020-01-05,1호선,서울역,38247,34335,72582
421,2020-01-05,1호선,시청,12128,11878,24006
422,2020-01-05,1호선,종각,20424,17508,37932
423,2020-01-05,1호선,종로5가,12773,12485,25258
424,2020-01-05,1호선,동대문,12340,14602,26942
425,2020-01-05,1호선,신설동,9598,9353,18951
426,2020-01-05,1호선,제기동,13623,14098,27721
427,2020-01-05,1호선,청량리,18178,18398,36576
428,2020-01-05,1호선,동묘앞,13871,14382,28253
429,2020-01-05,1호선,방학,6921,6645,13566
430,2020-01-05,1호선,서울역,7353,1255,8608
431,2020-01-05,1호선,남영,5633,5900,11533
432,2020-01-05,1호선,용산,36380,34012,70392
433,2020-01-05,1호선,노량진,8623,7612,16235
434,2020-01-05,1호선,대방,8175,8638,16813
435,2020-01-05,1호선,영등포,44464,43378,87842
436,2020-01-05,1호선,신도림,2462,2530,4992
437,2020-01-05,1호선,신길,5611,4907,10518
438,2020-01-05,1호선,구로,11645,11520,23165
439,2020-01-05,1호선,가산디지털단지,5490,7663,13153
440,2020-01-05,1호선,금천구청,7373,6979,14352
441,2020-01-05,1호선,석수,6454,5986,12440
442,2020-01-05,1호선,관악,5994,5479,11473
443,2020-01-05,1호선,안양,16843,16892,33735
444,2020-01-05,1호선,명학,4211,4032,8243
445,2020-01-05,1호선,금정,16148,16885,33033
446,2020-01-05,1호선,군포,3857,3363,7220
447,2020-01-05,1호선,의왕,4868,4888,9756
448,2020-01-05,1호선,성균관대,9330,9835,19165
449,2020-01-05,1호선,화서,4784,4548,9332
450,2020-01-05,1호선,수원,39438,39506,78944
451,2020-01-05,1호선,독산,6823,6947,13770
452,2020-01-05,1호선,세류,2700,2761,5461
453,2020-01-05,1호선,병점,10537,11840,22377
454,2020-01-05,1호선,세마,1944,1818,3762
455,2020-01-05,1호선,오산대,2104,1989,4093
456,2020-01-05,1호선,오산,8578,9176,17754
457,2020-01-05,1호선,진위,869,824,1693
458,2020-01-05,1호선,송탄,3939,4341,8280
459,2020-01-05,1호선,서정리,3977,5460,9437
460,2020-01-05,1호선,지제,2049,1945,3994
461,2020-01-05,1호선,평택,12586,13398,25984
462,2020-01-05,1호선,성환,2760,3301,6061
463,2020-01-05,1호선,직산,650,748,1398
464,2020-01-05,1호선,두정,4406,4896,9302
465,2020-01-05,1호선,천안,6529,6361,12890
466,2020-01-05,1호선,당정,3606,3596,7202
467,2020-01-05,1호선,서동탄,1084,1099,2183
468,2020-01-05,1호선,광명,2556,1633,4189
469,2020-01-05,1호선,개봉,15447,15150,30597
470,2020-01-05,1호선,오류동,9227,8486,17713
471,2020-01-05,1호선,역곡,18778,18455,37233
472,2020-01-05,1호선,부천,29319,29113,58432
473,2020-01-05,1호선,송내,16821,16805,33626
474,2020-01-05,1호선,부평,28665,29359,58024
475,2020-01-05,1호선,백운,5293,5204,10497
476,2020-01-05,1호선,동암,12106,11883,23989
477,2020-01-05,1호선,주안,16181,14439,30620
478,2020-01-05,1호선,제물포,6324,6247,12571
479,2020-01-05,1호선,동인천,12050,11502,23552
480,2020-01-05,1호선,인천,4323,3516,7839
481,2020-01-05,1호선,구일,13660,15184,28844
482,2020-01-05,1호선,소사,7704,6982,14686
483,2020-01-05,1호선,부개,5745,5597,11342
484,2020-01-05,1호선,간석,3765,3664,7429
485,2020-01-05,1호선,도원,2325,2343,4668
486,2020-01-05,1호선,온수,4959,4478,9437
487,2020-01-05,1호선,중동,5673,5286,10959
488,2020-01-05,1호선,도화,2590,2456,5046
489,2020-01-05,1호선,이촌,3360,2533,5893
490,2020-01-05,1호선,서빙고,2197,2355,4552
491,2020-01-05,1호선,한남,2300,2244,4544
492,2020-01-05,1호선,옥수,61,38,99
493,2020-01-05,1호선,응봉,1126,1035,2161
494,2020-01-05,1호선,왕십리,10792,12079,22871
495,2020-01-05,1호선,청량리,15666,14497,30163
496,2020-01-05,1호선,외대앞,5834,5716,11550
497,2020-01-05,1호선,신이문,5555,5144,10699
498,2020-01-05,1호선,석계,6352,7011,13363
499,2020-01-05,1호선,광운대,5203,5369,10572
500,2020-01-05,1호선,월계,4084,3730,7814
501,2020-01-05,1호선,녹천,3027,2566,5593
502,2020-01-05,1호선,창동,1,0,1
503,2020-01-05,1호선,도봉,3856,3675,7531
504,2020-01-05,1호선,도봉산,8656,5876,14532
505,2020-01-05,1호선,망월사,5225,5310,10535
506,2020-01-05,1호선,회룡,8368,8325,16693
507,2020-01-05,1호선,의정부,17571,17110,34681
508,2020-01-05,1호선,가능,4622,4380,9002
509,2020-01-05,1호선,녹양,3313,3098,6411
510,2020-01-05,1호선,양주,5827,5627,11454
511,2020-01-05,1호선,덕계,1614,1407,3021
512,2020-01-05,1호선,덕정,3964,4360,8324
513,2020-01-05,1호선,지행,5082,5426,10508
514,2020-01-05,1호선,동두천중앙,2757,2735,5492
515,2020-01-05,1호선,보산,1337,1666,3003
516,2020-01-05,1호선,동두천,1426,2059,3485
517,2020-01-05,1호선,소요산,4139,3813,7952
518,2020-01-05,1호선,봉명,724,661,1385
519,2020-01-05,1호선,종로3가,21119,19316,40435
520,2020-01-05,1호선,쌍용,1269,1372,2641
521,2020-01-05,1호선,아산,2880,2064,4944
522,2020-01-05,1호선,배방,754,898,1652
523,2020-01-05,1호선,온양온천,4790,4661,9451
524,2020-01-05,1호선,신창,894,1020,1914
525,2020-01-06,1호선,서울역,58509,54106,112615
526,2020-01-06,1호선,시청,27431,27926,55357
527,2020-01-06,1호선,종각,49955,47854,97809
528,2020-01-06,1호선,종로3가,35447,34264,69711
529,2020-01-06,1호선,종로5가,28342,27852,56194
530,2020-01-06,1호선,동대문,13409,14525,27934
531,2020-01-06,1호선,신설동,16605,16430,33035
532,2020-01-06,1호선,제기동,20697,20949,41646
533,2020-01-06,1호선,청량리,23856,24206,48062
534,2020-01-06,1호선,동묘앞,7107,7716,14823
535,2020-01-06,1호선,서울역,6832,1686,8518
536,2020-01-06,1호선,남영,11502,12170,23672
537,2020-01-06,1호선,용산,38773,39991,78764
538,2020-01-06,1호선,노량진,11167,10956,22123
539,2020-01-06,1호선,대방,15476,16117,31593
540,2020-01-06,1호선,영등포,46896,48545,95441
541,2020-01-06,1호선,신도림,4210,4294,8504
542,2020-01-06,1호선,신길,10529,8928,19457
543,2020-01-06,1호선,구로,20947,21034,41981
544,2020-01-06,1호선,가산디지털단지,20836,24326,45162
