,사용일자,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수
81,2020-01-02,3호선,대곡,1725,1247,2972
82,2020-01-02,3호선,백석,11836,11787,23623
83,2020-01-02,3호선,마두,9311,9568,18879
84,2020-01-02,3호선,정발산,8566,8970,17536
85,2020-01-02,3호선,주엽,10735,11018,21753
86,2020-01-02,3호선,대화,16529,12550,29079
87,2020-01-03,3호선,지축,2136,2225,4361
88,2020-01-03,3호선,구파발,24746,22782,47528
89,2020-01-03,3호선,연신내,46449,44268,90717
90,2020-01-03,3호선,불광,19376,20773,40149
91,2020-01-03,3호선,녹번,16068,13844,29912
92,2020-01-03,3호선,홍제,20597,19358,39955
93,2020-01-03,3호선,무악재,4562,4571,9133
94,2020-01-03,3호선,독립문,8531,8636,17167
95,2020-01-03,3호선,경복궁,27754,27280,55034
96,2020-01-03,3호선,안국,28369,29379,57748
97,2020-01-03,3호선,종로3가,12961,16385,29346
98,2020-01-03,3호선,을지로3가,13798,14521,28319
99,2020-01-03,3호선,충무로,1,0,1
100,2020-01-03,3호선,동대입구,10670,11699,22369
101,2020-01-03,3호선,약수,15542,14912,30454
102,2020-01-03,3호선,금호,9831,8920,18751
103,2020-01-03,3호선,옥수,10817,10921,21738
104,2020-01-03,3호선,압구정,41656,45086,86742
105,2020-01-03,3호선,신사,39476,43942,83418
106,2020-01-03,3호선,잠원,7302,6887,14189
107,2020-01-03,3호선,고속터미널,62892,63136,126028
108,2020-01-03,3호선,교대,16935,11032,27967
109,2020-01-03,3호선,남부터미널,37616,37595,75211
110,2020-01-03,3호선,양재,47845,50358,98203
111,2020-01-03,3호선,매봉,13639,13162,26801
112,2020-01-03,3호선,도곡,6615,6466,13081
113,2020-01-03,3호선,대치,14743,14319,29062
114,2020-01-03,3호선,학여울,2600,2635,5235
115,2020-01-03,3호선,대청,11658,10619,22277
116,2020-01-03,3호선,일원,11640,11129,22769
117,2020-01-03,3호선,수서,21576,20813,42389
118,2020-01-03,3호선,가락시장,11701,11430,23131
119,2020-01-03,3호선,경찰병원,9217,9217,18434
120,2020-01-03,3호선,오금,7610,6610,14220
121,2020-01-03,3호선,원흥,10678,9606,20284
122,2020-01-03,3호선,삼송,20853,19462,40315
123,2020-01-03,3호선,원당,12940,12289,25229
124,2020-01-03,3호선,화정,21456,22314,43770
125,2020-01-03,3호선,대곡,1880,1347,3227
126,2020-01-03,3호선,백석,12510,12663,25173
127,2020-01-03,3호선,마두,9545,9901,19446
128,2020-01-03,3호선,정발산,9481,10424,19905
129,2020-01-03,3호선,주엽,11100,11382,22482
130,2020-01-03,3호선,대화,16778,12870,29648
131,2020-01-04,3호선,오금,4725,4208,8933
132,2020-01-04,3호선,지축,1533,1615,3148
133,2020-01-04,3호선,구파발,18029,17398,35427
134,2020-01-04,3호선,연신내,35604,34264,69868
135,2020-01-04,3호선,불광,15324,17348,32672
136,2020-01-04,3호선,녹번,10789,9216,20005
137,2020-01-04,3호선,홍제,15700,15112,30812
138,2020-01-04,3호선,무악재,3159,3220,6379
139,2020-01-04,3호선,독립문,7398,7539,14937
140,2020-01-04,3호선,경복궁,26351,22669,49020
141,2020-01-04,3호선,안국,20711,22650,43361
142,2020-01-04,3호선,종로3가,8103,12359,20462
143,2020-01-04,3호선,을지로3가,6931,7364,14295
144,2020-01-04,3호선,충무로,1,0,1
145,2020-01-04,3호선,동대입구,8627,9756,18383
146,2020-01-04,3호선,약수,10907,10291,21198
147,2020-01-04,3호선,금호,7030,6290,13320
148,2020-01-04,3호선,옥수,8027,7987,16014
149,2020-01-04,3호선,압구정,30384,32219,62603
150,2020-01-04,3호선,신사,30453,33081,63534
151,2020-01-04,3호선,잠원,4821,4461,9282
152,2020-01-04,3호선,고속터미널,68676,67117,135793
153,2020-01-04,3호선,교대,8774,5246,14020
154,2020-01-04,3호선,남부터미널,29137,28329,57466
155,2020-01-04,3호선,양재,25516,27259,52775
156,2020-01-04,3호선,매봉,6504,5984,12488
157,2020-01-04,3호선,도곡,4199,4169,8368
158,2020-01-04,3호선,대치,11563,10373,21936
159,2020-01-04,3호선,학여울,2090,2122,4212
160,2020-01-04,3호선,대청,7040,6412,13452
161,2020-01-04,3호선,일원,5905,5822,11727
162,2020-01-04,3호선,수서,15711,15384,31095
163,2020-01-04,3호선,가락시장,7622,7266,14888
164,2020-01-04,3호선,경찰병원,4840,4756,9596
165,2020-01-04,3호선,원당,9947,9177,19124
166,2020-01-04,3호선,원흥,7241,6579,13820
167,2020-01-04,3호선,삼송,15413,14156,29569
168,2020-01-04,3호선,화정,16054,16395,32449
169,2020-01-04,3호선,대곡,1249,1130,2379
170,2020-01-04,3호선,백석,9805,9797,19602
171,2020-01-04,3호선,마두,6434,6478,12912
172,2020-01-04,3호선,정발산,8294,9391,17685
173,2020-01-04,3호선,주엽,7939,7933,15872
174,2020-01-04,3호선,대화,11371,9656,21027
175,2020-01-05,3호선,지축,1127,1171,2298
176,2020-01-05,3호선,구파발,13763,13946,27709
177,2020-01-05,3호선,연신내,26339,24829,51168
178,2020-01-05,3호선,불광,11326,13497,24823
179,2020-01-05,3호선,녹번,7510,6650,14160
180,2020-01-05,3호선,홍제,11184,10684,21868
181,2020-01-05,3호선,무악재,2157,2326,4483
182,2020-01-05,3호선,독립문,5360,5717,11077
183,2020-01-05,3호선,경복궁,13690,14125,27815
184,2020-01-05,3호선,안국,12912,13868,26780
185,2020-01-05,3호선,종로3가,4817,6875,11692
186,2020-01-05,3호선,을지로3가,4417,4439,8856
187,2020-01-05,3호선,동대입구,6890,7949,14839
188,2020-01-05,3호선,약수,8215,7899,16114
189,2020-01-05,3호선,금호,5256,4964,10220
190,2020-01-05,3호선,옥수,5658,6124,11782
191,2020-01-05,3호선,압구정,17776,18210,35986
192,2020-01-05,3호선,신사,17917,18149,36066
193,2020-01-05,3호선,잠원,3200,3253,6453
194,2020-01-05,3호선,고속터미널,55120,52535,107655
195,2020-01-05,3호선,교대,5042,3011,8053
196,2020-01-05,3호선,남부터미널,18505,19554,38059
197,2020-01-05,3호선,양재,17568,19256,36824
198,2020-01-05,3호선,매봉,4415,4297,8712
199,2020-01-05,3호선,도곡,2568,2658,5226
200,2020-01-05,3호선,대치,7254,6482,13736
201,2020-01-05,3호선,학여울,1368,1443,2811
202,2020-01-05,3호선,대청,4921,4691,9612
203,2020-01-05,3호선,일원,4287,4679,8966
204,2020-01-05,3호선,수서,11647,11825,23472
205,2020-01-05,3호선,가락시장,4659,4845,9504
206,2020-01-05,3호선,경찰병원,3464,3410,6874
207,2020-01-05,3호선,오금,3410,3277,6687
208,2020-01-05,3호선,원흥,5440,5323,10763
209,2020-01-05,3호선,삼송,11369,11220,22589
210,2020-01-05,3호선,원당,7132,6922,14054
211,2020-01-05,3호선,화정,13195,13567,26762
212,2020-01-05,3호선,대곡,1050,850,1900
213,2020-01-05,3호선,백석,7453,7176,14629
214,2020-01-05,3호선,마두,4458,4401,8859
215,2020-01-05,3호선,정발산,7192,7037,14229
216,2020-01-05,3호선,주엽,5244,5690,10934
217,2020-01-05,3호선,대화,8437,7600,16037
218,2020-01-06,3호선,지축,2063,2156,4219
219,2020-01-06,3호선,구파발,24253,22488,46741
220,2020-01-06,3호선,연신내,43966,42042,86008
221,2020-01-06,3호선,불광,18763,20299,39062
222,2020-01-06,3호선,녹번,15558,13850,29408
223,2020-01-06,3호선,홍제,19907,19029,38936
224,2020-01-06,3호선,무악재,4477,4594,9071
225,2020-01-06,3호선,독립문,7754,7977,15731
226,2020-01-06,3호선,경복궁,23002,23363,46365
227,2020-01-06,3호선,안국,25770,26599,52369
228,2020-01-06,3호선,종로3가,12645,14579,27224
229,2020-01-06,3호선,을지로3가,13638,13882,27520
230,2020-01-06,3호선,충무로,1,0,1
231,2020-01-06,3호선,동대입구,10432,11162,21594
232,2020-01-06,3호선,약수,15443,15045,30488
233,2020-01-06,3호선,금호,9441,8865,18306
234,2020-01-06,3호선,옥수,10442,10911,21353
235,2020-01-06,3호선,압구정,39011,42644,81655
236,2020-01-06,3호선,신사,36355,38647,75002
237,2020-01-06,3호선,잠원,7289,7111,14400
238,2020-01-06,3호선,고속터미널,54701,51591,106292
239,2020-01-06,3호선,교대,17323,11352,28675
240,2020-01-06,3호선,남부터미널,35316,35716,71032
241,2020-01-06,3호선,양재,45889,49667,95556
242,2020-01-06,3호선,매봉,13919,13205,27124
243,2020-01-06,3호선,도곡,6562,6613,13175
244,2020-01-06,3호선,대치,14193,13984,28177
245,2020-01-06,3호선,학여울,2108,2149,4257
246,2020-01-06,3호선,대청,11506,10390,21896
247,2020-01-06,3호선,일원,11826,12177,24003
248,2020-01-06,3호선,수서,19558,19935,39493
249,2020-01-06,3호선,가락시장,11243,10904,22147
250,2020-01-06,3호선,경찰병원,9636,9726,19362
251,2020-01-06,3호선,오금,7551,6602,14153
252,2020-01-06,3호선,원흥,10239,9599,19838
253,2020-01-06,3호선,삼송,20043,19100,39143
254,2020-01-06,3호선,원당,12447,11668,24115
255,2020-01-06,3호선,화정,20864,21720,42584
256,2020-01-06,3호선,대곡,1805,1242,3047
257,2020-01-06,3호선,백석,11992,12200,24192
258,2020-01-06,3호선,마두,9232,9668,18900
259,2020-01-06,3호선,정발산,8566,8759,17325
260,2020-01-06,3호선,주엽,11119,11281,22400
261,2020-01-06,3호선,대화,16544,12766,29310
262,2020-01-07,3호선,지축,1930,2058,3988
263,2020-01-07,3호선,구파발,23350,21562,44912
264,2020-01-07,3호선,연신내,42117,40569,82686
265,2020-01-07,3호선,불광,18006,19458,37464
266,2020-01-07,3호선,녹번,15209,13758,28967
267,2020-01-07,3호선,홍제,19371,18398,37769
268,2020-01-07,3호선,무악재,4332,4610,8942
269,2020-01-07,3호선,독립문,7635,7794,15429
270,2020-01-07,3호선,경복궁,22466,21742,44208
271,2020-01-07,3호선,안국,25352,25711,51063
272,2020-01-07,3호선,종로3가,12433,14350,26783
273,2020-01-07,3호선,을지로3가,13297,13699,26996
274,2020-01-07,3호선,충무로,2,0,2
275,2020-01-07,3호선,동대입구,10794,11392,22186
276,2020-01-07,3호선,약수,15128,14670,29798
277,2020-01-07,3호선,금호,9108,8604,17712
278,2020-01-07,3호선,옥수,10258,10704,20962
279,2020-01-07,3호선,압구정,38236,41272,79508
280,2020-01-07,3호선,신사,35580,37931,73511
281,2020-01-07,3호선,잠원,7098,6964,14062
282,2020-01-07,3호선,고속터미널,52659,50550,103209
283,2020-01-07,3호선,교대,17132,10965,28097
284,2020-01-07,3호선,남부터미널,34322,34670,68992
285,2020-01-07,3호선,양재,46677,50246,96923
286,2020-01-07,3호선,매봉,13551,13028,26579
287,2020-01-07,3호선,도곡,6692,6590,13282
288,2020-01-07,3호선,대치,14257,13910,28167
289,2020-01-07,3호선,학여울,2007,2075,4082
290,2020-01-07,3호선,대청,11460,10416,21876
291,2020-01-07,3호선,일원,12060,12261,24321
292,2020-01-07,3호선,수서,19280,19378,38658
293,2020-01-07,3호선,가락시장,10844,10490,21334
294,2020-01-07,3호선,경찰병원,9463,9363,18826
295,2020-01-07,3호선,오금,7354,6549,13903
296,2020-01-07,3호선,원흥,9750,9214,18964
297,2020-01-07,3호선,삼송,19182,18190,37372
298,2020-01-07,3호선,원당,11920,11301,23221
299,2020-01-07,3호선,화정,19643,20606,40249
300,2020-01-07,3호선,대곡,1710,1170,2880
301,2020-01-07,3호선,백석,11610,11553,23163
302,2020-01-07,3호선,마두,8905,9264,18169
303,2020-01-07,3호선,정발산,8074,8373,16447
304,2020-01-07,3호선,주엽,10531,10873,21404
305,2020-01-07,3호선,대화,16153,12666,28819
306,2020-01-08,3호선,지축,2189,2218,4407
307,2020-01-08,3호선,구파발,24588,22740,47328
308,2020-01-08,3호선,연신내,44828,42768,87596
309,2020-01-08,3호선,불광,19142,20539,39681
310,2020-01-08,3호선,녹번,15915,14205,30120
311,2020-01-08,3호선,홍제,20469,19369,39838
312,2020-01-08,3호선,무악재,4634,4578,9212
313,2020-01-08,3호선,독립문,8247,8527,16774
314,2020-01-08,3호선,경복궁,23939,24334,48273
315,2020-01-08,3호선,안국,26412,27881,54293
316,2020-01-08,3호선,종로3가,12523,14895,27418
317,2020-01-08,3호선,을지로3가,13726,14233,27959
318,2020-01-08,3호선,충무로,4,0,4
319,2020-01-08,3호선,동대입구,10803,11427,22230
320,2020-01-08,3호선,약수,15482,14999,30481
321,2020-01-08,3호선,금호,9660,8856,18516
322,2020-01-08,3호선,옥수,10708,11033,21741
323,2020-01-08,3호선,압구정,38850,42043,80893
324,2020-01-08,3호선,신사,36436,38931,75367
325,2020-01-08,3호선,잠원,7214,7022,14236
326,2020-01-08,3호선,고속터미널,53961,51851,105812
327,2020-01-08,3호선,교대,18017,11536,29553
328,2020-01-08,3호선,남부터미널,35635,35815,71450
329,2020-01-08,3호선,양재,48325,52303,100628
330,2020-01-08,3호선,매봉,14099,13447,27546
331,2020-01-08,3호선,도곡,6683,6653,13336
332,2020-01-08,3호선,대치,14483,14199,28682
333,2020-01-08,3호선,학여울,2147,2179,4326
334,2020-01-08,3호선,대청,11961,10738,22699
335,2020-01-08,3호선,일원,12448,12584,25032
336,2020-01-08,3호선,수서,20017,20051,40068
337,2020-01-08,3호선,가락시장,11433,11096,22529
338,2020-01-08,3호선,경찰병원,9351,9438,18789
339,2020-01-08,3호선,오금,7762,6952,14714
340,2020-01-08,3호선,원흥,10351,9632,19983
341,2020-01-08,3호선,삼송,19850,18978,38828
342,2020-01-08,3호선,원당,12575,12088,24663
343,2020-01-08,3호선,화정,21290,22015,43305
344,2020-01-08,3호선,대곡,1794,1315,3109
345,2020-01-08,3호선,백석,11888,11808,23696
346,2020-01-08,3호선,마두,9804,10157,19961
347,2020-01-08,3호선,정발산,8799,9185,17984
348,2020-01-08,3호선,주엽,10953,11301,22254
349,2020-01-08,3호선,대화,16941,12962,29903
350,2020-01-09,3호선,지축,2187,2266,4453
351,2020-01-09,3호선,구파발,25276,23530,48806
352,2020-01-09,3호선,연신내,45242,43232,88474
353,2020-01-09,3호선,불광,19548,21038,40586
354,2020-01-09,3호선,녹번,16023,14191,30214
355,2020-01-09,3호선,홍제,20698,19558,40256
356,2020-01-09,3호선,무악재,4658,4724,9382
357,2020-01-09,3호선,독립문,8309,8635,16944
358,2020-01-09,3호선,경복궁,24899,24889,49788
359,2020-01-09,3호선,안국,26951,28539,55490
360,2020-01-09,3호선,종로3가,12892,15417,28309
361,2020-01-09,3호선,을지로3가,13777,14150,27927
362,2020-01-09,3호선,동대입구,11380,12329,23709
363,2020-01-09,3호선,약수,15812,15479,31291
364,2020-01-09,3호선,금호,9673,8917,18590
365,2020-01-09,3호선,옥수,10793,11080,21873
366,2020-01-09,3호선,압구정,39926,43481,83407
367,2020-01-09,3호선,신사,37854,40867,78721
368,2020-01-09,3호선,잠원,7182,6969,14151
369,2020-01-09,3호선,고속터미널,55859,54515,110374
370,2020-01-09,3호선,교대,18310,11708,30018
371,2020-01-09,3호선,남부터미널,36964,37342,74306
372,2020-01-09,3호선,양재,49007,52970,101977
373,2020-01-09,3호선,매봉,14072,13474,27546
374,2020-01-09,3호선,도곡,6745,6820,13565
375,2020-01-09,3호선,대치,14576,14119,28695
376,2020-01-09,3호선,학여울,2159,2200,4359
377,2020-01-09,3호선,대청,11697,10660,22357
378,2020-01-09,3호선,일원,12415,12329,24744
379,2020-01-09,3호선,수서,20551,20517,41068
380,2020-01-09,3호선,가락시장,11730,11413,23143
381,2020-01-09,3호선,경찰병원,9450,9432,18882
382,2020-01-09,3호선,오금,8072,7146,15218
383,2020-01-09,3호선,원흥,10472,9854,20326
384,2020-01-09,3호선,삼송,20250,19374,39624
385,2020-01-09,3호선,원당,13130,12392,25522
386,2020-01-09,3호선,화정,21394,21904,43298
387,2020-01-09,3호선,대곡,1810,1264,3074
388,2020-01-09,3호선,백석,12632,12788,25420
389,2020-01-09,3호선,마두,9701,10026,19727
390,2020-01-09,3호선,정발산,8945,9314,18259
391,2020-01-09,3호선,주엽,11019,11411,22430
392,2020-01-09,3호선,대화,17484,13567,31051
393,2020-01-10,3호선,지축,2237,2261,4498
394,2020-01-10,3호선,구파발,25440,23298,48738
395,2020-01-10,3호선,연신내,46987,45485,92472
396,2020-01-10,3호선,불광,20164,21572,41736
397,2020-01-10,3호선,녹번,16320,14325,30645
398,2020-01-10,3호선,홍제,21494,20062,41556
399,2020-01-10,3호선,무악재,4679,4720,9399
400,2020-01-10,3호선,독립문,8734,8875,17609
401,2020-01-10,3호선,경복궁,25844,26345,52189
402,2020-01-10,3호선,안국,27700,29247,56947
403,2020-01-10,3호선,종로3가,13205,16182,29387
404,2020-01-10,3호선,을지로3가,14135,14502,28637
405,2020-01-10,3호선,충무로,3,0,3
406,2020-01-10,3호선,동대입구,11484,12390,23874
407,2020-01-10,3호선,약수,16354,15615,31969
408,2020-01-10,3호선,금호,9930,9235,19165
409,2020-01-10,3호선,옥수,11283,11398,22681
410,2020-01-10,3호선,압구정,41781,45616,87397
411,2020-01-10,3호선,신사,39918,44161,84079
412,2020-01-10,3호선,잠원,7652,7177,14829
413,2020-01-10,3호선,고속터미널,65813,66587,132400
414,2020-01-10,3호선,교대,18792,11979,30771
415,2020-01-10,3호선,남부터미널,40827,40226,81053
416,2020-01-10,3호선,양재,51602,53686,105288
417,2020-01-10,3호선,매봉,14175,13630,27805
418,2020-01-10,3호선,도곡,7044,6988,14032
419,2020-01-10,3호선,대치,15091,14741,29832
420,2020-01-10,3호선,학여울,2927,2935,5862
421,2020-01-10,3호선,대청,11884,10700,22584
422,2020-01-10,3호선,일원,12083,11884,23967
423,2020-01-10,3호선,수서,22940,21827,44767
424,2020-01-10,3호선,가락시장,12183,12185,24368
425,2020-01-10,3호선,경찰병원,9617,9555,19172
426,2020-01-10,3호선,오금,8278,7199,15477
427,2020-01-10,3호선,원흥,10806,9757,20563
428,2020-01-10,3호선,삼송,20824,19383,40207
429,2020-01-10,3호선,원당,13341,12582,25923
430,2020-01-10,3호선,화정,22163,22934,45097
431,2020-01-10,3호선,대곡,1877,1352,3229
432,2020-01-10,3호선,백석,12847,13107,25954
433,2020-01-10,3호선,마두,9999,10301,20300
434,2020-01-10,3호선,정발산,9541,10420,19961
435,2020-01-10,3호선,주엽,11542,11730,23272
436,2020-01-10,3호선,대화,17488,13543,31031
437,2020-01-11,3호선,지축,1565,1681,3246
438,2020-01-11,3호선,구파발,19056,18379,37435
439,2020-01-11,3호선,연신내,38171,36184,74355
440,2020-01-11,3호선,불광,15964,18206,34170
441,2020-01-11,3호선,녹번,11627,10073,21700
442,2020-01-11,3호선,홍제,16755,16081,32836
443,2020-01-11,3호선,무악재,3362,3527,6889
444,2020-01-11,3호선,독립문,7761,8027,15788
445,2020-01-11,3호선,경복궁,27756,26755,54511
446,2020-01-11,3호선,안국,22094,23885,45979
447,2020-01-11,3호선,종로3가,9055,13456,22511
448,2020-01-11,3호선,을지로3가,7276,8027,15303
449,2020-01-11,3호선,충무로,2,0,2
450,2020-01-11,3호선,동대입구,10190,11441,21631
451,2020-01-11,3호선,약수,11546,10660,22206
452,2020-01-11,3호선,금호,7486,6648,14134
453,2020-01-11,3호선,옥수,8407,8588,16995
454,2020-01-11,3호선,압구정,32258,34679,66937
455,2020-01-11,3호선,신사,33286,35882,69168
456,2020-01-11,3호선,잠원,5108,4867,9975
457,2020-01-11,3호선,고속터미널,74941,74985,149926
458,2020-01-11,3호선,교대,9851,5848,15699
459,2020-01-11,3호선,남부터미널,32084,31125,63209
460,2020-01-11,3호선,양재,29816,31233,61049
461,2020-01-11,3호선,매봉,7252,6830,14082
462,2020-01-11,3호선,도곡,4434,4505,8939
463,2020-01-11,3호선,대치,11802,10609,22411
464,2020-01-11,3호선,학여울,2448,2501,4949
465,2020-01-11,3호선,대청,7591,6914,14505
466,2020-01-11,3호선,일원,6448,6548,12996
467,2020-01-11,3호선,수서,17036,16657,33693
468,2020-01-11,3호선,가락시장,8384,7948,16332
469,2020-01-11,3호선,경찰병원,5210,4987,10197
470,2020-01-11,3호선,오금,5098,4699,9797
471,2020-01-11,3호선,원흥,7407,6741,14148
472,2020-01-11,3호선,삼송,16211,15048,31259
473,2020-01-11,3호선,원당,10269,9538,19807
474,2020-01-11,3호선,화정,16942,17380,34322
475,2020-01-11,3호선,대곡,1442,1192,2634
476,2020-01-11,3호선,백석,10422,10445,20867
477,2020-01-11,3호선,마두,6846,6972,13818
478,2020-01-11,3호선,정발산,8673,9726,18399
479,2020-01-11,3호선,주엽,8830,8676,17506
480,2020-01-11,3호선,대화,12374,10534,22908
481,2020-01-12,3호선,지축,1142,1194,2336
482,2020-01-12,3호선,구파발,13937,13819,27756
483,2020-01-12,3호선,연신내,26954,25803,52757
484,2020-01-12,3호선,불광,11920,13714,25634
485,2020-01-12,3호선,녹번,7587,6764,14351
486,2020-01-12,3호선,홍제,11294,10993,22287
487,2020-01-12,3호선,무악재,2252,2498,4750
488,2020-01-12,3호선,독립문,5699,5847,11546
489,2020-01-12,3호선,경복궁,15312,15862,31174
490,2020-01-12,3호선,안국,14523,15009,29532
491,2020-01-12,3호선,종로3가,5364,7534,12898
492,2020-01-12,3호선,을지로3가,4877,4817,9694
493,2020-01-12,3호선,동대입구,7680,8675,16355
494,2020-01-12,3호선,약수,8573,8217,16790
495,2020-01-12,3호선,금호,5267,5068,10335
496,2020-01-12,3호선,옥수,5809,6320,12129
497,2020-01-12,3호선,압구정,18457,18800,37257
498,2020-01-12,3호선,신사,19599,19642,39241
499,2020-01-12,3호선,잠원,3229,3338,6567
500,2020-01-12,3호선,고속터미널,58310,57631,115941
501,2020-01-12,3호선,교대,5831,3406,9237
502,2020-01-12,3호선,남부터미널,20644,22176,42820
503,2020-01-12,3호선,양재,18870,20520,39390
504,2020-01-12,3호선,매봉,4619,4558,9177
505,2020-01-12,3호선,도곡,2463,2594,5057
506,2020-01-12,3호선,대치,7556,6887,14443
507,2020-01-12,3호선,학여울,1828,1975,3803
508,2020-01-12,3호선,대청,4957,4755,9712
509,2020-01-12,3호선,일원,4423,4706,9129
510,2020-01-12,3호선,수서,12318,12535,24853
511,2020-01-12,3호선,가락시장,4671,5035,9706
512,2020-01-12,3호선,경찰병원,3671,3727,7398
513,2020-01-12,3호선,오금,3510,3367,6877
514,2020-01-12,3호선,원흥,5251,5158,10409
515,2020-01-12,3호선,삼송,11963,11741,23704
516,2020-01-12,3호선,원당,7430,7414,14844
517,2020-01-12,3호선,화정,13402,13734,27136
518,2020-01-12,3호선,대곡,1015,831,1846
519,2020-01-12,3호선,백석,7591,7392,14983
520,2020-01-12,3호선,마두,4430,4482,8912
521,2020-01-12,3호선,정발산,7139,6940,14079
522,2020-01-12,3호선,주엽,5758,5912,11670
523,2020-01-12,3호선,대화,8906,8017,16923
524,2020-01-13,3호선,지축,2224,2274,4498
525,2020-01-13,3호선,구파발,24645,22523,47168
526,2020-01-13,3호선,연신내,44370,42512,86882
527,2020-01-13,3호선,불광,19157,20578,39735
528,2020-01-13,3호선,녹번,15815,14054,29869
529,2020-01-13,3호선,홍제,20428,19286,39714
530,2020-01-13,3호선,무악재,4518,4563,9081
531,2020-01-13,3호선,독립문,8059,8193,16252
532,2020-01-13,3호선,경복궁,24252,24388,48640
533,2020-01-13,3호선,안국,26343,27157,53500
534,2020-01-13,3호선,종로3가,12632,15021,27653
535,2020-01-13,3호선,을지로3가,13555,14056,27611
536,2020-01-13,3호선,충무로,1,0,1
537,2020-01-13,3호선,동대입구,10194,10989,21183
538,2020-01-13,3호선,약수,15388,15087,30475
